Intercept__0,zeta__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,zeta|setsize_offset__0,zeta|setsize_offset__1,zeta|setsize_offset__2,zeta|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,zeta|setsize_sd,zeta|setsize__0,zeta|setsize__1,zeta|setsize__2,zeta|setsize__3,gamma_sd
0.8623814310623773,-0.0688758218721402,0.7318007237202959,-0.32007343159418605,-0.040817065329153315,-0.23974930410868756,-1.3036445316731813,-0.8211054322392479,-0.5871078377645536,-0.42700394360929245,0.02958237509304621,0.021648403502456472,-0.00946853231073768,-0.001207465736764385,-0.007092353842440001,0.0038910120691399842,-0.0050724966066086905,-0.003194931146879317,-0.0022844436826285576,-0.0016614774981541262,0.20751386945094677
0.87723028454683,-0.08227351596157907,0.06980892157308644,-1.7113218915827537,0.3620324408069445,0.9007154118408534,1.1822108956934294,1.218458240761844,0.7173314781469236,0.19487109099858047,0.030250266004187766,0.0021117384470513466,-0.051767942439168074,0.010951577636555434,0.02724688080225735,0.007480118699019527,0.008843077827061046,0.009114212270697107,0.00536572460308212,0.0014576588916768176,0.2101943668903729
0.8779849238370665,-0.09038690117742237,-0.06826539034692491,-2.014947622383213,-0.02420850832380453,0.9344993919008739,-0.15141193393813623,2.2938893671588554,0.951313552559396,0.21385970447253844,0.021205321696568857,-0.0014475895630483892,-0.04272761253437257,-0.00051334920680034,0.019816360230506005,0.01375783895009848,-0.002083101002243829,0.03155896048271486,0.013088018647158216,0.0029422473720488395,0.21694784652615456
0.8991630753670923,-0.08748611380105543,0.1781449669169861,-1.21377077209999,1.991820917325446,1.5562830477290468,0.550763503251101,1.972213330341255,1.2772528921353465,0.04833018148753458,0.014084917418715178,0.002509157147585497,-0.017095861090278518,0.028054633133398416,0.021920118207409994,0.005470878158222739,0.003013160020282687,0.0107897388323197,0.006987694950110091,0.0002644085342830939,0.20455994682471476
0.907687499802156,-0.08915372300880352,-0.74860397980602,0.2116518120486115,0.36142518037441507,-1.175941022714512,-0.6870502868285506,2.7799310728368734,0.9492117345868996,0.6574329353779841,0.02950955584723643,-0.0220909709495492,0.006245750967817289,0.010665496544856302,-0.03470149728285021,0.006935285207341957,-0.004764889690942096,0.019279614846875823,0.006583054101515925,0.004559484911546334,0.2202798456083812
0.8914981805018337,-0.07897815970356027,1.148505496823591,-1.37106687659284,0.3640841035162811,1.2471360827516458,-1.3476337374653768,-0.6097288459576111,0.0777179006846398,-0.5693042796493024,0.03828959644887285,0.04397581199268752,-0.052497597409156396,0.013940633397088053,0.04775233732538861,0.007122136021904748,-0.009598030785936287,-0.004342571777389113,0.0005535174600128888,-0.004054662517514831,0.20884694778185878
0.9027930050146358,-0.08049065731733354,0.9976114111749981,-1.2729972306094492,0.10319553761975353,1.3380172264643142,-0.8671126480259816,-0.3375483813281695,-0.37622334753054,-0.8485223190941718,0.0474172474607565,0.047303987153359386,-0.06036202470066596,0.0048932483441616595,0.06344509393401346,0.005201689453848182,-0.0045104507165351195,-0.0017558218553182638,-0.001956997019141069,-0.004413749598586955,0.18702088544128337
0.8859060799144624,-0.083009727929677,0.27435001889680244,-1.1615744055380837,0.22321843910309686,1.1319001701657094,-0.43736266189793715,0.11294293696232427,0.2070692423279692,-0.5785873237209869,0.05952395498883143,0.01633039817599832,-0.06914150263142751,0.013286844321849947,0.06737517478079433,0.008419537107669711,-0.0036823911613588834,0.0009509272488034902,0.0017434271696373882,-0.004871437442096157,0.20421832061497955
0.8816933859048931,-0.07683518977347134,1.2005595593138438,1.3668252687229447,-0.38394752571099483,0.43583285567394725,0.8425131643351411,-0.1870252550155961,-0.14949300306665353,-0.9098271204596031,0.01967313246161709,0.02361876723844189,0.02688973456347187,-0.007553450531622535,0.008574197500798408,0.0028303427931675633,0.0023846010628247654,-0.0005293455826737182,-0.00042311644385867927,-0.0025751226334212343,0.24880914627955847
0.8608802132813674,-0.06945544400385333,-0.4382435116634205,-1.130233302974641,1.5528196679666348,0.4563071782922314,-0.7621219615593503,1.525855677711843,0.48349033462941615,0.8639843504689058,0.01582728759258178,-0.006936206094679925,-0.01788852753289326,0.02457692346432528,0.0072221049413906365,0.0034401928846667235,-0.002621846549404723,0.005249237845492603,0.0016633000089972506,0.00297227281494653,0.24710053262592632
0.8901164532859405,-0.07519032794115689,-0.7590368725036563,-2.3071095272332425,-0.4065322607658133,-0.650230848373442,-0.8057506394957339,-0.2225280068573754,-1.892507190524908,-0.619020181407206,0.014468375423861486,-0.010982030431936584,-0.033380126783978135,-0.005881861370670942,-0.009407784026442913,0.002649524580103448,-0.0021348561247780187,-0.0005895934239300447,-0.005014244319318263,-0.0016401091862184877,0.19824548401797687
0.8778290398702698,-0.06373846667914598,-0.12331800414139377,-0.18132481008671286,0.488103330537842,-0.4084719635645199,-1.229324042400361,0.1756991955252861,0.5031361421605515,-0.0025326054144589605,0.04609285680328893,-0.0056840791061566545,-0.008357778506210415,0.022498076919689157,-0.01882763972473767,0.01225175965019608,-0.015061382699696679,0.002152624314308612,0.006164303085077963,-3.102887282673641e-05,0.22009491333745812
0.8562487903142202,-0.06849145334197933,0.5417776607294742,-0.503275281691792,-0.9639497653193975,0.4590421668530794,-1.5246383326339945,-0.6063725522991157,-0.7783051025021991,-0.7844474362480016,0.08956190516602566,0.048522639471324396,-0.04507429305128513,-0.08633317746634857,0.041112691014902426,0.008581899970854925,-0.013084293662395979,-0.005203828588903007,-0.0066793365364798615,-0.006732049430273945,0.21695341627184572
0.9047227814074011,-0.0794846677523659,0.302070352742933,0.018876754452284483,-0.8546331388537568,0.864285523092028,1.2459409014305987,-0.3780688267355203,-0.34055733984648284,0.6125738121873356,0.012866121692515841,0.003886473918091762,0.00024287061994283238,-0.010995813966949224,0.011120002717181741,0.003915652861400033,0.00487867205582206,-0.0014803862832130934,-0.0013335043222406642,0.0023986264005100674,0.2068861773830968
0.8979657977487229,-0.0729795498933893,-0.6471600917703967,-0.7667276307579327,-0.47080888309608876,-0.0697505335491978,-1.0430551659000313,1.4378502086554583,0.7314403260719365,-0.623785498713693,0.06248268333181169,-0.040436299079075894,-0.04790719975439815,-0.029417402352296864,-0.004358200499979434,0.008938230124406395,-0.00932306710526537,0.012851836049388238,0.00653778195670182,-0.005575538335770598,0.20311071467220584
0.894998299802135,-0.0743405461595751,-0.2582885899204636,-1.3878411692277226,-0.47987692352863903,0.1904401623386009,-1.331353625515509,1.0158908082570832,0.2497147678159085,-0.578263015703318,0.06550111165137537,-0.016918189766656593,-0.09090513937996039,-0.0314324719469679,0.012474042336246749,0.012805011391933432,-0.01704799834141797,0.013008493372692413,0.0031976004466167203,-0.007404664503614767,0.19914537646540947
0.84746544426252,-0.07411095717924024,0.24754950068426373,-0.20262541553653834,0.4334356040707177,0.684394203471773,1.0861261956062527,0.2954074213735755,0.24588255077465943,-1.4200591438010661,0.06288929095972559,0.015568212575467451,-0.012742968713512662,0.027258457816707785,0.04304106619328597,0.006497564224383789,0.007057174711737257,0.0019194286927344114,0.0015976376653136577,-0.009226925489270883,0.2207569320317179
0.8335667858548413,-0.07797065720655078,0.5312922515706399,0.36229418321711726,0.10731935979690241,0.5783695040248059,0.9397662352779073,0.5947265832147637,0.15334963906163304,-0.6960250314231741,0.1432883676675321,0.07612799948196482,0.05191254212862254,0.015377615884422716,0.08287362214039458,0.00492755256663774,0.004630747524683138,0.002930546501567602,0.000755638407551121,-0.003429699930033375,0.20926302319036302
0.8335667858548413,-0.07797065720655078,0.5312922515706399,0.36229418321711726,0.10731935979690241,0.5783695040248059,0.9397662352779073,0.5947265832147637,0.15334963906163304,-0.6960250314231741,0.1432883676675321,0.07612799948196482,0.05191254212862254,0.015377615884422716,0.08287362214039458,0.00492755256663774,0.004630747524683138,0.002930546501567602,0.000755638407551121,-0.003429699930033375,0.20926302319036302
0.8335667858548413,-0.07797065720655078,0.5312922515706399,0.36229418321711726,0.10731935979690241,0.5783695040248059,0.9397662352779073,0.5947265832147637,0.15334963906163304,-0.6960250314231741,0.1432883676675321,0.07612799948196482,0.05191254212862254,0.015377615884422716,0.08287362214039458,0.00492755256663774,0.004630747524683138,0.002930546501567602,0.000755638407551121,-0.003429699930033375,0.20926302319036302
0.8203825669179584,-0.07226696122500818,0.7115147236960935,0.48018860185126877,0.47658452519852396,1.0078986805353303,2.0122220439101395,-0.0841265128101347,0.508101804729181,-1.6249791324256677,0.05802022684002377,0.041282245668864175,0.02786065160540447,0.02765154226046338,0.058478510076420506,0.004218777293773713,0.008489116668879026,-0.00035491102204775963,0.0021435683567169136,-0.006855425066733514,0.2151512935280647
