Intercept__0,frac_items_seen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,frac_items_seen|setsize_offset__0,frac_items_seen|setsize_offset__1,frac_items_seen|setsize_offset__2,frac_items_seen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,frac_items_seen|setsize_sd,frac_items_seen|setsize__0,frac_items_seen|setsize__1,frac_items_seen|setsize__2,frac_items_seen|setsize__3,last_gaze_to_choice_sd
46.43852780080796,0.04475210003430744,-1.2882164058855725,0.11653270179775654,0.9750876441242615,0.3215845609569685,-1.507174167200221,0.31782123357287917,-0.9549311300122849,-0.5313829588322799,2.18683019752629,-2.817110537339354,0.2548372312906602,2.1323511054057036,0.7032508289589328,0.025537822233465443,-0.03848994595683057,0.008116462165004888,-0.02438686144345601,-0.01357036354055165,23.37912509413219
44.13150167735549,0.025379967431429947,-1.2061184798141782,1.0181998179181662,-0.2441190062454663,0.35815341185875693,0.8417970548372462,-1.0079827732728313,0.12179893907293576,-1.9029024597310882,1.5668329664898732,-1.889786195665505,1.595349041188169,-0.3824937067321439,0.5611665727611255,0.01091179847962934,0.009185519823129519,-0.010998904892891046,0.0013290454781965271,-0.02076408816697662,23.639903388546866
52.1628127129958,-0.16426277215270665,-0.2657879402361296,0.27125518909576085,1.3404397839575277,-1.225903506554902,-0.47854697811742064,0.5119787985110398,0.3368662610573644,1.4588958364932652,4.001086740774203,-1.0634406035364645,1.0853155404572479,5.363215846398701,-4.904946265545419,0.04830656459396449,-0.023116960509675693,0.024731936901013874,0.016272851799294878,0.07047424596142778,23.12095360593631
56.39309308953069,-0.22391183671661835,1.804270740285098,-0.21349980270655258,-1.9642645233988296,0.8390964813117188,0.29857042639737663,0.781469029173519,0.11230927797486462,-1.153366566969019,1.0738503327463234,1.9375167348196076,-0.22926683417770588,-2.1093261120536315,0.9010640356628583,0.024139131574952222,0.0072072308071958625,0.018863983716969752,0.002711048438123141,-0.027841267314216094,22.95307478270038
62.57148057193174,-0.16661126284426697,-0.8401154500928502,-1.0431482029093568,-0.30835932541810707,-1.368238276660701,-0.4014873310784872,-0.743345695402211,-0.6135654927064658,-0.8869680593486737,3.2646879423453594,-2.7427147800961724,-3.4055533601174077,-1.0066969716022431,-4.466871004069585,0.17115413079241998,-0.06871621517490703,-0.1272266863748524,-0.10501426858839805,-0.15180824723846184,23.357982926808607
39.796019891965855,0.12031025660577978,-0.9205664567697458,-0.38876126485472345,-0.6887349762795971,-0.1573058474301941,-1.0116960277609357,-0.27598167945239016,-0.6103960840241607,0.26703616296297666,0.05190419895090924,-0.04778126451971047,-0.020178342035426684,-0.035748237233265964,-0.00816483400115817,0.10855883558845873,-0.1098285427431962,-0.029960249765098743,-0.0662638881294179,0.028989134911270656,23.053468190390277
43.756213939222555,0.0493873014960355,0.4219275964562349,-0.06665506029937865,-0.34638582935677914,0.8458341586474692,-0.41022650957709195,-0.22341833079319073,-0.13812238389626807,0.1361420891473806,0.06817843251697821,0.028766362162042224,-0.004544437530536301,-0.023616042891638697,0.05766764710590152,0.06658661966673873,-0.027315596570423577,-0.014876671419103813,-0.00919710264396408,0.00906524151069187,22.995078768733176
40.63004121196178,0.07704448317893763,-0.15282877832886563,-0.6811947993221886,-0.597200853975692,-0.625332949506461,0.1271604127823634,-0.6609310067824831,0.3799186963161313,0.9977768756428111,0.3308256496712834,-0.050559679879115534,-0.22535671203846258,-0.19756936050075358,-0.20687617928133484,0.0434175309529905,0.005520991157973312,-0.028695992444769634,0.01649513175692543,0.043321008382399905,22.900378778996753
41.11127060194721,0.014386311174084582,0.41611406211348356,-0.0797918286042566,-0.4481622448713212,0.13599026395400066,-0.1126710958718179,-1.0116580947149512,-0.4934753353437954,-0.027052555572642745,0.5775404037076959,0.24032268342147053,-0.046083004904677635,-0.25883180382953014,0.07853987194430966,0.037376454065767596,-0.004211246039392698,-0.037812192307375335,-0.01844435820406663,-0.0010111286007225067,22.825147676819793
42.43825741775591,-0.018804482114179673,0.3327603351845336,-0.15340520130697405,1.335895701634898,1.0097785548488543,-1.1760381852188038,0.5311089479447886,-0.4881292585976518,2.070196930718537,1.3353636402610196,0.4443560525264958,-0.20485172805225538,1.7839065471442264,1.3484215668604778,0.031108096656809515,-0.0365843095378854,0.016521788487962895,-0.01518477215747252,0.06439988621942264,23.161017446055418
