,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],84.0286229512378,1.4902058869263353,81.17539917978053,86.75184850990755,0.040093400849633275,0.028356303242116413,1381.486856272825,1381.486856272825,1373.7159583430605,2310.3862087448274,1.0021726645694857
beta_size[0],29.446662808628982,38.67564214164509,-42.07172202510612,104.10654348696893,2.105025857578406,1.4897660385494806,337.56716496624796,337.56716496624796,340.38819229082156,399.87897670815664,1.014572186096306
p_choose_best_seen_sd,9.574083778076892,0.5102639357142231,8.656859778730936,10.258624778391416,0.012324018828739113,0.008841005591996772,1714.2929638695086,1666.1285525204642,1268.8213152730611,1073.373546425058,1.0003948594939607
