,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],5.632119029781456,0.16148691460071754,5.31382841197892,5.928218003289148,0.0027035766807582445,0.001914080979510123,3567.773620685767,3559.551179732718,3588.248738693086,3214.8610717922015,1.0005242654347468
setsize[0],0.26091487948436315,0.020694175446004173,0.21947075072424602,0.29725044771011566,0.00044480382735011243,0.0003179282728057005,2164.508135264103,2118.9832952486204,2161.248202843324,2143.588698266301,1.000380125682979
1|subject[27],0.5403906111432449,0.53571484857034,-0.5459241753747667,1.474743343782761,0.006851148018263447,0.00672567823750024,6114.214448751494,3172.8172249021136,6094.276864684205,2802.9818944671406,1.0004895645329186
1|subject[28],0.4255406337361361,0.5701140893504879,-0.6357514395603537,1.490585781294698,0.0075422557375852285,0.007769952086540316,5713.747440395381,2692.470630255918,5768.593676417423,2952.13132462663,1.0003999522096785
1|subject[29],0.7543775565286249,0.5570686396030996,-0.28863942241604773,1.8010248593111107,0.007592532406310289,0.006893043619778501,5383.244585508406,3266.201273592147,5371.21850286506,2390.488729043791,0.9996871975676244
1|subject[30],-0.5156099451663241,0.5951225071327116,-1.5903402177472243,0.6205956216290306,0.008037111441173533,0.007642986839568828,5482.930869018922,3032.07607861459,5507.325186562335,3127.3769535835613,1.000069813421494
1|subject[31],-0.7109965590041434,0.5816193278787253,-1.8229219386471343,0.33562125056107306,0.007876270457397265,0.006950607574420589,5453.011569473817,3501.664085774019,5422.982520513355,2820.3327230481405,1.0007659241720441
1|subject[32],0.4672054959681414,0.5347151083457323,-0.5298482541621368,1.4742372696473334,0.007145472584066685,0.006806305576406429,5599.935127909109,3086.5556760343507,5621.301932909158,2978.524335898016,0.9998546463350102
1|subject[33],-0.9962993592687429,0.5792757504967052,-2.1769805573629677,0.010095459325934303,0.007917479015941597,0.00652146277222497,5352.995213696075,3945.616546993322,5392.629742966182,2915.329136163709,0.9997817069825093
1|subject[34],0.029760055984661984,0.5892667090002816,-1.05159970605092,1.095644961069335,0.006972445063254167,0.00983167418384749,7142.555273435588,1796.7178767263108,7074.280301161076,3050.2844289373966,1.0009302974868097
1|subject[35],-0.27121023920776444,0.5595130655673082,-1.3679791375580241,0.7187754292138501,0.007247785842877692,0.009190522344694217,5959.4991239358005,1853.7312395698038,6010.886875018841,2699.562983261217,1.001776444052708
1|subject[36],-0.13581419837773653,0.5890036545471581,-1.3010348547483788,0.907862543653109,0.00795391972586204,0.010314305910161093,5483.698536559648,1631.102742845925,5487.34884622997,2533.0850568019796,1.0005033792872284
1|subject[37],-0.2857070534553181,0.55431365303806,-1.3431930496490965,0.7336709017123013,0.006720765289216467,0.008307627330961848,6802.580563215886,2226.593511007879,6793.131439611132,2538.658403317752,1.0007773265329558
1|subject[38],-0.06439721321475501,0.5560079064257468,-1.1115177305092057,0.9963311674747788,0.006984920895632446,0.01040144950546636,6336.346966823424,1429.2937665292504,6439.012358411844,2610.09540284316,1.0012079541192116
1|subject[39],0.16497875355612937,0.5741480999698548,-0.9594290556228593,1.2016540920937924,0.007445174651331673,0.009500899254479611,5947.001990275442,1826.5315072720143,6016.635162795711,2712.8791888407854,1.0006248805144071
1|subject[40],0.2010005999774359,0.5482859317695907,-0.8123371457297506,1.2758860448785858,0.007531460857350766,0.00932633915105293,5299.754578033237,1728.6552234644391,5374.31029530795,2568.941219175958,1.000133611106424
1|subject[41],0.6606887140421669,0.5678914596258287,-0.4226893468210611,1.7136988469660313,0.007542509264741857,0.0065373433922122455,5668.902275239958,3773.681327491067,5655.072487613203,2309.8420254182697,1.0003295816448108
1|subject[42],0.350791620579851,0.566006795334067,-0.7146272046412894,1.3963830461021867,0.007380217676511859,0.008024212164899685,5881.728149947701,2488.3433920399143,5872.907444410069,3144.449813909033,1.0011650063549893
1|subject[43],1.419612864130459,0.5942539019716275,0.3233279959930059,2.543231561706863,0.00927035168647966,0.006885441508999145,4109.14686649923,3724.9334649634616,4104.4370842912185,3129.1230540096735,1.0012954366185278
1|subject[44],0.4927684341311894,0.5503754790073843,-0.5117336075565172,1.5419538983056211,0.00711554048552785,0.006677328352101656,5982.770793489154,3397.4827931651876,6048.599333884319,3055.5332560608076,0.9999900467121171
1|subject[45],-0.4530844131269942,0.5808141914114435,-1.533386900235898,0.625387727816197,0.008011326930865387,0.007903780173012557,5256.123104675881,2700.6515668477923,5262.9243053339305,2875.505027326572,1.0017453516842014
1|subject[46],0.16920793996367842,0.5630199465998625,-0.9101076562871587,1.2001602635657918,0.007145039961915604,0.0092667216499654,6209.237021954851,1846.3012800468614,6207.793067604506,2936.5708657201544,1.0000110139636433
1|subject[47],-1.0993930037917936,0.5851588348561068,-2.2316154951928984,-0.019003080828681254,0.008215249736507375,0.0062826468507551645,5073.480467113752,4338.010952576254,5033.558582348951,2525.1502285385004,1.000549681905595
1|subject[48],0.008555426416526908,0.5554156848836961,-1.0303180917236499,1.1012402615135342,0.0070479665021886415,0.009820262387399104,6210.243336122643,1599.994436803329,6250.309842974087,2694.2109576639123,0.9998989196072562
setsize|subject_sd,0.1416919790593479,0.01566578552526522,0.11278703693025366,0.17007641138221474,0.00044241332122927816,0.00031697806562619777,1253.8568659384664,1221.865303909621,1312.9028848741732,1529.844356500239,1.0003824538159416
setsize|subject[0],0.06502429613770143,0.03218629653070017,0.00539755967334221,0.12572719120755538,0.000532084076337188,0.00038033661499928896,3659.160778362549,3581.3477432303757,3666.1424570823588,3092.918091760377,1.0000700255107728
setsize|subject[1],0.05019193590393271,0.03346465947770388,-0.016135658701365414,0.1099394412542266,0.0005357015635567356,0.00039213468369561627,3902.356954241826,3642.016241411075,3892.6426097448857,3136.849068770096,1.0001882330277645
setsize|subject[2],-0.13197395136136358,0.03243023944554956,-0.1932478774284755,-0.07111779179517244,0.0005522198802470545,0.00040001552777534826,3448.865322764667,3286.9545358976266,3445.6472502863385,2890.5880437487017,1.000194726017275
setsize|subject[3],-0.08788808940500442,0.03246276027947957,-0.14737075932107582,-0.026169920140676903,0.0006133689259400871,0.00044741627805631686,2801.091843406909,2632.773938785901,2807.4922161791064,2468.1986345878836,1.000376423936627
