Intercept__0,beta_col__0,RT_sd
5.679951989112994,8.487180629402435,1.778317406390262
5.395382773792561,4.901785010375041,1.8740502264492696
5.478987006038248,3.6307975562530075,1.837158704930641
5.437286693692684,4.456154768260792,1.7656014213390645
5.437286693692684,4.456154768260792,1.7656014213390645
5.281445638565329,6.369515270466874,1.912970030614133
5.127026609904324,5.358659637243795,1.9339052281294056
5.044888244346814,6.3547393138572135,1.9486084295657908
5.676637378031248,6.295711746848263,1.9330492977334972
5.84023218905774,4.636624927956145,1.9476303553437884
5.2811302656601065,5.024496119766719,1.9057246144781779
5.55112214029117,3.736024208629563,1.9108241030889048
5.4925264306334105,5.934815918429852,1.9411785496080685
5.464866058221062,3.88279482442678,1.9335685668810696
5.26416941770697,2.905514371181045,1.957547394364666
5.261891367386497,4.9415456356739895,1.8438586841574782
5.773698940079227,1.458623861753534,1.9344391414437823
5.446092968318585,3.2884551107762503,1.7145177727166803
5.446092968318585,3.2884551107762503,1.7145177727166803
5.105456512014732,-0.5536246254305641,1.824579939355883
5.181841085515359,2.21270405464925,1.7644580851843537
5.5361945266208865,3.402440563814234,1.7681525462008574
5.3999806000059705,2.545786789000239,1.843375743710597
5.317338432035054,4.610565702661313,1.7566010218946708
5.4528033127137965,1.1400225254477545,1.7888914745540698
5.316517342075572,6.753334480507949,1.8154638128810303
5.308960143545653,5.4759555975569105,1.8197532798412415
5.432870286415926,4.785059525026322,1.7550796493587197
5.470789667472561,2.932352840187863,1.9019269986933398
5.371114207675574,6.216641282613081,1.827404643219882
5.366488769499465,2.6327281693145244,1.8541565762840801
5.462601105971187,2.6756974844732255,1.9815860597353445
5.180350195901068,4.281173754965238,1.9850571104532777
5.941227444952573,5.1073619388564895,1.8758235777960361
5.217354495894011,3.1091758729070937,1.900473917769085
5.623414998938175,3.1833897267869173,1.6991324503143805
5.623414998938175,3.1833897267869173,1.6991324503143805
5.385133474570666,2.3637118393452115,1.9102555772988352
5.535580411196405,4.250678273382528,1.979733072114332
5.507036782376568,5.599183695586278,1.8723195450604475
5.527455698396282,4.0255581904391935,1.739105052776466
5.535729218185493,1.4118521590070254,1.6751940654461506
5.2400930953646245,2.1738799589841085,1.730032347118895
5.806854581849624,4.48865572578072,1.869237069570303
5.519766615983342,5.007378071419711,1.855490681751094
5.1209231848147185,4.745676975262725,1.7444278050050803
5.668700041361022,2.0592121989975514,1.8706745977213628
5.136830367221036,3.1567644471030527,1.57171129943872
5.168327949544491,5.5679603568194995,1.691750777186535
5.837354889335877,5.787751652398099,1.8843694300715075
5.496674458412326,5.239604803697334,1.8009140693889605
5.4467227832945015,1.547137118999827,1.9177795580463635
5.608270793291113,2.523050783894068,1.9780560379985717
5.816501394610287,3.94417905657184,1.9124573964919243
6.036533045838259,3.5531109312376583,1.9377523714259468
5.07850255247005,3.5507092281136012,1.9519666222759322
5.389106300120883,4.793885023079287,1.9728791288440946
5.5913020449047215,5.063113081624767,1.9370596393392177
5.515847178943464,5.423604500020396,1.877952355982822
5.871760297023711,7.930913383993525,1.7425678158055924
5.273186657933834,-0.6013673086085012,1.8927856258702405
5.485666387574229,4.065347652926035,1.8606638755312586
5.52216058348325,3.582515130815021,1.753281398217789
5.628160627297722,7.44788173322535,1.933080914760219
5.779500088657761,7.321611368789763,1.9223439607176873
5.6130451901649145,4.40437593249374,1.8763871736508781
5.127821048403981,3.0742527808113067,1.9446113072703637
5.5654574826068295,2.2029782352699834,1.7001373896311347
5.2327383022935265,1.6984844561316037,1.7275582992714387
5.2327383022935265,1.6984844561316037,1.7275582992714387
5.709149861335832,3.0254619964466865,1.9010878280121293
5.8267247505804,4.706045512072106,1.6761263825363433
5.729278036221483,6.857660716766538,1.7062971408082996
5.3659230635111275,5.150343061340649,1.5643051449927616
5.3659230635111275,5.150343061340649,1.5643051449927616
5.852413279746427,4.755031560358901,1.9570839385009215
5.562473801480139,2.746741946693847,1.673668345051279
5.231635145189484,3.3855726049894495,1.8154989606310947
5.3193102473429885,6.113076830616512,1.8888189489587301
5.67181532031843,3.9930125934584577,1.9131937660067477
4.932768544913601,3.548033553048232,1.9700438978050026
5.230846252221448,7.246062165775307,1.6241856128830767
5.673801870533054,3.032838083774065,1.9379151907674401
5.46703065186866,2.9930716224539884,1.9810209707980588
5.239002638221306,3.343125113727886,1.817273176087273
5.4867943229841405,6.309461982057599,1.8693728516846075
5.557578032376445,4.68131310590787,1.6726421457856686
5.557578032376445,4.68131310590787,1.6726421457856686
5.443717760823026,4.646809567657642,1.661365081429055
5.5161317596541215,4.898683662996879,1.6766240822983187
4.986243552810816,4.255797731940458,1.94241376159044
5.492411997646475,4.580928641101607,1.8385950465929783
5.032770895772839,3.4259601314133556,1.8058887632835041
6.1535321058962,8.978120909501067,1.9624256462331213
5.19320983972152,3.2045078738450936,1.8303815842385558
5.376345122296138,3.9046258785068604,1.8846218571776783
5.586138861032847,7.754963325602999,1.9295843805257806
5.146708868332236,9.059117987620315,1.8757058399433177
5.773042066381525,7.035385958376983,1.7368481863951297
5.16856275822152,3.114899573458354,1.909293006822541
5.927729009316378,3.423292333561172,1.7610871058449522
5.578297605926218,4.089415139714096,1.8172795039167815
5.381961522012357,0.9233604343043597,1.9676744775127126
5.381961522012357,0.9233604343043597,1.9676744775127126
4.9365845611893375,3.674342279162226,1.8824616936493563
5.3536886139078925,1.6975624316515812,1.9296879971028233
5.1475001471887865,2.77843151201108,1.7407898862701017
5.4727114918839765,1.2760452042187267,1.5097383987482242
5.334309740998277,1.814252795478982,1.7111193588398927
5.413005254519062,4.228124294254838,1.827660754901968
5.058325006398318,3.1977569857071586,1.8316470696253129
5.058325006398318,3.1977569857071586,1.8316470696253129
4.89705054300427,2.0802781334656224,1.716074848277437
5.891619149258217,4.33761723867224,1.8106361372595394
5.6947381511676785,3.4037424708563457,1.7598460407003564
5.624089053399187,1.9911946511589342,1.857907355134359
5.5596884252116245,4.903795420938822,1.951540775568641
5.0218087523075,1.4620021911889403,1.6632729867756995
5.6280809864834325,2.399067806371562,1.8407238006274644
5.330632453631574,3.9935499781052286,1.8816350432403146
5.14665480483559,3.0857319785302875,1.7338228681725252
5.292088484709758,3.4279612964261013,1.7618679137980493
5.249264892086441,2.642161080349065,1.9823419435700669
5.393569628938924,3.8058938084689693,1.9785123676617606
5.606752748245062,1.687408541541049,1.9707474230496207
5.863253161823674,2.263295636443409,1.8860517121445473
4.93597457126375,1.510508256961728,1.9688992993181875
5.5157286979647555,4.463097094027966,1.7498126404928536
5.014877369148583,4.931204212533676,1.9275429279337313
5.799771368363521,5.6133959617551055,1.898341972816806
5.096349763792487,3.5585552423875697,1.9870100372633364
5.641233237410785,2.898701929919846,1.9319053298686828
5.221529002557108,0.717420629852399,1.7499947558078048
5.443938652443136,3.374398329259812,1.9200671650053291
5.562664390313915,4.402407018088719,1.9083001433373747
5.496680970288005,5.834346419987053,1.6982918407769203
5.612721321618196,5.901436510843444,1.6748643920120232
5.612721321618196,5.901436510843444,1.6748643920120232
5.344879668188673,2.674233226669163,2.003294026559146
5.4335014969400595,-0.9732908124990689,2.0083056802148107
5.492499520104402,0.36753831696350137,2.0106328320313023
4.904039805418549,1.9852550584992072,2.008723438785289
5.723556491246293,3.739445224778952,2.0132274573528735
5.239308680691578,4.019691397015766,2.0080907152244913
5.445698469876637,2.379230404165485,2.0061746235458435
5.232889303697254,2.9625376439748625,2.0070697149813035
5.365032831106787,1.6605839180409023,1.9574341683553833
5.683724373762658,5.98397082635874,1.9588302212524118
5.194715358520932,4.7343992431832245,1.9914411659587428
5.194715358520932,4.7343992431832245,1.9914411659587428
6.209254971813742,5.0130581290581775,1.95985256990042
5.720431964886146,2.0643734259946878,1.982288621002868
5.037301028507231,2.197682810406203,2.0086962729216045
5.5015983962458135,3.960843188773365,2.009041571257657
5.0499467555906055,1.1733693058723895,1.9996578007479302
5.149965038836981,2.421939869467141,1.9912964361450776
5.688425722586647,1.5574620694358254,1.9793102100283853
5.800609691991429,2.2082362128054243,1.922882951089233
5.701791034617347,2.792280763054152,1.9059823984960893
5.285668157275004,4.513673337327457,1.9282694193531
5.777436945583503,6.244093505578846,1.938391135265195
5.542237534713849,4.594900633855052,1.9168764842703976
5.736043475128583,5.055045731460287,1.9553950542112677
5.732538624764137,2.166340364804396,1.9609961474883257
5.5573627605937315,1.8282498224656862,1.9644144251484625
5.109442315523344,1.1272361605178545,1.9459911236074858
5.736663101870353,6.256096072739524,1.7500481619177979
5.550512276206099,5.890998441510689,1.829370271876466
5.550512276206099,5.890998441510689,1.829370271876466
5.386896252091258,2.1334552416458754,1.6351015873494903
5.772297578908109,5.60194395442228,1.884241068257752
5.533742461086109,3.3500418121775555,1.708539920663317
5.394739139584225,4.4007990316494725,1.782512136563173
5.253759209704448,1.8883953799995565,1.8529362665840632
5.4156617091893695,2.2537280372253403,1.933859236041526
5.653153710992734,7.77571882590366,1.7433979920280605
5.2381764482703055,3.242445746566167,1.9382973433885196
5.310929452770732,1.2857905833788643,1.991415311148494
5.4813132252129355,3.6039965257638595,1.8597687012176731
5.31474983009303,4.188523650473557,1.8997300395251957
5.235762022205094,5.474318670056424,1.7650285147670584
5.7186510868964024,3.075009318291155,1.7483842601024313
5.552564795875755,3.7765617052768,1.8680589947244792
6.003323334151999,5.837497710501035,1.7768127221308485
6.003323334151999,5.837497710501035,1.7768127221308485
4.851031377776493,1.454563792831385,1.7874575689132015
4.32023376123099,2.535755895137995,1.7329084421016199
4.686630152802016,3.4019624164228475,1.7769097771519018
5.62596572781608,2.768223928286306,1.6433557807446848
5.62596572781608,2.768223928286306,1.6433557807446848
5.193131070375047,3.0881085922220644,1.8473094361205493
5.401965862212062,1.00344923620995,1.864867981630011
5.2745220451590065,6.08620958109931,1.734229993873714
5.2464444424175,7.111224137278954,1.7072936167811419
5.580909262894591,6.198691937209542,1.7133956647053767
5.473849094069564,5.449323133176074,1.9342762629411057
5.648329570907195,8.138346507260845,1.9621674903907078
5.350205419145533,0.6669503252890592,1.9620961713051035
5.743464951220452,6.249350113766034,1.9623341743856617
5.458611442931643,4.689374509503218,1.611485878844253
5.458611442931643,4.689374509503218,1.611485878844253
5.350650770102454,3.818342326391654,1.618823739994604
5.3000271348967125,4.149826026544377,1.8567697502560516
5.324448594015835,4.648166285213656,1.7513091810168713
5.479319417410207,4.311904009195936,1.824891354866291
5.916988054215122,5.753492047502308,1.7830435585425912
5.6661413775429175,5.763160541637247,1.8025047250154864
5.899972383436563,5.97688036437163,1.818469854912252
5.2187289075848735,5.264603497036455,1.819534670635243
5.705549038269054,3.112549675769295,1.6925462202108368
5.9350460404167364,2.820943337795972,1.6419963175200265
4.881288383875884,2.3009457001280795,1.9370396689983223
5.55737521627569,0.8045623563711728,1.9304903059057807
5.281077090682726,4.270811371203108,1.6801508256710054
5.281077090682726,4.270811371203108,1.6801508256710054
5.262050289331934,3.897851696769828,1.9296766207496572
5.808518688628636,3.128552994614392,1.685139872956712
5.0566291588217345,4.070271305067684,1.7972899185553497
5.445879433237477,6.363772156838141,1.8332691847926057
5.5779922894346345,4.406989914686905,1.7555201388683002
5.5779922894346345,4.406989914686905,1.7555201388683002
5.479304910525119,5.945452875005549,1.9012175668946412
5.088038809126132,2.4928131124884896,1.8798664416568684
5.293752306208623,5.92547295187784,1.9689355801246051
5.76622349957631,6.248322004221597,1.9622001320165534
5.334200532357861,2.988827795999935,1.9621157496399566
5.4540392785210425,2.5626867114566223,1.9587063058691037
5.655320851929484,5.320620612791832,1.9732432639910122
5.180701652624941,0.6071449795199064,1.9271023970766459
5.520966849049944,5.071201405143784,1.9275273019173054
5.672946799097938,8.251068101539992,1.8824240689486338
5.656600753560673,4.561427095816292,1.7247082848528656
4.796929003529332,2.364771306397749,1.9416634601487583
5.639669396511113,4.985028854783655,1.8656993460865687
5.698658597001934,2.8801956839783744,1.8561988402768208
5.555179464205024,2.7783326366064505,1.9227618291104824
5.588767084324778,5.2536866321424665,1.8576912138586141
5.37040857522735,4.15591805267957,1.8968723511304497
6.0869731146176225,5.959089086721593,1.95509403012696
5.7459362915303185,6.27336475542083,1.9562997173426617
5.912240088119059,5.479536369909658,1.9713094630791514
5.358960289637319,7.0932250962543835,1.9590751716036163
4.902164142953522,3.428306511894618,1.593632510459799
5.416924486158094,1.7957309812618445,1.9642139966213743
4.998539398112774,2.5848837479613906,1.969977011764092
5.6515042833138045,4.292896498600036,1.973536798696902
5.187622868415006,1.302230689548291,1.859007256437637
5.475651815304821,3.5659037532878513,1.8179863254862458
5.451695941315054,3.7247352831739744,1.9082624304600004
5.094305985701099,4.515339429817817,1.8525012136704135
5.224436039106992,4.096097275208439,1.8602834764147815
5.5416184139718405,4.711347924780553,1.8951635081452072
5.221949230203863,3.0227467479313157,1.6685902766237857
5.221949230203863,3.0227467479313157,1.6685902766237857
5.848937916111126,3.437089516558922,1.946905571910117
5.075904846488135,5.13882001390715,1.7956104157017385
5.255358583246221,1.2362244939295843,1.8291826227264096
