Intercept__0,obs_gaze_influence__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,obs_gaze_influence|setsize_offset__0,obs_gaze_influence|setsize_offset__1,obs_gaze_influence|setsize_offset__2,obs_gaze_influence|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,obs_gaze_influence|setsize_sd,obs_gaze_influence|setsize__0,obs_gaze_influence|setsize__1,obs_gaze_influence|setsize__2,obs_gaze_influence|setsize__3,pred_gaze_influence_sd
0.5047454515228224,0.8175836360452431,0.38116391843177055,0.08301846509622757,-1.2247550087155397,-0.6582419850267573,-0.25485077538926904,-0.9636872755036325,1.0619184067262122,1.254458398945738,0.020217985757500646,0.007706366674126676,0.0016784661449250934,-0.02476207932263836,-0.013308327078259933,0.014161134544698084,-0.00360897611910807,-0.01364690516742047,0.015037969433141314,0.017764554168197142,6.763478775158764
-2.2278831045756937,0.916557664999798,-0.5826333358046252,-0.43488101925038103,-0.6410030566163601,1.0340046856868674,-0.020323571300299048,-1.1586812497461567,0.6321750466058329,0.2380938424856973,0.022504727502858497,-0.013112004456364538,-0.009786878834395185,-0.014425599117650562,0.0232699936880618,0.027020644768235656,-0.0005491560005272898,-0.03130831444900624,0.01708177736567903,0.00643344913931028,5.60889952898583
-1.1498955320140356,0.8424174557105204,1.9213945373294952,1.0048478656477056,0.9845010319490347,-0.5647545260394968,0.4970913904684244,0.3036727933477602,1.5194581699911232,0.956480063747659,0.06740054781676882,0.12950304438815505,0.06772729661716627,0.06635590887953917,-0.03806476443706172,0.08712021297987292,0.043306707808070305,0.026456038432649806,0.1323755193836346,0.08332874686469849,6.211068039536769
-1.4504922963447873,0.8156466693737118,1.7619697407351431,0.988563888639812,1.113767861019192,-0.5653934757353197,1.1236892053958436,0.6512750112855199,0.9864001129694401,1.0415691905891176,0.06478979195039747,0.1141576529251257,0.06404884867464931,0.07216078799647264,-0.03663172566300346,0.10253763242915168,0.11522043070748453,0.06678019771748625,0.10114313221173414,0.10680003881415596,5.853224447036979
-1.7821401097592902,0.8174333785609696,1.7127409380109038,0.8204199825382961,1.1942713751703207,-0.6349390788188539,0.467888623338403,0.30610489359999987,0.9908581679359181,0.7247486803088589,0.06571647045110524,0.11255528924319182,0.05391510553997421,0.07848329953698119,-0.04172595521145119,0.1015239582829384,0.04750190507686951,0.031076980448049688,0.10059584330583493,0.07357935478529125,6.705795067736188
-1.5069314765459478,0.8340477182537982,1.751794902595751,0.8969122694767914,1.1890083857779024,-0.6284621993130655,-0.2411802437636713,0.502574823856292,1.0167394978566728,0.5734026394227788,0.06409231992922287,0.1122765993475487,0.05748518812375187,0.07620630585980617,-0.04027960034179602,0.09867650155689964,-0.023798822699239348,0.04959232538871396,0.10032829664321534,0.056581366441732193,6.768137093147991
0.7217204607669475,0.7807557147223951,1.304543856164269,0.994101896937698,1.0286710876986536,-0.3905875281303494,0.6697180820462212,0.4250118761019026,1.6306960080147856,0.3400415327343034,0.07525047415483378,0.09816754373213653,0.07480663910278149,0.07740798709869229,-0.029391896690773273,0.04073832080233409,0.02728319007352286,0.017314270153441176,0.0664318171055919,0.01385272104664744,6.373758117056542
-2.4337883915192484,0.955182905994597,0.2778435902755836,1.0554845046922987,0.5100026341026346,-0.5969390745989013,0.6654775915275858,-0.6832245471516131,-1.6438379824010148,-1.2146278266464248,0.05971230496588863,0.016590681195353056,0.06302541263095644,0.030453432820943028,-0.03564460806850493,0.005075864893698322,0.003377874344377785,-0.0034679554933998067,-0.00834389950579719,-0.006165286744183679,6.381522561951751
0.4937562493405195,0.7742020054159586,-0.4730603319584702,1.412187095826924,-0.7486037356830978,0.2479831192305602,-1.0565181475882572,0.020921254427191782,2.7047360674234815,0.5400627405448373,0.052321229421878876,-0.024751098158789297,0.07388736502737735,-0.03916786780075093,0.012974781674015284,0.017157691320040483,-0.018127412250340293,0.000358960425489787,0.0464070265470323,0.00926622979572343,6.1508977486881165
-1.5189805194538646,0.9066762486112568,-0.2654240077322774,-1.1183998959259724,1.1006968555786851,-0.14234861653382966,0.5117852893422011,-1.3923824221617451,0.08583056736584921,-2.0200658059926315,1.0300822180672706,-0.2734085506131687,-1.1520438454816304,1.1338082584141622,-0.1466307786579746,0.011849028760714966,0.006064158612726572,-0.016498379366108484,0.0010170088612664306,-0.023935817833743548,6.144018519298758
