,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],46.84526653885683,6.461644215938823,34.63621646940759,60.03625998236395,0.36020838915178227,0.2549370110447726,321.7943666006638,321.7943666006638,335.91838612344577,193.47847313469143,1.0113335550387923
frac_items_seen[0],-0.037180509789251734,0.10786408362550028,-0.23989184290104182,0.1664905505518117,0.006476270324842025,0.004698890024436956,277.3982902058557,264.05467114969633,358.54832481864895,232.07103967173202,1.0119381994540133
1|setsize_offset[0],-0.14958042862031315,0.8645743966184308,-1.8255367391223165,1.3926959483852868,0.01870295396370747,0.01599078027367012,2136.9006480408566,1462.206575403651,2124.1828442778638,2478.573783984377,1.0006079942755663
1|setsize_offset[1],0.005732568655977749,0.8436002393142819,-1.781978583781804,1.4638079708632468,0.016423454175744406,0.01719611623345221,2638.4227460206944,1203.9075567508503,2567.3725630235713,2239.2326812475626,1.000149247485411
1|setsize_offset[2],0.08970115978539941,0.8632785178959946,-1.517267226528506,1.7693568814444436,0.023379757226693974,0.018219619803770053,1363.3955541601604,1123.1012043553953,1365.6254720166608,1317.614433295661,1.0024036893496882
1|setsize_offset[3],-0.004054467145813168,0.874786487974323,-1.6998577647574225,1.6062405096858807,0.019709434306459404,0.01763232276200181,1969.9527680755768,1231.2915289112634,1941.7377191636224,1627.7539583191103,1.0012334365173177
frac_items_seen|setsize_offset[0],-0.08492099340312743,0.839078022117534,-1.4922940910032085,1.6265120307937755,0.024896476514327425,0.01760898979049164,1135.8707502616903,1135.8707502616903,1124.3302938225174,1539.9520947805993,1.0032856138526718
frac_items_seen|setsize_offset[1],0.04545521567048703,0.845751815779545,-1.4615492164869806,1.8115834944967135,0.021228080808761395,0.01650846869301561,1587.319725977984,1312.9110758914098,1568.782988005776,1595.233911681668,1.0004064948474338
frac_items_seen|setsize_offset[2],0.003833656947027673,0.8769885517149905,-1.6778928851187611,1.6807334941496133,0.020741632749116688,0.018491296347055514,1787.7301616599525,1125.2482475753359,1805.4595584509098,1612.264545662626,1.00147013352861
frac_items_seen|setsize_offset[3],0.05509176522191708,0.904595611299348,-1.6530830510760226,1.7621820144024933,0.01882588980269554,0.018331582991098074,2308.861746636327,1218.1115325424862,2305.107469070453,1828.6291729410436,1.0017995605955845
1|setsize_sd,4.042717673059498,4.102649826942983,0.0012282191668072937,11.60422756811275,0.21192749397883462,0.1617690441401655,374.7609189158376,322.1775365657814,527.9239937852722,455.96386109400095,1.0032923714702549
1|setsize[0],-0.6500478228972473,3.668359730737097,-8.476574589173344,7.04881863549442,0.13517746959946156,0.10648903059515663,736.436337612602,593.924026741859,986.6088073162514,501.35630087376774,1.002954084350363
1|setsize[1],-0.009748821235088977,3.341696621252899,-7.5655898741308025,6.1361896548479224,0.11732052688264372,0.09967333189345544,811.3085067609345,562.5960453387448,896.2692438424995,835.196072326523,1.0032895403408617
1|setsize[2],0.5078370406830894,3.3853836045551358,-5.603590452833239,7.743721311919183,0.15724419372457069,0.11639495685197437,463.5179287172926,423.56109480686445,594.8475687308267,385.70530119130694,1.0067017411050765
1|setsize[3],0.09543674380808974,3.44411481302435,-6.470751293819951,7.797379792915395,0.1265881416701911,0.1052301249469813,740.2342787155585,536.1889542803256,860.4056940181852,981.7617861612962,1.000925911002014
frac_items_seen|setsize_sd,0.06998789727411608,0.06944222041408529,0.00014075482069319565,0.2024720520546174,0.003111988270339845,0.0023953320785590577,497.9334419671584,420.8121461628402,710.2413611066435,435.11022876129147,1.001405718456233
frac_items_seen|setsize[0],-0.007581985700191688,0.05829496957244495,-0.12728183074147742,0.10300819089750464,0.0031200502484496693,0.0028433772616734665,349.09126591168007,210.74985349379776,528.0906258907331,280.3459808860911,1.0037779933706341
frac_items_seen|setsize[1],0.00284015091816559,0.0581166237195689,-0.11632888650081945,0.12467398971475614,0.002441426733572696,0.0020389151568021378,566.648000397711,406.8138443944054,753.103130552941,692.6006260822502,1.0004609776705764
frac_items_seen|setsize[2],-0.0019940284712794444,0.05875937767973507,-0.12613224007357826,0.12159519489554166,0.0025306302903009515,0.00181181561148648,539.1343103046487,526.4751817098171,699.5044025988885,398.5262053890672,1.0024699780898463
frac_items_seen|setsize[3],0.005381522006479333,0.06534916852261782,-0.12694418211391764,0.13902050899843113,0.002304211816196012,0.0018784989463574886,804.3319745599658,605.684884452261,1048.2288377113086,742.6025019334668,1.003271948110704
last_gaze_to_choice_sd,23.159570057727613,0.6537532676109543,21.972784907296276,23.999018474597836,0.01498573164717369,0.010690544755139864,1903.1448432072557,1870.395933240766,1358.1542514075816,921.8467963023896,1.0008234664895144
