Intercept__0,best_chosen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,best_chosen|setsize_offset__0,best_chosen|setsize_offset__1,best_chosen|setsize_offset__2,best_chosen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,best_chosen|setsize_sd,best_chosen|setsize__0,best_chosen|setsize__1,best_chosen|setsize__2,best_chosen|setsize__3,gaze_influence_sd
62.66233418427959,-0.4937669377867132,2.0041779299002904,1.1521707475441243,-0.4239609700995164,0.2128687712195378,-0.4897432761016683,0.806561424554569,0.7467594205750834,0.33378508971423315,2.2344176250880907,4.478170490381773,2.5744306254235125,-0.9473058639398044,0.47563773424377975,0.094777737288293,-0.046416759561071864,0.0764440668033043,0.07077616818082316,0.0316353955436849,14.446026337813187
61.73006223190137,-0.4445922448310055,0.3314020215960348,1.1180809154864921,-2.189821009322707,0.037797244593381504,-0.43176776136875294,0.7731098572406074,0.5209120264334218,0.6055432578534056,1.3925354675432322,0.4614890690880067,1.5569673303981475,-3.0494034230531883,0.05263400367169042,0.0522989948534597,-0.022581019929714227,0.04043286844498549,0.027243175389546792,0.03166930372602248,14.380924887485028
62.301224747720184,-0.3989627599038145,-0.7111268231341721,-1.5550341107551924,1.6530820591839603,1.496405441241704,-1.0838221579162015,0.41733555698393876,-0.5438464110236577,-0.019060163318527557,1.382972439187785,-0.9834687971617264,-2.1505693171713163,2.2861669275672076,2.069487483087913,0.10937543058575612,-0.11854351520046791,0.04564625624386466,-0.05948343537823066,-0.0020847135699987858,13.79584491344326
60.72470593701335,-0.39579400729791087,0.5937680165379166,1.369593831506462,-0.1599865486575197,-0.9147944852879117,-0.7856798622533918,0.09338916210365206,-0.40132475278452456,0.17245764275324477,0.12434418817174837,0.0738316019787565,0.17030103310370534,-0.01989339751121921,-0.1137493776171178,0.07891419451976868,-0.06200129348012922,0.007369730504285808,-0.031670219606836046,0.013609355966650333,13.943330635993396
60.836403191343464,-0.3889281326746041,0.4477891782652924,1.3536338919469637,-0.2505295132985629,-0.7362761130563994,-0.8035737268271738,0.23453492948823165,-0.4247399152520693,0.27179393109754224,0.14817342932689487,0.06635045815904063,0.20057257582289306,-0.03712181713304597,-0.10909655660304325,0.10079958167616261,-0.08099989551013409,0.023641022780862046,-0.042813605778577346,0.027396714556752022,14.141416070706962
63.920406497676304,-0.4412868494853706,-0.7334116005608627,-0.7796133051117711,-0.12666821686947896,0.18087557172516816,-0.38870350329950104,1.773011896508806,0.28968594945744375,0.2244547902271433,9.729232978938526,-7.135532331312835,-7.585039478912707,-1.232384592949872,1.759780577512867,0.03992152441634074,-0.015517636397688214,0.0707813377169389,0.01156470470433619,0.00896057738841754,13.818125527054574
57.39918688939355,-0.37564412618118964,0.14336743634440685,0.9423537888857533,-0.14076956962552342,-0.3877919126163513,-0.740481740768027,-0.14913524483438895,0.11753745866785395,0.5242738963633995,1.3296709900392185,0.1906315210234521,1.2530204954349282,-0.18717721301136442,-0.515635656377786,0.10882746764970808,-0.08058475268863198,-0.016230011032645757,0.012791303980804776,0.057055400496074264,13.554415969109574
57.771161501728606,-0.43278467709764795,0.4157052270050604,0.7985458295847251,-0.18063850412627627,0.5358287383325888,-0.35924549170525344,0.19482718883836164,0.4606142199385034,0.5156778515485243,7.224787314832785,3.0033818507758436,5.769323779896345,-1.3050747731818906,3.8712486716281433,0.14012780162865923,-0.0503402809976639,0.02730070566941127,0.06454485803888221,0.0722608036860848,14.00886844747183
55.87709388868945,-0.40842650382393747,0.6007816235395848,0.23130922315652058,-0.24080009531797,0.49020111688958484,-0.7002899306302541,0.38454160160992773,0.506950509318776,0.3442374238478152,5.071599156233914,3.046923575024199,1.173107660989732,-1.2212415602356628,2.4861035708021406,0.11413293317126098,-0.07992614385312978,0.043888860918115544,0.057859748601216586,0.03928882689106973,13.04390466203577
54.43062212687853,-0.3906301251281146,-0.645768318334922,0.5898726017290987,-0.04835241794705811,0.41305052025471706,-0.22887693972236683,0.9369536483917956,0.3926949341217872,1.2829123161797185,1.6760950878457,-1.082369106247541,0.9886825702129053,-0.08104325020652636,0.692311948031042,0.07956277482649188,-0.018210084418107227,0.07454663214985648,0.031243898619035815,0.1020720637343401,13.768357984673429
