Intercept__0,predicted__0,setsize__0,gaze_influence_sd
21.95984534163476,-21.955841122768682,0.11832178358899323,10.325758771038712
20.90978642241075,-20.230338220812317,0.12195105391334114,10.784814158605165
20.584009019801737,-20.091004172360446,0.1340443569831088,11.218635291065425
20.965679647652326,-21.29137165080667,0.16402187047352357,10.985466137892299
21.599986281587366,-22.349166897731912,0.1264207094587336,10.714160195948862
21.31631331844835,-22.502200413826547,0.12176936511921602,11.257417687770403
21.454527729824143,-22.291151969316545,0.14358217965161635,10.295511445934746
22.079280684734602,-22.51933575878108,0.10946367598511428,10.24367174194385
22.095121492727667,-22.915171443275476,0.1094803184020716,10.875289542452164
24.633442455404555,-24.44135354919506,0.050908714339977866,10.772633641703072
24.381641328182845,-24.545570750384844,0.0705393969790218,10.314153731902776
23.45984581527339,-21.451804703400512,0.051506138028369064,11.194024924078084
22.895793523901588,-21.260161893302204,0.055912067303155226,11.07876270933484
22.908182355719468,-20.815149554277387,0.055730493139342634,10.290221064302662
21.98325227228695,-20.17498848486765,0.07184667308835187,10.410559750744286
21.91573598863446,-20.47689292820719,0.10491332251371145,10.985412588161632
21.981086433744807,-20.59078884227346,0.054799622164901335,10.543849209589284
21.902574082400704,-22.47728131217495,0.15888212866882087,10.489102870694113
20.572195301639535,-22.39199469210342,0.16011463700615078,10.671375872018956
20.635363280117616,-22.101852886812875,0.17178552299288588,11.556152882850425
20.603972943164397,-22.03086385947292,0.17084030178947518,11.946690997106282
20.85057915097763,-22.950699670119313,0.16335994020578898,10.500404158984944
20.941275406096434,-23.211675142783264,0.17140187474347565,10.907339276448326
20.585372532505673,-24.07794681731158,0.14640121434272377,10.799148208305525
20.585372532505673,-24.07794681731158,0.14640121434272377,10.799148208305525
21.230026878897796,-22.641011806353823,0.19508562350884479,10.682117502181557
20.649854706962934,-21.691381054352533,0.12891535670622706,10.851904766890645
24.106864293154768,-23.372030981396453,0.10160524288356362,10.574868159789904
22.478089379796966,-22.011295185857563,0.13291582254236745,10.401176933500436
22.751781074144027,-23.127844630017922,0.1547779652735035,10.65270870004071
22.843654540335084,-23.46693661295528,0.12587264953591276,10.684239611751067
22.236366740214404,-22.417246737714265,0.11743684241820175,11.105787890630193
22.373971780130102,-22.85943902199997,0.12150822099556062,10.466931805958637
20.745331371229415,-22.517428846431283,0.17795824536821117,10.664578236481537
21.321957816762012,-22.2239467130187,0.16978491694100606,11.653275827413697
21.780547265016406,-21.898189278748944,0.11951685575465582,10.780106458360745
23.896235849406768,-24.15354727094405,0.11461387646646495,10.54801084898266
25.313295222451963,-23.5641295030065,0.017305885613048154,10.784294369344172
20.46947626382797,-22.275480317280525,0.1832943866538551,10.483986041147952
21.949567292759816,-22.946994882925416,0.1353425313711564,10.44963529139822
21.68272513448089,-21.55751032719544,0.12504424100088662,10.517713921646733
21.66497971642169,-21.5348153933542,0.12154861440967858,10.718905654531698
19.18611869935422,-22.747927236332924,0.252032535473736,10.516490253888678
17.767361984418336,-20.980053089937062,0.26711886134646173,11.341269421000634
17.87339763953325,-20.292791961236812,0.3042386847992781,10.272405331325682
22.20846767878114,-24.477415828289395,0.13878266250171253,10.386507937045067
22.20846767878114,-24.477415828289395,0.13878266250171253,10.386507937045067
24.00685549394047,-23.89405772778643,0.08253017498255782,10.984435387789247
22.082272752977754,-22.99079439704626,0.0950598745303885,10.296744529216433
22.178737401221497,-22.999198416164035,0.17546497651299842,10.275305766695913
21.742879716667353,-23.71162922772027,0.16723471399091253,10.707526965408174
22.054718579258612,-22.211192001731536,0.13014339970900526,11.354111382297702
21.743911617171996,-22.114730744718297,0.1210997220550703,10.659783706333886
21.81955668254435,-22.347432949532283,0.11444473855688056,10.68161396538623
21.790164125646275,-23.56170583215005,0.16868441883213553,11.0755040173583
21.32322550938629,-23.36676126195298,0.1723463275768373,10.303458622576187
21.69555858993065,-21.490164542762106,0.13145720439212494,10.782700337013843
21.69555858993065,-21.490164542762106,0.13145720439212494,10.782700337013843
21.431809600352135,-21.576207945512017,0.11015364900584546,10.976604354794848
22.300054452311617,-21.834947690610566,0.10340319070997468,10.545216921222138
23.61116298552504,-22.7468258247386,0.053710872791036986,10.611803168016104
21.148399034252378,-22.76974701940878,0.18042210181943744,10.204112886013533
21.148399034252378,-22.76974701940878,0.18042210181943744,10.204112886013533
20.31403337104223,-22.525949480452052,0.1661061579849819,10.589056402714416
22.807029434915798,-22.83929271849947,0.07209593058138179,10.994134732989876
21.871460743742343,-21.23030630836853,0.12348385564998171,9.985143070591624
20.53572250422445,-23.36550047788268,0.17333783420234883,10.974862946575936
20.986105274186205,-23.023378294988657,0.18100189021865165,10.676235232546277
21.62617210966487,-22.223247519922285,0.1411239927469417,10.705562541611434
22.403220389573967,-22.50733015306127,0.09534575655644718,11.106206892732562
21.73813657285023,-22.917432620882497,0.1042210975757078,10.515204732561747
22.44625598198604,-24.23217144078368,0.17462501250042559,10.791395525562939
22.16696252776889,-24.509535392197755,0.17123409499438183,10.688692368595241
21.97194506764266,-24.058686219582707,0.16612343434618315,10.751306583667152
22.571526889341374,-22.08623063476149,0.0650103776514385,10.676289744715314
22.75056555575581,-21.920612559475366,0.07693498399755294,10.230417133621632
20.920127773257466,-20.588970683544154,0.10783076113071323,11.163168995397657
21.02929125562765,-21.328316717496435,0.13566017547881992,10.515404190405054
21.428548361349016,-21.917133624021407,0.1428067651346927,10.777295514089104
20.849578031570754,-23.248538575858557,0.19378256585644982,10.80157491044375
22.30905776360475,-23.242782658129713,0.12155272493787911,10.82634968635318
23.156752532950918,-23.178349074004366,0.09228235766232211,10.567016750928893
20.446336846282712,-23.144089338440782,0.191687293503002,10.98364626394982
22.754872921067317,-22.612070972984903,0.09734088478429428,10.29213465289156
21.673319383849755,-22.23942217257669,0.13816507150797508,10.403326654257423
20.7888817472977,-22.007789569366082,0.17087233688016043,11.0859482775155
21.3555436498552,-20.90964947476319,0.1303037152939119,10.463125556819858
22.859359523007733,-23.123269845904556,0.13597052541200216,10.925850220516738
20.919142443221585,-20.48178401341125,0.14488287786712195,10.69489848662714
20.5197701431222,-20.70655559140308,0.1435892032698328,10.659447013179749
20.266635603021097,-22.028511324149452,0.19523964996486973,11.218912444386348
22.29029522284874,-22.019168177838225,0.12128629098212539,10.794621413875035
21.954160165568748,-22.137952859253627,0.13369895779189483,10.746167140069945
23.068870479374052,-22.045972698998902,0.09414096765465552,10.195723546106523
22.038908808099027,-21.41643699411347,0.10068301208765844,10.884757328963484
23.159163796901815,-24.47235129459722,0.09226530042595041,10.84716567551842
22.901882858311932,-24.664902248543008,0.09316884549148663,11.15572675217881
23.0154898047351,-23.367139577752017,0.11978838654893254,10.770719888234302
20.54776286354701,-22.47458000313817,0.19462429920025098,10.667858007684575
22.361151173369755,-22.541366687833314,0.08703035720034444,10.89067148325563
19.9131347874002,-20.91764145167937,0.15870845206016063,10.353645175993018
20.238678225617782,-21.046480799057242,0.17710114093171142,10.969138152475564
19.998667360804017,-20.66524922161844,0.16001370607212137,10.953337625423702
23.33530132146455,-24.97415900815135,0.11185924013036275,11.158280629141244
22.103423098669097,-23.449558881569665,0.162229658356943,10.967187405538422
21.75116034890573,-23.623396149180238,0.15111417763612534,10.190170681708137
22.88991222201087,-22.91632497344019,0.04994713357173676,10.993971379446265
22.92278031862876,-22.868015156906793,0.056967860049812205,10.677951947866662
22.92278031862876,-22.868015156906793,0.056967860049812205,10.677951947866662
23.425611635433615,-23.89012573152982,0.06198454579243485,10.641529006045419
22.604451415672443,-22.490953540015532,0.09705736133122586,10.272453860957595
22.8287996568463,-22.34135234411242,0.09997593325048704,10.221850140519875
22.30974866529269,-22.51935387933661,0.09480784703115284,11.105068725122015
22.181218698506335,-23.00829677623935,0.0915366843371281,10.529986830753522
22.149278585108366,-23.24554609197639,0.1784807274719217,10.110535603432071
22.166719836149838,-23.27444821111734,0.16757974259116676,11.06855120378036
22.665796559387953,-23.743689543068875,0.10817859147053455,10.182861294690365
22.83669113244393,-22.204715038698073,0.07538514175028153,11.30222111547034
23.484996624379495,-23.189049472358423,0.07028027698394039,10.216395156662609
24.34312311099046,-22.643184465005234,0.06733715576068991,10.570837742741173
22.278258395877547,-21.465267566762794,0.11172766654795349,10.640499765758143
21.907332626545593,-21.530123748067712,0.0962468917874283,10.965056650390453
23.440162901911215,-23.19617517690154,0.1022374977193526,11.15433045164121
19.65308447864058,-21.570379986084326,0.21559696188410588,10.790119272383459
19.137961923034762,-21.870882728285515,0.2514743547152185,10.570764860528627
19.279956398782932,-21.79805430312716,0.2399596026967603,10.848422668611793
20.711941849575673,-22.385485477905206,0.19472004936496617,11.124564335471113
19.691594532504354,-22.9879060276246,0.18417614067922938,10.31508000492968
19.71793870605715,-22.90281695897174,0.18559864278609972,11.10839716532528
20.46984976370713,-22.961475700403387,0.1712609988709783,10.408507094971728
25.64864448675059,-22.69509825734519,0.014283145432049386,10.009515765602513
22.535609793538995,-24.238600680572016,0.14901985740866766,10.388758473377845
20.604262082129285,-21.609842419436184,0.16957589899991332,10.628215168981312
21.12691057427653,-22.91980397765026,0.17424845937508116,10.437049636342815
20.700174701445036,-24.326895067605083,0.24427394846565736,10.964535579153923
20.951579722576692,-23.451928092859067,0.20458697199521658,11.00246746083861
20.536403305114757,-20.205347194608986,0.10711797197877104,10.759089272575595
20.507334886252682,-21.074252728976212,0.16083322078861037,10.219426903389527
20.526086673555948,-21.103786023925167,0.1470013190097601,10.575343705842627
20.60214169835461,-21.345089645547514,0.14467309305891904,11.019980759816418
22.605119007795395,-23.584479314767957,0.13441308205560895,10.61398702967694
21.016853359058302,-22.96192624014794,0.18656430455286044,10.832113232417353
20.703876198762654,-21.57326914018749,0.12589526554568486,10.588054481802988
21.63790139047718,-22.85884818773764,0.18684453746366878,10.127445986905686
22.269580109496985,-23.84489860770848,0.1516207127916245,11.353404445895542
22.42389968974717,-24.1547678330562,0.15710570549696948,10.241871704366101
21.742456285521143,-24.322941060929317,0.17570991966145016,10.130760062536712
21.261949861893644,-24.8562975493182,0.1936285438246529,11.961071505821396
22.008178799683165,-24.342144906789386,0.21235995594040508,9.871524355495788
21.199192473538762,-20.738080879988754,0.15909927011904634,9.714542833742458
21.85809108013858,-20.321513998181562,0.042182639287070334,10.12946777069027
20.82697909275596,-22.26473077025555,0.12545129776088848,10.86082287229467
23.441830654443677,-22.93207094011979,0.12035385413316446,9.978436911482271
22.570524838251306,-23.373170177606006,0.05955325376660006,10.813922641481696
21.507485459419403,-23.01130462137199,0.1324292796637617,10.558922522245387
22.463600903660744,-21.769446328171565,0.13462333507350707,10.742679694406531
22.31684893247632,-24.63303192270724,0.13548164100756413,10.642569591848549
22.123929387129905,-24.196954416492567,0.11679118151803797,10.882095636302378
22.75536389434798,-24.085907800256233,0.1047616749919785,10.732243971749504
