Intercept__0,obs_p_choose_best__0,pred_p_choose_best_sd
11.115802681563753,0.31187771707804335,11.80936069401347
10.979135501613927,0.3115915951768787,11.25178962482265
10.692627354295865,0.31339157658009525,10.851795159097824
11.01430378479687,0.3205297258461505,11.411701329828011
10.689139167899773,0.3079178630355625,12.313132150871121
10.72647057188875,0.3111582416923066,12.43056595225918
5.409244669906153,0.38021410038714504,12.63989670385179
6.894555797082616,0.3654592729475844,10.807642218871052
5.390321184473488,0.35979411836915526,12.042928621084355
7.099794439010122,0.37841626304372433,11.586218233763761
4.431391903881432,0.41120042670250656,11.32189465338542
4.771154663534251,0.4102859110734709,11.582500026800583
4.5593899325027145,0.40550258970369424,11.113192610582905
3.552763778557557,0.40215432832090386,12.423223043131967
5.521954556515451,0.372725517693389,12.261292966763948
4.953238521080813,0.3691648707761157,11.99562414916374
5.305715504079196,0.3908555458255497,11.447673571012002
5.305715504079196,0.3908555458255497,11.447673571012002
6.018942987887181,0.3641654228916926,11.798817856951564
-0.2700797758692693,0.45768017767711333,11.136290589544638
-1.2282159492540377,0.45720657682554405,11.500107079445218
-0.25565993598729986,0.45024601554219806,12.158957004569983
-0.6113798983941534,0.4540414468427294,12.529215338632891
-0.44435167804769865,0.4543778532506573,12.567853162205449
0.09661367719259145,0.45116832856286454,12.065276791550037
-1.774182028191779,0.45390397253196935,11.746409168922993
3.080974893548508,0.3926656752678935,11.939027152495878
3.6030101850155547,0.3925553629496395,12.058682223130662
4.731185054870169,0.386098254259737,11.9568841403735
4.360629741401911,0.38637293434670805,11.324453596626604
10.225790591194508,0.3273879713779982,11.029206629707836
14.191728307917266,0.2789009269065613,11.624409334675732
12.769438526750196,0.2823928167017342,11.401586152190935
5.492668595894163,0.3903156622490794,12.019427418124687
12.193438809204102,0.28150046438894605,11.199470981701001
13.275124275660087,0.29279013446828955,11.937093598995016
12.78807228137584,0.2812786425763655,11.884059299022015
5.675712457057018,0.36825097687893354,11.260619928259635
4.892236681434164,0.3802479983644252,12.355886238661052
5.6855724747521235,0.378069684955946,12.205167079798557
4.488107617766128,0.3740483823184102,11.370635271690556
6.147991151600005,0.3830236200266223,11.695747691595171
6.147991151600005,0.3830236200266223,11.695747691595171
5.4966395548256015,0.385257866886112,12.267244322096715
3.6753230506425023,0.4112769251347847,11.903916664941093
2.914449767600905,0.40686363547846893,11.095466123958191
4.247019697467588,0.3899636846600276,11.875183994210223
3.481640606272974,0.4094727713206724,11.10584243077749
3.481640606272974,0.4094727713206724,11.10584243077749
1.2896843962038775,0.43622478929567043,11.155660094061496
1.2896843962038775,0.43622478929567043,11.155660094061496
4.600254157691044,0.396368677941988,11.40831780241123
4.69534027125666,0.40655191574333693,11.21540458488924
3.6413613266379383,0.3830985138067116,12.11645109742734
4.471147790723024,0.3918278306302323,12.066149322268195
2.947296414015284,0.4092422868417167,12.340190423679685
5.709191490751079,0.3942464994200847,12.333737701011826
9.799017075874065,0.31549131481092674,11.65243109307353
10.331242328004949,0.3316012208270416,11.508809273766422
10.07703973813043,0.34038118706084075,10.787286727025199
10.43294855984349,0.3464557845883549,11.177643314955226
9.249387377098365,0.32200405405316973,11.850356291790156
9.789462660943718,0.3277956283198519,11.952337465180124
9.601170855854459,0.3365635952986256,11.224911519692832
8.92309002137306,0.34414034260721454,12.366047339284819
9.487129660481864,0.3418957036006613,12.26979401415234
9.794227674626674,0.34156635148075964,11.5494943022816
6.093012397696686,0.3757833915916584,11.447133583997312
5.6836320074691296,0.38409160202061315,11.616096730871181
1.0280579526977023,0.4269386834568368,11.502844212407012
1.8107233397996088,0.42285606198166725,12.38773496592751
2.7682113358323206,0.4186630765412127,11.462142666524178
2.661964950042373,0.4134693683536729,12.044000815841537
2.6377422894465266,0.40641107889309563,12.184521670718867
-1.0690928319126876,0.4590919894937335,12.144880149401954
3.4287086717298014,0.40825279650875856,12.494649685715496
3.960531208354142,0.3933160392099801,10.985395593963021
7.290663645383575,0.36396795985777997,11.937087141050077
7.127071763585332,0.35261109307210814,11.258809323447567
9.53925060908361,0.33714518645271263,12.174990176559664
9.665024904360102,0.3296310613414868,11.558750681622106
4.512479482220702,0.39899870482586647,11.461497106416315
4.52170498863407,0.40324917563241275,10.36566935996928
4.120625297229725,0.3832194186174801,12.269134099337455
3.7978930274518063,0.40530779449014126,12.249188253840671
3.7554909852446072,0.3972895033796425,10.616393401269471
6.098770400362897,0.366560448843335,11.911837504560582
6.764174918741959,0.3605169648879984,12.092005455884989
10.881797882095883,0.30867820171066623,11.971789529599288
11.12845896811871,0.3079219281082108,11.14828368009983
10.925760002792625,0.3102032997427877,11.872197537488171
10.357490796857862,0.32351695461226915,11.158047130482435
9.264748108610782,0.33125074219621303,12.382886878676075
10.360436101828954,0.33892167463488354,12.342430671359198
5.696917559382879,0.3684525915425195,10.920609857826625
5.893095172477958,0.37720928655323993,11.738469491270779
4.535092966339606,0.38842662494407565,11.591666410617279
2.171816761225724,0.42196869890180566,12.077589110028454
3.304262419051865,0.41236771906681463,10.902732187560446
2.792152704338735,0.40670734812920334,10.842685341690041
2.792152704338735,0.40670734812920334,10.842685341690041
4.576401778323099,0.3967646906390112,12.299414547302389
5.41604245982448,0.3775114850906166,11.097741981902718
5.187327474731057,0.36841469665636356,12.356156351378633
6.800986028363923,0.36689447322214863,12.112474034476685
12.99375367050743,0.2907578513243358,11.625587119738992
8.477748292994058,0.3443095352997006,11.324380565536362
11.438544753011229,0.30558993172106763,12.255223726426758
9.695423583514282,0.3248381868735301,11.641799107762239
