,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
is_last|subject_offset[29],-0.393,0.256,-0.869,0.088,0.01,0.007,705.0,705.0,713.0,1528.0,1.0
is_last|subject_offset[30],-0.433,0.3,-1.011,0.136,0.009,0.006,1194.0,1194.0,1200.0,1714.0,1.0
is_last|subject_offset[31],0.192,0.24,-0.265,0.628,0.008,0.006,841.0,841.0,841.0,1967.0,1.0
is_last|subject_offset[32],1.373,0.232,0.93,1.789,0.012,0.009,366.0,361.0,368.0,574.0,1.0
is_last|subject_offset[33],-0.275,0.215,-0.698,0.108,0.009,0.006,582.0,582.0,582.0,1335.0,1.0
is_last|subject_offset[34],-0.203,0.28,-0.748,0.32,0.009,0.006,956.0,956.0,950.0,1625.0,1.0
is_last|subject_offset[35],-0.185,0.23,-0.61,0.243,0.009,0.006,699.0,699.0,695.0,1358.0,1.0
is_last|subject_offset[36],-0.459,0.247,-0.9,0.014,0.009,0.006,730.0,730.0,721.0,1595.0,1.0
is_last|subject_offset[37],-0.232,0.202,-0.64,0.112,0.009,0.007,469.0,469.0,468.0,1404.0,1.0
is_last|subject_offset[38],-0.161,0.227,-0.584,0.273,0.009,0.007,587.0,587.0,589.0,1575.0,1.0
is_last|subject_offset[39],-0.442,0.241,-0.912,-0.002,0.009,0.006,722.0,722.0,718.0,1933.0,1.0
is_last|subject_offset[40],0.459,0.241,0.009,0.913,0.01,0.007,612.0,573.0,619.0,1079.0,1.0
is_last|subject_offset[41],-0.872,0.239,-1.303,-0.425,0.011,0.008,503.0,503.0,508.0,1404.0,1.0
is_last|subject_offset[42],0.635,0.195,0.29,1.02,0.01,0.007,349.0,349.0,350.0,768.0,1.01
is_last|subject_offset[43],-0.174,0.191,-0.52,0.192,0.009,0.007,411.0,411.0,409.0,1107.0,1.0
is_last|subject_offset[44],-0.164,0.185,-0.535,0.165,0.009,0.007,405.0,405.0,407.0,776.0,1.0
is_last|subject_offset[45],-0.649,0.277,-1.193,-0.153,0.01,0.007,844.0,844.0,853.0,1534.0,1.0
is_last|subject_offset[46],-0.711,0.235,-1.163,-0.275,0.01,0.007,610.0,610.0,609.0,1434.0,1.0
is_last|subject_offset[47],0.834,0.202,0.459,1.216,0.01,0.007,381.0,368.0,382.0,759.0,1.0
is_last|subject_offset[48],-0.73,0.219,-1.13,-0.326,0.01,0.007,466.0,466.0,467.0,884.0,1.0
setsize|subject_offset[0],0.043,0.534,-0.984,1.027,0.007,0.009,5175.0,1862.0,5185.0,2947.0,1.0
setsize|subject_offset[1],0.512,0.517,-0.491,1.44,0.007,0.006,5551.0,3212.0,5452.0,3046.0,1.0
setsize|subject_offset[2],0.34,0.642,-0.86,1.545,0.008,0.009,6250.0,2602.0,6250.0,2930.0,1.0
setsize|subject_offset[3],-0.186,0.6,-1.302,0.937,0.008,0.009,5427.0,2335.0,5418.0,3415.0,1.0
setsize|subject_offset[4],-0.215,0.504,-1.214,0.685,0.007,0.008,4892.0,2225.0,4923.0,2774.0,1.0
setsize|subject_offset[5],-0.448,0.807,-1.973,1.062,0.01,0.011,5972.0,2643.0,5973.0,3225.0,1.0
setsize|subject_offset[6],0.596,0.573,-0.422,1.704,0.008,0.007,4968.0,3495.0,4962.0,3292.0,1.0
setsize|subject_offset[7],1.062,0.505,0.13,2.034,0.008,0.006,4142.0,3635.0,4183.0,2709.0,1.0
setsize|subject_offset[8],-0.77,0.428,-1.615,0.014,0.007,0.005,3510.0,3138.0,3481.0,2625.0,1.0
setsize|subject_offset[9],0.308,0.621,-0.882,1.467,0.008,0.01,6659.0,1982.0,6707.0,2351.0,1.0
