65.92,77.312,270.72,210.43
378.37,77.312,583.17,210.43
707.07,77.312,911.87,210.43
996.48,77.312,1201.3,210.43
65.92,318.98,270.72,452.1
378.37,318.98,583.17,452.1
707.07,318.98,911.87,452.1
996.48,318.98,1201.3,452.1
65.92,571.9,270.72,705.02
378.37,571.9,583.17,705.02
707.07,571.9,911.87,705.02
996.48,571.9,1201.3,705.02
65.92,813.57,270.72,946.69
378.37,813.57,583.17,946.69
707.07,813.57,911.87,946.69
996.48,813.57,1201.3,946.69
