,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-498.02230325508145,11.307906501371667,6.096841895641638,-13.096052993633187,log
1,1,-498.02230325508145,11.307906501371667,6.096841895641638,-11.656704852929053,log
2,2,-498.02230325508145,11.307906501371667,6.096841895641638,-11.970523711545761,log
3,3,-498.02230325508145,11.307906501371667,6.096841895641638,-9.820450808157236,log
4,4,-498.02230325508145,11.307906501371667,6.096841895641638,-16.394177010536524,log
5,5,-498.02230325508145,11.307906501371667,6.096841895641638,-15.450130879098506,log
6,6,-498.02230325508145,11.307906501371667,6.096841895641638,-10.863598836083957,log
7,7,-498.02230325508145,11.307906501371667,6.096841895641638,-10.632383844979152,log
8,8,-498.02230325508145,11.307906501371667,6.096841895641638,-11.56705581947638,log
9,9,-498.02230325508145,11.307906501371667,6.096841895641638,-10.226831988962855,log
10,10,-498.02230325508145,11.307906501371667,6.096841895641638,-11.992017487456096,log
11,11,-498.02230325508145,11.307906501371667,6.096841895641638,-9.685272703572037,log
12,12,-498.02230325508145,11.307906501371667,6.096841895641638,-8.977283318055301,log
13,13,-498.02230325508145,11.307906501371667,6.096841895641638,-11.618434081714215,log
14,14,-498.02230325508145,11.307906501371667,6.096841895641638,-9.927025835797224,log
15,15,-498.02230325508145,11.307906501371667,6.096841895641638,-9.932152345717912,log
16,16,-498.02230325508145,11.307906501371667,6.096841895641638,-10.337898266602538,log
17,17,-498.02230325508145,11.307906501371667,6.096841895641638,-9.931019111798637,log
18,18,-498.02230325508145,11.307906501371667,6.096841895641638,-10.170359135673566,log
19,19,-498.02230325508145,11.307906501371667,6.096841895641638,-9.66353675475808,log
20,20,-498.02230325508145,11.307906501371667,6.096841895641638,-9.625234051431034,log
21,21,-498.02230325508145,11.307906501371667,6.096841895641638,-9.041811372053402,log
22,22,-498.02230325508145,11.307906501371667,6.096841895641638,-9.69234463588459,log
23,23,-498.02230325508145,11.307906501371667,6.096841895641638,-9.030077047751208,log
24,24,-498.02230325508145,11.307906501371667,6.096841895641638,-9.676048853959033,log
25,25,-498.02230325508145,11.307906501371667,6.096841895641638,-13.349258138026205,log
26,26,-498.02230325508145,11.307906501371667,6.096841895641638,-12.983517579464207,log
27,27,-498.02230325508145,11.307906501371667,6.096841895641638,-9.089627950594119,log
28,28,-498.02230325508145,11.307906501371667,6.096841895641638,-11.839538058445273,log
29,29,-498.02230325508145,11.307906501371667,6.096841895641638,-10.456877384438565,log
30,30,-498.02230325508145,11.307906501371667,6.096841895641638,-9.535036442467238,log
31,31,-498.02230325508145,11.307906501371667,6.096841895641638,-9.371813609151015,log
32,32,-498.02230325508145,11.307906501371667,6.096841895641638,-9.153865603436843,log
33,33,-498.02230325508145,11.307906501371667,6.096841895641638,-9.38885925686119,log
34,34,-498.02230325508145,11.307906501371667,6.096841895641638,-10.48398819538356,log
35,35,-498.02230325508145,11.307906501371667,6.096841895641638,-13.636706281321876,log
36,36,-498.02230325508145,11.307906501371667,6.096841895641638,-10.670825667492297,log
37,37,-498.02230325508145,11.307906501371667,6.096841895641638,-10.849882608469095,log
38,38,-498.02230325508145,11.307906501371667,6.096841895641638,-9.346646641793654,log
39,39,-498.02230325508145,11.307906501371667,6.096841895641638,-9.855353234151814,log
40,40,-498.02230325508145,11.307906501371667,6.096841895641638,-9.77477384942999,log
41,41,-498.02230325508145,11.307906501371667,6.096841895641638,-9.111263006725212,log
42,42,-498.02230325508145,11.307906501371667,6.096841895641638,-9.198646318802275,log
43,43,-498.02230325508145,11.307906501371667,6.096841895641638,-9.1819302416879,log
44,44,-498.02230325508145,11.307906501371667,6.096841895641638,-9.437049927928179,log
45,45,-498.02230325508145,11.307906501371667,6.096841895641638,-10.018158775788246,log
46,46,-498.02230325508145,11.307906501371667,6.096841895641638,-10.310258735595333,log
