,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.263520370406908,log
1,1,-465.0739442435933,6.455740948783102,2.0113432703935987,-12.26779321926635,log
2,2,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.828884455067453,log
3,3,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.093824575516336,log
4,4,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.679039407725416,log
5,5,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.186125257337402,log
6,6,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.182482419663698,log
7,7,-465.0739442435933,6.455740948783102,2.0113432703935987,-13.264152699174087,log
8,8,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.464661798773994,log
9,9,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.526917706644054,log
10,10,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.52005097629065,log
11,11,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.821822223657314,log
12,12,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.200089274768377,log
13,13,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.903652554215457,log
14,14,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.294406494508626,log
15,15,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.604958318379703,log
16,16,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.10524811595096,log
17,17,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.33536223473734,log
18,18,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.437038762516005,log
19,19,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.020923330613824,log
20,20,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.6500684746264,log
21,21,-465.0739442435933,6.455740948783102,2.0113432703935987,-10.418912568390278,log
22,22,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.469713554922532,log
23,23,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.397828504259829,log
24,24,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.57950982928026,log
25,25,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.30213605118299,log
26,26,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.15415622897411,log
27,27,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.522568412427335,log
28,28,-465.0739442435933,6.455740948783102,2.0113432703935987,-10.964829795487368,log
29,29,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.231982951247408,log
30,30,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.44834371129188,log
31,31,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.629262887149297,log
32,32,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.745469767093724,log
33,33,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.324612834055984,log
34,34,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.652436497166981,log
35,35,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.38191287119342,log
36,36,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.121877733929095,log
37,37,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.441978671273466,log
38,38,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.604046461022133,log
39,39,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.436688541904504,log
40,40,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.276480814684948,log
41,41,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.311726248362426,log
42,42,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.004567049603601,log
43,43,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.722255162580769,log
44,44,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.491930847996137,log
45,45,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.74550677589984,log
46,46,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.388656431730409,log
47,47,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.684842980056246,log
48,48,-465.0739442435933,6.455740948783102,2.0113432703935987,-8.573461561266418,log
49,49,-465.0739442435933,6.455740948783102,2.0113432703935987,-9.39522582931962,log
