,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-467.26987398455066,13.945567188009617,5.245909041757157,-8.378330694716901,log
1,-467.26987398455066,13.945567188009617,5.245909041757157,-8.549918347365153,log
2,-467.26987398455066,13.945567188009617,5.245909041757157,-9.172576022453773,log
3,-467.26987398455066,13.945567188009617,5.245909041757157,-8.430988125394448,log
4,-467.26987398455066,13.945567188009617,5.245909041757157,-13.94580916148816,log
5,-467.26987398455066,13.945567188009617,5.245909041757157,-9.209620583382183,log
6,-467.26987398455066,13.945567188009617,5.245909041757157,-14.724144350109597,log
7,-467.26987398455066,13.945567188009617,5.245909041757157,-9.4986857861071,log
8,-467.26987398455066,13.945567188009617,5.245909041757157,-10.408336557011797,log
9,-467.26987398455066,13.945567188009617,5.245909041757157,-10.156733797102522,log
10,-467.26987398455066,13.945567188009617,5.245909041757157,-8.936847196484774,log
11,-467.26987398455066,13.945567188009617,5.245909041757157,-14.63477451401398,log
12,-467.26987398455066,13.945567188009617,5.245909041757157,-8.474554105718992,log
13,-467.26987398455066,13.945567188009617,5.245909041757157,-9.802502294318229,log
14,-467.26987398455066,13.945567188009617,5.245909041757157,-8.90459566511428,log
15,-467.26987398455066,13.945567188009617,5.245909041757157,-11.25418013272868,log
16,-467.26987398455066,13.945567188009617,5.245909041757157,-8.463474908514732,log
17,-467.26987398455066,13.945567188009617,5.245909041757157,-8.537741021632174,log
18,-467.26987398455066,13.945567188009617,5.245909041757157,-9.867327061687192,log
19,-467.26987398455066,13.945567188009617,5.245909041757157,-10.710843750631465,log
20,-467.26987398455066,13.945567188009617,5.245909041757157,-11.499506450148077,log
21,-467.26987398455066,13.945567188009617,5.245909041757157,-8.351911182527088,log
22,-467.26987398455066,13.945567188009617,5.245909041757157,-15.031408618005203,log
23,-467.26987398455066,13.945567188009617,5.245909041757157,-9.552126168776068,log
24,-467.26987398455066,13.945567188009617,5.245909041757157,-11.946905440200096,log
25,-467.26987398455066,13.945567188009617,5.245909041757157,-9.100957887540032,log
26,-467.26987398455066,13.945567188009617,5.245909041757157,-14.454716993534921,log
27,-467.26987398455066,13.945567188009617,5.245909041757157,-8.800511577393616,log
28,-467.26987398455066,13.945567188009617,5.245909041757157,-8.405497095426036,log
29,-467.26987398455066,13.945567188009617,5.245909041757157,-8.577817926982302,log
30,-467.26987398455066,13.945567188009617,5.245909041757157,-14.145231623123143,log
31,-467.26987398455066,13.945567188009617,5.245909041757157,-9.984508948392374,log
32,-467.26987398455066,13.945567188009617,5.245909041757157,-8.578102496556847,log
33,-467.26987398455066,13.945567188009617,5.245909041757157,-11.41709419142447,log
34,-467.26987398455066,13.945567188009617,5.245909041757157,-9.676515274526132,log
35,-467.26987398455066,13.945567188009617,5.245909041757157,-8.903861568794376,log
36,-467.26987398455066,13.945567188009617,5.245909041757157,-8.37973215647483,log
37,-467.26987398455066,13.945567188009617,5.245909041757157,-14.546520205000267,log
38,-467.26987398455066,13.945567188009617,5.245909041757157,-8.662332329363164,log
39,-467.26987398455066,13.945567188009617,5.245909041757157,-9.890106860083314,log
40,-467.26987398455066,13.945567188009617,5.245909041757157,-10.612390881560492,log
41,-467.26987398455066,13.945567188009617,5.245909041757157,-8.348468009350215,log
42,-467.26987398455066,13.945567188009617,5.245909041757157,-8.90166283270039,log
43,-467.26987398455066,13.945567188009617,5.245909041757157,-9.150842202409477,log
44,-467.26987398455066,13.945567188009617,5.245909041757157,-9.846182314351129,log
45,-467.26987398455066,13.945567188009617,5.245909041757157,-8.442978673930474,log
