p_error,v,alpha,tau,gamma,zeta
0.05,2.679881418046376e-07,2.811871879650491e-06,0.8628710271406153,0.2711184786455066,9.954842526461615
0.05,5.123155921099462e-07,5.767526348874586e-06,0.8628710271406153,0.2711184786455066,9.954842526461615
0.05,5.123155921099462e-07,5.767526348874586e-06,0.4751977538119346,0.17332196251727558,9.954842526461615
0.05,5.123155921099462e-07,2.7639614127442687e-06,0.5247289413068976,0.4777982967871716,9.954842526461615
0.05,5.123155921099462e-07,2.0725325173918465e-06,0.5247289413068976,0.4777982967871716,9.954842526461615
0.05,4.36346622974187e-07,2.0725325173918465e-06,0.8423720649414879,0.28770064914777504,9.75357343516604
0.05,4.36346622974187e-07,2.0725325173918465e-06,0.8423720649414879,0.28770064914777504,9.80635138675291
0.05,4.36346622974187e-07,2.0725325173918465e-06,0.8423720649414879,0.18075258636828945,9.80635138675291
0.05,4.36346622974187e-07,2.0725325173918465e-06,0.8506392610657492,0.18075258636828945,9.80635138675291
0.05,4.36346622974187e-07,1.5147371842450692e-06,0.8506392610657492,0.18075258636828945,9.874512686195004
0.05,4.78351071267775e-07,1.3876231360879922e-06,0.8506392610657492,0.18075258636828945,9.598079561540583
0.05,3.55488740876358e-07,1.3876231360879922e-06,0.8506392610657492,0.18075258636828945,9.598079561540583
0.05,3.55488740876358e-07,1.3876231360879922e-06,0.8506392610657492,0.18075258636828945,9.598079561540583
0.05,3.55488740876358e-07,1.3876231360879922e-06,0.8506392610657492,0.18075258636828945,9.598079561540583
0.05,3.55488740876358e-07,6.432816882598975e-07,0.8506392610657492,0.2597040309286502,9.598079561540583
0.05,4.2565766874278323e-07,6.432816882598975e-07,0.8506392610657492,0.2597040309286502,9.272966116245236
0.05,4.2770005675768753e-07,7.118960233966644e-07,0.9360335882115055,0.2597040309286502,9.272966116245236
0.05,3.371377714740299e-07,7.118960233966644e-07,0.9360335882115055,0.2597040309286502,9.272966116245236
0.05,3.371377714740299e-07,7.118960233966644e-07,0.9360335882115055,0.21872922687075705,9.272966116245236
0.05,3.371377714740299e-07,8.340346187805088e-07,0.9360335882115055,0.21872922687075705,8.230069717592889
0.05,3.371377714740299e-07,1.548326428366493e-07,0.7470696416579815,0.22778158677489208,8.230069717592889
0.05,4.334481789954287e-07,1.548326428366493e-07,0.7470696416579815,0.22778158677489208,8.230069717592889
0.05,3.738058785410293e-07,1.548326428366493e-07,0.7470696416579815,0.22778158677489208,8.230069717592889
0.05,3.738058785410293e-07,1.548326428366493e-07,0.7470696416579815,0.12069635017813554,8.230069717592889
0.05,3.216693233471109e-07,1.1763165978331613e-06,0.7470696416579815,0.42327542935920087,8.230069717592889
0.05,3.216693233471109e-07,1.095017912166259e-05,0.7470696416579815,0.42327542935920087,8.53586463765071
0.05,3.216693233471109e-07,1.095017912166259e-05,0.7470696416579815,0.42327542935920087,8.597394568816581
0.05,3.216693233471109e-07,1.639030988082818e-05,0.7470696416579815,0.42327542935920087,7.64765356166799
0.05,3.827512760963491e-07,1.639030988082818e-05,0.6972213269847111,0.3755394900801868,7.64765356166799
0.05,3.1830136673044793e-07,1.639030988082818e-05,0.6972213269847111,0.3755394900801868,7.64765356166799
0.05,3.158885336082802e-07,2.4782325408231053e-06,0.6972213269847111,0.3755394900801868,7.64765356166799
0.05,3.158885336082802e-07,7.536501256335199e-06,0.6972213269847111,0.18163508238051737,7.64765356166799
0.05,3.158885336082802e-07,7.536501256335199e-06,0.6972213269847111,0.23845187659783554,7.64765356166799
0.05,3.158885336082802e-07,7.536501256335199e-06,0.6972213269847111,0.293783836457071,8.92701410713997
0.05,3.1599014345087553e-07,7.536501256335199e-06,0.7008379402824471,0.293783836457071,8.92701410713997
0.05,4.148546123802963e-07,8.14053867908938e-06,1.0264501771947332,0.1830605716507319,9.367919900595448
0.05,4.148546123802963e-07,6.147466065313147e-07,0.8276975807760855,0.1830605716507319,7.408888513937159
0.05,4.148546123802963e-07,3.215387707328678e-06,1.1380138035421172,0.1830605716507319,7.408888513937159
0.05,3.3566012792420274e-07,3.215387707328678e-06,1.1380138035421172,0.1830605716507319,7.408888513937159
0.05,3.3566012792420274e-07,3.215387707328678e-06,1.1380138035421172,0.1830605716507319,7.408888513937159
0.05,3.3566012792420274e-07,3.215387707328678e-06,1.1380138035421172,0.1830605716507319,7.408888513937159
0.05,3.3566012792420274e-07,3.215387707328678e-06,1.1380138035421172,0.1830605716507319,7.408888513937159
0.05,3.3566012792420274e-07,6.822462292306204e-06,1.1380138035421172,0.050398220625586236,7.408888513937159
0.05,3.3566012792420274e-07,6.822462292306204e-06,1.1380138035421172,0.23969214405152658,3.408946586674189
0.05,3.3566012792420274e-07,6.822462292306204e-06,1.1380138035421172,0.23969214405152658,2.179294626129666
0.05,3.3566012792420274e-07,6.822462292306204e-06,1.010716113041847,0.23969214405152658,2.4980236411228796
0.05,3.6993055651314207e-07,6.822462292306204e-06,1.010716113041847,0.23969214405152658,2.4980236411228796
0.05,3.2249055773052683e-07,4.983700398189148e-07,1.0663286844351536,0.2088121749285627,2.4980236411228796
0.05,3.1662678543481386e-07,4.983700398189148e-07,1.0663286844351536,0.2088121749285627,2.4980236411228796
0.05,3.7045226783094234e-07,1.988473690602374e-06,1.0663286844351536,0.13189989758956192,2.4980236411228796
0.05,3.7045226783094234e-07,1.988473690602374e-06,0.6446414176697136,0.13189989758956192,8.445966111656265
0.05,3.7045226783094234e-07,2.28189901679285e-06,0.6446414176697136,0.13189989758956192,8.445966111656265
0.05,4.339771628318972e-07,9.783110300504822e-06,0.6446414176697136,0.10236948186881616,8.521552958408268
0.05,4.339771628318972e-07,9.783110300504822e-06,0.6446414176697136,0.10236948186881616,8.521552958408268
0.05,3.030602649266868e-07,9.783110300504822e-06,0.9000711918553038,0.10236948186881616,8.456961149542423
0.05,3.030602649266868e-07,9.783110300504822e-06,0.9000711918553038,0.10236948186881616,8.456961149542423
0.05,3.030602649266868e-07,9.783110300504822e-06,0.9178921168034739,0.10374647646538918,8.315240507090762
0.05,3.030602649266868e-07,6.190869682837207e-06,0.9178921168034739,0.13199804471983645,8.315240507090762
0.05,4.0372577621398726e-07,6.190869682837207e-06,0.5745325965235654,0.13199804471983645,8.315240507090762
0.05,4.0372577621398726e-07,6.190869682837207e-06,0.5745325965235654,0.13199804471983645,9.694450684978303
0.05,4.0372577621398726e-07,8.643406505240697e-06,1.1017184312470298,0.13199804471983645,8.888399993601167
0.05,2.8289677889109405e-07,8.643406505240697e-06,1.1017184312470298,0.13199804471983645,4.740976122550256
0.05,2.8289677889109405e-07,8.643406505240697e-06,1.4362020384042882,0.13199804471983645,4.740976122550256
0.05,2.8289677889109405e-07,8.643406505240697e-06,1.4362020384042882,0.13199804471983645,4.751244896979306
0.05,2.854076764950262e-07,8.643406505240697e-06,1.3908572285695617,0.13199804471983645,1.6533433891572353
0.05,3.270177314508608e-07,3.2645502471389868e-06,1.3908572285695617,0.13199804471983645,1.6533433891572353
0.05,3.270177314508608e-07,3.2645502471389868e-06,1.057453592427688,0.1846436288770758,1.8026431183887037
0.05,2.302071878023049e-07,3.2645502471389868e-06,0.9653008839674524,0.1846436288770758,5.394483749623138
0.05,3.8973403247796645e-07,3.2645502471389868e-06,0.9653008839674524,0.1846436288770758,5.394483749623138
0.05,3.8973403247796645e-07,3.2645502471389868e-06,0.9653008839674524,0.1846436288770758,5.394483749623138
0.05,3.8973403247796645e-07,3.144730797726283e-06,0.9653008839674524,0.20829050394005327,5.394483749623138
0.05,3.8973403247796645e-07,3.144730797726283e-06,0.9653008839674524,0.10951578190576391,6.472760734905226
0.05,3.8973403247796645e-07,3.144730797726283e-06,0.9653008839674524,0.3360686623911951,9.077126281418463
0.05,4.097506204085082e-07,3.144730797726283e-06,1.0099407618395526,0.3360686623911951,9.077126281418463
0.05,4.097506204085082e-07,3.144730797726283e-06,1.0099407618395526,0.3360686623911951,8.908006878592595
0.05,4.097506204085082e-07,3.144730797726283e-06,1.0363943646899285,0.2100067442059497,8.908006878592595
0.05,4.097506204085082e-07,3.1142951735575486e-06,1.0363943646899285,0.29752748012289,9.878626219601795
