b,p_error,v,s,gamma,zeta
1.0,0.05,2.7210620435059976e-05,0.04233287175694276,0.5595773770105186,1.6345639649951513
1.0,0.05,2.890470626265797e-05,0.04233287175694276,0.5595773770105186,1.6345639649951513
1.0,0.05,6.398409491872387e-05,0.04233287175694276,0.5595773770105186,1.6345639649951513
1.0,0.05,2.060899412394511e-05,0.04233287175694276,0.21895863971723586,1.6345639649951513
1.0,0.05,1.7262490701121363e-05,0.030332497810878996,0.21895863971723586,2.4948532401103334
1.0,0.05,1.7262490701121363e-05,0.030332497810878996,0.21895863971723586,5.937690495885302
1.0,0.05,1.7262490701121363e-05,0.03536131463494702,0.21895863971723586,1.0695955333223963
1.0,0.05,5.392460593988651e-05,0.03536131463494702,0.21895863971723586,1.0695955333223963
1.0,0.05,6.957270192513309e-05,0.03638411538579133,0.10054632533116828,1.0695955333223963
1.0,0.05,6.957270192513309e-05,0.03739916242547541,0.10054632533116828,1.0695955333223963
1.0,0.05,4.1532019227002994e-05,0.031323045807726074,0.10054632533116828,3.068661254558715
1.0,0.05,5.067942649705713e-05,0.031323045807726074,0.10054632533116828,3.068661254558715
1.0,0.05,5.067942649705713e-05,0.031323045807726074,0.10054632533116828,3.068661254558715
1.0,0.05,4.78896947671154e-05,0.031323045807726074,0.10054632533116828,3.068661254558715
1.0,0.05,4.78896947671154e-05,0.031323045807726074,0.4152119988706461,3.068661254558715
1.0,0.05,4.737911789426274e-06,0.03269372494368638,0.4152119988706461,3.068661254558715
1.0,0.05,8.188219633562438e-06,0.03269372494368638,0.4152119988706461,4.057889108063194
1.0,0.05,8.188219633562438e-06,0.03269372494368638,0.4152119988706461,4.057889108063194
1.0,0.05,8.188219633562438e-06,0.03269372494368638,0.4152119988706461,4.504721447427242
1.0,0.05,4.29007560109278e-06,0.031097995074444683,0.4152119988706461,3.932600309153286
1.0,0.05,1.33013167275856e-06,0.031097995074444683,0.4152119988706461,6.815162594543461
1.0,0.05,2.7229009176045835e-05,0.03459026126353724,0.4152119988706461,6.815162594543461
1.0,0.05,2.7229009176045835e-05,0.03459026126353724,0.4152119988706461,6.815162594543461
1.0,0.05,2.7229009176045835e-05,0.03166182184058103,0.4152119988706461,0.9216460337203346
1.0,0.05,2.7229009176045835e-05,0.03166182184058103,0.5993716875472562,5.562965493446642
1.0,0.05,2.7229009176045835e-05,0.03166182184058103,0.5993716875472562,5.562965493446642
1.0,0.05,2.7229009176045835e-05,0.03166182184058103,0.2180462179996502,5.562965493446642
1.0,0.05,2.7229009176045835e-05,0.03166182184058103,0.2180462179996502,9.678128079990756
1.0,0.05,2.7229009176045835e-05,0.030360116345702213,0.2180462179996502,9.980925887470306
1.0,0.05,2.7229009176045835e-05,0.030360116345702213,0.10553027115166826,5.324887072910717
1.0,0.05,2.7229009176045835e-05,0.030360116345702213,0.030363968387729433,5.324887072910717
1.0,0.05,2.7229009176045835e-05,0.030360116345702213,0.030363968387729433,5.324887072910717
1.0,0.05,2.7229009176045835e-05,0.033353382487807705,0.030363968387729433,5.324887072910717
1.0,0.05,2.7229009176045835e-05,0.033353382487807705,0.030363968387729433,4.108056979008342
1.0,0.05,2.7229009176045835e-05,0.038503668504684244,0.030363968387729433,4.258585411194945
1.0,0.05,4.3381159276377024e-05,0.038503668504684244,0.030363968387729433,1.9903857999404508
1.0,0.05,4.3381159276377024e-05,0.038503668504684244,0.007835130436179814,1.9903857999404508
1.0,0.05,4.3381159276377024e-05,0.038503668504684244,0.007835130436179814,1.9903857999404508
1.0,0.05,4.3381159276377024e-05,0.03192361016509858,0.007835130436179814,3.9914279400887303
1.0,0.05,4.3381159276377024e-05,0.03215328562064057,0.0032631476524332048,0.8018665802639842
1.0,0.05,4.3381159276377024e-05,0.033389531220283625,0.0032631476524332048,9.04691319458808
1.0,0.05,4.3381159276377024e-05,0.033389531220283625,0.017188448665736433,0.16446479100438768
1.0,0.05,4.3381159276377024e-05,0.03054009606518353,0.017188448665736433,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03054009606518353,0.004421172934705319,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03054009606518353,0.39201761290377896,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03054009606518353,0.39201761290377896,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03828485594208914,0.05372450026280981,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03232623289818491,0.49511681593496526,3.310015760896955
1.0,0.05,4.3381159276377024e-05,0.03390305539651248,0.49511681593496526,3.293602840265403
1.0,0.05,4.3381159276377024e-05,0.03390305539651248,0.5558987416874549,3.293602840265403
1.0,0.05,4.3381159276377024e-05,0.03506639900701946,0.7783491792745513,7.522379191158643
1.0,0.05,4.421757300776928e-06,0.03506639900701946,0.6011445091648993,7.5598277120914545
1.0,0.05,4.832515768591475e-06,0.04106694263433171,0.6011445091648993,7.887941362508936
1.0,0.05,4.832515768591475e-06,0.04106694263433171,0.9340028016533599,7.887941362508936
1.0,0.05,2.8814510104078923e-05,0.040837767231872046,0.5370763688976951,7.887941362508936
1.0,0.05,1.4703211815275414e-05,0.03947617480870364,0.5370763688976951,0.26699846380076
1.0,0.05,1.4703211815275414e-05,0.03947617480870364,0.5370763688976951,0.26699846380076
1.0,0.05,1.4703211815275414e-05,0.03947617480870364,0.5370763688976951,8.28406859847081
1.0,0.05,8.143845629576113e-06,0.030042149679237625,0.5370763688976951,2.8766100417020244
1.0,0.05,8.143845629576113e-06,0.02964988596800102,0.5370763688976951,2.8766100417020244
1.0,0.05,8.143845629576113e-06,0.02964988596800102,0.5370763688976951,2.8766100417020244
1.0,0.05,5.2540283918350874e-05,0.029973397947775798,0.5370763688976951,2.8766100417020244
1.0,0.05,5.2540283918350874e-05,0.029973397947775798,0.5370763688976951,2.8766100417020244
1.0,0.05,4.275865287322057e-05,0.029973397947775798,0.34681457041018154,1.3086707606408305
1.0,0.05,4.275865287322057e-05,0.029973397947775798,0.2714661713528798,1.3086707606408305
1.0,0.05,4.275865287322057e-05,0.029973397947775798,0.2714661713528798,2.9333277025727744
1.0,0.05,4.275865287322057e-05,0.03945520976483065,0.2714661713528798,1.5095563254576523
1.0,0.05,4.275865287322057e-05,0.03945520976483065,0.2714661713528798,1.5095563254576523
1.0,0.05,1.4022495565475243e-05,0.031190205249150203,0.2714661713528798,0.3392967953775907
1.0,0.05,1.4022495565475243e-05,0.031190205249150203,0.2714661713528798,2.562422860271104
1.0,0.05,2.3628755391300894e-05,0.03679199112554749,0.5960066804961178,4.079484715286106
1.0,0.05,2.3628755391300894e-05,0.03679199112554749,0.5960066804961178,8.172749230384976
1.0,0.05,2.3628755391300894e-05,0.03734853186654834,0.01549618959173004,8.694352157174167
1.0,0.05,6.602106446383971e-06,0.03734853186654834,0.9023262662196115,8.694352157174167
1.0,0.05,6.602106446383971e-06,0.03734853186654834,0.9023262662196115,4.794946151255598
1.0,0.05,6.602106446383971e-06,0.0375313030458494,0.9022617528089376,0.4313668502142598
1.0,0.05,6.602106446383971e-06,0.0375313030458494,0.6890682069587449,0.490161064947648
1.0,0.05,6.602106446383971e-06,0.0375313030458494,0.46295606145037377,0.490161064947648
1.0,0.05,2.3386878315218898e-06,0.03638240965193262,0.46295606145037377,0.9421151663823577
1.0,0.05,2.3386878315218898e-06,0.035462152496341805,0.46295606145037377,9.216565005092116
1.0,0.05,5.037779265467946e-06,0.03276875568542546,0.46295606145037377,0.39917651083506267
1.0,0.05,5.037779265467946e-06,0.03276875568542546,0.46295606145037377,0.39917651083506267
1.0,0.05,8.113287564760664e-06,0.03276875568542546,0.9479443255712395,2.9472122782732075
1.0,0.05,8.113287564760664e-06,0.03276875568542546,0.44265726573296793,1.8069878440958242
1.0,0.05,8.113287564760664e-06,0.03276875568542546,0.44265726573296793,1.8069878440958242
1.0,0.05,7.643474090608186e-06,0.03276875568542546,0.156478581935158,1.8069878440958242
1.0,0.05,7.643474090608186e-06,0.038727789323701745,0.156478581935158,1.8069878440958242
1.0,0.05,7.643474090608186e-06,0.038317351442550496,0.5457403076139851,9.52203149751082
1.0,0.05,7.643474090608186e-06,0.038317351442550496,0.5151527213091637,9.52203149751082
1.0,0.05,1.985499944458129e-05,0.03639871109630014,0.5151527213091637,9.893868182629395
1.0,0.05,2.6545927018629805e-05,0.03639871109630014,0.9515366932302917,6.185050349889031
1.0,0.05,2.6545927018629805e-05,0.03075013452147045,0.006011497756312281,6.185050349889031
1.0,0.05,2.6545927018629805e-05,0.03429162033457089,0.43721976436028115,3.1225003229165855
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.1395923087304648,0.19312995020210447
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.791843209163017,0.19312995020210447
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.5520364489515743,1.5045223589905923
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.5520364489515743,1.5045223589905923
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.5520364489515743,5.96424931949419
1.0,0.05,2.2732565993421946e-05,0.03429162033457089,0.5520364489515743,5.96424931949419
1.0,0.05,1.2750824551988433e-05,0.03429162033457089,0.5520364489515743,5.96424931949419
1.0,0.05,1.2750824551988433e-05,0.03429162033457089,0.5520364489515743,5.96424931949419
1.0,0.05,1.2750824551988433e-05,0.03429162033457089,0.5520364489515743,5.96424931949419
1.0,0.05,1.2750824551988433e-05,0.036525170079680404,0.602574188244491,5.96424931949419
1.0,0.05,1.9149907447044162e-05,0.036326714526415595,0.602574188244491,5.96424931949419
1.0,0.05,1.9149907447044162e-05,0.036326714526415595,0.602574188244491,5.96424931949419
1.0,0.05,1.9149907447044162e-05,0.036326714526415595,0.602574188244491,5.96424931949419
1.0,0.05,1.9149907447044162e-05,0.03471870398169361,0.602574188244491,5.96424931949419
1.0,0.05,1.9149907447044162e-05,0.03471870398169361,0.15535613272409138,2.073451033133287
1.0,0.05,1.9149907447044162e-05,0.03471870398169361,0.15535613272409138,2.4532555229812587
1.0,0.05,1.9149907447044162e-05,0.03471870398169361,0.17764813261263707,2.4532555229812587
1.0,0.05,4.833807847379755e-06,0.03471870398169361,0.17764813261263707,3.6608385053343233
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.17764813261263707,3.6608385053343233
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.8082269573324744,3.923698391356819
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.8082269573324744,3.923698391356819
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.8082269573324744,5.076350415946903
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.8082269573324744,5.076350415946903
1.0,0.05,4.833807847379755e-06,0.033620943502517264,0.8082269573324744,7.436461802348279
1.0,0.05,4.833807847379755e-06,0.037979740627376114,0.9675048557232827,1.1240549570310365
1.0,0.05,4.833807847379755e-06,0.03926148816271822,0.8264482649264632,2.9905266721384893
1.0,0.05,1.8848185412078252e-05,0.03926148816271822,0.8264482649264632,1.9013890020158843
1.0,0.05,2.5937714228906984e-05,0.03926148816271822,0.8264482649264632,1.9013890020158843
1.0,0.05,2.5937714228906984e-05,0.03926148816271822,0.8264482649264632,1.9013890020158843
1.0,0.05,2.5937714228906984e-05,0.03926148816271822,0.8264482649264632,1.9013890020158843
1.0,0.05,5.928304150320116e-06,0.03926148816271822,0.8264482649264632,1.9013890020158843
1.0,0.05,5.928304150320116e-06,0.03231519809981173,0.8264482649264632,8.041722814057703
1.0,0.05,1.1187120463105557e-05,0.03821812363593741,0.08775013133981177,1.897296826236702
1.0,0.05,1.1187120463105557e-05,0.03821812363593741,0.9611224159316119,1.698952259469681
1.0,0.05,1.1187120463105557e-05,0.03821812363593741,0.6027547977541493,1.698952259469681
1.0,0.05,1.1187120463105557e-05,0.03821812363593741,0.887718939264896,5.3519188078661095
1.0,0.05,1.1187120463105557e-05,0.03559108543619584,0.33529046949290997,1.3167028297898966
1.0,0.05,1.1187120463105557e-05,0.03559108543619584,0.850153489738126,1.3167028297898966
1.0,0.05,1.1187120463105557e-05,0.03559108543619584,0.850153489738126,1.3167028297898966
1.0,0.05,1.1187120463105557e-05,0.03196149683001557,0.850153489738126,1.119592608005588
1.0,0.05,6.082084479590115e-07,0.03196149683001557,0.850153489738126,1.119592608005588
1.0,0.05,6.082084479590115e-07,0.036239103634071825,0.850153489738126,9.313429099515464
