b,p_error,v,s,gamma,zeta
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.32008207611014927
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.32008207611014927
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.555513753452982
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.555513753452982
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.555513753452982
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.555513753452982
1.0,0.05,3.0919145346758555e-05,0.0041151808618467445,0.13456076356524793,0.555513753452982
1.0,0.05,3.0919145346758555e-05,0.004841680122471481,0.13456076356524793,0.555513753452982
1.0,0.05,3.232461157878962e-05,0.004776297060630644,0.13456076356524793,0.555513753452982
1.0,0.05,3.232461157878962e-05,0.004776297060630644,0.13456076356524793,0.555513753452982
1.0,0.05,1.967733768252497e-05,0.004595837811360653,0.13456076356524793,0.555513753452982
1.0,0.05,1.9890734843871863e-05,0.004595837811360653,0.13456076356524793,0.555513753452982
1.0,0.05,1.9890734843871863e-05,0.004595837811360653,0.13456076356524793,2.2470832963335807
1.0,0.05,2.02270056933787e-05,0.0047449239289843285,0.12800467754261963,2.2470832963335807
1.0,0.05,2.0590116507477268e-05,0.0047449239289843285,0.054561562695122814,2.4735262048979694
1.0,0.05,2.0590116507477268e-05,0.0047449239289843285,0.16781072528227015,2.4735262048979694
1.0,0.05,2.0590116507477268e-05,0.0047449239289843285,0.16781072528227015,0.8945188375727946
1.0,0.05,2.0590116507477268e-05,0.0047449239289843285,0.16781072528227015,1.1748389027661115
1.0,0.05,2.0590116507477268e-05,0.005263694585144393,0.11684311602093639,0.35040046529941554
1.0,0.05,2.0590116507477268e-05,0.0054387775712328446,0.07163145260292521,0.905279288810147
1.0,0.05,1.1790776996930239e-05,0.0054387775712328446,0.030130126132445895,0.905279288810147
1.0,0.05,1.1790776996930239e-05,0.005068555607526494,0.41957594217927635,0.905279288810147
1.0,0.05,1.2835419470135366e-05,0.005068555607526494,0.2928933772266254,0.905279288810147
1.0,0.05,1.2835419470135366e-05,0.005068555607526494,0.2928933772266254,0.905279288810147
1.0,0.05,1.0677996112967958e-05,0.004999522752228583,0.2870506999247057,0.7734139386308408
1.0,0.05,1.0677996112967958e-05,0.005030830807443102,0.2870506999247057,0.7648579267125881
1.0,0.05,9.004830571542258e-06,0.005030830807443102,0.3654911850252939,0.7648579267125881
1.0,0.05,1.0568086206068523e-05,0.005030830807443102,0.3654911850252939,4.140264083385491
1.0,0.05,1.0568086206068523e-05,0.00486429548779134,0.3654911850252939,0.19470153041602603
1.0,0.05,1.0568086206068523e-05,0.00486429548779134,0.3654911850252939,0.19470153041602603
1.0,0.05,1.0568086206068523e-05,0.00486429548779134,0.6026404607666739,0.7676582910559194
1.0,0.05,1.0568086206068523e-05,0.00486429548779134,0.6026404607666739,0.7676582910559194
