b,p_error,v,s,tau,gamma,zeta
1.0,0.05,0.0003280584948585893,0.006308188995910518,0.825436416465904,0.9463539365019704,4.213868303963388
1.0,0.05,0.0003280584948585893,0.00664493870807885,0.825436416465904,0.9131423117664103,4.213868303963388
1.0,0.05,0.0003280584948585893,0.00586775910507581,0.8107499299791238,0.9657550146259832,5.586547267420299
1.0,0.05,0.0003280584948585893,0.00586775910507581,1.77693377020638,0.9657550146259832,5.586547267420299
1.0,0.05,0.0003280584948585893,0.00586775910507581,1.77693377020638,0.8691317129251974,5.586547267420299
1.0,0.05,0.0003280584948585893,0.006949718477304796,1.77693377020638,0.8691317129251974,5.586547267420299
1.0,0.05,0.0003280584948585893,0.006949718477304796,1.77693377020638,0.8691317129251974,5.586547267420299
1.0,0.05,0.0003280584948585893,0.006949718477304796,1.571957567566022,0.8741218796753953,5.701550882979466
1.0,0.05,0.0003280584948585893,0.006949718477304796,1.2700636517034758,0.8741218796753953,5.701550882979466
1.0,0.05,0.0003280584948585893,0.006420855790331821,1.2700636517034758,0.8741218796753953,5.701550882979466
1.0,0.05,0.0003280584948585893,0.006547171156909855,1.2700636517034758,0.8741218796753953,5.701550882979466
1.0,0.05,0.0003280584948585893,0.006547171156909855,1.2022903091971506,0.7161909609366005,3.164842306456654
1.0,0.05,0.0003280584948585893,0.006547171156909855,1.2022903091971506,0.7161909609366005,0.7311947648941892
1.0,0.05,0.0003280584948585893,0.006076541975142698,1.2022903091971506,0.9088725991705069,6.50289017162773
1.0,0.05,0.0003280584948585893,0.006076541975142698,1.4717823269073946,0.7180327698539537,6.628363295825456
1.0,0.05,0.0003280584948585893,0.006929199559019058,1.4717823269073946,0.7180327698539537,6.628363295825456
1.0,0.05,0.0003280584948585893,0.006929199559019058,1.4717823269073946,0.8001766629763236,6.628363295825456
1.0,0.05,0.0003280584948585893,0.006929199559019058,1.4717823269073946,0.8796745989281344,6.628363295825456
1.0,0.05,0.0003280584948585893,0.006929199559019058,1.4717823269073946,0.8796745989281344,6.628363295825456
1.0,0.05,0.0003144743879940332,0.006929199559019058,1.4717823269073946,0.8796745989281344,6.628363295825456
1.0,0.05,0.0003144743879940332,0.0069104135721154555,1.3388166212193353,0.8796745989281344,4.3293341529300635
1.0,0.05,0.0003144743879940332,0.0069104135721154555,1.3388166212193353,0.8796745989281344,4.3293341529300635
1.0,0.05,0.00034188125526595853,0.0069104135721154555,1.3388166212193353,0.63538701719365,4.3293341529300635
1.0,0.05,0.00034188125526595853,0.0069104135721154555,1.3388166212193353,0.63538701719365,4.3293341529300635
1.0,0.05,0.00034188125526595853,0.0070506060879845485,1.917927957499119,0.63538701719365,4.3293341529300635
1.0,0.05,0.00034188125526595853,0.0070506060879845485,1.917927957499119,0.7634319439017245,4.3293341529300635
1.0,0.05,0.000276629104869974,0.007198397123241344,1.917927957499119,0.7634319439017245,4.3293341529300635
1.0,0.05,0.000276629104869974,0.007198397123241344,1.917927957499119,0.9338164506300126,9.105154360903871
1.0,0.05,0.000276629104869974,0.007198397123241344,1.917927957499119,0.9338164506300126,9.105154360903871
1.0,0.05,0.000276629104869974,0.007198397123241344,1.917927957499119,0.9374978635327816,8.97583592149594
1.0,0.05,0.000276629104869974,0.0071805155793457235,1.917927957499119,0.9374978635327816,7.153833067574414
1.0,0.05,0.000276629104869974,0.0071805155793457235,1.917927957499119,0.9676278484723112,5.8198912093655775
1.0,0.05,0.00025960058182916424,0.0071805155793457235,1.917927957499119,0.7708333077454542,4.15775320131062
1.0,0.05,0.00025960058182916424,0.0071805155793457235,2.363478922133577,0.7708333077454542,4.15775320131062
1.0,0.05,0.00025960058182916424,0.0071805155793457235,2.363478922133577,0.7708333077454542,4.15775320131062
1.0,0.05,0.00025960058182916424,0.0071805155793457235,2.3159009106174024,0.7708333077454542,4.15775320131062
1.0,0.05,0.00025960058182916424,0.0071805155793457235,2.3159009106174024,0.9005374623238325,7.130440729040708
1.0,0.05,0.00025960058182916424,0.0071805155793457235,2.3159009106174024,0.8470137293296273,7.130440729040708
1.0,0.05,0.00025960058182916424,0.007563539583696207,2.3159009106174024,0.8417369923351188,6.500500516165232
1.0,0.05,0.00025960058182916424,0.007563539583696207,3.7861754931538183,0.8417369923351188,6.500500516165232
1.0,0.05,0.00026350090745481567,0.007563539583696207,2.738604242081424,0.8417369923351188,6.500500516165232
1.0,0.05,0.00030846087485408657,0.007563539583696207,2.599337857202798,0.8417369923351188,6.500500516165232
1.0,0.05,0.00030846087485408657,0.007563539583696207,2.4612580125206,0.8417369923351188,6.500500516165232
1.0,0.05,0.00030846087485408657,0.00733956156003964,2.4612580125206,0.8417369923351188,6.500500516165232
1.0,0.05,0.0003063874931974277,0.006603247486186355,1.8063673691787565,0.8417369923351188,6.500500516165232
1.0,0.05,0.00029978083580943976,0.006603247486186355,1.8063673691787565,0.8417369923351188,6.500500516165232
1.0,0.05,0.00029978083580943976,0.006603247486186355,1.8063673691787565,0.8417369923351188,6.500500516165232
1.0,0.05,0.00029978083580943976,0.006603247486186355,1.8063673691787565,0.8417369923351188,5.993158890640235
1.0,0.05,0.00029978083580943976,0.006276741673002678,1.8063673691787565,0.8417369923351188,5.993158890640235
1.0,0.05,0.00029978083580943976,0.006276741673002678,1.8063673691787565,0.8417369923351188,5.993158890640235
1.0,0.05,0.00031817280098961,0.006276741673002678,1.8063673691787565,0.8417369923351188,4.314656348822112
1.0,0.05,0.00031817280098961,0.006293986857248391,1.170564267384313,0.7065701870815129,4.314656348822112
1.0,0.05,0.00031817280098961,0.006293986857248391,1.170564267384313,0.7652812387412876,2.1268677777204386
1.0,0.05,0.00031817280098961,0.006293986857248391,1.170564267384313,0.8610566470256821,6.640143044162246
1.0,0.05,0.00031817280098961,0.006587471212536837,1.170564267384313,0.7518515350197738,6.640143044162246
1.0,0.05,0.00034026332443661645,0.006587471212536837,1.170564267384313,0.7518515350197738,2.940051237752361
1.0,0.05,0.00034026332443661645,0.006587471212536837,1.170564267384313,0.7518515350197738,2.940051237752361
1.0,0.05,0.00034026332443661645,0.006587471212536837,1.310293367912647,0.7518515350197738,3.652058548509306
1.0,0.05,0.00034026332443661645,0.006587471212536837,1.310293367912647,0.6449258419817357,3.652058548509306
1.0,0.05,0.00034026332443661645,0.006521246834022146,1.310293367912647,0.6449258419817357,3.652058548509306
1.0,0.05,0.00029346444672551564,0.006521246834022146,2.8563221263287297,0.6449258419817357,3.652058548509306
1.0,0.05,0.00029346444672551564,0.006521246834022146,2.8563221263287297,0.6395511441075101,3.759743499614471
1.0,0.05,0.00032531195846826754,0.006521246834022146,2.8563221263287297,0.6395511441075101,1.987564910749954
1.0,0.05,0.00032531195846826754,0.006521246834022146,2.8563221263287297,0.6395511441075101,1.987564910749954
1.0,0.05,0.0002732403075623428,0.006521246834022146,2.8563221263287297,0.5169767785155875,1.4592769322149226
1.0,0.05,0.0002732403075623428,0.006521246834022146,2.8563221263287297,0.5169767785155875,1.4592769322149226
1.0,0.05,0.0002732403075623428,0.006616790241757785,2.8563221263287297,0.5169767785155875,1.4592769322149226
1.0,0.05,0.0002732403075623428,0.006616790241757785,2.8563221263287297,0.5169767785155875,1.4592769322149226
1.0,0.05,0.0002732403075623428,0.006616790241757785,2.3090488111907335,0.5169767785155875,1.4592769322149226
1.0,0.05,0.00032262641129326655,0.006616790241757785,3.064835589699037,0.5169767785155875,0.8278244194391254
1.0,0.05,0.00032262641129326655,0.006616790241757785,3.064835589699037,0.5169767785155875,0.8278244194391254
1.0,0.05,0.00032262641129326655,0.006985734381174707,3.8386864467791564,0.5169767785155875,0.5195074840191736
1.0,0.05,0.00032262641129326655,0.006985734381174707,3.8386864467791564,0.5169767785155875,0.5195074840191736
1.0,0.05,0.00032262641129326655,0.006985734381174707,2.695152524360048,0.5169767785155875,1.7858510916327912
1.0,0.05,0.00032262641129326655,0.006985734381174707,2.695152524360048,0.5169767785155875,1.7858510916327912
1.0,0.05,0.00032262641129326655,0.006985734381174707,2.695152524360048,0.5169767785155875,1.7858510916327912
1.0,0.05,0.00032262641129326655,0.006985734381174707,2.695152524360048,0.5288066411429996,1.7858510916327912
1.0,0.05,0.0003194309492924671,0.006985734381174707,1.9463348889380219,0.5288066411429996,1.7858510916327912
1.0,0.05,0.0003194309492924671,0.006985734381174707,1.9463348889380219,0.5288066411429996,1.7858510916327912
1.0,0.05,0.0003194309492924671,0.006985734381174707,1.9463348889380219,0.6965472992644667,1.7858510916327912
1.0,0.05,0.0003194309492924671,0.006985734381174707,1.7760811076195773,0.6473918593125841,1.7858510916327912
1.0,0.05,0.0003194309492924671,0.006719515452327111,2.385855666709886,0.6473918593125841,0.5140221703748685
1.0,0.05,0.0003197290601518107,0.006719515452327111,2.385855666709886,0.5679733926970505,0.5140221703748685
1.0,0.05,0.0003197290601518107,0.006719515452327111,3.174136465071014,0.5679733926970505,0.6450827990862691
1.0,0.05,0.0003197290601518107,0.006719515452327111,2.615625138947796,0.5679733926970505,2.404705118724087
1.0,0.05,0.0003197290601518107,0.006719515452327111,2.1021616549874014,0.5679733926970505,1.115774976101791
1.0,0.05,0.0003197290601518107,0.006719515452327111,2.1021616549874014,0.5679733926970505,1.6207327982346642
1.0,0.05,0.0003197290601518107,0.00720530545643207,2.1021616549874014,0.5679733926970505,1.6207327982346642
1.0,0.05,0.0003197290601518107,0.00720530545643207,2.1021616549874014,0.5679733926970505,2.9235535136513717
1.0,0.05,0.00031789477032791,0.00720530545643207,2.1021616549874014,0.5679733926970505,2.9235535136513717
1.0,0.05,0.00031789477032791,0.00720530545643207,2.6406861398607795,0.5679733926970505,2.9235535136513717
1.0,0.05,0.00031789477032791,0.00720530545643207,2.6406861398607795,0.5679733926970505,2.9235535136513717
1.0,0.05,0.00031789477032791,0.00720530545643207,2.6406861398607795,0.6088749971502125,2.9235535136513717
1.0,0.05,0.00031789477032791,0.00720530545643207,2.6406861398607795,0.6088749971502125,2.9235535136513717
1.0,0.05,0.00031789477032791,0.006497297827601091,2.049752380584806,0.6088749971502125,1.3197780039163989
1.0,0.05,0.0003319950869832816,0.006497297827601091,2.049752380584806,0.537266325611656,1.3197780039163989
1.0,0.05,0.0003319950869832816,0.006497297827601091,2.049752380584806,0.5584550985373955,1.3197780039163989
1.0,0.05,0.0003092607571503501,0.006497297827601091,2.049752380584806,0.5839002860758593,2.2985452193741134
1.0,0.05,0.00031172792556456957,0.006497297827601091,2.049752380584806,0.5839002860758593,2.2985452193741134
1.0,0.05,0.00031172792556456957,0.006497297827601091,2.049752380584806,0.5839002860758593,2.2985452193741134
1.0,0.05,0.00031172792556456957,0.006783665392678637,2.049752380584806,0.5839002860758593,0.30863527605014185
1.0,0.05,0.00031172792556456957,0.006783665392678637,2.3599938602553623,0.5224029527576548,2.8953097400366135
1.0,0.05,0.00031172792556456957,0.006783665392678637,2.3599938602553623,0.5224029527576548,1.5996340369869295
1.0,0.05,0.00031172792556456957,0.006337564857996343,2.3599938602553623,0.6912761380932716,1.5996340369869295
1.0,0.05,0.00031172792556456957,0.006337564857996343,2.3599938602553623,0.6912761380932716,1.5996340369869295
1.0,0.05,0.00031172792556456957,0.006718364083713721,2.3599938602553623,0.5831707761819865,1.5996340369869295
1.0,0.05,0.00031172792556456957,0.007182267240666401,2.3599938602553623,0.5831707761819865,1.5996340369869295
