p_error,v,alpha,tau,gamma,zeta
0.05,5.650522807229495e-08,2.1730422640141486e-06,0.33093762016561656,0.6135587804320195,9.40180591194456
0.05,5.650522807229495e-08,3.7786527610183094e-06,0.33093762016561656,0.746751314577736,9.40180591194456
0.05,5.650522807229495e-08,3.7786527610183094e-06,0.33093762016561656,0.746751314577736,9.477159104539005
0.05,5.650522807229495e-08,1.698870189306653e-06,0.4353001999470558,0.3674740100967442,7.643607330905544
0.05,5.650522807229495e-08,1.698870189306653e-06,0.4353001999470558,0.3674740100967442,7.643607330905544
0.05,5.650522807229495e-08,9.660472765050594e-06,0.4353001999470558,0.3674740100967442,6.427374740780998
0.05,6.641313786461609e-08,9.660472765050594e-06,0.4353001999470558,0.777548557057534,6.427374740780998
0.05,4.507632893140161e-08,9.660472765050594e-06,0.3277471900295926,0.7365276415188698,5.94962557621832
0.05,4.507632893140161e-08,6.567400103148533e-06,0.3277471900295926,0.600588038453966,5.94962557621832
0.05,5.2574348605197996e-08,6.567400103148533e-06,0.3277471900295926,0.600588038453966,5.94962557621832
0.05,5.2574348605197996e-08,6.567400103148533e-06,0.3277471900295926,0.600588038453966,3.093991090206416
0.05,5.357805588108919e-08,6.66388113391461e-07,0.48007550671609744,0.600588038453966,3.093991090206416
0.05,5.357805588108919e-08,2.298954455732413e-07,0.48007550671609744,0.600588038453966,3.168684516152509
0.05,5.357805588108919e-08,2.298954455732413e-07,0.3312233084863746,0.600588038453966,5.468531412781425
0.05,5.357805588108919e-08,2.517695389129356e-07,0.3312233084863746,0.600588038453966,5.468531412781425
0.05,5.357805588108919e-08,2.517695389129356e-07,0.31440061166784705,0.4188567165111656,5.468531412781425
0.05,5.357805588108919e-08,2.517695389129356e-07,0.31440061166784705,0.8899605288581625,5.468531412781425
0.05,9.395419450297593e-08,3.257862320236499e-07,0.21899659033535954,0.8899605288581625,5.468531412781425
0.05,4.706047300311008e-08,3.257862320236499e-07,0.5574658690191725,0.9371742387963777,5.468531412781425
0.05,4.706047300311008e-08,7.132358128614153e-07,0.6181306571582255,0.9371742387963777,5.468531412781425
0.05,4.706047300311008e-08,7.132358128614153e-07,0.23885127801689898,0.8244505245060831,5.468531412781425
0.05,4.706047300311008e-08,7.132358128614153e-07,0.25126602345702953,0.7500505699388316,8.339215506266447
0.05,7.166569772126896e-08,1.8531264073626236e-06,0.25126602345702953,0.8944537623357258,8.339215506266447
0.05,7.166569772126896e-08,1.8531264073626236e-06,0.6237587478795783,0.6884239333914414,8.339215506266447
0.05,7.166569772126896e-08,2.7645921531196e-06,0.6237587478795783,0.6884239333914414,8.339215506266447
0.05,5.450383557226853e-08,1.505730073541425e-06,0.6237587478795783,0.6884239333914414,8.339215506266447
0.05,4.700018228357784e-08,1.505730073541425e-06,0.14559938967784009,0.6884239333914414,8.424245868194436
0.05,4.048401939767362e-08,1.505730073541425e-06,0.3065036361380855,0.6884239333914414,8.424245868194436
0.05,8.497480240854449e-08,1.505730073541425e-06,0.4257743972172276,0.6884239333914414,8.424245868194436
0.05,8.497480240854449e-08,3.630441601963884e-07,0.4257743972172276,0.5257552388373783,8.424245868194436
0.05,6.821256165587144e-08,3.630441601963884e-07,0.4257743972172276,0.5257552388373783,8.424245868194436
0.05,6.821256165587144e-08,7.012035245719102e-06,0.4257743972172276,0.5257552388373783,2.3887696190234644
0.05,4.9465480644926294e-08,7.012035245719102e-06,0.2993343472940211,0.7381200695542799,2.3887696190234644
0.05,5.611036542318049e-08,7.012035245719102e-06,0.2502396150292756,0.7381200695542799,2.3887696190234644
0.05,8.204449065341745e-08,8.377889466687152e-07,0.416190409988933,0.8451409190284694,2.3887696190234644
0.05,8.204449065341745e-08,8.377889466687152e-07,0.416190409988933,0.8451409190284694,2.3887696190234644
0.05,8.204449065341745e-08,9.093402236091997e-07,0.416190409988933,0.5027252122875311,2.7358828126033363
0.05,8.078501647921692e-08,9.093402236091997e-07,0.416190409988933,0.6262972485072033,2.7358828126033363
0.05,8.078501647921692e-08,9.093402236091997e-07,0.416190409988933,0.6262972485072033,2.7358828126033363
0.05,8.078501647921692e-08,1.1123448268426503e-06,0.5540753760563091,0.6262972485072033,8.214002892109
0.05,8.078501647921692e-08,3.314689058485308e-07,0.5540753760563091,0.6262972485072033,1.8369772231090398
0.05,8.078501647921692e-08,1.095670810089539e-07,0.5540753760563091,0.6262972485072033,7.874533408788004
0.05,8.078501647921692e-08,1.095670810089539e-07,0.5540753760563091,0.6262972485072033,2.4938624615233786
0.05,8.078501647921692e-08,3.2945107149866386e-08,0.5540753760563091,0.6262972485072033,4.228346558029786
0.05,5.378288056497836e-08,1.1702647442715094e-07,0.5540753760563091,0.6262972485072033,4.228346558029786
0.05,8.014917155886523e-08,3.2966228164176724e-07,0.35595356876038486,0.6262972485072033,4.228346558029786
0.05,8.014917155886523e-08,3.2966228164176724e-07,0.35595356876038486,0.6262972485072033,6.156908376162805
0.05,8.014917155886523e-08,3.2966228164176724e-07,0.35595356876038486,0.6262972485072033,6.156908376162805
0.05,8.014917155886523e-08,1.932749170716591e-06,0.35595356876038486,0.537808202980671,4.5752772714551595
0.05,8.014917155886523e-08,1.932749170716591e-06,0.4794899944505204,0.537808202980671,4.5752772714551595
0.05,5.986238125298785e-08,1.932749170716591e-06,0.4794899944505204,0.4241063242506815,4.5752772714551595
0.05,5.986238125298785e-08,7.528666384885862e-07,0.4794899944505204,0.602413183792037,4.5752772714551595
0.05,7.587771142654308e-08,5.433200450581425e-07,0.4794899944505204,0.602413183792037,4.5752772714551595
0.05,7.587771142654308e-08,5.433200450581425e-07,0.539183668481767,0.602413183792037,4.5752772714551595
0.05,7.587771142654308e-08,3.1652455287937544e-07,0.539183668481767,0.602413183792037,4.5752772714551595
0.05,7.587771142654308e-08,3.1652455287937544e-07,0.539183668481767,0.602413183792037,2.8733292138311084
0.05,7.587771142654308e-08,2.8285208778625846e-07,0.539183668481767,0.602413183792037,2.8733292138311084
0.05,6.225381655322955e-08,1.466639458046181e-06,0.539183668481767,0.3904923294923978,2.8733292138311084
0.05,6.225381655322955e-08,1.466639458046181e-06,0.41921339157858417,0.394928983241275,7.0859472106950925
0.05,6.225381655322955e-08,1.466639458046181e-06,0.41921339157858417,0.394928983241275,7.0859472106950925
0.05,6.225381655322955e-08,1.466639458046181e-06,0.41921339157858417,0.3752019260604164,7.0859472106950925
0.05,6.260561462672869e-08,2.825495096254241e-06,0.41921339157858417,0.5672725105294523,7.0859472106950925
0.05,6.601274292948096e-08,2.825495096254241e-06,0.374280047079018,0.8002340639149238,7.0859472106950925
0.05,6.918432521337019e-08,2.825495096254241e-06,0.374280047079018,0.8002340639149238,7.0859472106950925
0.05,6.918432521337019e-08,2.825495096254241e-06,0.42603390598318613,0.8002340639149238,9.391162190644241
0.05,6.347094896430004e-08,2.825495096254241e-06,0.42603390598318613,0.8002340639149238,9.722311557665243
0.05,6.347094896430004e-08,2.825495096254241e-06,0.42603390598318613,0.386069190216956,0.7153907511246961
0.05,6.347094896430004e-08,2.825495096254241e-06,0.42603390598318613,0.7619528386422072,0.7153907511246961
0.05,6.347094896430004e-08,3.0362692643550274e-06,0.7174765023645053,0.7619528386422072,0.35591149187700316
0.05,6.347094896430004e-08,3.0362692643550274e-06,0.7174765023645053,0.2211005154497825,0.35591149187700316
0.05,6.347094896430004e-08,3.0362692643550274e-06,0.36949448258430584,0.2211005154497825,8.03454704307168
0.05,6.347094896430004e-08,6.430703939875289e-06,0.36949448258430584,0.2211005154497825,8.03454704307168
0.05,6.347094896430004e-08,5.992032274234214e-07,0.36949448258430584,0.6783195390059465,8.03454704307168
0.05,6.347094896430004e-08,3.401269647117025e-06,0.36949448258430584,0.6783195390059465,0.9565213769801175
0.05,4.932345811556602e-08,3.401269647117025e-06,0.36949448258430584,0.6783195390059465,0.30680757135530073
0.05,4.932345811556602e-08,3.401269647117025e-06,0.36949448258430584,0.8296300822909907,0.35037895867775254
0.05,4.932345811556602e-08,3.401269647117025e-06,0.36949448258430584,0.8612463153704817,0.35037895867775254
0.05,4.932345811556602e-08,3.401269647117025e-06,0.20462175195784793,0.9923456474079866,0.6377242903685337
0.05,4.08700193391776e-08,3.401269647117025e-06,0.20462175195784793,0.44712307959525743,0.6377242903685337
0.05,4.095069564338925e-08,3.401269647117025e-06,0.20462175195784793,0.653448520432674,1.5314600228912878
0.05,3.792857526257481e-08,3.401269647117025e-06,0.332469319941331,0.9639967895840528,0.31914215861855777
0.05,3.792857526257481e-08,3.51001808414833e-06,0.332469319941331,0.9639967895840528,6.212835625310324
0.05,3.792857526257481e-08,3.51001808414833e-06,0.332469319941331,0.9119960128194352,6.212835625310324
0.05,3.792857526257481e-08,3.51001808414833e-06,0.332469319941331,0.9382899802133639,4.9800860333442705
0.05,9.208062011727812e-08,3.51001808414833e-06,0.332469319941331,0.9382899802133639,8.61206020510534
0.05,9.208062011727812e-08,3.51001808414833e-06,0.6173840407697312,0.7217732282368009,8.61206020510534
0.05,5.6590325683000504e-08,3.51001808414833e-06,0.6173840407697312,0.7277897146656668,7.852470571514446
0.05,5.6590325683000504e-08,3.51001808414833e-06,0.6173840407697312,0.5338175766855364,7.852470571514446
0.05,5.6590325683000504e-08,3.51001808414833e-06,0.6173840407697312,0.5338175766855364,4.852166144111381
0.05,5.6590325683000504e-08,3.51001808414833e-06,0.6173840407697312,0.24066924515014151,5.2535364877827515
0.05,5.6590325683000504e-08,3.51001808414833e-06,0.9525561092706437,0.24066924515014151,1.239202370370768
0.05,5.826917681478634e-08,3.51001808414833e-06,0.7945867261782782,0.24066924515014151,1.239202370370768
0.05,5.826917681478634e-08,3.51001808414833e-06,0.8949209524506572,0.24066924515014151,0.18214710981044605
0.05,8.185507675849442e-08,6.057776144929099e-06,0.8949209524506572,0.24066924515014151,0.18214710981044605
0.05,8.185507675849442e-08,4.522213469931593e-06,0.9052738499815826,0.24066924515014151,0.9893420167876128
0.05,8.185507675849442e-08,7.0472209459777895e-06,0.9052738499815826,0.24066924515014151,0.8925111014415441
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.9052738499815826,0.24066924515014151,0.8925111014415441
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.4662148059356147,0.24066924515014151,5.573301165134728
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.37726891758219944,0.3975176494095138,5.573301165134728
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.4542788949310541,0.8012607023707584,5.573301165134728
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.4542788949310541,0.8558234423334599,5.573301165134728
0.05,4.8436979325457225e-08,7.0472209459777895e-06,0.4542788949310541,0.8558234423334599,5.573301165134728
0.05,4.8436979325457225e-08,4.128440907775711e-06,0.4542788949310541,0.8558234423334599,5.573301165134728
0.05,4.8436979325457225e-08,4.128440907775711e-06,0.3085484161714837,0.8543371666614916,5.573301165134728
0.05,4.8436979325457225e-08,7.880418094363605e-06,0.17768121028862535,0.8543371666614916,5.573301165134728
0.05,4.8436979325457225e-08,7.880418094363605e-06,0.17768121028862535,0.8543371666614916,5.573301165134728
0.05,4.8436979325457225e-08,5.7350600541925176e-06,0.32451428332555704,0.8543371666614916,8.782764817879494
0.05,4.8436979325457225e-08,5.7350600541925176e-06,0.25726718414950406,0.8543371666614916,8.782764817879494
0.05,4.8436979325457225e-08,5.7350600541925176e-06,0.2925258046329852,0.7021685092481328,1.0160609582866627
0.05,4.8436979325457225e-08,5.7350600541925176e-06,0.2925258046329852,0.7374414307788589,0.6644359157317843
0.05,4.8436979325457225e-08,4.858249099763293e-06,0.2925258046329852,0.8258169381525587,0.6644359157317843
0.05,6.131637274452535e-08,4.858249099763293e-06,0.2925258046329852,0.8258169381525587,0.6644359157317843
0.05,6.131637274452535e-08,1.3605727078016345e-06,0.40004165762498106,0.8258169381525587,0.6644359157317843
0.05,6.131637274452535e-08,1.3605727078016345e-06,0.40004165762498106,0.8258169381525587,0.6644359157317843
0.05,6.131637274452535e-08,1.3605727078016345e-06,0.40004165762498106,0.8258169381525587,0.6644359157317843
0.05,6.131637274452535e-08,1.3605727078016345e-06,0.37444931718804414,0.5085801187189133,0.6644359157317843
0.05,7.443893056642753e-08,1.3605727078016345e-06,0.37444931718804414,0.5085801187189133,5.551012533243509
0.05,7.443893056642753e-08,1.2296344516657848e-06,0.37444931718804414,0.5085801187189133,5.551012533243509
0.05,7.443893056642753e-08,1.2296344516657848e-06,0.37444931718804414,0.5085801187189133,8.140319977886909
0.05,6.199828368681102e-08,1.751454701264461e-07,0.37444931718804414,0.5550430441409098,8.140319977886909
0.05,6.000535436829689e-08,7.049327984065377e-08,0.6342476477153971,0.5550430441409098,7.159423387611229
0.05,6.392061539083155e-08,8.185804951880277e-08,0.6342476477153971,0.4562619874721341,7.159423387611229
0.05,9.929059234315594e-08,5.444484490599028e-07,0.6342476477153971,0.47465272962219823,7.159423387611229
0.05,9.929059234315594e-08,2.5198339567749673e-06,0.6342476477153971,0.5078753323834544,7.159423387611229
0.05,7.684490053742444e-08,2.5198339567749673e-06,0.471956059396518,0.5078753323834544,7.001514075007692
0.05,7.684490053742444e-08,2.5198339567749673e-06,0.471956059396518,0.5078753323834544,7.001514075007692
0.05,5.159567246229675e-08,2.5198339567749673e-06,0.471956059396518,0.5078753323834544,1.2759800611834435
0.05,4.897531499185148e-08,8.399671121630419e-07,0.471956059396518,0.6306330646539136,1.2759800611834435
0.05,4.897531499185148e-08,8.399671121630419e-07,0.471956059396518,0.6306330646539136,1.2759800611834435
0.05,4.897531499185148e-08,1.5290645016505096e-06,0.12641479934024302,0.6306330646539136,1.2759800611834435
0.05,4.897531499185148e-08,1.5290645016505096e-06,0.08844244766742206,0.9659263124428127,0.8276102983691778
0.05,4.414063464089219e-08,1.5290645016505096e-06,0.06310624372504504,0.941939957442113,0.8474832975564882
0.05,4.414063464089219e-08,1.1841978571442398e-05,0.08572014374485387,0.7889998125119159,0.8474832975564882
0.05,4.414063464089219e-08,2.0022140391852633e-06,0.08572014374485387,0.7889998125119159,0.38578458408668775
0.05,4.414063464089219e-08,2.5772654542678087e-06,0.21298634513030484,0.44067166905353705,0.38578458408668775
0.05,4.414063464089219e-08,2.5772654542678087e-06,0.38807019259138253,0.44067166905353705,0.38578458408668775
0.05,4.414063464089219e-08,2.8057055481257246e-06,0.38807019259138253,0.38613440887754513,1.9519862063247246
0.05,4.2940121680479186e-08,2.8057055481257246e-06,0.7025732735874051,0.38613440887754513,1.9519862063247246
0.05,5.81306381036524e-08,8.41225938816075e-06,0.7025732735874051,0.12056861427647382,1.9519862063247246
0.05,5.81306381036524e-08,5.2413952421873e-06,0.7550691074681755,0.12056861427647382,6.64929523385341
0.05,5.81306381036524e-08,6.882222714931708e-07,0.7550691074681755,0.12056861427647382,8.579798531179355
0.05,5.81306381036524e-08,6.673572237362858e-07,0.586453033115635,0.10896994027903768,2.232502898272387
0.05,5.81306381036524e-08,6.673572237362858e-07,0.586453033115635,0.8877418328167356,2.232502898272387
0.05,6.088744380855379e-08,6.673572237362858e-07,0.30300134571435927,0.8877418328167356,2.232502898272387
0.05,6.088744380855379e-08,2.9261126702970207e-07,0.30300134571435927,0.780708588249503,2.232502898272387
0.05,6.088744380855379e-08,4.1792526038442357e-07,0.4654199151829746,0.7085381470650493,2.232502898272387
0.05,6.088744380855379e-08,1.2385916745153177e-06,0.3876444248993747,0.7085381470650493,7.851804270269652
0.05,6.088744380855379e-08,9.87094721247376e-07,0.5249540699691079,0.8055735719896788,7.851804270269652
0.05,6.088744380855379e-08,9.87094721247376e-07,0.5249540699691079,0.8055735719896788,8.643225869400794
0.05,6.49369685671768e-08,9.87094721247376e-07,0.4447835057351424,0.8055735719896788,8.643225869400794
0.05,6.49369685671768e-08,4.6318672540969336e-07,0.4447835057351424,0.8055735719896788,8.643225869400794
0.05,6.49369685671768e-08,4.6318672540969336e-07,0.4447835057351424,0.8055735719896788,7.831788499171044
0.05,6.49369685671768e-08,1.0813144579367826e-06,0.6044144218666602,0.574151618791435,7.831788499171044
0.05,6.49369685671768e-08,1.0813144579367826e-06,0.764874929761089,0.43386074833463245,1.8597306996845344
0.05,6.49369685671768e-08,5.47122432028015e-07,1.158960872231987,0.43386074833463245,1.8597306996845344
0.05,6.49369685671768e-08,5.47122432028015e-07,1.158960872231987,0.22779757142510623,3.3360208910570344
0.05,5.0665704492190236e-08,9.341483889219734e-06,1.158960872231987,0.12150976233690171,3.3360208910570344
0.05,5.05343769134322e-08,9.341483889219734e-06,1.158960872231987,0.12150976233690171,3.3360208910570344
0.05,5.05343769134322e-08,9.341483889219734e-06,1.158960872231987,0.1179617331171759,0.7631274646794655
0.05,5.05343769134322e-08,9.341483889219734e-06,1.0207521140491658,0.1179617331171759,0.7631274646794655
0.05,5.5370075074715234e-08,9.341483889219734e-06,1.0207521140491658,0.1179617331171759,0.7631274646794655
0.05,5.5370075074715234e-08,9.341483889219734e-06,1.247137961193044,0.1179617331171759,0.40697648055279245
0.05,5.5370075074715234e-08,9.341483889219734e-06,0.8622255475597942,0.1179617331171759,0.32168722516327075
0.05,5.5370075074715234e-08,9.341483889219734e-06,0.8622255475597942,0.10812921610202292,2.92301822571246
0.05,5.5370075074715234e-08,7.230221801926676e-06,0.8622255475597942,0.10812921610202292,2.92301822571246
0.05,5.5370075074715234e-08,7.230221801926676e-06,0.9013970196151089,0.23942239410627425,0.4690917572590208
0.05,9.510937628744446e-08,7.230221801926676e-06,0.9013970196151089,0.2550634824126386,0.4690917572590208
0.05,1.0191282368537917e-07,5.443580172449329e-06,1.0486651265473226,0.2550634824126386,2.1513573036034495
0.05,9.104178964233807e-08,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,1.6366892672491993
0.05,9.104178964233807e-08,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,1.6366892672491993
0.05,9.104178964233807e-08,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,1.9803264427600489
0.05,9.104178964233807e-08,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,1.9803264427600489
0.05,1.0587181492070841e-07,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,3.542817537689986
0.05,6.271960708937136e-08,3.0049166742680363e-06,1.0486651265473226,0.2550634824126386,3.542817537689986
0.05,5.475359624712547e-08,2.0405554407784814e-06,1.0486651265473226,0.17018484807930687,3.542817537689986
0.05,5.475359624712547e-08,2.0405554407784814e-06,1.0486651265473226,0.17018484807930687,0.6000689530752036
0.05,5.475359624712547e-08,2.0405554407784814e-06,1.407353440164063,0.17018484807930687,0.6000689530752036
0.05,5.475359624712547e-08,2.0405554407784814e-06,0.5990976126453615,0.12444370281213198,0.6000689530752036
0.05,5.475359624712547e-08,2.0405554407784814e-06,1.4447968282471713,0.12444370281213198,0.4447072262119884
0.05,5.475359624712547e-08,2.0405554407784814e-06,1.4447968282471713,0.12444370281213198,1.1341524377171726
0.05,5.475359624712547e-08,1.441679270708558e-06,1.600468105409729,0.12444370281213198,0.6656251179602766
0.05,5.475359624712547e-08,1.441679270708558e-06,1.1821655856391196,0.12444370281213198,0.6656251179602766
0.05,5.475359624712547e-08,2.835557019235478e-06,1.6100136170028363,0.12444370281213198,0.6656251179602766
0.05,5.475359624712547e-08,2.835557019235478e-06,0.8735651026837997,0.12444370281213198,0.6656251179602766
0.05,6.718334548567425e-08,2.835557019235478e-06,0.8735651026837997,0.12444370281213198,0.6656251179602766
0.05,5.0154690623475735e-08,1.8172746994767503e-06,0.6638478386637636,0.12444370281213198,0.6656251179602766
0.05,5.0154690623475735e-08,2.3229880102099693e-06,0.7571261258116926,0.12444370281213198,0.6656251179602766
0.05,5.0154690623475735e-08,1.65889218037501e-06,0.9651415562668701,0.12444370281213198,0.6901686771357901
0.05,6.365693598914912e-08,1.65889218037501e-06,0.9651415562668701,0.12444370281213198,0.10077255700891538
0.05,6.55445511126462e-08,1.65889218037501e-06,0.9651415562668701,0.12444370281213198,0.10077255700891538
0.05,6.55445511126462e-08,3.5003612080299323e-06,1.49976606683932,0.12444370281213198,1.964560091411174
0.05,6.55445511126462e-08,8.237494916542069e-07,0.791273683214929,0.12444370281213198,1.964560091411174
0.05,6.55445511126462e-08,3.6823389272821752e-06,0.791273683214929,0.12444370281213198,2.2662353966023345
0.05,6.55445511126462e-08,3.6823389272821752e-06,1.191038415333621,0.12444370281213198,2.2233123078811974
0.05,6.55445511126462e-08,3.6823389272821752e-06,1.1647809804339477,0.12444370281213198,2.2233123078811974
0.05,6.55445511126462e-08,1.8452825412295656e-06,1.1671926531289167,0.22429677386291247,6.107385963409671
0.05,6.55445511126462e-08,2.1994210668594807e-07,1.1671926531289167,0.22429677386291247,6.107385963409671
0.05,6.55445511126462e-08,4.0297222043196316e-07,0.3375429821053643,0.22429677386291247,6.107385963409671
0.05,6.55445511126462e-08,4.0297222043196316e-07,0.6079818970392723,0.28376063966325626,4.950311371262627
0.05,6.55445511126462e-08,4.0297222043196316e-07,0.7315608528858708,0.28376063966325626,4.950311371262627
0.05,6.55445511126462e-08,1.5132528531518194e-06,0.7315608528858708,0.3691220938515906,4.950311371262627
0.05,7.237613034881539e-08,1.5132528531518194e-06,0.7315608528858708,0.3691220938515906,2.0335304022629526
0.05,7.237613034881539e-08,1.5132528531518194e-06,0.7315608528858708,0.3691220938515906,2.0335304022629526
0.05,7.237613034881539e-08,1.5132528531518194e-06,0.8182294368670884,0.3691220938515906,2.0335304022629526
0.05,7.237613034881539e-08,1.5132528531518194e-06,0.8182294368670884,0.42275190388815526,4.19959252512567
0.05,7.237613034881539e-08,2.5825398167086647e-07,0.8182294368670884,0.42275190388815526,4.19959252512567
0.05,7.237613034881539e-08,2.5825398167086647e-07,0.799779665618915,0.7285718097431821,4.19959252512567
0.05,7.237613034881539e-08,3.2020880238686713e-07,0.5809128264816055,0.7577070425093161,4.19959252512567
0.05,7.237613034881539e-08,3.2020880238686713e-07,0.33061252881964515,0.6360781551106103,4.19959252512567
0.05,7.237613034881539e-08,6.874872307206802e-08,0.33061252881964515,0.6360781551106103,7.59745256047856
0.05,5.271315050492688e-08,2.1581031229818093e-06,0.5135281489333337,0.6889078907872987,7.59745256047856
0.05,5.271315050492688e-08,2.1581031229818093e-06,0.5135281489333337,0.46288466326975464,4.685183546744833
0.05,5.500830014104417e-08,1.0705054972320477e-06,0.5135281489333337,0.46288466326975464,3.4356064973542644
0.05,5.500830014104417e-08,1.0705054972320477e-06,0.5135281489333337,0.46288466326975464,7.428602556463425
0.05,8.314802586186464e-08,3.9027135122005857e-07,0.5135281489333337,0.46288466326975464,7.428602556463425
0.05,8.314802586186464e-08,1.2775142964950898e-07,0.5135281489333337,0.386622510853474,7.428602556463425
0.05,8.435039313054291e-08,4.5668032291067526e-08,0.5135281489333337,0.386622510853474,3.612390979602114
0.05,4.661058111294454e-08,4.5668032291067526e-08,0.4450133457514959,0.3792836390515884,3.612390979602114
0.05,4.661058111294454e-08,4.5668032291067526e-08,0.4850732128174938,0.3792836390515884,5.85972258501748
0.05,4.661058111294454e-08,3.430999503027488e-07,0.45814491118394873,0.7056784060957427,3.747149396320051
0.05,7.32097619781979e-08,3.430999503027488e-07,0.45814491118394873,0.5000486498053412,3.747149396320051
0.05,4.9093677045690634e-08,3.430999503027488e-07,0.45814491118394873,0.5000486498053412,9.013769905822285
0.05,4.9093677045690634e-08,3.430999503027488e-07,0.45814491118394873,0.5000486498053412,8.711766633045423
0.05,6.142019534884914e-08,9.760417868453068e-06,0.45814491118394873,0.5000486498053412,8.711766633045423
0.05,6.142019534884914e-08,9.076192209024544e-06,0.38212902396338466,0.5000486498053412,8.711766633045423
0.05,6.142019534884914e-08,9.076192209024544e-06,0.42548161371475923,0.4595158693884929,9.31858594720805
0.05,6.142019534884914e-08,9.076192209024544e-06,0.34977550982591,0.15734272737631613,9.31858594720805
0.05,6.142019534884914e-08,6.736571083017757e-07,0.34977550982591,0.24987297656994792,3.1912674103857697
0.05,6.142019534884914e-08,4.582805639870225e-06,0.34977550982591,0.24987297656994792,3.1912674103857697
0.05,6.142019534884914e-08,4.582805639870225e-06,0.34977550982591,0.7197061544207932,3.1912674103857697
0.05,6.142019534884914e-08,4.582805639870225e-06,0.34977550982591,0.5229018497582386,4.003433108472352
0.05,6.142019534884914e-08,4.582805639870225e-06,0.34977550982591,0.5229018497582386,4.003433108472352
0.05,6.142019534884914e-08,4.582805639870225e-06,0.4698017432801418,0.5229018497582386,2.5537503417318024
0.05,6.142019534884914e-08,1.3921205611223587e-06,0.6984473498838895,0.5229018497582386,2.5537503417318024
0.05,6.142019534884914e-08,1.3921205611223587e-06,0.7102582515471647,0.5229018497582386,4.685399994117562
0.05,6.142019534884914e-08,3.008533422310914e-06,0.7102582515471647,0.32457995875808554,4.685399994117562
0.05,7.070650388394227e-08,3.008533422310914e-06,0.7102582515471647,0.32457995875808554,4.685399994117562
0.05,7.070650388394227e-08,3.1402204498793006e-06,0.7102582515471647,0.32457995875808554,2.075842588274654
0.05,7.070650388394227e-08,3.4883911431349926e-06,0.4229562130851592,0.32457995875808554,2.075842588274654
0.05,7.070650388394227e-08,4.161116318072972e-07,1.0010441882308554,0.387956630754619,2.075842588274654
0.05,7.298567215672348e-08,4.161116318072972e-07,1.0010441882308554,0.387956630754619,2.075842588274654
0.05,7.298567215672348e-08,3.1192026415605286e-07,0.515619173530767,0.30081691752587764,2.0709767362060636
0.05,7.298567215672348e-08,3.1192026415605286e-07,0.515619173530767,0.30081691752587764,5.118969480805971
0.05,7.298567215672348e-08,5.405980723940596e-08,0.7121906324019099,0.48199374790471955,5.118969480805971
