b,p_error,v,s,gamma,zeta
1.0,0.05,8.210838126629095e-05,0.01276396040726825,0.2870087051774,1.1192241311448428
1.0,0.05,8.210838126629095e-05,0.013044343809882442,0.1111282211086713,1.1192241311448428
1.0,0.05,8.210838126629095e-05,0.013044343809882442,0.1111282211086713,1.1192241311448428
1.0,0.05,8.465693423908573e-05,0.011337700393821414,0.1111282211086713,0.8836888100474636
1.0,0.05,8.465693423908573e-05,0.011331884833162394,0.09431800481890666,1.7276473309319496
1.0,0.05,8.741273952390893e-05,0.012261822188416522,0.2902761386864205,1.7276473309319496
1.0,0.05,8.741273952390893e-05,0.012261822188416522,0.2902761386864205,1.7276473309319496
1.0,0.05,8.741273952390893e-05,0.012261822188416522,0.2902761386864205,0.09909426125958676
1.0,0.05,6.49027205301775e-05,0.012261822188416522,0.39056266644303667,0.09909426125958676
1.0,0.05,6.49027205301775e-05,0.012261822188416522,0.39056266644303667,1.1267298914584696
1.0,0.05,6.49027205301775e-05,0.012261822188416522,0.39056266644303667,0.028320796999667646
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39056266644303667,0.028320796999667646
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39056266644303667,0.016054053271692122
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39056266644303667,0.016054053271692122
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39010773508650304,0.038554229624687845
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39010773508650304,0.0525097932740401
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39010773508650304,0.0525097932740401
1.0,0.05,6.49027205301775e-05,0.01253108588568245,0.39010773508650304,0.09115237500360152
1.0,0.05,6.49027205301775e-05,0.01163647410255223,0.39010773508650304,0.22479421048882103
1.0,0.05,6.49027205301775e-05,0.01163647410255223,0.39010773508650304,0.22479421048882103
1.0,0.05,6.49027205301775e-05,0.012493018562736895,0.39010773508650304,0.4028661890617381
1.0,0.05,6.49027205301775e-05,0.012595479193362211,0.39010773508650304,0.4028661890617381
1.0,0.05,6.2199482629037e-05,0.012595479193362211,0.39010773508650304,0.4028661890617381
1.0,0.05,6.2199482629037e-05,0.012595479193362211,0.39010773508650304,1.2286568822077326
1.0,0.05,4.970573463808314e-05,0.012595479193362211,0.38673384488926443,1.2286568822077326
1.0,0.05,5.346741016402371e-05,0.012595479193362211,0.38673384488926443,1.2286568822077326
