p_error,v,alpha,tau,gamma,zeta
0.05,1.0404725940103254e-07,1.1496697659008776e-07,2.7489023265297066,0.9816196855240357,0.2590270367159315
0.05,1.0404725940103254e-07,3.3079123478587306e-06,2.7489023265297066,0.9876091454799928,0.432749402121677
0.05,1.0404725940103254e-07,3.747670553820652e-06,2.8353952569505045,0.9895286082041419,0.432749402121677
0.05,6.46734454453965e-08,2.987441513763529e-06,2.8353952569505045,0.9957779434569537,0.8104379219346215
0.05,6.401054934720162e-08,2.987441513763529e-06,2.8353952569505045,0.9846321043300088,0.0302786448958043
0.05,6.401054934720162e-08,2.987441513763529e-06,2.8353952569505045,0.9846321043300088,0.0302786448958043
0.05,9.648327426847041e-08,2.987441513763529e-06,2.8353952569505045,0.9925388553677176,0.024371943552413164
0.05,9.648327426847041e-08,2.987441513763529e-06,2.8353952569505045,0.9925388553677176,0.024371943552413164
0.05,9.648327426847041e-08,2.987441513763529e-06,2.8353952569505045,0.9705527536961089,0.013528597083856644
0.05,8.086795940284472e-08,2.987441513763529e-06,3.3079815017095293,0.9705527536961089,0.0071357351552953485
0.05,6.668155048396749e-08,8.773636670046028e-07,3.3079815017095293,0.9705527536961089,0.0071357351552953485
0.05,6.668155048396749e-08,8.773636670046028e-07,2.454904512212638,0.7638711005099258,0.0071357351552953485
0.05,5.964971999908646e-08,5.657642530678559e-06,2.9593510429052956,0.7638711005099258,0.0071357351552953485
0.05,8.924235359810965e-08,5.657642530678559e-06,2.9593510429052956,0.884651277946962,0.0071357351552953485
0.05,8.924235359810965e-08,5.657642530678559e-06,2.9593510429052956,0.884651277946962,0.013495702804935658
0.05,8.924235359810965e-08,5.657642530678559e-06,2.9593510429052956,0.884651277946962,1.3791111965059657
0.05,8.924235359810965e-08,5.203289528083921e-07,2.9593510429052956,0.884651277946962,1.3791111965059657
0.05,1.0690325292689712e-07,5.573200211994569e-07,2.9593510429052956,0.884651277946962,0.4371040241131849
0.05,1.1720324251555835e-07,9.448150631024731e-07,2.9593510429052956,0.884651277946962,0.4371040241131849
0.05,1.1720324251555835e-07,9.448150631024731e-07,2.9593510429052956,0.884651277946962,0.7377341681339231
0.05,1.1720324251555835e-07,9.448150631024731e-07,2.9593510429052956,0.884651277946962,0.7377341681339231
0.05,1.1772159644311171e-07,2.3416547724869684e-06,2.4085770170962872,0.884651277946962,0.27788789441475426
0.05,1.0029706237162816e-07,2.3416547724869684e-06,2.4085770170962872,0.884651277946962,0.27788789441475426
0.05,1.0029706237162816e-07,2.3416547724869684e-06,2.4085770170962872,0.8134908475304481,0.27788789441475426
0.05,1.0029706237162816e-07,1.4538335144493884e-06,2.2917777064866924,0.9763807661217332,1.4499176254838162
0.05,8.14013192597611e-08,1.7006214565788153e-06,2.6510625129144487,0.9667044950460977,0.5087007828328637
0.05,8.14013192597611e-08,5.339640270227714e-07,2.5512689586034587,0.9708594446640377,0.684157871991255
0.05,1.1155757617583337e-07,5.339640270227714e-07,2.5512689586034587,0.9708594446640377,0.684157871991255
0.05,1.1155757617583337e-07,5.339640270227714e-07,2.5512689586034587,0.9708594446640377,0.684157871991255
0.05,1.1367074515946042e-07,5.339640270227714e-07,2.5512689586034587,0.9708594446640377,0.684157871991255
0.05,1.1367074515946042e-07,5.339640270227714e-07,2.208101412234036,0.9708594446640377,2.7566671313543005
0.05,7.183748558349673e-08,1.1289684335612322e-06,0.7855451514817655,0.9789838574829719,2.7566671313543005
0.05,8.056333030020527e-08,1.1289684335612322e-06,1.929753733665075,0.9964488704467659,2.7566671313543005
0.05,8.056333030020527e-08,5.015095292434563e-06,2.342941434507999,0.9964488704467659,2.7566671313543005
0.05,7.956768486092801e-08,5.015095292434563e-06,1.7994862190384762,0.9978143511322035,2.7566671313543005
0.05,7.956768486092801e-08,1.3512827331133241e-06,2.840523217840217,0.9978143511322035,2.7566671313543005
0.05,9.065448684114735e-08,1.3512827331133241e-06,1.9564318852311584,0.998371734315343,2.7566671313543005
0.05,9.065448684114735e-08,1.3512827331133241e-06,1.9564318852311584,0.9911704913258218,2.7566671313543005
0.05,9.065448684114735e-08,1.3512827331133241e-06,1.9564318852311584,0.9846787905195813,2.1114170789176474
0.05,9.065448684114735e-08,1.3512827331133241e-06,1.9564318852311584,0.9936529708895355,2.1114170789176474
0.05,9.065448684114735e-08,1.3512827331133241e-06,3.3325282433670362,0.9936529708895355,0.39263374067978374
0.05,9.065448684114735e-08,1.3512827331133241e-06,3.3325282433670362,0.6658494125610159,0.39263374067978374
0.05,9.065448684114735e-08,1.3512827331133241e-06,3.3325282433670362,0.9194012053753787,0.2803178614392128
0.05,9.065448684114735e-08,4.939367086004717e-06,4.820350368374134,0.9194012053753787,0.3970332750454595
0.05,9.065448684114735e-08,4.939367086004717e-06,3.737029556625455,0.9194012053753787,0.5576489840792178
0.05,8.364022872589148e-08,4.939367086004717e-06,3.737029556625455,0.9194012053753787,0.24968064716455807
0.05,8.364022872589148e-08,4.939367086004717e-06,1.8728764088865615,0.9194012053753787,0.9711877021847415
0.05,8.364022872589148e-08,3.680564482055179e-06,1.8728764088865615,0.9194012053753787,6.289386578106566
0.05,8.364022872589148e-08,3.680564482055179e-06,1.8728764088865615,0.9694805236426489,0.6926703533643254
