b,p_error,v,s,gamma,zeta
1.0,0.05,8.353799693468366e-05,0.00850469530430498,0.006859276015272994,0.5829977425177848
1.0,0.05,8.353799693468366e-05,0.007837828784527509,0.015786735450564575,0.5829977425177848
1.0,0.05,8.353799693468366e-05,0.007837828784527509,0.01449356359336067,0.5829977425177848
1.0,0.05,8.353799693468366e-05,0.007837828784527509,0.012669752651401167,0.5829977425177848
1.0,0.05,8.353799693468366e-05,0.007837828784527509,0.012669752651401167,0.5829977425177848
1.0,0.05,8.353799693468366e-05,0.007837828784527509,0.012669752651401167,0.5829977425177848
1.0,0.05,8.077885075550573e-05,0.007837828784527509,0.03278399657410247,1.174554799797718
1.0,0.05,8.077885075550573e-05,0.008103801102434005,0.03278399657410247,1.0082386019953684
1.0,0.05,7.762319260571393e-05,0.008103801102434005,0.08442809676669544,0.4010924994060849
1.0,0.05,9.137743716512377e-05,0.007754300354527967,0.028945047561711772,0.1898616603139774
1.0,0.05,9.137743716512377e-05,0.007754300354527967,0.028945047561711772,0.4457673763859715
1.0,0.05,9.137743716512377e-05,0.007800206686601834,0.025723586418470938,0.4666170676016535
1.0,0.05,9.137743716512377e-05,0.00767174623443549,0.016635038279211773,0.4666170676016535
1.0,0.05,9.137743716512377e-05,0.00767174623443549,0.009672779297751925,0.4666170676016535
1.0,0.05,8.796655350998328e-05,0.00767174623443549,0.009672779297751925,1.018857005769005
1.0,0.05,8.796655350998328e-05,0.008306726886383488,0.009672779297751925,1.018857005769005
1.0,0.05,8.796655350998328e-05,0.008306726886383488,0.009672779297751925,0.16886881433647413
1.0,0.05,8.796655350998328e-05,0.008306726886383488,0.009672779297751925,0.16886881433647413
1.0,0.05,8.796655350998328e-05,0.008306726886383488,0.0393785957828614,0.18760745112806318
1.0,0.05,9.603484828321655e-05,0.008306726886383488,0.046019928451886113,0.18760745112806318
1.0,0.05,9.490086310055591e-05,0.008306726886383488,0.046019928451886113,0.5629094188082925
1.0,0.05,9.490086310055591e-05,0.007853157747559542,0.046019928451886113,0.08525577830081679
1.0,0.05,6.469189757008323e-05,0.007853157747559542,0.04387230447382702,0.5807358294614069
1.0,0.05,7.238525213867182e-05,0.007603425179980609,0.060940269004202643,0.510953899351556
1.0,0.05,7.238525213867182e-05,0.007535081914131827,0.060940269004202643,0.510953899351556
1.0,0.05,7.238525213867182e-05,0.007535081914131827,0.060940269004202643,0.510953899351556
1.0,0.05,8.532567896816201e-05,0.007535081914131827,0.060940269004202643,0.42573023084908745
1.0,0.05,8.532567896816201e-05,0.007535081914131827,0.060940269004202643,0.992173255897769
1.0,0.05,8.532567896816201e-05,0.007535081914131827,0.060940269004202643,0.992173255897769
1.0,0.05,8.532567896816201e-05,0.00766771012071938,0.060940269004202643,0.992173255897769
1.0,0.05,8.532567896816201e-05,0.007460674058410982,0.060940269004202643,0.8249392534655855
1.0,0.05,8.532567896816201e-05,0.007982571299637841,0.061739690654251146,0.8249392534655855
1.0,0.05,8.532567896816201e-05,0.007665496437301108,0.062225763472918826,0.13902177437304267
1.0,0.05,8.532567896816201e-05,0.007413131364163528,0.062225763472918826,0.13902177437304267
1.0,0.05,8.532567896816201e-05,0.007413131364163528,0.062225763472918826,0.13902177437304267
1.0,0.05,8.532567896816201e-05,0.007413131364163528,0.09282107992304203,0.13902177437304267
1.0,0.05,6.739129442750375e-05,0.007413131364163528,0.09282107992304203,1.23991973290408
1.0,0.05,7.39303119643206e-05,0.007413131364163528,0.09282107992304203,1.23991973290408
1.0,0.05,7.39303119643206e-05,0.008600586220778198,0.03785844189287801,1.31194457948062
1.0,0.05,6.461719977427198e-05,0.008600586220778198,0.03219511778124055,1.31194457948062
1.0,0.05,6.461719977427198e-05,0.008600586220778198,0.07304344531709808,1.31194457948062
1.0,0.05,6.461719977427198e-05,0.008600586220778198,0.01065855052398503,2.0893944507400124
1.0,0.05,6.461719977427198e-05,0.008660494033989533,0.009895151217929304,2.1917379256801506
1.0,0.05,6.461719977427198e-05,0.008810638260899301,0.009895151217929304,0.9266353626618007
1.0,0.05,6.382684037504769e-05,0.008810638260899301,0.009895151217929304,0.9266353626618007
1.0,0.05,9.045297032245228e-05,0.008810638260899301,0.004660226438620104,0.9266353626618007
1.0,0.05,9.045297032245228e-05,0.008810638260899301,0.004660226438620104,0.9266353626618007
1.0,0.05,9.045297032245228e-05,0.0065008093800527685,0.023596674625994872,0.9266353626618007
1.0,0.05,9.045297032245228e-05,0.0065008093800527685,0.023596674625994872,0.9266353626618007
1.0,0.05,9.045297032245228e-05,0.0065008093800527685,0.023596674625994872,0.9266353626618007
1.0,0.05,7.575611458545594e-05,0.0065008093800527685,0.04115008036467481,0.9266353626618007
1.0,0.05,7.575611458545594e-05,0.006741282300192339,0.04115008036467481,0.9266353626618007
1.0,0.05,7.575611458545594e-05,0.007219200109267899,0.04115008036467481,0.9266353626618007
1.0,0.05,7.575611458545594e-05,0.007219200109267899,0.04115008036467481,0.9266353626618007
1.0,0.05,7.16943947834605e-05,0.008347110981014453,0.04115008036467481,0.9266353626618007
1.0,0.05,7.16943947834605e-05,0.008347110981014453,0.12816572184492825,0.9266353626618007
1.0,0.05,5.1210085247247154e-05,0.008347110981014453,0.12816572184492825,0.7797559952598642
1.0,0.05,6.781541244179334e-05,0.008347110981014453,0.12816572184492825,0.7797559952598642
1.0,0.05,7.111643273299362e-05,0.008347110981014453,0.01826870948357134,0.7797559952598642
1.0,0.05,7.111643273299362e-05,0.008347110981014453,0.01826870948357134,0.7797559952598642
1.0,0.05,7.111643273299362e-05,0.008347110981014453,0.054367833888625955,1.247412613350137
1.0,0.05,6.895187690326614e-05,0.008347110981014453,0.054367833888625955,1.247412613350137
1.0,0.05,6.895187690326614e-05,0.008347110981014453,0.054367833888625955,1.247412613350137
1.0,0.05,6.895187690326614e-05,0.008347110981014453,0.03632243581166468,1.2498872772727936
1.0,0.05,6.895187690326614e-05,0.008908235595195624,0.03632243581166468,1.2190538230705992
1.0,0.05,6.382026696350891e-05,0.008908235595195624,0.03632243581166468,1.2190538230705992
1.0,0.05,7.184942554416246e-05,0.009167426648300147,0.03632243581166468,1.2190538230705992
1.0,0.05,7.184942554416246e-05,0.009167426648300147,0.03632243581166468,0.22995170209488874
1.0,0.05,7.184942554416246e-05,0.009167426648300147,0.03632243581166468,0.20929187000299393
1.0,0.05,7.184942554416246e-05,0.007558721166252976,0.03632243581166468,0.20929187000299393
1.0,0.05,7.184942554416246e-05,0.008058342186549092,0.03632243581166468,0.20929187000299393
1.0,0.05,8.347813183353011e-05,0.008058342186549092,0.03632243581166468,0.06306911974398663
1.0,0.05,9.012314939706554e-05,0.0071772562552970655,0.03924419696609014,0.9316229290919448
1.0,0.05,7.937571355708774e-05,0.0071772562552970655,0.03924419696609014,0.9316229290919448
1.0,0.05,7.937571355708774e-05,0.008083647162611477,0.03924419696609014,0.9316229290919448
1.0,0.05,7.937571355708774e-05,0.008152102107234481,0.03924419696609014,0.9316229290919448
1.0,0.05,7.937571355708774e-05,0.008152102107234481,0.07190939040951345,0.9843506005008172
1.0,0.05,6.27880620294148e-05,0.008152102107234481,0.07190939040951345,0.9843506005008172
1.0,0.05,6.27880620294148e-05,0.008552741296380211,0.07190939040951345,0.9843506005008172
1.0,0.05,6.27880620294148e-05,0.008552741296380211,0.07190939040951345,0.9843506005008172
1.0,0.05,6.27880620294148e-05,0.008552741296380211,0.07190939040951345,0.9843506005008172
1.0,0.05,6.27880620294148e-05,0.007917413527127907,0.07190939040951345,0.9843506005008172
1.0,0.05,5.517804803632073e-05,0.007917413527127907,0.09022662106708253,1.0659818509068237
1.0,0.05,5.6190046973093644e-05,0.008283966404086456,0.09022662106708253,1.0659818509068237
1.0,0.05,5.6190046973093644e-05,0.008283966404086456,0.09022662106708253,1.0659818509068237
1.0,0.05,5.6190046973093644e-05,0.008283966404086456,0.09022662106708253,1.0659818509068237
1.0,0.05,5.6190046973093644e-05,0.008002290721448634,0.1460327356166703,1.0659818509068237
1.0,0.05,5.903328106094336e-05,0.007686234965252177,0.1460327356166703,1.5963740123162125
1.0,0.05,8.226673751723146e-05,0.007686234965252177,0.030228489989960337,1.5963740123162125
1.0,0.05,8.226673751723146e-05,0.007686234965252177,0.03545635071871628,1.5963740123162125
1.0,0.05,8.226673751723146e-05,0.007686234965252177,0.015362081493961382,1.6165897814548458
1.0,0.05,8.226673751723146e-05,0.007686234965252177,0.015362081493961382,1.6165897814548458
1.0,0.05,6.781893081402383e-05,0.007198220034021176,0.01077799812998269,1.6165897814548458
1.0,0.05,6.781893081402383e-05,0.007198220034021176,0.024431569735580676,1.6165897814548458
1.0,0.05,6.781893081402383e-05,0.007311332752385782,0.024431569735580676,1.2919213210804013
1.0,0.05,7.447560351074181e-05,0.007311332752385782,0.024431569735580676,1.2919213210804013
1.0,0.05,7.677623872527665e-05,0.006930133893866311,0.024431569735580676,1.2919213210804013
1.0,0.05,7.834404010496943e-05,0.007492384199022733,0.024431569735580676,1.2919213210804013
1.0,0.05,7.834404010496943e-05,0.007949399246450472,0.024431569735580676,1.2919213210804013
1.0,0.05,7.834404010496943e-05,0.008194377678976981,0.005842708609156345,1.2919213210804013
1.0,0.05,7.834404010496943e-05,0.008194377678976981,0.04199792117185669,1.2919213210804013
1.0,0.05,7.744256408914064e-05,0.008194377678976981,0.04199792117185669,1.2919213210804013
1.0,0.05,7.744256408914064e-05,0.008194377678976981,0.04199792117185669,0.9630225191085351
1.0,0.05,6.680819077392616e-05,0.007765573974171176,0.04435569554172173,0.9630225191085351
1.0,0.05,6.680819077392616e-05,0.008410538483772212,0.04435569554172173,0.9630225191085351
1.0,0.05,7.616314918216308e-05,0.008352766084966745,0.04435569554172173,0.9630225191085351
1.0,0.05,7.616314918216308e-05,0.007711994721226355,0.04435569554172173,1.0956412189161322
1.0,0.05,7.616314918216308e-05,0.007650955221697799,0.04435569554172173,1.0956412189161322
1.0,0.05,7.616314918216308e-05,0.007650955221697799,0.04435569554172173,1.0956412189161322
1.0,0.05,7.616314918216308e-05,0.007650955221697799,0.04435569554172173,0.7850048650351492
1.0,0.05,8.157829823845329e-05,0.007875978787203865,0.04435569554172173,0.7850048650351492
1.0,0.05,8.157829823845329e-05,0.007875978787203865,0.04435569554172173,0.7850048650351492
1.0,0.05,8.157829823845329e-05,0.007875978787203865,0.04435569554172173,0.7850048650351492
1.0,0.05,7.738639052821118e-05,0.00844430528230233,0.04388630396220888,0.7850048650351492
1.0,0.05,7.738639052821118e-05,0.008479385750752765,0.04388630396220888,0.7850048650351492
1.0,0.05,7.738639052821118e-05,0.008479385750752765,0.01511906398036752,0.7850048650351492
1.0,0.05,6.44584406152804e-05,0.008472059330806067,0.09515543101825086,0.7850048650351492
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.09515543101825086,0.7850048650351492
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.13907600710956172,0.7850048650351492
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.13907600710956172,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.13907600710956172,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.04147091454056988,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.01909526231733079,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008472059330806067,0.01909526231733079,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008538658297460946,0.01909526231733079,0.8715134363356325
1.0,0.05,5.736486106917617e-05,0.008538658297460946,0.01909526231733079,2.244383431250231
1.0,0.05,5.98491079574252e-05,0.008538658297460946,0.006720578730306532,2.244383431250231
1.0,0.05,6.367427919738005e-05,0.008538658297460946,0.006720578730306532,2.244383431250231
1.0,0.05,7.274749138338126e-05,0.008538658297460946,0.006720578730306532,1.400909575013083
1.0,0.05,7.274749138338126e-05,0.00802195374863671,0.010288710743652217,1.5861858980768426
1.0,0.05,6.38209038657512e-05,0.00802195374863671,0.010288710743652217,1.5861858980768426
1.0,0.05,6.38209038657512e-05,0.00802195374863671,0.010288710743652217,1.5861858980768426
1.0,0.05,5.9865554058338946e-05,0.00802195374863671,0.05080816791635857,1.5861858980768426
1.0,0.05,6.717435581634026e-05,0.007862183601854832,0.05080816791635857,1.5861858980768426
1.0,0.05,6.717435581634026e-05,0.007862183601854832,0.05080816791635857,1.5861858980768426
1.0,0.05,6.717435581634026e-05,0.008361557389250453,0.05080816791635857,1.5861858980768426
1.0,0.05,6.717435581634026e-05,0.008361557389250453,0.007662628582337508,1.7829245569368601
1.0,0.05,6.717435581634026e-05,0.008157991835191395,0.007662628582337508,1.7829245569368601
1.0,0.05,6.717435581634026e-05,0.008157991835191395,0.007662628582337508,1.9273287029339383
1.0,0.05,6.717435581634026e-05,0.008157991835191395,0.092703161621466,1.9273287029339383
1.0,0.05,5.6696678973882964e-05,0.008157991835191395,0.092703161621466,1.9629496004603684
1.0,0.05,5.6696678973882964e-05,0.00796177288859326,0.092703161621466,2.0727601900753765
1.0,0.05,5.6696678973882964e-05,0.00796177288859326,0.092703161621466,0.9595789603040796
1.0,0.05,5.6696678973882964e-05,0.00796177288859326,0.092703161621466,1.067996009904711
1.0,0.05,5.6696678973882964e-05,0.00796177288859326,0.092703161621466,1.067996009904711
1.0,0.05,8.1039111749223e-05,0.00796177288859326,0.092703161621466,1.067996009904711
1.0,0.05,8.1039111749223e-05,0.007481125365181979,0.092703161621466,0.09663471149453803
1.0,0.05,8.1039111749223e-05,0.007481125365181979,0.092703161621466,0.10232822296838104
1.0,0.05,8.1039111749223e-05,0.007481125365181979,0.092703161621466,0.10232822296838104
1.0,0.05,9.019554521235958e-05,0.007481125365181979,0.06700698772292049,0.10232822296838104
1.0,0.05,9.019554521235958e-05,0.007854125773997994,0.06700698772292049,0.10232822296838104
1.0,0.05,9.019554521235958e-05,0.007413443781544756,0.06700698772292049,0.11496275784389126
1.0,0.05,9.019554521235958e-05,0.007413443781544756,0.08387834778894125,0.11496275784389126
1.0,0.05,8.859671865417105e-05,0.007413443781544756,0.08387834778894125,0.11631601819220755
1.0,0.05,8.859671865417105e-05,0.008219668573358657,0.008870697957040138,0.22979400165693037
1.0,0.05,8.859671865417105e-05,0.008219668573358657,0.01948570616067989,0.28220473116027067
1.0,0.05,7.264841343792712e-05,0.008219668573358657,0.02030202191761273,0.28220473116027067
1.0,0.05,7.264841343792712e-05,0.008004774048360691,0.059183840795396715,1.8922040603541062
1.0,0.05,7.264841343792712e-05,0.0071220658343671825,0.0034754123847097595,1.8922040603541062
1.0,0.05,6.557302185491458e-05,0.0071220658343671825,0.0034754123847097595,1.8922040603541062
