b,p_error,v,s,tau,gamma,zeta
1.0,0.05,0.00024306867968763824,0.007247612648403167,0.5180389472320744,0.7867303576973455,6.483170479610391
1.0,0.05,0.00024306867968763824,0.007247612648403167,0.3956315119543903,0.7867303576973455,6.483170479610391
1.0,0.05,0.00024306867968763824,0.0069694068343142965,0.3956315119543903,0.8553650762887111,6.483170479610391
1.0,0.05,0.00024306867968763824,0.0069694068343142965,0.3956315119543903,0.8553650762887111,6.483170479610391
1.0,0.05,0.00024306867968763824,0.006832532144916817,0.3956315119543903,0.8553650762887111,6.483170479610391
1.0,0.05,0.00024306867968763824,0.006832604494574848,0.26778791948829206,0.8553650762887111,9.934276377351008
1.0,0.05,0.00024306867968763824,0.006832604494574848,0.26778791948829206,0.8553650762887111,9.934276377351008
1.0,0.05,0.00024306867968763824,0.006832604494574848,0.3441961603782977,0.8553650762887111,9.98968836637572
1.0,0.05,0.00024306867968763824,0.006832604494574848,0.3441961603782977,0.893632198643409,9.98968836637572
1.0,0.05,0.00024306867968763824,0.006832604494574848,0.3441961603782977,0.893632198643409,9.98968836637572
1.0,0.05,0.00022814213367638154,0.006832604494574848,0.3441961603782977,0.893632198643409,9.976663607819285
1.0,0.05,0.00023541221229206812,0.006356758785332487,0.24253368895232902,0.893632198643409,9.868402317976742
1.0,0.05,0.00023541221229206812,0.006356758785332487,0.24253368895232902,0.6789173861841629,9.868402317976742
1.0,0.05,0.00023541221229206812,0.006662651653595454,0.24253368895232902,0.6789173861841629,7.171477185700859
1.0,0.05,0.00023541221229206812,0.006662651653595454,0.24253368895232902,0.6789173861841629,7.171477185700859
1.0,0.05,0.00023541221229206812,0.0068191304162309105,0.15748445372684333,0.853965079441506,7.171477185700859
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.20153065143626384,0.6281326655191417,7.171477185700859
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.20153065143626384,0.6281326655191417,7.171477185700859
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.2942149577691673,0.6281326655191417,8.804792716689958
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.2942149577691673,0.6760940386728062,8.804792716689958
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.2942149577691673,0.6760940386728062,6.896749457253753
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.2942149577691673,0.6760940386728062,6.0780832154491815
1.0,0.05,0.00023541221229206812,0.006651059885665114,0.2942149577691673,0.6760940386728062,6.403666264562494
1.0,0.05,0.00023541221229206812,0.006798556132811012,0.6168341237182985,0.6760940386728062,3.5701633876383347
1.0,0.05,0.00023541221229206812,0.007015707040592018,0.7760180609503798,0.6760940386728062,3.5701633876383347
1.0,0.05,0.00023541221229206812,0.007015707040592018,0.38842171480896864,0.6760940386728062,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.007015707040592018,0.4189545514062773,0.5734174423443297,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.007015707040592018,0.4189545514062773,0.5734174423443297,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.007015707040592018,0.4189545514062773,0.7297589405744453,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.006638222965714339,0.6221999084356965,0.5378517515462388,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.006638222965714339,0.5689260693902348,0.48477259429445785,3.5701633876383347
1.0,0.05,0.0002483318584415482,0.006638222965714339,0.5689260693902348,0.48477259429445785,4.023961392138569
1.0,0.05,0.0002483318584415482,0.006638222965714339,0.5689260693902348,0.48477259429445785,1.7443978749343723
1.0,0.05,0.0002576734119277278,0.006879408574508149,0.5689260693902348,0.8761986994589714,1.7443978749343723
1.0,0.05,0.0002576734119277278,0.006879408574508149,0.5689260693902348,0.5846552665741734,1.7443978749343723
1.0,0.05,0.00022247391950150423,0.006650388065630176,0.5689260693902348,0.5846552665741734,1.7443978749343723
1.0,0.05,0.00022247391950150423,0.006650388065630176,0.5689260693902348,0.5846552665741734,1.7443978749343723
1.0,0.05,0.00022247391950150423,0.006679893595667126,0.5689260693902348,0.8175047879489523,1.7443978749343723
1.0,0.05,0.00018832809799615064,0.0070976957016261125,0.5689260693902348,0.8175047879489523,0.016627504697623693
1.0,0.05,0.00018832809799615064,0.007147104382564612,0.5689260693902348,0.8175047879489523,0.016627504697623693
1.0,0.05,0.00025245414077999865,0.007147104382564612,0.5689260693902348,0.9793978812834564,0.08350503250172067
1.0,0.05,0.00025245414077999865,0.007147104382564612,0.4402831758719812,0.7059238371112606,0.08350503250172067
1.0,0.05,0.00025245414077999865,0.007147104382564612,2.748351716562536,0.7059238371112606,0.08350503250172067
1.0,0.05,0.00025436361404337877,0.007147104382564612,2.748351716562536,0.7059238371112606,0.0902539831595898
1.0,0.05,0.0001850731139247652,0.008215536139067808,2.748351716562536,0.7059238371112606,0.0902539831595898
1.0,0.05,0.0001850731139247652,0.008215536139067808,2.748351716562536,0.7059238371112606,0.2680207363687047
1.0,0.05,0.0001850731139247652,0.008215536139067808,2.748351716562536,0.7059238371112606,0.2680207363687047
1.0,0.05,0.0001850731139247652,0.007553175348994336,2.748351716562536,0.7059238371112606,0.2680207363687047
1.0,0.05,0.0001850731139247652,0.007554479007236482,5.149720696964806,0.7059238371112606,0.4406180434131119
1.0,0.05,0.00022948865360651163,0.007554479007236482,0.8012929103981377,0.7059238371112606,0.4406180434131119
1.0,0.05,0.00020428561906376974,0.007554479007236482,0.8451532972117394,0.7059238371112606,0.4406180434131119
1.0,0.05,0.00020428561906376974,0.007554479007236482,0.7266252667431345,0.7059238371112606,0.4406180434131119
1.0,0.05,0.00017734113362208025,0.007554479007236482,1.9519651284803148,0.7799378274037055,0.4406180434131119
1.0,0.05,0.00017734113362208025,0.008164126869087808,1.9519651284803148,0.9932764076001334,3.9634561286775876
1.0,0.05,0.00019568071416341858,0.008164126869087808,1.9519651284803148,0.39658923444533645,6.909733776558836
1.0,0.05,0.00019568071416341858,0.008144524193812584,1.281383699482914,0.39658923444533645,6.909733776558836
1.0,0.05,0.00013985948726034402,0.008144524193812584,1.281383699482914,0.39658923444533645,9.167013277900207
1.0,0.05,0.00013985948726034402,0.008144524193812584,0.4298029981572035,0.08654637636903854,9.167013277900207
1.0,0.05,0.00013985948726034402,0.008144524193812584,1.5790253343713399,0.9754865761279737,9.39765395034635
1.0,0.05,0.00013985948726034402,0.007853094639775793,1.5790253343713399,0.9754865761279737,9.39765395034635
1.0,0.05,0.00013985948726034402,0.007943713673692938,4.7737875797835745,0.9242065771529916,0.6075148588381886
1.0,0.05,0.0001797923865677495,0.008109146108473835,4.2466841255875085,0.9242065771529916,0.6075148588381886
1.0,0.05,0.00020387168563986766,0.008109146108473835,1.8996334084576774,0.9500811437592888,0.6075148588381886
1.0,0.05,0.00020387168563986766,0.00744435038255331,1.8996334084576774,0.9500811437592888,0.6075148588381886
1.0,0.05,0.00020387168563986766,0.007483020632650416,1.1038439811554328,0.9500811437592888,0.6075148588381886
