b,p_error,v,s,tau,gamma,zeta
1.0,0.05,0.00029630721988079185,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.8918659108588666
1.0,0.05,0.00032413689358234553,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.7132653715622768
1.0,0.05,0.00032140108978275607,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.34091194900167904
1.0,0.05,0.00032140108978275607,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.1520063314649789
1.0,0.05,0.00032140108978275607,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.1520063314649789
1.0,0.05,0.00032140108978275607,0.007694038355550026,2.4632538559605925,0.8521075280463128,0.1520063314649789
1.0,0.05,0.00032140108978275607,0.006966299585681592,2.4632538559605925,0.8521075280463128,0.6065111255344923
1.0,0.05,0.00032140108978275607,0.006966299585681592,2.4632538559605925,0.8521075280463128,0.47851544379135547
1.0,0.05,0.00032140108978275607,0.006966299585681592,2.4632538559605925,0.8521075280463128,0.47851544379135547
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.4632538559605925,0.9980882522148371,0.09343990083802053
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.4632538559605925,0.9966881151638087,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.5804621958611236,0.9876508923607579,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.5804621958611236,0.9876508923607579,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.5804621958611236,0.9876508923607579,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006966299585681592,2.5804621958611236,0.9861803222471014,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.0071796679548300395,2.5804621958611236,0.9899514281308333,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006796959842082694,2.5804621958611236,0.9979760482115407,0.7393414203070212
1.0,0.05,0.00037282573268834464,0.006796959842082694,2.5804621958611236,0.9971639953620849,0.7393414203070212
1.0,0.05,0.00034738327077641175,0.006796959842082694,2.5804621958611236,0.9898189110724319,0.7393414203070212
1.0,0.05,0.00034738327077641175,0.006796959842082694,2.5804621958611236,0.9589652543796954,0.7393414203070212
1.0,0.05,0.0003309150536345574,0.006814514254690634,2.5804621958611236,0.9589652543796954,0.7393414203070212
1.0,0.05,0.0003309150536345574,0.006814514254690634,2.5804621958611236,0.9589652543796954,0.7393414203070212
1.0,0.05,0.0003374199710293806,0.007675446718429405,2.5804621958611236,0.9759696760666402,1.1020109511919272
1.0,0.05,0.0003374199710293806,0.007675446718429405,2.5804621958611236,0.8817418952885647,1.2359390225143883
1.0,0.05,0.0003374199710293806,0.0074240885044462536,2.5804621958611236,0.8817418952885647,1.2359390225143883
1.0,0.05,0.0003374199710293806,0.0074240885044462536,1.6838998305499808,0.91858568847005,1.2359390225143883
1.0,0.05,0.0003374199710293806,0.007185662632069005,1.6838998305499808,0.91858568847005,1.2359390225143883
1.0,0.05,0.0003374199710293806,0.007185662632069005,1.6838998305499808,0.91858568847005,1.2359390225143883
1.0,0.05,0.0003374199710293806,0.007185662632069005,1.6838998305499808,0.91858568847005,1.7121260333933157
1.0,0.05,0.0003374199710293806,0.007185662632069005,1.6838998305499808,0.91858568847005,1.7121260333933157
1.0,0.05,0.0003374199710293806,0.007185662632069005,1.6838998305499808,0.91858568847005,1.7121260333933157
