p_error,v,alpha,tau,gamma,zeta
0.05,3.633617491927727e-08,4.73308239746954e-06,3.7026006709686894,0.8108431732075655,0.8268945509909599
0.05,3.633617491927727e-08,2.471293207450803e-06,5.767329873720825,0.6858703692147428,0.42890822247791704
0.05,4.330366259511158e-08,2.471293207450803e-06,5.37750947107523,0.6858703692147428,0.42890822247791704
0.05,4.330366259511158e-08,2.471293207450803e-06,5.37750947107523,0.6858703692147428,0.42890822247791704
0.05,4.330366259511158e-08,7.927250486785167e-07,5.548486531376565,0.6858703692147428,0.42890822247791704
0.05,4.330366259511158e-08,3.58907174882981e-07,5.139351323555904,0.8106297950078438,1.5183448271916975
0.05,4.330366259511158e-08,4.793549937048567e-06,3.1000319424916585,0.8106297950078438,1.5183448271916975
0.05,3.0080383098339806e-08,5.911628460250702e-06,3.1000319424916585,0.7758523254464031,1.5183448271916975
0.05,3.0080383098339806e-08,5.911628460250702e-06,3.1000319424916585,0.7009733293556119,1.5183448271916975
0.05,3.0080383098339806e-08,2.480264847510979e-06,4.074540239499914,0.7009733293556119,1.390848678638212
0.05,2.9408147513698157e-08,5.9931239354413156e-06,4.0827800671651815,0.7009733293556119,0.977755940426866
0.05,2.9408147513698157e-08,5.9931239354413156e-06,2.953953023934645,0.7009733293556119,0.8310997206389041
0.05,2.9408147513698157e-08,5.779465530086376e-06,2.953953023934645,0.845301404868951,0.8310997206389041
0.05,2.9408147513698157e-08,5.779465530086376e-06,3.872195840246473,0.845301404868951,0.8310997206389041
0.05,3.592545998555202e-08,5.976698521044681e-06,3.872195840246473,0.7880111016572589,0.8310997206389041
0.05,3.592545998555202e-08,8.737901972446534e-07,3.872195840246473,0.5045980597175032,0.8310997206389041
0.05,3.592545998555202e-08,1.3407962721593552e-06,5.653524757923144,0.5045980597175032,0.22981521186677623
0.05,3.592545998555202e-08,6.343967419217859e-07,5.653524757923144,0.5045980597175032,0.2168300266667196
0.05,3.592545998555202e-08,4.067555949614553e-06,3.258300015166493,0.5045980597175032,0.2168300266667196
0.05,3.592545998555202e-08,1.0095345621070995e-06,3.258300015166493,0.5045980597175032,0.2664372786989445
0.05,3.592545998555202e-08,1.0095345621070995e-06,3.258300015166493,0.7237418633036335,0.44296569831114235
0.05,3.592545998555202e-08,5.6455724128675405e-06,3.258300015166493,0.7237418633036335,0.44296569831114235
0.05,3.592545998555202e-08,5.6455724128675405e-06,4.43934963683162,0.7237418633036335,0.21225424618908867
0.05,3.592545998555202e-08,5.6455724128675405e-06,5.002093145795642,0.7237418633036335,0.05208412047520626
0.05,3.592545998555202e-08,5.6455724128675405e-06,5.002093145795642,0.7237418633036335,0.05208412047520626
0.05,3.592545998555202e-08,6.127974157402099e-06,5.002093145795642,0.6892913696033897,0.25875487707809997
0.05,2.9445351650923475e-08,6.127974157402099e-06,5.002093145795642,0.6892913696033897,1.3183921474174367
0.05,2.2161972028955746e-08,6.127974157402099e-06,3.73608302591245,0.6892913696033897,1.3664289998144385
0.05,2.2161972028955746e-08,4.258496385504855e-06,3.73608302591245,0.9054839436560729,0.9940938984365622
0.05,2.2161972028955746e-08,4.258496385504855e-06,2.530908575715493,0.9054839436560729,1.5620772344126619
0.05,2.2161972028955746e-08,4.258496385504855e-06,2.6792304985625854,0.8600766553121171,1.5620772344126619
0.05,2.2161972028955746e-08,4.258496385504855e-06,2.6792304985625854,0.7346507286252865,1.5208671526647197
0.05,2.2161972028955746e-08,4.258496385504855e-06,2.6792304985625854,0.7346507286252865,4.946292236411222
0.05,2.2161972028955746e-08,4.258496385504855e-06,3.5902103640622585,0.740589304603567,4.946292236411222
0.05,1.9437790387360837e-08,4.258496385504855e-06,3.5902103640622585,0.9034657616840719,4.946292236411222
0.05,1.9437790387360837e-08,4.258496385504855e-06,2.770465737533494,0.9034657616840719,2.2343100756237284
0.05,1.9437790387360837e-08,4.714182510195737e-06,2.5661572455631254,0.9034657616840719,4.141358986972451
0.05,2.71433002482493e-08,4.714182510195737e-06,3.3807516670370363,0.9034657616840719,2.8767118679880492
