,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,b,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
1,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
2,v,0.00026551039532270507,2.011366031346703e-05,0.00022666248117901583,0.00030187089113211464,7.346081548721173e-07,5.196486374856232e-07,749.6710368193538,749.6710368193538,755.2386898712152,1035.1180134231597,1.0040677177513646
3,s,0.004941225357926565,0.00035072077606318697,0.004298582496112229,0.005593846879127205,1.3924907404649454e-05,9.850927162583097e-06,634.3637459810217,634.3637459810217,634.8944462873586,959.1302954059213,1.003089080961409
4,tau,1.3955645297642052,0.4796059920547187,0.8548926991738546,2.041359080135769,0.018769914044998632,0.01327826713058821,652.8969400372765,652.8969400372765,674.0120115202235,1059.4577574512793,1.0021624517593275
5,gamma,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
6,zeta,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
