b,p_error,v,s,tau,gamma,zeta
1.0,0.05,0.00023087819205460248,0.005808853162702419,7.756815506061232,1.0,0.0
1.0,0.05,0.00023087819205460248,0.005808853162702419,7.756815506061232,1.0,0.0
1.0,0.05,0.00023087819205460248,0.005808853162702419,6.7397546922495275,1.0,0.0
1.0,0.05,0.00023087819205460248,0.005808853162702419,9.717640539434676,1.0,0.0
1.0,0.05,0.000298205189129326,0.005808853162702419,9.573756893937423,1.0,0.0
1.0,0.05,0.00026881619180768444,0.005808853162702419,9.573756893937423,1.0,0.0
1.0,0.05,0.00027110508855397925,0.005810443252249266,9.573756893937423,1.0,0.0
1.0,0.05,0.00027110508855397925,0.005810443252249266,9.90020016316018,1.0,0.0
1.0,0.05,0.00027110508855397925,0.005810443252249266,9.90020016316018,1.0,0.0
1.0,0.05,0.00027110508855397925,0.005810443252249266,3.7110504577811088,1.0,0.0
1.0,0.05,0.00028478620863286433,0.006135898445096178,8.01194151082126,1.0,0.0
1.0,0.05,0.00025719336268356245,0.006135898445096178,8.01194151082126,1.0,0.0
1.0,0.05,0.0002509315994355988,0.005293650498945646,8.01194151082126,1.0,0.0
1.0,0.05,0.0002509315994355988,0.0056585915309927785,8.01194151082126,1.0,0.0
1.0,0.05,0.0002509315994355988,0.0056585915309927785,4.709250614031147,1.0,0.0
1.0,0.05,0.0002509315994355988,0.005158493948064952,8.721123028323227,1.0,0.0
1.0,0.05,0.0002509315994355988,0.005158493948064952,8.721123028323227,1.0,0.0
1.0,0.05,0.0002509315994355988,0.005158493948064952,4.065604088580277,1.0,0.0
1.0,0.05,0.00025724434540099964,0.005158493948064952,4.065604088580277,1.0,0.0
1.0,0.05,0.00025724434540099964,0.005051595467424077,4.065604088580277,1.0,0.0
1.0,0.05,0.00025724434540099964,0.005390697143759242,9.88343981909078,1.0,0.0
1.0,0.05,0.00025724434540099964,0.005723101734691719,9.580752301134595,1.0,0.0
1.0,0.05,0.00025724434540099964,0.005723101734691719,7.995962653344286,1.0,0.0
1.0,0.05,0.0002495611535741281,0.005723101734691719,5.547728364840921,1.0,0.0
1.0,0.05,0.0002495611535741281,0.005723101734691719,3.3594826886936495,1.0,0.0
1.0,0.05,0.0002495611535741281,0.005723101734691719,3.3594826886936495,1.0,0.0
1.0,0.05,0.0002412007435299513,0.005723101734691719,3.3594826886936495,1.0,0.0
1.0,0.05,0.0002412007435299513,0.005742800487351466,5.833584502755578,1.0,0.0
1.0,0.05,0.0002412007435299513,0.005742800487351466,5.833584502755578,1.0,0.0
1.0,0.05,0.0002412007435299513,0.005742800487351466,5.833584502755578,1.0,0.0
1.0,0.05,0.0002412007435299513,0.005742800487351466,6.049627839772018,1.0,0.0
1.0,0.05,0.00024285288951684836,0.0060027176657314,8.24222570278517,1.0,0.0
1.0,0.05,0.00024285288951684836,0.0060027176657314,8.24222570278517,1.0,0.0
1.0,0.05,0.00024285288951684836,0.0060027176657314,8.24222570278517,1.0,0.0
1.0,0.05,0.0002822717645006202,0.0060027176657314,8.319014347853319,1.0,0.0
1.0,0.05,0.0002822717645006202,0.0060027176657314,9.111060666943699,1.0,0.0
1.0,0.05,0.0002822717645006202,0.0060027176657314,9.111060666943699,1.0,0.0
1.0,0.05,0.00024200103871287133,0.005827287103974915,8.515101808040939,1.0,0.0
1.0,0.05,0.0002727589453766677,0.005827287103974915,6.009305820929674,1.0,0.0
1.0,0.05,0.0002955558596107308,0.005827287103974915,6.009305820929674,1.0,0.0
1.0,0.05,0.0002683055522205039,0.005827287103974915,6.009305820929674,1.0,0.0
1.0,0.05,0.0002683055522205039,0.005611120320271293,9.69958745373534,1.0,0.0
1.0,0.05,0.0002683055522205039,0.005611120320271293,9.69958745373534,1.0,0.0
1.0,0.05,0.0002728654834750634,0.005611120320271293,9.69958745373534,1.0,0.0
1.0,0.05,0.0002728654834750634,0.005611120320271293,9.98619053671869,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,9.9239636408466,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,9.9239636408466,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,9.55772263008,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,6.841259204211482,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,6.196407535809742,1.0,0.0
1.0,0.05,0.0002884420002112172,0.005611120320271293,7.20316548136331,1.0,0.0
1.0,0.05,0.0003101526593873746,0.005611120320271293,6.0247720044542055,1.0,0.0
1.0,0.05,0.0003024540839232215,0.005611120320271293,6.132421171182299,1.0,0.0
1.0,0.05,0.0003024540839232215,0.005611120320271293,6.132421171182299,1.0,0.0
1.0,0.05,0.00029924128671914046,0.005679619074617024,6.132421171182299,1.0,0.0
1.0,0.05,0.00029924128671914046,0.005602963401334579,6.132421171182299,1.0,0.0
1.0,0.05,0.00029924128671914046,0.005602963401334579,6.132421171182299,1.0,0.0
