b,p_error,v,s,tau,gamma,zeta
1.0,0.05,0.0003293283063936179,0.006081070719592028,3.4478096067301345,1.0,0.0
1.0,0.05,0.0003293283063936179,0.005715457691454934,3.4478096067301345,1.0,0.0
1.0,0.05,0.0003293283063936179,0.005715457691454934,5.071880740946125,1.0,0.0
1.0,0.05,0.0003293283063936179,0.005715457691454934,7.551363709374847,1.0,0.0
1.0,0.05,0.0003293283063936179,0.005715457691454934,4.700621049697421,1.0,0.0
1.0,0.05,0.0003293283063936179,0.005715457691454934,4.700621049697421,1.0,0.0
1.0,0.05,0.00033318729892855496,0.005715457691454934,4.700621049697421,1.0,0.0
1.0,0.05,0.00033318729892855496,0.005715457691454934,4.700621049697421,1.0,0.0
1.0,0.05,0.00033318729892855496,0.005715457691454934,7.5173914104351365,1.0,0.0
1.0,0.05,0.0003356379687441545,0.005715457691454934,9.365027010441187,1.0,0.0
1.0,0.05,0.0003356379687441545,0.005646010524629935,9.927268075071268,1.0,0.0
1.0,0.05,0.0003356379687441545,0.005646010524629935,9.51396291501951,1.0,0.0
1.0,0.05,0.0003356379687441545,0.005646010524629935,9.51396291501951,1.0,0.0
1.0,0.05,0.0003356379687441545,0.005646010524629935,9.51396291501951,1.0,0.0
1.0,0.05,0.000274998707474171,0.005646010524629935,9.51396291501951,1.0,0.0
1.0,0.05,0.000274998707474171,0.005646010524629935,7.180403950148215,1.0,0.0
1.0,0.05,0.00031862936972113084,0.005646010524629935,7.180403950148215,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0052755610881956546,7.180403950148215,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0052755610881956546,7.180403950148215,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0052755610881956546,7.180403950148215,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0052755610881956546,7.180403950148215,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0060608450876528715,8.054489217647715,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0060608450876528715,7.430225512193393,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0060608450876528715,7.430225512193393,1.0,0.0
1.0,0.05,0.00031322237707856124,0.0060608450876528715,5.1716224089885525,1.0,0.0
1.0,0.05,0.00039811347801739456,0.0060608450876528715,5.1716224089885525,1.0,0.0
1.0,0.05,0.00035687392972673067,0.0060608450876528715,5.1716224089885525,1.0,0.0
1.0,0.05,0.0004008734425942822,0.0060608450876528715,2.9682436355483435,1.0,0.0
1.0,0.05,0.0004008734425942822,0.0060608450876528715,2.9682436355483435,1.0,0.0
1.0,0.05,0.0003149753866004205,0.0060608450876528715,2.9682436355483435,1.0,0.0
1.0,0.05,0.000329368275782195,0.0060608450876528715,8.678184730560162,1.0,0.0
1.0,0.05,0.0002982610321912968,0.0060608450876528715,8.678184730560162,1.0,0.0
1.0,0.05,0.0002982610321912968,0.0060608450876528715,8.678184730560162,1.0,0.0
1.0,0.05,0.0002982610321912968,0.0060608450876528715,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.0060608450876528715,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.005136065621156549,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.005325827278874279,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.005325827278874279,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.005958735776681801,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.004779073405387505,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.004779073405387505,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.004779073405387505,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.004779073405387505,8.678184730560162,1.0,0.0
1.0,0.05,0.00031901177719181347,0.006222100141780972,6.4486103909720685,1.0,0.0
1.0,0.05,0.0003187306563862074,0.006222100141780972,6.4486103909720685,1.0,0.0
1.0,0.05,0.0003187306563862074,0.006113590353689257,8.534823020477976,1.0,0.0
1.0,0.05,0.0003187306563862074,0.006113590353689257,8.534823020477976,1.0,0.0
1.0,0.05,0.0003187306563862074,0.006113590353689257,9.573266204609043,1.0,0.0
1.0,0.05,0.0003187306563862074,0.006113590353689257,9.573266204609043,1.0,0.0
1.0,0.05,0.0003187306563862074,0.0053528964791708,9.573266204609043,1.0,0.0
1.0,0.05,0.0003528884536619777,0.005299754617608948,5.0105182801585615,1.0,0.0
1.0,0.05,0.00029237094781749264,0.005299754617608948,5.0105182801585615,1.0,0.0
1.0,0.05,0.00029237094781749264,0.005299754617608948,4.7069907420670125,1.0,0.0
1.0,0.05,0.00029237094781749264,0.005299754617608948,4.7069907420670125,1.0,0.0
1.0,0.05,0.00029237094781749264,0.0052667636073826535,5.465742396586663,1.0,0.0
1.0,0.05,0.00029237094781749264,0.0052667636073826535,5.465742396586663,1.0,0.0
1.0,0.05,0.0003299423008932139,0.0052667636073826535,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.005899098344645246,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.005899098344645246,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.005899098344645246,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.00591932473058124,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.00591932473058124,7.332239979001859,1.0,0.0
1.0,0.05,0.0003299423008932139,0.005035525762074796,3.0892608859037645,1.0,0.0
1.0,0.05,0.0003299423008932139,0.005390604885257421,3.0892608859037645,1.0,0.0
1.0,0.05,0.00033672722958724325,0.005390604885257421,3.0892608859037645,1.0,0.0
1.0,0.05,0.00033672722958724325,0.005390604885257421,3.0892608859037645,1.0,0.0
1.0,0.05,0.00033672722958724325,0.005390604885257421,4.0707541429934535,1.0,0.0
1.0,0.05,0.0002744007070012434,0.005390604885257421,4.6316430012772924,1.0,0.0
1.0,0.05,0.0003220698615114422,0.005390604885257421,4.6316430012772924,1.0,0.0
1.0,0.05,0.0003220698615114422,0.005390604885257421,4.6316430012772924,1.0,0.0
1.0,0.05,0.0003220698615114422,0.005190875626818931,5.714221101589715,1.0,0.0
1.0,0.05,0.0003220698615114422,0.0051568145649440655,5.714221101589715,1.0,0.0
1.0,0.05,0.0003220698615114422,0.005846985207637455,5.714221101589715,1.0,0.0
1.0,0.05,0.0003220698615114422,0.00532562564379384,8.741072890333571,1.0,0.0
1.0,0.05,0.00033757869392611844,0.00532562564379384,8.741072890333571,1.0,0.0
1.0,0.05,0.00033757869392611844,0.00532562564379384,8.741072890333571,1.0,0.0
1.0,0.05,0.00033757869392611844,0.00532562564379384,8.555044942391763,1.0,0.0
1.0,0.05,0.0003317868868727171,0.00532562564379384,6.370853376799523,1.0,0.0
1.0,0.05,0.00034440483965874236,0.00572652104292134,6.370853376799523,1.0,0.0
1.0,0.05,0.00034440483965874236,0.00572652104292134,8.976129453066992,1.0,0.0
1.0,0.05,0.00034440483965874236,0.00572652104292134,9.50076041677727,1.0,0.0
1.0,0.05,0.00033188307683915623,0.0056275638800403725,9.446858212844221,1.0,0.0
1.0,0.05,0.00033188307683915623,0.0056275638800403725,9.446858212844221,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,9.446858212844221,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,8.630315221430074,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,5.671385912344777,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,3.4281664426768184,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,3.4281664426768184,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,3.4281664426768184,1.0,0.0
1.0,0.05,0.00033031095949047053,0.0056275638800403725,6.411662225385707,1.0,0.0
1.0,0.05,0.0003295275819642699,0.0056275638800403725,5.977742414815708,1.0,0.0
1.0,0.05,0.0003553058206183641,0.0056275638800403725,5.977742414815708,1.0,0.0
1.0,0.05,0.0003553058206183641,0.0056275638800403725,5.977742414815708,1.0,0.0
1.0,0.05,0.00026623639613919885,0.0056275638800403725,4.313159510045374,1.0,0.0
1.0,0.05,0.00026623639613919885,0.0056275638800403725,4.313159510045374,1.0,0.0
1.0,0.05,0.00026623639613919885,0.005583092015889941,4.313159510045374,1.0,0.0
1.0,0.05,0.00026623639613919885,0.005583092015889941,4.313159510045374,1.0,0.0
1.0,0.05,0.00026623639613919885,0.005583092015889941,5.937340537428634,1.0,0.0
1.0,0.05,0.00039670013472260676,0.005583092015889941,5.937340537428634,1.0,0.0
1.0,0.05,0.0003241618143927092,0.006233888736805832,5.937340537428634,1.0,0.0
1.0,0.05,0.0003241618143927092,0.006233888736805832,5.937340537428634,1.0,0.0
1.0,0.05,0.0003241618143927092,0.005012119026162477,6.928144870675571,1.0,0.0
1.0,0.05,0.0003241618143927092,0.006175397933552217,6.928144870675571,1.0,0.0
1.0,0.05,0.0003241618143927092,0.006175397933552217,6.928144870675571,1.0,0.0
