,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,b,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
1,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
2,v,0.00021929056147749836,1.800975324027809e-05,0.00018402954704739962,0.0002520637183751538,5.453436181175979e-07,3.8571934316459363e-07,1090.6240100914529,1090.6240100914529,1102.18155430763,1343.697052747841,1.000861280912782
3,s,0.004208157591483439,0.00034997075197957004,0.0035004750709272106,0.004789152865296217,1.2989204077998496e-05,9.199913837706239e-06,725.9361451592731,724.1291128549259,716.3797785605765,1266.1039272848304,1.0022327799221409
4,tau,0.8155009353815974,0.19443132247492986,0.4672285832974137,1.1429210360552773,0.0066294786815322545,0.004689339812781611,860.1490292321687,860.1490292321687,894.0661192090938,1164.0677415034145,1.002429138718743
5,gamma,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
6,zeta,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
