,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-447.9729265964666,7.241851525987549,1.8639428076257882,-11.465836185931346,log
1,1,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.120897568772943,log
2,2,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.661661723220325,log
3,3,-447.9729265964666,7.241851525987549,1.8639428076257882,-12.046063552678113,log
4,4,-447.9729265964666,7.241851525987549,1.8639428076257882,-11.636593353753398,log
5,5,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.420667682840401,log
6,6,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.327531059019968,log
7,7,-447.9729265964666,7.241851525987549,1.8639428076257882,-12.038929811156368,log
8,8,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.039498518035797,log
9,9,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.404769160291027,log
10,10,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.239455048484754,log
11,11,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.012154343318509,log
12,12,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.069817605466067,log
13,13,-447.9729265964666,7.241851525987549,1.8639428076257882,-10.577803586557096,log
14,14,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.21352504125063,log
15,15,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.961917793530368,log
16,16,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.209255352745497,log
17,17,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.355537905987694,log
18,18,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.199321176879609,log
19,19,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.279504234348213,log
20,20,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.210511664095911,log
21,21,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.294206658029932,log
22,22,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.028366234007311,log
23,23,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.746142084991707,log
24,24,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.703284000337025,log
25,25,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.852666945237457,log
26,26,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.699129477338737,log
27,27,-447.9729265964666,7.241851525987549,1.8639428076257882,-10.3470542073683,log
28,28,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.346787085987016,log
29,29,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.288614613195207,log
30,30,-447.9729265964666,7.241851525987549,1.8639428076257882,-10.216576285461052,log
31,31,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.82686528147248,log
32,32,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.347411385217871,log
33,33,-447.9729265964666,7.241851525987549,1.8639428076257882,-10.288317356906358,log
34,34,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.23044091318041,log
35,35,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.312899502553122,log
36,36,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.225593775670193,log
37,37,-447.9729265964666,7.241851525987549,1.8639428076257882,-11.365238713303823,log
38,38,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.273884670012286,log
39,39,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.802283972334862,log
40,40,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.036467867301631,log
41,41,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.163390397241256,log
42,42,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.274115359893067,log
43,43,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.468365571685975,log
44,44,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.882928408306364,log
45,45,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.423212499575143,log
46,46,-447.9729265964666,7.241851525987549,1.8639428076257882,-8.510129172904085,log
47,47,-447.9729265964666,7.241851525987549,1.8639428076257882,-9.527301788589805,log
