,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.812255516564614,log
1,1,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.72272391173817,log
2,2,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.896803517041526,log
3,3,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.817009515436403,log
4,4,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.538484355534619,log
5,5,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.258097100430833,log
6,6,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.815391569025115,log
7,7,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.926450662188971,log
8,8,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.574043370399341,log
9,9,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.243850564249335,log
10,10,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.694847927143513,log
11,11,-467.2181831862857,7.537707835910347,1.8507419734582784,-12.525495916560635,log
12,12,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.19600527792613,log
13,13,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.502502958792759,log
14,14,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.715318735733119,log
15,15,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.620338147296488,log
16,16,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.292784938420095,log
17,17,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.499804618497059,log
18,18,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.66836529610475,log
19,19,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.88216141943478,log
20,20,-467.2181831862857,7.537707835910347,1.8507419734582784,-12.227994539880696,log
21,21,-467.2181831862857,7.537707835910347,1.8507419734582784,-12.296391785125037,log
22,22,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.686531198082774,log
23,23,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.965441659731443,log
24,24,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.284711762097551,log
25,25,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.36607627587032,log
26,26,-467.2181831862857,7.537707835910347,1.8507419734582784,-10.257717485137515,log
27,27,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.835611707130976,log
28,28,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.176210347741454,log
29,29,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.756017372935053,log
30,30,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.599446005768051,log
31,31,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.61688311256413,log
32,32,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.27424290704338,log
33,33,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.272751184415439,log
34,34,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.837682344460024,log
35,35,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.310097804298293,log
36,36,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.729832513867539,log
37,37,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.713570819143252,log
38,38,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.465715272126863,log
39,39,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.400312730669288,log
40,40,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.482159911972962,log
41,41,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.998143288311311,log
42,42,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.628463358934143,log
43,43,-467.2181831862857,7.537707835910347,1.8507419734582784,-12.905791589013793,log
44,44,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.604019207224322,log
45,45,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.241776455329306,log
46,46,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.630892690461888,log
47,47,-467.2181831862857,7.537707835910347,1.8507419734582784,-9.244174124800814,log
48,48,-467.2181831862857,7.537707835910347,1.8507419734582784,-8.611814038277632,log
49,49,-467.2181831862857,7.537707835910347,1.8507419734582784,-11.594974375352153,log
