,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.812848033202837,log
1,-461.27572006964675,9.192799517827284,2.0479805689929473,-13.27474676371308,log
2,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.587304245376673,log
3,-461.27572006964675,9.192799517827284,2.0479805689929473,-12.560438535966334,log
4,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.698610457184845,log
5,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.05394640653588,log
6,-461.27572006964675,9.192799517827284,2.0479805689929473,-11.35081728719287,log
7,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.144485571909145,log
8,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.899448866924216,log
9,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.144407904901971,log
10,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.157576099480318,log
11,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.946273148803126,log
12,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.544692946318397,log
13,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.563277094441597,log
14,-461.27572006964675,9.192799517827284,2.0479805689929473,-11.211043191968256,log
15,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.901946558161987,log
16,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.015197824402328,log
17,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.057021520168156,log
18,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.36293567401724,log
19,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.42247662133,log
20,-461.27572006964675,9.192799517827284,2.0479805689929473,-11.48881559200751,log
21,-461.27572006964675,9.192799517827284,2.0479805689929473,-12.295144539519065,log
22,-461.27572006964675,9.192799517827284,2.0479805689929473,-14.196065898568994,log
23,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.41551629899853,log
24,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.009111739301757,log
25,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.074379863012329,log
26,-461.27572006964675,9.192799517827284,2.0479805689929473,-11.201501521340349,log
27,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.880066770081173,log
28,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.738790844655355,log
29,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.647117102556285,log
30,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.50182158809446,log
31,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.376431229723055,log
32,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.065444224125985,log
33,-461.27572006964675,9.192799517827284,2.0479805689929473,-11.030550095563786,log
34,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.681171229615378,log
35,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.513797049429973,log
36,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.197684770978965,log
37,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.961287866450993,log
38,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.588762296742173,log
39,-461.27572006964675,9.192799517827284,2.0479805689929473,-9.712708163777881,log
40,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.705048436851792,log
41,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.545081593301402,log
42,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.57065414283468,log
43,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.628166416776114,log
44,-461.27572006964675,9.192799517827284,2.0479805689929473,-10.060907502035013,log
45,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.85186955028608,log
46,-461.27572006964675,9.192799517827284,2.0479805689929473,-8.628328991018405,log
