subject,trial,rt,stimulus,value
65,1,1282.95426,nr45.png,2
65,2,1147.800258,nr83.png,1
65,3,2828.4772230000003,nr89.png,-2
65,4,1825.9788330000001,nr79.png,1
65,5,881.515087,nr9.png,0
65,6,954.909635,nr56.png,0
65,7,1255.4735699999999,nr87.png,1
65,8,1003.7575299999999,nr101.png,-3
65,9,1074.03679,nr114.png,2
65,10,1397.888559,nr19.png,1
65,11,1091.698434,nr113.png,3
65,12,1250.983011,nr93.png,2
65,13,842.542699,nr28.png,2
65,14,867.285682,nr62.png,1
65,15,757.754939,nr8.png,1
65,16,773.1372990000001,nr11.png,2
65,17,1067.251549,nr88.png,1
65,18,1277.864126,nr21.png,1
65,19,899.71375,nr95.png,2
65,20,1087.132167,nr120.png,-3
65,21,1377.2033749999998,nr29.png,1
65,22,1947.5796759999998,nr14.png,-1
65,23,1011.1930330000001,nr75.png,2
65,24,789.928933,nr53.png,3
65,25,630.908695,nr41.png,2
65,26,838.688929,nr42.png,2
65,27,828.66842,nr74.png,-3
65,28,808.678731,nr125.png,-3
65,29,1083.363729,nr106.png,-2
65,30,929.1327140000001,nr69.png,-1
65,31,1219.767247,nr65.png,1
65,32,2040.2308859999998,nr60.png,2
65,33,956.330138,nr55.png,3
65,34,862.823996,nr91.png,0
65,35,936.486733,nr3.png,0
65,36,1054.0336270000003,nr109.png,3
65,37,1037.841247,nr51.png,0
65,38,601.177913,nr84.png,2
65,39,2403.680282,nr58.png,1
65,40,958.0175459999999,nr57.png,-1
65,41,1211.508572,nr46.png,0
65,42,1934.832368,nr30.png,-1
65,43,1057.8607709999999,nr4.png,0
65,44,1091.284281,nr50.png,1
65,45,1356.511775,nr100.png,1
65,46,966.8616809999999,nr31.png,-2
65,47,1027.722573,nr90.png,-1
65,48,929.3181359999999,nr10.png,-1
65,49,878.732789,nr72.png,-3
65,50,2146.996975,nr54.png,0
65,51,979.487727,nr52.png,-2
65,52,1190.377155,nr94.png,-2
65,53,1043.4132220000001,nr107.png,-1
65,54,1280.6056829999998,nr92.png,-1
65,55,1398.321318,nr27.png,-2
65,56,1335.3309550000001,nr112.png,2
65,57,941.8312609999999,nr12.png,2
65,58,1096.728578,nr63.png,1
65,59,865.3358599999999,nr1.png,3
65,60,966.1556,nr102.png,-3
65,61,2642.724721,nr111.png,3
65,62,817.5430759999999,nr48.png,1
65,63,1125.9422299999999,nr76.png,1
65,64,1410.8026830000001,nr80.png,2
65,65,790.934962,nr99.png,2
65,66,927.534168,nr7.png,3
65,67,770.505456,nr96.png,2
65,68,792.6550920000001,nr121.png,-3
65,69,668.6893110000001,nr15.png,2
65,70,832.959441,nr2.png,3
65,71,728.398852,nr97.png,2
65,72,632.1399250000001,nr18.png,2
65,73,830.583917,nr44.png,2
65,74,1028.3551909999999,nr39.png,3
65,75,1106.7445950000001,nr124.png,1
65,76,900.069838,nr98.png,2
65,77,973.224428,nr81.png,1
65,78,849.5926,nr85.png,2
65,79,700.7616109999999,nr20.png,3
65,80,951.197979,nr49.png,3
