subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
44,16,3,6,106.0,416.0,nr84.png,1.0,0.0,0.0,0.0,1.0,1.0,14,1.0
44,16,3,5,88.0,562.0,nr46.png,2.0,0.0,0.0,0.0,0.0,2.0,14,1.0
44,16,3,10,308.0,692.0,nr28.png,3.0,0.0,0.0,0.0,0.0,-3.0,14,1.0
44,16,3,11,198.0,1048.0,nr50.png,4.0,0.0,0.0,0.0,0.0,1.0,14,1.0
44,16,3,12,306.0,1318.0,nr114.png,5.0,0.0,0.0,0.0,0.0,0.0,14,1.0
44,16,3,8,202.0,1686.0,nr15.png,6.0,0.0,0.0,0.0,0.0,-2.0,14,1.0
44,16,3,4,260.0,1930.0,nr65.png,7.0,0.0,0.0,0.0,0.0,0.0,14,1.0
44,16,3,0,270.0,2218.0,nr29.png,8.0,0.0,0.0,0.0,0.0,-1.0,14,1.0
44,16,3,1,378.0,2544.0,nr58.png,9.0,0.0,0.0,0.0,0.0,2.0,14,1.0
44,16,3,2,358.0,2984.0,nr31.png,10.0,0.0,0.0,0.0,0.0,-3.0,14,1.0
44,16,3,3,634.0,3402.0,nr92.png,11.0,0.0,0.0,0.0,0.0,2.0,14,1.0
44,16,3,6,344.0,4104.0,nr84.png,12.0,1.0,1.0,0.0,0.0,1.0,14,1.0
44,16,3,5,620.0,4492.0,nr46.png,13.0,1.0,1.0,0.0,0.0,2.0,14,1.0
44,16,3,9,484.0,5172.0,nr74.png,14.0,0.0,0.0,0.0,0.0,-3.0,14,1.0
44,16,3,10,324.0,5710.0,nr28.png,15.0,1.0,1.0,0.0,0.0,-3.0,14,1.0
44,16,3,14,446.0,6070.0,nr76.png,16.0,0.0,0.0,0.0,0.0,3.0,14,1.0
44,16,3,15,552.0,6568.0,nr83.png,17.0,0.0,0.0,0.0,0.0,1.0,14,1.0
44,16,3,11,554.0,7160.0,nr50.png,18.0,1.0,1.0,0.0,0.0,1.0,14,1.0
44,16,3,14,782.0,7754.0,nr76.png,19.0,1.0,1.0,1.0,0.0,3.0,14,1.0
44,16,5,10,154.0,483.0,nr95.png,1.0,0.0,0.0,0.0,1.0,-2.0,11,1.0
44,16,5,11,550.0,677.0,nr107.png,2.0,0.0,0.0,0.0,0.0,0.0,11,1.0
44,16,5,7,274.0,1283.0,nr11.png,3.0,0.0,0.0,0.0,0.0,0.0,11,1.0
