subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
38,9,18,4,524,77,nr88.png,1,0,0.0,0.0,1.0,3,4,0
38,9,18,7,312,661,nr91.png,2,0,0.0,0.0,0.0,-2,4,0
38,9,18,8,250,1045,nr44.png,3,0,0.0,0.0,0.0,1,4,0
38,9,18,5,160,1359,nr95.png,4,0,0.0,0.0,0.0,2,4,0
38,9,18,2,222,1587,nr80.png,5,0,0.0,0.0,0.0,1,4,0
38,9,18,5,292,1869,nr95.png,6,1,1.0,0.0,0.0,2,4,0
38,9,18,2,252,2231,nr80.png,7,1,1.0,0.0,0.0,1,4,0
38,9,18,5,696,2539,nr95.png,8,1,2.0,0.0,0.0,2,4,0
38,9,18,1,398,3325,nr29.png,9,0,0.0,0.0,0.0,1,4,0
38,9,18,0,602,3971,nr20.png,10,0,0.0,0.0,0.0,0,4,0
38,9,18,1,100,4649,nr29.png,11,1,1.0,0.0,0.0,1,4,0
38,9,18,2,412,4789,nr80.png,12,1,2.0,0.0,0.0,1,4,0
38,9,18,5,736,5279,nr95.png,13,1,3.0,0.0,0.0,2,4,0
38,9,18,4,218,6089,nr88.png,14,1,1.0,0.0,0.0,3,4,0
38,9,18,5,348,6547,nr95.png,15,1,4.0,0.0,0.0,2,4,0
38,9,18,2,480,6985,nr80.png,16,1,3.0,0.0,0.0,1,4,0
38,9,18,4,244,7569,nr88.png,17,1,2.0,0.0,0.0,3,4,0
38,9,18,3,368,7873,nr7.png,18,0,0.0,0.0,0.0,-1,4,0
38,9,18,6,296,8301,nr2.png,19,0,0.0,0.0,0.0,1,4,0
38,9,18,7,224,8663,nr91.png,20,1,1.0,0.0,0.0,-2,4,0
38,9,18,8,374,8943,nr44.png,21,1,1.0,0.0,0.0,1,4,0
38,9,18,5,35,9507,nr95.png,22,1,5.0,1.0,0.0,2,4,0
38,9,22,4,204,75,nr57.png,1,0,0.0,0.0,1.0,0,6,1
38,9,22,1,30,457,nr74.png,2,0,0.0,0.0,0.0,-3,6,1
38,9,22,0,330,537,nr8.png,3,0,0.0,0.0,0.0,0,6,1
38,9,22,1,300,1065,nr74.png,4,1,1.0,0.0,0.0,-3,6,1
38,9,22,2,296,1421,nr39.png,5,0,0.0,0.0,0.0,1,6,1
38,9,22,5,352,1775,nr113.png,6,0,0.0,0.0,0.0,0,6,1
38,9,22,3,312,2217,nr60.png,7,0,0.0,0.0,0.0,-1,6,1
38,9,22,6,200,2631,nr41.png,8,0,0.0,0.0,0.0,2,6,1
38,9,22,7,282,3037,nr111.png,9,0,0.0,0.0,0.0,2,6,1
38,9,22,8,442,3387,nr89.png,10,0,0.0,0.0,0.0,-2,6,1
38,9,22,4,292,3899,nr57.png,11,1,1.0,0.0,0.0,0,6,1
38,9,22,0,374,4421,nr8.png,12,1,1.0,0.0,0.0,0,6,1
38,9,22,1,320,4853,nr74.png,13,1,2.0,0.0,0.0,-3,6,1
38,9,22,2,390,5229,nr39.png,14,1,1.0,0.0,0.0,1,6,1
38,9,22,3,554,5909,nr60.png,15,1,1.0,0.0,0.0,-1,6,1
38,9,22,4,348,6535,nr57.png,16,1,2.0,0.0,0.0,0,6,1
38,9,22,5,446,6927,nr113.png,17,1,1.0,0.0,0.0,0,6,1
38,9,22,8,322,7447,nr89.png,18,1,1.0,0.0,0.0,-2,6,1
38,9,22,7,400,7843,nr111.png,19,1,1.0,0.0,0.0,2,6,1
38,9,22,6,378,8303,nr41.png,20,1,1.0,1.0,0.0,2,6,1
38,9,23,4,498,77,nr28.png,1,0,0.0,0.0,1.0,1,0,0
38,9,23,0,610,647,nr53.png,2,0,0.0,0.0,0.0,3,0,0
38,9,23,1,226,1573,nr30.png,3,0,0.0,0.0,0.0,-2,0,0
38,9,23,2,406,1849,nr100.png,4,0,0.0,0.0,0.0,1,0,0
38,9,23,5,396,2313,nr11.png,5,0,0.0,0.0,0.0,1,0,0
38,9,23,8,344,2767,nr76.png,6,0,0.0,0.0,0.0,1,0,0
38,9,23,3,340,3201,nr81.png,7,0,0.0,0.0,0.0,0,0,0
38,9,23,6,414,3615,nr72.png,8,0,0.0,0.0,0.0,1,0,0
38,9,23,4,232,4109,nr28.png,9,1,1.0,0.0,0.0,1,0,0
38,9,23,1,522,4387,nr30.png,10,1,1.0,1.0,0.0,-2,0,0
38,9,29,4,416,74,nr121.png,1,0,0.0,0.0,1.0,-2,2,1
38,9,29,1,178,554,nr63.png,2,0,0.0,0.0,0.0,0,2,1
38,9,29,0,166,788,nr75.png,3,0,0.0,0.0,0.0,1,2,1
38,9,29,1,328,1128,nr63.png,4,1,1.0,0.0,0.0,0,2,1
38,9,29,2,380,1532,nr54.png,5,0,0.0,0.0,0.0,1,2,1
38,9,29,5,688,1970,nr10.png,6,0,0.0,0.0,0.0,-1,2,1
38,9,29,4,270,2714,nr121.png,7,1,1.0,0.0,0.0,-2,2,1
38,9,29,3,174,3046,nr124.png,8,0,0.0,0.0,0.0,-3,2,1
38,9,29,6,230,3276,nr89.png,9,0,0.0,0.0,0.0,-2,2,1
38,9,29,8,408,3574,nr27.png,10,0,0.0,0.0,0.0,2,2,1
38,9,29,7,312,4064,nr15.png,11,0,0.0,0.0,0.0,1,2,1
38,9,29,4,130,4440,nr121.png,12,1,2.0,0.0,0.0,-2,2,1
38,9,29,1,336,4594,nr63.png,13,1,2.0,0.0,0.0,0,2,1
38,9,29,4,284,4986,nr121.png,14,1,3.0,0.0,0.0,-2,2,1
38,9,29,3,352,5332,nr124.png,15,1,1.0,0.0,0.0,-3,2,1
38,9,29,0,274,5746,nr75.png,16,1,1.0,0.0,0.0,1,2,1
38,9,29,6,354,6102,nr89.png,17,1,1.0,0.0,0.0,-2,2,1
38,9,29,5,750,6544,nr10.png,18,1,1.0,0.0,0.0,-1,2,1
38,9,29,2,950,7596,nr54.png,19,1,1.0,1.0,0.0,1,2,1
38,9,30,4,466,83,nr102.png,1,0,0.0,0.0,1.0,-2,1,1
38,9,30,1,108,619,nr21.png,2,0,0.0,0.0,0.0,2,1,1
38,9,30,0,426,777,nr99.png,3,0,0.0,0.0,0.0,-1,1,1
38,9,30,1,258,1275,nr21.png,4,1,1.0,0.0,0.0,2,1,1
38,9,30,2,418,1579,nr72.png,5,0,0.0,0.0,0.0,1,1,1
38,9,30,1,194,2099,nr21.png,6,1,2.0,0.0,0.0,2,1,1
38,9,30,5,1036,2353,nr112.png,7,0,0.0,0.0,0.0,1,1,1
38,9,30,8,342,3487,nr92.png,8,0,0.0,0.0,0.0,-1,1,1
38,9,30,7,592,3895,nr83.png,9,0,0.0,0.0,0.0,1,1,1
38,9,30,8,836,4567,nr92.png,10,1,1.0,0.0,0.0,-1,1,1
38,9,30,7,398,5683,nr83.png,11,1,1.0,0.0,0.0,1,1,1
38,9,30,6,374,6157,nr109.png,12,0,0.0,0.0,0.0,1,1,1
38,9,30,8,852,6743,nr92.png,13,1,2.0,0.0,0.0,-1,1,1
38,9,30,7,344,7679,nr83.png,14,1,2.0,0.0,0.0,1,1,1
38,9,30,6,454,8103,nr109.png,15,1,1.0,0.0,0.0,1,1,1
38,9,30,3,548,8741,nr8.png,16,0,0.0,0.0,0.0,0,1,1
38,9,30,4,298,9377,nr102.png,17,1,1.0,0.0,0.0,-2,1,1
38,9,30,1,547,9725,nr21.png,18,1,3.0,1.0,0.0,2,1,1
38,9,34,4,352,75,nr88.png,1,0,0.0,0.0,1.0,3,4,0
38,9,34,1,152,493,nr107.png,2,0,0.0,0.0,0.0,0,4,0
38,9,34,0,516,697,nr96.png,3,0,0.0,0.0,0.0,1,4,0
38,9,34,1,240,1467,nr107.png,4,1,1.0,0.0,0.0,0,4,0
38,9,34,2,544,1753,nr12.png,5,0,0.0,0.0,0.0,0,4,0
38,9,34,1,182,2381,nr107.png,6,1,2.0,0.0,0.0,0,4,0
38,9,34,2,224,2617,nr12.png,7,1,1.0,0.0,0.0,0,4,0
38,9,34,5,802,2903,nr54.png,8,0,0.0,0.0,0.0,1,4,0
38,9,34,4,1182,3791,nr88.png,9,1,1.0,0.0,0.0,3,4,0
38,9,34,3,348,5169,nr74.png,10,0,0.0,0.0,0.0,-3,4,0
38,9,34,6,190,5567,nr84.png,11,0,0.0,0.0,0.0,1,4,0
38,9,34,7,122,5813,nr15.png,12,0,0.0,0.0,0.0,1,4,0
38,9,34,3,308,6147,nr74.png,13,1,1.0,0.0,0.0,-3,4,0
38,9,34,7,256,6507,nr15.png,14,1,1.0,0.0,0.0,1,4,0
38,9,34,8,388,6831,nr91.png,15,0,0.0,0.0,0.0,-2,4,0
38,9,34,6,29,7293,nr84.png,16,1,1.0,1.0,0.0,1,4,0
38,9,38,4,480,78,nr109.png,1,0,0.0,0.0,1.0,1,5,0
38,9,38,0,336,626,nr3.png,2,0,0.0,0.0,0.0,2,5,0
38,9,38,1,250,1038,nr107.png,3,0,0.0,0.0,0.0,0,5,0
38,9,38,2,340,1490,nr19.png,4,0,0.0,0.0,0.0,-2,5,0
38,9,38,5,414,1890,nr41.png,5,0,0.0,0.0,0.0,2,5,0
