subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
2,25,4,12,466,75,nr56.png,1,0,0.0,0.0,1.0,0,16,0
2,25,4,8,120,611,nr11.png,2,0,0.0,0.0,0.0,1,16,0
2,25,4,13,108,759,nr90.png,3,0,0.0,0.0,0.0,2,16,0
2,25,4,8,252,897,nr11.png,4,1,1.0,0.0,0.0,1,16,0
2,25,4,4,204,1199,nr102.png,5,0,0.0,0.0,0.0,-1,16,0
2,25,4,9,74,1459,nr65.png,6,0,0.0,0.0,0.0,-1,16,0
2,25,4,14,164,1567,nr109.png,7,0,0.0,0.0,0.0,-2,16,0
2,25,4,16,540,1813,nr79.png,8,0,0.0,0.0,0.0,3,16,0
2,25,4,5,244,2587,nr125.png,9,0,0.0,0.0,0.0,1,16,0
2,25,4,7,58,2909,nr92.png,10,0,0.0,0.0,0.0,2,16,0
2,25,4,8,120,3015,nr11.png,11,1,2.0,1.0,0.0,1,16,0
2,25,6,12,338,74,nr14.png,1,0,0.0,0.0,1.0,-2,24,0
2,25,6,11,154,486,nr80.png,2,0,0.0,0.0,0.0,1,24,0
2,25,6,10,140,684,nr63.png,3,0,0.0,0.0,0.0,-1,24,0
2,25,6,15,432,852,nr30.png,4,0,0.0,0.0,0.0,-3,24,0
2,25,6,8,284,1378,nr120.png,5,0,0.0,0.0,0.0,-2,24,0
2,25,6,9,148,1712,nr57.png,6,0,0.0,0.0,0.0,-2,24,0
2,25,6,4,204,1898,nr72.png,7,0,0.0,0.0,0.0,1,24,0
2,25,6,15,408,2198,nr30.png,8,1,1.0,0.0,0.0,-3,24,0
2,25,6,18,276,2724,nr94.png,9,0,0.0,0.0,0.0,-2,24,0
2,25,6,14,226,3082,nr21.png,10,0,0.0,0.0,0.0,2,24,0
2,25,6,23,174,3364,nr90.png,11,0,0.0,0.0,0.0,2,24,0
2,25,6,24,194,3584,nr1.png,12,0,0.0,0.0,0.0,2,24,0
2,25,6,13,112,3846,nr102.png,13,0,0.0,0.0,0.0,-1,24,0
2,25,6,8,178,3984,nr120.png,14,1,1.0,0.0,0.0,-2,24,0
2,25,6,7,148,4218,nr93.png,15,0,0.0,0.0,0.0,1,24,0
2,25,6,6,242,4414,nr46.png,16,0,0.0,0.0,0.0,-2,24,0
2,25,6,11,23,4708,nr80.png,17,1,1.0,1.0,0.0,1,24,0
2,25,8,12,296,75,nr57.png,1,0,0.0,0.0,1.0,-2,8,0
2,25,8,7,264,417,nr79.png,2,0,0.0,0.0,0.0,3,8,0
2,25,8,8,456,753,nr1.png,3,0,0.0,0.0,0.0,2,8,0
2,25,8,7,194,1259,nr79.png,4,1,1.0,0.0,0.0,3,8,0
2,25,8,15,210,1717,nr111.png,5,0,0.0,0.0,0.0,1,8,0
2,25,8,20,88,1949,nr87.png,6,0,0.0,0.0,0.0,-2,8,0
2,25,8,22,282,2091,nr109.png,7,0,0.0,0.0,0.0,-2,8,0
2,25,8,17,135,2399,nr81.png,8,0,0.0,1.0,0.0,1,8,0
2,25,19,12,400,75,nr50.png,1,0,0.0,0.0,1.0,-2,22,1
2,25,19,7,162,513,nr2.png,2,0,0.0,0.0,0.0,-1,22,1
2,25,19,8,198,723,nr12.png,3,0,0.0,0.0,0.0,1,22,1
2,25,19,2,232,973,nr91.png,4,0,0.0,0.0,0.0,3,22,1
2,25,19,3,202,1253,nr58.png,5,0,0.0,0.0,0.0,-2,22,1
2,25,19,10,380,1541,nr28.png,6,0,0.0,0.0,0.0,1,22,1
2,25,19,0,200,1987,nr80.png,7,0,0.0,0.0,0.0,1,22,1
2,25,19,5,146,2213,nr15.png,8,0,0.0,0.0,0.0,1,22,1
2,25,19,18,250,2661,nr11.png,9,0,0.0,0.0,0.0,1,22,1
2,25,19,22,370,2971,nr96.png,10,0,0.0,1.0,0.0,3,22,1
2,25,22,12,340,76,nr57.png,1,0,0.0,0.0,1.0,-2,7,0
2,25,22,7,192,554,nr21.png,2,0,0.0,0.0,0.0,2,7,0
2,25,22,0,250,806,nr11.png,3,0,0.0,0.0,0.0,1,7,0
2,25,22,7,284,1138,nr21.png,4,1,1.0,0.0,0.0,2,7,0
2,25,22,0,176,1490,nr11.png,5,1,1.0,1.0,0.0,1,7,0
2,25,25,12,278,74,nr90.png,1,0,0.0,0.0,1.0,2,6,1
2,25,25,7,228,402,nr58.png,2,0,0.0,0.0,0.0,-2,6,1
2,25,25,6,252,684,nr79.png,3,0,0.0,0.0,0.0,3,6,1
2,25,25,5,262,982,nr62.png,4,0,0.0,0.0,0.0,2,6,1
2,25,25,6,160,1298,nr79.png,5,1,1.0,0.0,0.0,3,6,1
2,25,25,4,376,1540,nr95.png,6,0,0.0,0.0,0.0,-2,6,1
2,25,25,19,342,2028,nr81.png,7,0,0.0,0.0,0.0,1,6,1
2,25,25,16,500,2480,nr125.png,8,0,0.0,0.0,0.0,1,6,1
2,25,25,15,240,3042,nr112.png,9,0,0.0,0.0,0.0,1,6,1
2,25,25,16,532,3506,nr125.png,10,1,1.0,0.0,0.0,1,6,1
2,25,25,11,238,4102,nr100.png,11,0,0.0,0.0,0.0,-2,6,1
2,25,25,6,222,4366,nr79.png,12,1,2.0,0.0,0.0,3,6,1
2,25,25,16,366,4642,nr125.png,13,1,2.0,0.0,0.0,1,6,1
2,25,25,6,269,5062,nr79.png,14,1,3.0,1.0,0.0,3,6,1
2,25,31,12,458,76,nr30.png,1,0,0.0,0.0,1.0,-3,1,1
2,25,31,7,152,604,nr107.png,2,0,0.0,0.0,0.0,2,1,1
2,25,31,16,350,810,nr62.png,3,0,0.0,0.0,0.0,2,1,1
2,25,31,5,246,1232,nr111.png,4,0,0.0,0.0,0.0,1,1,1
2,25,31,10,136,1506,nr60.png,5,0,0.0,0.0,0.0,2,1,1
2,25,31,11,172,1688,nr94.png,6,0,0.0,0.0,0.0,-2,1,1
2,25,31,14,236,1952,nr39.png,7,0,0.0,0.0,0.0,-1,1,1
2,25,31,9,192,2232,nr112.png,8,0,0.0,0.0,0.0,1,1,1
2,25,31,24,174,2486,nr81.png,9,0,0.0,0.0,0.0,1,1,1
2,25,31,19,248,2682,nr106.png,10,0,0.0,0.0,0.0,1,1,1
2,25,31,4,364,3004,nr1.png,11,0,0.0,0.0,0.0,2,1,1
2,25,31,3,174,3474,nr57.png,12,0,0.0,0.0,0.0,-2,1,1
2,25,31,8,170,3690,nr75.png,13,0,0.0,0.0,0.0,1,1,1
2,25,31,11,324,3942,nr94.png,14,1,1.0,0.0,0.0,-2,1,1
2,25,31,16,318,4320,nr62.png,15,1,1.0,0.0,0.0,2,1,1
2,25,31,21,202,4696,nr48.png,16,0,0.0,0.0,0.0,1,1,1
2,25,31,20,104,4960,nr11.png,17,0,0.0,0.0,0.0,1,1,1
2,25,31,1,128,5140,nr97.png,18,0,0.0,0.0,0.0,3,1,1
2,25,31,0,158,5298,nr76.png,19,0,0.0,0.0,0.0,-2,1,1
2,25,31,1,90,5488,nr97.png,20,1,1.0,1.0,0.0,3,1,1
2,25,41,12,304,75,nr90.png,1,0,0.0,0.0,1.0,2,10,0
2,25,41,6,170,429,nr100.png,2,0,0.0,0.0,0.0,-2,10,0
2,25,41,5,204,663,nr97.png,3,0,0.0,0.0,0.0,3,10,0
2,25,41,10,186,903,nr96.png,4,0,0.0,0.0,0.0,3,10,0
2,25,41,6,142,1139,nr100.png,5,1,1.0,0.0,0.0,-2,10,0
2,25,41,10,106,1329,nr96.png,6,1,1.0,0.0,0.0,3,10,0
2,25,41,14,240,1531,nr81.png,7,0,0.0,0.0,0.0,1,10,0
2,25,41,4,102,2045,nr114.png,8,0,0.0,0.0,0.0,1,10,0
2,25,41,10,458,2241,nr96.png,9,1,2.0,0.0,0.0,3,10,0
2,25,41,20,79,2755,nr72.png,10,0,0.0,1.0,0.0,1,10,0
2,25,43,12,352,76,nr52.png,1,0,0.0,0.0,1.0,1,13,1
2,25,43,13,394,488,nr96.png,2,0,0.0,0.0,0.0,3,13,1
2,25,43,8,62,1112,nr84.png,3,0,0.0,0.0,0.0,1,13,1
2,25,43,6,208,1254,nr92.png,4,0,0.0,0.0,0.0,2,13,1
2,25,43,10,316,1512,nr60.png,5,0,0.0,0.0,0.0,2,13,1
2,25,43,22,170,1942,nr7.png,6,0,0.0,0.0,0.0,-2,13,1
2,25,43,16,230,2152,nr4.png,7,0,0.0,0.0,0.0,1,13,1
2,25,43,21,44,2408,nr94.png,8,0,0.0,0.0,0.0,-2,13,1
2,25,43,13,179,2512,nr96.png,9,1,1.0,1.0,0.0,3,13,1
2,25,44,12,448,76,nr50.png,1,0,0.0,0.0,1.0,-2,13,0
2,25,44,6,120,604,nr9.png,2,0,0.0,0.0,0.0,1,13,0
2,25,44,9,210,790,nr89.png,3,0,0.0,0.0,0.0,3,13,0
2,25,44,13,298,1216,nr79.png,4,0,0.0,0.0,0.0,3,13,0
2,25,44,22,248,1586,nr72.png,5,0,0.0,0.0,0.0,1,13,0
2,25,44,0,298,1982,nr80.png,6,0,0.0,0.0,0.0,1,13,0
2,25,44,3,236,2364,nr14.png,7,0,0.0,1.0,0.0,-2,13,0
2,25,53,12,46,74,nr19.png,1,0,0.0,0.0,1.0,-2,14,1
2,25,53,7,416,150,nr90.png,2,0,0.0,0.0,0.0,2,14,1
2,25,53,17,206,638,nr100.png,3,0,0.0,0.0,0.0,-2,14,1
2,25,53,13,162,900,nr62.png,4,0,0.0,0.0,0.0,2,14,1
2,25,53,17,510,1114,nr100.png,5,1,1.0,0.0,0.0,-2,14,1
2,25,53,8,274,1830,nr44.png,6,0,0.0,0.0,0.0,2,14,1
2,25,53,9,214,2178,nr65.png,7,0,0.0,0.0,0.0,-1,14,1
2,25,53,14,232,2422,nr125.png,8,0,0.0,0.0,0.0,1,14,1
2,25,53,13,224,2696,nr62.png,9,1,1.0,0.0,0.0,2,14,1
2,25,53,17,432,2970,nr100.png,10,1,2.0,0.0,0.0,-2,14,1
2,25,53,18,230,3472,nr111.png,11,0,0.0,0.0,0.0,1,14,1
2,25,53,2,232,3766,nr57.png,12,0,0.0,0.0,0.0,-2,14,1
2,25,53,1,224,4048,nr29.png,13,0,0.0,0.0,0.0,-2,14,1
2,25,53,10,166,4324,nr93.png,14,0,0.0,0.0,0.0,1,14,1
2,25,53,15,142,4544,nr30.png,15,0,0.0,0.0,0.0,-3,14,1
2,25,53,20,228,4710,nr91.png,16,0,0.0,0.0,0.0,3,14,1
2,25,53,14,414,5106,nr125.png,17,1,1.0,0.0,0.0,1,14,1
2,25,53,12,210,5624,nr19.png,18,1,1.0,0.0,0.0,-2,14,1
2,25,53,16,96,5872,nr83.png,19,0,0.0,0.0,0.0,-1,14,1
2,25,53,17,476,6002,nr100.png,20,1,3.0,0.0,0.0,-2,14,1
2,25,53,14,308,6554,nr125.png,21,1,2.0,1.0,0.0,1,14,1
2,25,59,12,468,75,nr72.png,1,0,0.0,0.0,1.0,1,18,1
2,25,59,6,284,615,nr90.png,2,0,0.0,0.0,0.0,2,18,1
2,25,59,5,106,963,nr83.png,3,0,0.0,0.0,0.0,-1,18,1
2,25,59,10,426,1095,nr96.png,4,0,0.0,0.0,0.0,3,18,1
2,25,59,8,314,1623,nr15.png,5,0,0.0,0.0,0.0,1,18,1
2,25,59,24,166,2039,nr46.png,6,0,0.0,0.0,0.0,-2,18,1
2,25,59,19,124,2229,nr8.png,7,0,0.0,0.0,0.0,-2,18,1
2,25,59,18,222,2393,nr97.png,8,0,0.0,1.0,0.0,3,18,1
2,25,61,12,514,75,nr41.png,1,0,0.0,0.0,1.0,-1,7,1
2,25,61,7,130,643,nr60.png,2,0,0.0,0.0,0.0,2,7,1
2,25,61,12,166,819,nr41.png,3,1,1.0,0.0,0.0,-1,7,1
2,25,61,7,132,1019,nr60.png,4,1,1.0,0.0,0.0,2,7,1
2,25,61,6,144,1199,nr12.png,5,0,0.0,0.0,0.0,1,7,1
2,25,61,7,734,1387,nr60.png,6,1,2.0,0.0,0.0,2,7,1
2,25,61,10,166,2365,nr109.png,7,0,0.0,0.0,0.0,-2,7,1
2,25,61,20,134,2579,nr95.png,8,0,0.0,0.0,0.0,-2,7,1
2,25,61,22,304,2761,nr62.png,9,0,0.0,0.0,0.0,2,7,1
2,25,61,20,386,3181,nr95.png,10,1,1.0,0.0,0.0,-2,7,1
2,25,61,21,312,3641,nr1.png,11,0,0.0,0.0,0.0,2,7,1
2,25,61,15,192,4033,nr72.png,12,0,0.0,0.0,0.0,1,7,1
2,25,61,7,141,4281,nr60.png,13,1,3.0,1.0,0.0,2,7,1
2,25,62,12,282,74,nr3.png,1,0,0.0,0.0,1.0,3,18,0
2,25,62,7,140,408,nr98.png,2,0,0.0,0.0,0.0,1,18,0
2,25,62,6,222,596,nr111.png,3,0,0.0,0.0,0.0,1,18,0
2,25,62,16,258,876,nr89.png,4,0,0.0,0.0,0.0,3,18,0
2,25,62,12,350,1206,nr3.png,5,1,1.0,0.0,0.0,3,18,0
2,25,62,13,120,1922,nr60.png,6,0,0.0,0.0,0.0,2,18,0
2,25,62,18,298,2076,nr96.png,7,0,0.0,0.0,0.0,3,18,0
2,25,62,12,83,2420,nr3.png,8,1,2.0,1.0,0.0,3,18,0
2,25,63,12,566,75,nr20.png,1,0,0.0,0.0,1.0,2,18,1
2,25,63,18,302,693,nr89.png,2,0,0.0,0.0,0.0,3,18,1
2,25,63,12,542,1047,nr20.png,3,1,1.0,0.0,0.0,2,18,1
2,25,63,7,290,1629,nr54.png,4,0,0.0,0.0,0.0,-2,18,1
2,25,63,9,388,1999,nr75.png,5,0,0.0,0.0,0.0,1,18,1
2,25,63,13,234,2459,nr63.png,6,0,0.0,0.0,0.0,-1,18,1
2,25,63,18,172,2943,nr89.png,7,1,1.0,0.0,0.0,3,18,1
2,25,63,13,254,3151,nr63.png,8,1,1.0,0.0,0.0,-1,18,1
2,25,63,12,216,3465,nr20.png,9,1,2.0,0.0,0.0,2,18,1
2,25,63,7,184,3713,nr54.png,10,1,1.0,0.0,0.0,-2,18,1
2,25,63,6,236,3941,nr29.png,11,0,0.0,0.0,0.0,-2,18,1
2,25,63,18,227,4259,nr89.png,12,1,2.0,1.0,0.0,3,18,1
2,25,64,12,474,75,nr106.png,1,0,0.0,0.0,1.0,1,9,0
2,25,64,10,222,635,nr27.png,2,0,0.0,0.0,0.0,2,9,0
2,25,64,6,212,917,nr15.png,3,0,0.0,0.0,0.0,1,9,0
2,25,64,5,286,1205,nr125.png,4,0,0.0,0.0,0.0,1,9,0
2,25,64,9,612,1613,nr98.png,5,0,0.0,0.0,0.0,1,9,0
2,25,64,17,384,2449,nr88.png,6,0,0.0,0.0,0.0,1,9,0
2,25,64,12,9,3333,nr106.png,7,1,1.0,1.0,0.0,1,9,0
2,25,65,12,308,75,nr49.png,1,0,0.0,0.0,1.0,1,21,0
2,25,65,7,34,583,nr39.png,2,0,0.0,0.0,0.0,-1,21,0
2,25,65,6,198,665,nr101.png,3,0,0.0,0.0,0.0,1,21,0
2,25,65,5,140,919,nr53.png,4,0,0.0,0.0,0.0,1,21,0
2,25,65,11,316,1129,nr1.png,5,0,0.0,0.0,0.0,2,21,0
2,25,65,16,108,1691,nr109.png,6,0,0.0,0.0,0.0,-2,21,0
2,25,65,9,208,1889,nr74.png,7,0,0.0,0.0,0.0,1,21,0
2,25,65,4,124,2141,nr46.png,8,0,0.0,0.0,0.0,-2,21,0
2,25,65,21,454,2365,nr98.png,9,0,0.0,0.0,0.0,1,21,0
2,25,65,13,74,3059,nr2.png,10,0,0.0,0.0,0.0,-1,21,0
2,25,65,12,336,3177,nr49.png,11,1,1.0,1.0,0.0,1,21,0
2,25,66,12,298,74,nr53.png,1,0,0.0,0.0,1.0,1,1,0
2,25,66,11,114,432,nr49.png,2,0,0.0,0.0,0.0,1,1,0
2,25,66,8,238,606,nr80.png,3,0,0.0,0.0,0.0,1,1,0
2,25,66,5,188,928,nr28.png,4,0,0.0,0.0,0.0,1,1,0
2,25,66,4,254,1202,nr91.png,5,0,0.0,0.0,0.0,3,1,0
2,25,66,23,134,1712,nr90.png,6,0,0.0,0.0,0.0,2,1,0
2,25,66,18,338,1874,nr95.png,7,0,0.0,0.0,0.0,-2,1,0
2,25,66,24,268,2266,nr89.png,8,0,0.0,0.0,0.0,3,1,0
2,25,66,12,296,2624,nr53.png,9,1,1.0,0.0,0.0,1,1,0
2,25,66,8,220,2974,nr80.png,10,1,1.0,0.0,0.0,1,1,0
2,25,66,6,196,3344,nr20.png,11,0,0.0,0.0,0.0,2,1,0
2,25,66,0,252,3602,nr94.png,12,0,0.0,0.0,0.0,-2,1,0
2,25,66,1,590,3902,nr79.png,13,0,0.0,0.0,0.0,3,1,0
2,25,66,21,358,4606,nr88.png,14,0,0.0,0.0,0.0,1,1,0
2,25,66,20,192,5042,nr52.png,15,0,0.0,1.0,0.0,1,1,0
2,25,77,12,606,74,nr57.png,1,0,0.0,0.0,1.0,-2,22,0
2,25,77,14,222,782,nr62.png,2,0,0.0,0.0,0.0,2,22,0
2,25,77,24,134,1068,nr46.png,3,0,0.0,0.0,0.0,-2,22,0
2,25,77,23,114,1236,nr87.png,4,0,0.0,0.0,0.0,-2,22,0
2,25,77,22,224,1390,nr99.png,5,0,0.0,0.0,0.0,1,22,0
2,25,77,6,214,1686,nr89.png,6,0,0.0,0.0,0.0,3,22,0
2,25,77,10,350,1946,nr106.png,7,0,0.0,0.0,0.0,1,22,0
2,25,77,0,256,2378,nr80.png,8,0,0.0,1.0,0.0,1,22,0
2,25,81,12,320,74,nr101.png,1,0,0.0,0.0,1.0,1,13,0
2,25,81,7,124,434,nr52.png,2,0,0.0,0.0,0.0,1,13,0
2,25,81,6,126,600,nr113.png,3,0,0.0,0.0,0.0,-2,13,0
2,25,81,5,144,774,nr95.png,4,0,0.0,0.0,0.0,-2,13,0
2,25,81,10,140,950,nr114.png,5,0,0.0,0.0,0.0,1,13,0
2,25,81,5,68,1138,nr95.png,6,1,1.0,0.0,0.0,-2,13,0
2,25,81,13,184,1424,nr3.png,7,0,0.0,0.0,0.0,3,13,0
2,25,81,9,118,1656,nr106.png,8,0,0.0,1.0,0.0,1,13,0
2,25,84,12,32,75,nr42.png,1,0,0.0,0.0,1.0,2,10,0
2,25,84,7,138,403,nr84.png,2,0,0.0,0.0,0.0,1,10,0
2,25,84,10,126,615,nr1.png,3,0,0.0,0.0,0.0,2,10,0
2,25,84,17,324,803,nr93.png,4,0,0.0,0.0,0.0,1,10,0
2,25,84,15,150,1217,nr91.png,5,0,0.0,0.0,0.0,3,10,0
2,25,84,10,182,1391,nr1.png,6,1,1.0,0.0,0.0,2,10,0
2,25,84,19,134,1827,nr12.png,7,0,0.0,0.0,0.0,1,10,0
2,25,84,14,180,1991,nr49.png,8,0,0.0,0.0,0.0,1,10,0
2,25,84,13,204,2223,nr58.png,9,0,0.0,0.0,0.0,-2,10,0
2,25,84,8,122,2453,nr28.png,10,0,0.0,1.0,0.0,1,10,0
2,25,86,12,486,76,nr72.png,1,0,0.0,0.0,1.0,1,7,1
2,25,86,7,252,630,nr60.png,2,0,0.0,0.0,0.0,2,7,1
2,25,86,6,218,932,nr63.png,3,0,0.0,0.0,0.0,-1,7,1
2,25,86,0,146,1192,nr94.png,4,0,0.0,0.0,0.0,-2,7,1
2,25,86,2,184,1394,nr65.png,5,0,0.0,0.0,0.0,-1,7,1
2,25,86,3,208,1626,nr109.png,6,0,0.0,0.0,0.0,-2,7,1
2,25,86,7,19,2086,nr60.png,7,1,1.0,1.0,0.0,2,7,1
2,25,90,12,458,74,nr83.png,1,0,0.0,0.0,1.0,-1,7,1
2,25,90,8,132,640,nr18.png,2,0,0.0,0.0,0.0,-2,7,1
2,25,90,7,172,794,nr3.png,3,0,0.0,0.0,0.0,3,7,1
2,25,90,6,172,1018,nr2.png,4,0,0.0,0.0,0.0,-1,7,1
2,25,90,15,334,1246,nr91.png,5,0,0.0,0.0,0.0,3,7,1
2,25,90,5,308,1670,nr45.png,6,0,0.0,0.0,0.0,1,7,1
2,25,90,0,110,2032,nr56.png,7,0,0.0,0.0,0.0,0,7,1
2,25,90,7,31,2198,nr3.png,8,1,1.0,1.0,0.0,3,7,1
2,25,91,12,182,75,nr106.png,1,0,0.0,0.0,1.0,1,5,0
2,25,91,8,244,623,nr91.png,2,0,0.0,0.0,0.0,3,5,0
