subject,trial,rt,stimulus,value
68,1,1576.1517580000002,nr125.png,0
68,2,1394.727894,nr14.png,0
68,3,1167.549393,nr75.png,2
68,4,3357.521214,nr111.png,1
68,5,802.109625,nr95.png,3
68,6,1801.80166,nr74.png,-1
68,7,2096.691749,nr90.png,0
68,8,1087.61608,nr80.png,1
68,9,1282.712313,nr46.png,1
68,10,1086.087162,nr62.png,3
68,11,2155.307137,nr124.png,0
68,12,3047.7904139999996,nr92.png,2
68,13,1947.1628069999997,nr51.png,0
68,14,1682.1376369999998,nr29.png,1
68,15,1038.7240490000002,nr41.png,0
68,16,841.9442740000001,nr9.png,1
68,17,1405.54581,nr18.png,1
68,18,4430.935611000001,nr4.png,-1
68,19,1731.3706759999998,nr49.png,1
68,20,1400.282815,nr39.png,2
68,21,714.6311670000001,nr109.png,3
68,22,1687.5976019999998,nr94.png,-1
68,23,2663.160569,nr20.png,1
68,24,1963.901033,nr112.png,1
68,25,1639.955076,nr21.png,1
68,26,1927.7844219999997,nr100.png,2
68,27,1381.267251,nr99.png,2
68,28,1023.4146529999999,nr107.png,0
68,29,1399.0727680000002,nr88.png,3
68,30,1208.348999,nr79.png,1
68,31,1900.779729,nr87.png,3
68,32,1129.310068,nr76.png,2
68,33,1351.8723,nr8.png,2
68,34,940.201191,nr63.png,2
68,35,1723.23366,nr45.png,1
68,36,1451.300768,nr65.png,1
68,37,1355.56339,nr101.png,1
68,38,1239.964828,nr113.png,1
68,39,1296.186429,nr83.png,1
68,40,1151.5900620000002,nr98.png,2
68,41,1310.0705240000002,nr27.png,2
68,42,2449.426351,nr85.png,1
68,43,1547.4324049999998,nr53.png,2
68,44,1575.4254730000002,nr12.png,2
68,45,1869.5700290000002,nr72.png,1
68,46,1890.74969,nr114.png,1
68,47,1116.275123,nr10.png,2
68,48,1052.5847259999998,nr121.png,1
68,49,1179.0531740000001,nr81.png,1
68,50,1393.06809,nr57.png,1
68,51,1532.938475,nr120.png,0
68,52,1877.5123219999998,nr31.png,1
68,53,1195.898546,nr56.png,1
68,54,2063.59865,nr52.png,1
68,55,1868.431842,nr102.png,0
68,56,793.3348649999999,nr44.png,1
68,57,944.748168,nr60.png,1
68,58,2248.235937,nr106.png,0
68,59,974.294535,nr15.png,1
68,60,1470.048466,nr55.png,1
68,61,792.6425849999999,nr3.png,3
68,62,1085.6803909999999,nr69.png,0
68,63,1163.074275,nr28.png,1
68,64,1338.608306,nr96.png,1
68,65,1288.386571,nr42.png,2
68,66,1433.711788,nr7.png,2
68,67,1672.1185050000001,nr50.png,0
68,68,2054.223678,nr1.png,1
68,69,1300.745917,nr58.png,2
68,70,1188.488456,nr48.png,2
68,71,1015.3956900000001,nr2.png,2
68,72,1100.98273,nr11.png,2
68,73,1017.2261579999999,nr97.png,1
68,74,2416.365011,nr84.png,1
68,75,755.0284929999999,nr19.png,0
68,76,972.068204,nr93.png,1
68,77,4374.527626,nr30.png,0
68,78,1440.039189,nr89.png,1
68,79,1148.491484,nr54.png,1
68,80,1006.0236059999999,nr91.png,1
