subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
20,36,8,20,182,614,nr87.png,1,0,0.0,0.0,1.0,3,19,0
20,36,8,14,194,828,nr2.png,2,0,0.0,0.0,0.0,1,19,0
20,36,8,19,354,1182,nr18.png,3,0,0.0,0.0,0.0,3,19,0
20,36,8,13,190,1658,nr48.png,4,0,0.0,0.0,0.0,1,19,0
20,36,8,20,196,1886,nr87.png,5,1,1.0,1.0,0.0,3,19,0
20,36,12,15,188,503,nr39.png,1,0,0.0,0.0,1.0,2,33,0
20,36,12,16,910,823,nr14.png,2,0,0.0,0.0,0.0,0,33,0
20,36,12,27,222,1819,nr90.png,3,0,0.0,0.0,0.0,0,33,0
20,36,12,26,334,2225,nr46.png,4,0,0.0,0.0,0.0,3,33,0
20,36,12,24,230,2607,nr109.png,5,0,0.0,0.0,0.0,2,33,0
20,36,12,19,192,2881,nr53.png,6,0,0.0,0.0,0.0,2,33,0
20,36,12,13,296,3119,nr120.png,7,0,0.0,0.0,0.0,1,33,0
20,36,12,9,258,4095,nr81.png,8,0,0.0,0.0,0.0,1,33,0
20,36,12,10,558,4379,nr1.png,9,0,0.0,0.0,0.0,3,33,0
20,36,12,11,378,5169,nr29.png,10,0,0.0,0.0,0.0,1,33,0
20,36,12,4,450,5599,nr76.png,11,0,0.0,0.0,0.0,1,33,0
20,36,12,28,170,6451,nr113.png,12,0,0.0,0.0,0.0,1,33,0
20,36,12,35,264,6655,nr121.png,13,0,0.0,0.0,0.0,0,33,0
20,36,12,34,386,6963,nr58.png,14,0,0.0,0.0,0.0,2,33,0
20,36,12,33,496,7391,nr18.png,15,0,0.0,0.0,0.0,3,33,0
20,36,12,26,138,8523,nr46.png,16,1,1.0,1.0,0.0,3,33,0
20,36,20,20,148,903,nr60.png,1,0,0.0,0.0,1.0,1,29,0
20,36,20,7,198,1103,nr91.png,2,0,0.0,0.0,0.0,2,29,0
20,36,20,12,228,1349,nr109.png,3,0,0.0,0.0,0.0,2,29,0
20,36,20,18,154,1811,nr125.png,4,0,0.0,0.0,0.0,-2,29,0
20,36,20,25,86,2251,nr42.png,5,0,0.0,0.0,0.0,1,29,0
20,36,20,31,144,2377,nr41.png,6,0,0.0,0.0,0.0,2,29,0
20,36,20,32,244,2565,nr92.png,7,0,0.0,0.0,0.0,2,29,0
20,36,20,33,250,2853,nr88.png,8,0,0.0,0.0,0.0,0,29,0
20,36,20,34,102,3149,nr85.png,9,0,0.0,0.0,0.0,1,29,0
20,36,20,22,206,3305,nr28.png,10,0,0.0,0.0,0.0,2,29,0
20,36,20,16,196,3553,nr113.png,11,0,0.0,0.0,0.0,1,29,0
20,36,20,10,196,3793,nr100.png,12,0,0.0,0.0,0.0,0,29,0
20,36,20,4,122,4029,nr11.png,13,0,0.0,0.0,0.0,1,29,0
20,36,20,9,136,4189,nr97.png,14,0,0.0,0.0,0.0,1,29,0
20,36,20,3,146,4367,nr76.png,15,0,0.0,0.0,0.0,1,29,0
