subject,trial,rt,stimulus,value
22,1,3610.8269710000004,nr106.png,-2
22,2,1846.426774,nr20.png,3
22,3,898.4138629999999,nr46.png,3
22,4,1048.745075,nr29.png,2
22,5,1630.79523,nr85.png,-1
22,6,1039.514987,nr8.png,0
22,7,2073.1054209999998,nr9.png,-1
22,8,1722.5796119999998,nr125.png,-1
22,9,1060.171686,nr112.png,2
22,10,1459.4153019999999,nr79.png,-2
22,11,897.6792290000001,nr91.png,-2
22,12,1786.2361600000002,nr109.png,2
22,13,1062.798084,nr1.png,1
22,14,698.52948,nr95.png,3
22,15,1157.757113,nr41.png,-3
22,16,1766.842134,nr21.png,-3
22,17,1405.545431,nr76.png,2
22,18,1452.126381,nr94.png,1
22,19,1248.942239,nr92.png,2
22,20,1803.390674,nr31.png,1
22,21,923.39079,nr89.png,1
22,22,1643.858569,nr97.png,1
22,23,2297.5426319999997,nr3.png,3
22,24,989.2380880000001,nr90.png,-2
22,25,1400.641345,nr51.png,1
22,26,795.385406,nr62.png,1
22,27,1437.649914,nr84.png,-2
22,28,1357.176656,nr30.png,1
22,29,700.8466259999999,nr2.png,1
22,30,1416.650279,nr52.png,-2
22,31,956.1461790000001,nr75.png,1
22,32,748.743182,nr60.png,1
22,33,1199.381367,nr99.png,2
22,34,1574.6136669999999,nr54.png,-2
22,35,1708.2337109999999,nr102.png,-2
22,36,1454.2661240000002,nr69.png,3
22,37,754.0043190000001,nr56.png,-3
22,38,1021.695773,nr100.png,2
22,39,1364.1733259999999,nr101.png,-2
22,40,949.4424,nr45.png,-2
22,41,1217.036652,nr72.png,-1
22,42,1517.967905,nr53.png,-1
22,43,1285.18698,nr57.png,-1
22,44,1171.42837,nr65.png,1
22,45,706.5238420000001,nr28.png,1
22,46,866.796997,nr111.png,1
22,47,944.5691109999999,nr14.png,1
22,48,716.3727540000001,nr88.png,1
22,49,792.8866859999999,nr98.png,1
22,50,1197.234567,nr120.png,-1
22,51,1004.9753029999999,nr81.png,-1
22,52,1066.503657,nr107.png,-1
22,53,826.296189,nr63.png,1
22,54,1037.08909,nr15.png,-1
22,55,1201.443476,nr48.png,-2
22,56,840.529168,nr42.png,2
22,57,677.9064649999999,nr49.png,1
22,58,477.26338799999996,nr12.png,1
22,59,1245.6521030000001,nr83.png,1
22,60,689.8348100000001,nr121.png,1
22,61,1307.2978699999999,nr74.png,-2
22,62,894.9697440000001,nr58.png,3
22,63,1385.884177,nr96.png,2
22,64,853.0173100000001,nr27.png,-2
22,65,1542.6955690000002,nr39.png,2
22,66,1030.782142,nr44.png,1
22,67,745.708725,nr55.png,1
22,68,1136.450792,nr4.png,1
22,69,985.6486450000001,nr80.png,1
22,70,801.5220079999999,nr114.png,1
22,71,563.839565,nr113.png,1
22,72,1111.078639,nr10.png,-2
22,73,708.149982,nr93.png,-1
22,74,782.204975,nr11.png,2
22,75,757.141432,nr87.png,3
22,76,812.1312190000001,nr50.png,3
22,77,740.093744,nr7.png,2
22,78,868.5845009999999,nr124.png,-2
22,79,869.0692309999998,nr18.png,-2
22,80,714.95321,nr19.png,-3
