subject,trial,rt,stimulus,value
17,1,1519.662611,nr57.png,2
17,2,1385.7782980000002,nr12.png,2
17,3,724.299347,nr29.png,3
17,4,984.8603059999999,nr8.png,2
17,5,1117.781586,nr53.png,3
17,6,961.2095459999999,nr76.png,3
17,7,1215.120703,nr79.png,2
17,8,1193.453431,nr11.png,3
17,9,1127.3038040000001,nr89.png,-2
17,10,1878.465731,nr106.png,-1
17,11,2797.805813,nr111.png,0
17,12,1902.942222,nr113.png,0
17,13,797.500735,nr84.png,3
17,14,603.841993,nr21.png,3
17,15,638.2314329999999,nr72.png,-3
17,16,1359.9368160000001,nr9.png,1
17,17,1614.875165,nr85.png,1
17,18,1329.029307,nr54.png,2
17,19,1580.7141330000002,nr42.png,1
17,20,1103.3319259999998,nr65.png,1
17,21,1283.943853,nr102.png,-2
17,22,2097.472889,nr100.png,1
17,23,935.710354,nr109.png,3
17,24,596.7847800000001,nr20.png,3
17,25,1047.011198,nr101.png,-2
17,26,2158.5195989999997,nr96.png,0
17,27,769.4563390000001,nr50.png,3
17,28,1215.210205,nr58.png,3
17,29,746.539242,nr4.png,3
17,30,1053.354959,nr52.png,3
17,31,1875.051809,nr81.png,-1
17,32,1000.8716049999999,nr1.png,-3
17,33,1538.9482859999998,nr92.png,-2
17,34,2146.304932,nr28.png,0
17,35,1747.082351,nr112.png,0
17,36,770.473265,nr3.png,3
17,37,717.673606,nr7.png,3
17,38,1244.412037,nr107.png,2
17,39,1569.581835,nr120.png,1
17,40,929.4814379999999,nr30.png,3
17,41,536.45826,nr51.png,3
17,42,578.131717,nr74.png,3
17,43,485.231789,nr55.png,3
17,44,1146.500297,nr121.png,1
17,45,736.873628,nr48.png,3
17,46,658.595307,nr14.png,3
17,47,495.93774700000006,nr93.png,3
17,48,600.4062570000001,nr69.png,3
17,49,515.616719,nr83.png,3
17,50,1328.056009,nr80.png,1
17,51,1293.089455,nr88.png,1
17,52,1605.975935,nr99.png,1
17,53,756.339911,nr10.png,3
17,54,517.699334,nr75.png,3
17,55,482.845059,nr15.png,3
17,56,758.1049370000001,nr60.png,2
17,57,485.629256,nr56.png,3
17,58,1015.2991300000001,nr90.png,-2
17,59,617.145446,nr27.png,3
17,60,938.943025,nr18.png,-2
17,61,988.0904109999999,nr49.png,2
17,62,885.648696,nr124.png,1
17,63,1451.260989,nr94.png,-2
17,64,630.926244,nr39.png,3
17,65,588.963749,nr125.png,3
17,66,1252.724529,nr44.png,-2
17,67,826.4677429999999,nr114.png,-1
17,68,506.321947,nr95.png,3
17,69,1449.1774119999998,nr97.png,1
17,70,898.5678340000001,nr46.png,3
17,71,916.5966259999999,nr19.png,-3
17,72,1202.9410030000001,nr41.png,-1
17,73,1756.057931,nr45.png,1
17,74,890.835663,nr98.png,2
17,75,718.3286729999999,nr87.png,3
17,76,1026.6585529999998,nr31.png,1
17,77,948.191603,nr2.png,2
17,78,698.7648670000001,nr63.png,3
17,79,1900.5285450000001,nr91.png,1
17,80,599.1111999999999,nr62.png,3
