subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
17,25,4,12,340,75,nr30.png,1,0,0.0,0.0,1.0,2,12,1
17,25,4,11,116,461,nr49.png,2,0,0.0,0.0,0.0,2,12,1
17,25,4,0,190,635,nr14.png,3,0,0.0,0.0,0.0,-2,12,1
17,25,4,1,200,863,nr10.png,4,0,0.0,0.0,0.0,2,12,1
17,25,4,2,190,1107,nr51.png,5,0,0.0,0.0,0.0,1,12,1
17,25,4,4,236,1351,nr101.png,6,0,0.0,0.0,0.0,0,12,1
17,25,4,9,3452,1621,nr111.png,7,0,0.0,0.0,0.0,-1,12,1
17,25,4,8,196,5359,nr121.png,8,0,0.0,0.0,0.0,-2,12,1
17,25,4,7,126,5603,nr21.png,9,0,0.0,0.0,0.0,-2,12,1
17,25,4,6,158,5775,nr52.png,10,0,0.0,0.0,0.0,-3,12,1
17,25,4,10,262,5983,nr46.png,11,0,0.0,0.0,0.0,-2,12,1
17,25,4,13,182,6323,nr60.png,12,0,0.0,0.0,0.0,-2,12,1
17,25,4,14,192,6539,nr107.png,13,0,0.0,0.0,0.0,2,12,1
17,25,4,19,150,6771,nr41.png,14,0,0.0,0.0,0.0,3,12,1
17,25,4,15,366,7003,nr85.png,15,0,0.0,0.0,0.0,2,12,1
17,25,4,20,124,7417,nr1.png,16,0,0.0,0.0,0.0,2,12,1
17,25,4,21,204,7579,nr109.png,17,0,0.0,0.0,0.0,0,12,1
17,25,4,23,340,7829,nr100.png,18,0,0.0,0.0,0.0,2,12,1
17,25,4,24,240,8237,nr84.png,19,0,0.0,0.0,0.0,2,12,1
17,25,4,20,1394,8553,nr1.png,20,1,1.0,0.0,0.0,2,12,1
17,25,4,16,274,10231,nr19.png,21,0,0.0,0.0,0.0,-2,12,1
17,25,4,17,148,10549,nr7.png,22,0,0.0,0.0,0.0,-1,12,1
17,25,4,18,276,10733,nr114.png,23,0,0.0,0.0,0.0,-2,12,1
17,25,4,19,226,11053,nr41.png,24,1,1.0,0.0,0.0,3,12,1
17,25,4,12,268,11345,nr30.png,25,1,1.0,0.0,0.0,2,12,1
17,25,4,13,130,11657,nr60.png,26,1,1.0,0.0,0.0,-2,12,1
17,25,4,8,234,12091,nr121.png,27,1,1.0,0.0,0.0,-2,12,1
17,25,4,7,198,12367,nr21.png,28,1,1.0,0.0,0.0,-2,12,1
17,25,4,6,390,12609,nr52.png,29,1,1.0,0.0,0.0,-3,12,1
17,25,4,5,104,13041,nr69.png,30,0,0.0,0.0,0.0,0,12,1
17,25,4,0,170,13187,nr14.png,31,1,1.0,0.0,0.0,-2,12,1
17,25,4,1,250,13393,nr10.png,32,1,1.0,0.0,0.0,2,12,1
17,25,4,2,252,13689,nr51.png,33,1,1.0,0.0,0.0,1,12,1
17,25,4,8,710,13985,nr121.png,34,1,2.0,0.0,0.0,-2,12,1
17,25,4,16,192,14945,nr19.png,35,1,1.0,0.0,0.0,-2,12,1
17,25,4,21,394,15175,nr109.png,36,1,1.0,0.0,0.0,0,12,1
17,25,4,22,176,15619,nr12.png,37,0,0.0,0.0,0.0,2,12,1
17,25,4,17,366,15831,nr7.png,38,1,1.0,0.0,0.0,-1,12,1
17,25,4,12,1017,16239,nr30.png,39,1,2.0,1.0,0.0,2,12,1
17,25,11,12,312,75,nr46.png,1,0,0.0,0.0,1.0,-2,17,1
17,25,11,11,140,431,nr80.png,2,0,0.0,0.0,0.0,2,17,1
17,25,11,1,308,625,nr85.png,3,0,0.0,0.0,0.0,2,17,1
17,25,11,0,392,969,nr107.png,4,0,0.0,0.0,0.0,2,17,1
17,25,11,2,142,1425,nr121.png,5,0,0.0,0.0,0.0,-2,17,1
17,25,11,3,158,1749,nr27.png,6,0,0.0,0.0,0.0,2,17,1
