subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
25,36,2,14,300,76,nr15.png,1,0,0.0,0.0,1.0,1,18,0
25,36,2,7,102,462,nr83.png,2,0,0.0,0.0,0.0,1,18,0
25,36,2,0,434,612,nr106.png,3,0,0.0,0.0,0.0,-2,18,0
25,36,2,1,194,1112,nr51.png,4,0,0.0,0.0,0.0,0,18,0
25,36,2,2,166,1346,nr19.png,5,0,0.0,0.0,0.0,-1,18,0
25,36,2,3,212,1554,nr81.png,6,0,0.0,0.0,0.0,2,18,0
25,36,2,4,330,1812,nr99.png,7,0,0.0,0.0,0.0,-2,18,0
25,36,2,3,794,2196,nr81.png,8,1,1.0,0.0,0.0,2,18,0
25,36,2,5,540,3056,nr85.png,9,0,0.0,0.0,0.0,2,18,0
25,36,2,11,278,3706,nr3.png,10,0,0.0,0.0,0.0,-2,18,0
25,36,2,10,186,4026,nr94.png,11,0,0.0,0.0,0.0,-2,18,0
25,36,2,9,178,4374,nr7.png,12,0,0.0,0.0,0.0,1,18,0
25,36,2,8,202,4584,nr48.png,13,0,0.0,0.0,0.0,-1,18,0
25,36,2,7,202,4826,nr83.png,14,1,1.0,0.0,0.0,1,18,0
25,36,2,6,184,5064,nr9.png,15,0,0.0,0.0,0.0,1,18,0
25,36,2,12,336,5280,nr113.png,16,0,0.0,0.0,0.0,2,18,0
25,36,2,13,156,5682,nr90.png,17,0,0.0,0.0,0.0,-3,18,0
25,36,2,14,208,5864,nr15.png,18,1,1.0,0.0,0.0,1,18,0
25,36,2,15,224,6114,nr69.png,19,0,0.0,0.0,0.0,1,18,0
25,36,2,16,174,6376,nr63.png,20,0,0.0,0.0,0.0,3,18,0
25,36,2,17,284,6592,nr39.png,21,0,0.0,0.0,0.0,2,18,0
25,36,2,23,182,6926,nr98.png,22,0,0.0,0.0,0.0,0,18,0
25,36,2,22,310,7146,nr102.png,23,0,0.0,0.0,0.0,-1,18,0
25,36,2,21,204,7508,nr109.png,24,0,0.0,0.0,0.0,2,18,0
25,36,2,20,312,7742,nr88.png,25,0,0.0,0.0,0.0,2,18,0
25,36,2,19,668,8112,nr29.png,26,0,0.0,0.0,0.0,0,18,0
25,36,2,18,186,8812,nr95.png,27,0,0.0,0.0,0.0,2,18,0
25,36,2,24,680,9034,nr4.png,28,0,0.0,0.0,0.0,-1,18,0
25,36,2,25,162,9768,nr27.png,29,0,0.0,0.0,0.0,-2,18,0
25,36,2,26,366,9956,nr1.png,30,0,0.0,0.0,0.0,1,18,0
25,36,2,27,228,10456,nr10.png,31,0,0.0,0.0,0.0,-2,18,0
25,36,2,28,244,10744,nr28.png,32,0,0.0,0.0,0.0,3,18,0
25,36,2,29,286,11034,nr111.png,33,0,0.0,0.0,0.0,0,18,0
25,36,2,28,464,11346,nr28.png,34,1,1.0,0.0,0.0,3,18,0
25,36,2,29,318,11862,nr111.png,35,1,1.0,0.0,0.0,0,18,0
25,36,2,35,164,12228,nr89.png,36,0,0.0,0.0,0.0,-1,18,0
25,36,2,34,184,12424,nr18.png,37,0,0.0,0.0,0.0,1,18,0
25,36,2,33,216,12648,nr44.png,38,0,0.0,0.0,0.0,2,18,0
25,36,2,34,106,12918,nr18.png,39,1,1.0,0.0,0.0,1,18,0
25,36,2,32,268,13068,nr92.png,40,0,0.0,0.0,0.0,-1,18,0
25,36,2,31,294,13386,nr21.png,41,0,0.0,0.0,0.0,-2,18,0
25,36,2,30,594,13712,nr62.png,42,0,0.0,0.0,0.0,2,18,0
25,36,2,24,346,14364,nr4.png,43,1,1.0,0.0,0.0,-1,18,0
25,36,2,18,232,14756,nr95.png,44,1,1.0,0.0,0.0,2,18,0
25,36,2,26,373,15190,nr1.png,45,1,1.0,1.0,0.0,1,18,0
25,36,5,14,180,192,nr124.png,1,0,0.0,0.0,1.0,-3,13,0
25,36,5,0,388,514,nr14.png,2,0,0.0,0.0,0.0,-2,13,0
25,36,5,1,218,970,nr91.png,3,0,0.0,0.0,0.0,-1,13,0
25,36,5,2,564,1226,nr39.png,4,0,0.0,0.0,0.0,2,13,0
25,36,5,3,482,1852,nr98.png,5,0,0.0,0.0,0.0,0,13,0
25,36,5,4,314,2364,nr89.png,6,0,0.0,0.0,0.0,-1,13,0
25,36,5,5,378,2720,nr121.png,7,0,0.0,0.0,0.0,0,13,0
25,36,5,11,562,3146,nr15.png,8,0,0.0,0.0,0.0,1,13,0
25,36,5,10,324,3754,nr29.png,9,0,0.0,0.0,0.0,0,13,0
25,36,5,9,1976,4128,nr80.png,10,0,0.0,0.0,0.0,3,13,0
25,36,5,8,612,6272,nr120.png,11,0,0.0,0.0,0.0,-3,13,0
25,36,5,7,950,7062,nr79.png,12,0,0.0,0.0,0.0,-1,13,0
25,36,5,6,1080,8096,nr63.png,13,0,0.0,0.0,0.0,3,13,0
25,36,5,12,228,9308,nr49.png,14,0,0.0,0.0,0.0,2,13,0
25,36,5,13,598,9564,nr31.png,15,0,0.0,0.0,0.0,3,13,0
25,36,5,14,162,10246,nr124.png,16,1,1.0,0.0,0.0,-3,13,0
25,36,5,13,636,10524,nr31.png,17,1,1.0,0.0,0.0,3,13,0
25,36,5,14,410,11224,nr124.png,18,1,2.0,0.0,0.0,-3,13,0
25,36,5,13,544,11674,nr31.png,19,1,2.0,0.0,0.0,3,13,0
25,36,5,14,274,12360,nr124.png,20,1,3.0,0.0,0.0,-3,13,0
25,36,5,15,314,12674,nr109.png,21,0,0.0,0.0,0.0,2,13,0
25,36,5,16,120,13028,nr45.png,22,0,0.0,0.0,0.0,-2,13,0
25,36,5,14,190,13188,nr124.png,23,1,4.0,0.0,0.0,-3,13,0
25,36,5,13,182,13422,nr31.png,24,1,3.0,0.0,0.0,3,13,0
25,36,5,6,960,13654,nr63.png,25,1,1.0,0.0,0.0,3,13,0
25,36,5,15,192,14886,nr109.png,26,1,1.0,0.0,0.0,2,13,0
25,36,5,14,292,15112,nr124.png,27,1,5.0,0.0,0.0,-3,13,0
25,36,5,15,98,15464,nr109.png,28,1,2.0,0.0,0.0,2,13,0
25,36,5,13,182,15620,nr31.png,29,1,4.0,0.0,0.0,3,13,0
25,36,5,15,308,15862,nr109.png,30,1,3.0,0.0,0.0,2,13,0
25,36,5,16,474,16224,nr45.png,31,1,1.0,0.0,0.0,-2,13,0
25,36,5,15,126,16740,nr109.png,32,1,4.0,0.0,0.0,2,13,0
25,36,5,17,220,16912,nr81.png,33,0,0.0,0.0,0.0,2,13,0
25,36,5,23,522,17170,nr69.png,34,0,0.0,0.0,0.0,1,13,0
25,36,5,22,266,17744,nr54.png,35,0,0.0,0.0,0.0,1,13,0
25,36,5,21,188,18042,nr106.png,36,0,0.0,0.0,0.0,-2,13,0
25,36,5,20,194,18410,nr28.png,37,0,0.0,0.0,0.0,3,13,0
25,36,5,19,204,18642,nr21.png,38,0,0.0,0.0,0.0,-2,13,0
25,36,5,18,204,18882,nr100.png,39,0,0.0,0.0,0.0,1,13,0
25,36,5,24,208,19128,nr60.png,40,0,0.0,0.0,0.0,0,13,0
25,36,5,25,118,19386,nr62.png,41,0,0.0,0.0,0.0,2,13,0
25,36,5,26,170,19526,nr97.png,42,0,0.0,0.0,0.0,1,13,0
25,36,5,27,192,19728,nr111.png,43,0,0.0,0.0,0.0,0,13,0
25,36,5,25,304,19966,nr62.png,44,1,1.0,0.0,0.0,2,13,0
25,36,5,27,320,20346,nr111.png,45,1,1.0,0.0,0.0,0,13,0
25,36,5,28,108,20702,nr55.png,46,0,0.0,0.0,0.0,1,13,0
25,36,5,29,182,20838,nr41.png,47,0,0.0,0.0,0.0,-1,13,0
25,36,5,35,140,21054,nr19.png,48,0,0.0,0.0,0.0,-1,13,0
25,36,5,34,212,21220,nr56.png,49,0,0.0,0.0,0.0,-2,13,0
25,36,5,33,142,21474,nr50.png,50,0,0.0,0.0,0.0,0,13,0
25,36,5,32,234,21644,nr88.png,51,0,0.0,0.0,0.0,2,13,0
25,36,5,34,340,21930,nr56.png,52,1,1.0,0.0,0.0,-2,13,0
25,36,5,33,160,22310,nr50.png,53,1,1.0,0.0,0.0,0,13,0
25,36,5,31,202,22508,nr3.png,54,0,0.0,0.0,0.0,-2,13,0
