subject,trial,rt,stimulus,value
51,1,7584.3667270000005,nr75.png,1
51,2,2857.677442,nr54.png,1
51,3,3987.787258,nr45.png,-1
51,4,3216.415761,nr97.png,0
51,5,5629.114703,nr9.png,0
51,6,4241.369598,nr7.png,1
51,7,3384.268307,nr12.png,1
51,8,5698.855011,nr106.png,-2
51,9,3645.745462,nr83.png,0
51,10,8001.233144000001,nr79.png,-2
51,11,3498.0174739999998,nr11.png,1
51,12,2191.517421,nr107.png,-2
51,13,3615.48083,nr10.png,2
51,14,4159.772632,nr29.png,0
51,15,3663.8993649999998,nr125.png,-1
51,16,3891.7505760000004,nr76.png,0
51,17,2037.0908719999998,nr98.png,1
51,18,2490.000115,nr74.png,-3
51,19,2684.020074,nr120.png,-3
51,20,2799.639809,nr96.png,-1
51,21,3375.8589339999994,nr90.png,1
51,22,1811.957131,nr121.png,-3
51,23,4257.394692,nr28.png,2
51,24,5680.7578889999995,nr101.png,0
51,25,2006.5840380000002,nr39.png,2
51,26,1482.669262,nr48.png,1
51,27,1741.819035,nr57.png,-3
51,28,3608.133295,nr114.png,0
51,29,3909.607421,nr111.png,0
51,30,2260.446755,nr1.png,1
51,31,1457.1505009999998,nr95.png,2
51,32,2054.7064769999997,nr53.png,1
51,33,3506.044778,nr87.png,0
51,34,1517.508139,nr124.png,-3
51,35,1981.8724019999997,nr69.png,1
51,36,2228.478691,nr46.png,-1
51,37,4281.1471440000005,nr14.png,0
51,38,3969.09634,nr85.png,0
51,39,2443.163751,nr18.png,0
51,40,2888.127495,nr21.png,-2
51,41,1790.1461419999998,nr49.png,1
51,42,3095.505762,nr8.png,0
51,43,1632.749012,nr27.png,2
51,44,4112.124331,nr112.png,0
51,45,2541.8842210000003,nr62.png,3
51,46,1150.296609,nr55.png,2
51,47,2722.4191560000004,nr58.png,-1
51,48,1759.1391859999999,nr81.png,-3
51,49,2318.001589,nr63.png,-2
51,50,1453.3978180000001,nr15.png,1
51,51,1439.152826,nr56.png,-3
51,52,2517.328813,nr2.png,0
51,53,1761.698505,nr51.png,-3
51,54,1417.7624019999998,nr41.png,1
51,55,3410.9127439999997,nr88.png,0
51,56,1339.440453,nr3.png,1
51,57,2939.495117,nr60.png,1
51,58,2049.852177,nr31.png,3
51,59,1329.849905,nr42.png,2
51,60,3765.233688,nr72.png,-2
51,61,5700.372381,nr113.png,0
51,62,1427.472607,nr93.png,1
51,63,3518.687068,nr84.png,0
51,64,2392.145798,nr94.png,-3
51,65,2963.341563,nr65.png,3
51,66,1625.702385,nr30.png,2
51,67,2747.4249619999996,nr19.png,-1
51,68,3795.4357639999994,nr80.png,0
51,69,1717.6992690000002,nr44.png,2
51,70,2609.498607,nr89.png,0
51,71,2864.9367580000003,nr102.png,0
51,72,1326.986792,nr50.png,-3
51,73,1370.193659,nr100.png,3
51,74,1657.398734,nr91.png,0
51,75,2824.30525,nr20.png,0
51,76,2461.632036,nr52.png,-3
51,77,3354.572127,nr92.png,1
51,78,1899.3271599999998,nr99.png,-1
51,79,3626.667663,nr109.png,0
51,80,2672.47491,nr4.png,0
