subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
18,25,13,12,144.0,74.0,nr99.png,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0
18,25,13,1,144.0,306.0,nr80.png,2.0,0.0,0.0,0.0,0.0,3.0,1,1.0
18,25,13,0,174.0,490.0,nr3.png,3.0,0.0,0.0,0.0,0.0,3.0,1,1.0
18,25,13,1,272.0,706.0,nr80.png,4.0,1.0,1.0,0.0,0.0,3.0,1,1.0
18,25,13,0,256.0,1030.0,nr3.png,5.0,1.0,1.0,0.0,0.0,3.0,1,1.0
18,25,13,1,320.0,1328.0,nr80.png,6.0,1.0,2.0,0.0,0.0,3.0,1,1.0
18,25,13,2,234.0,1694.0,nr50.png,7.0,0.0,0.0,0.0,0.0,-1.0,1,1.0
18,25,13,4,206.0,1986.0,nr10.png,8.0,0.0,0.0,0.0,0.0,1.0,1,1.0
18,25,13,6,262.0,2276.0,nr79.png,9.0,0.0,0.0,0.0,0.0,0.0,1,1.0
18,25,13,5,194.0,2606.0,nr58.png,10.0,0.0,0.0,0.0,0.0,2.0,1,1.0
18,25,13,13,234.0,2886.0,nr101.png,11.0,0.0,0.0,0.0,0.0,-3.0,1,1.0
18,25,13,12,176.0,3178.0,nr99.png,12.0,1.0,1.0,0.0,0.0,1.0,1,1.0
18,25,13,11,318.0,3398.0,nr109.png,13.0,0.0,0.0,0.0,0.0,3.0,1,1.0
18,25,13,10,184.0,3756.0,nr46.png,14.0,0.0,0.0,0.0,0.0,2.0,1,1.0
18,25,13,19,248.0,4016.0,nr90.png,15.0,0.0,0.0,0.0,0.0,0.0,1,1.0
18,25,13,17,344.0,4324.0,nr85.png,16.0,0.0,0.0,0.0,0.0,1.0,1,1.0
18,25,13,15,262.0,4742.0,nr1.png,17.0,0.0,0.0,0.0,0.0,2.0,1,1.0
18,25,13,21,242.0,5048.0,nr51.png,18.0,0.0,0.0,0.0,0.0,-1.0,1,1.0
18,25,13,20,192.0,5346.0,nr21.png,19.0,0.0,0.0,0.0,0.0,-2.0,1,1.0
18,25,13,24,240.0,5624.0,nr49.png,20.0,0.0,0.0,0.0,0.0,2.0,1,1.0
18,25,13,23,360.0,5908.0,nr8.png,21.0,0.0,0.0,0.0,0.0,2.0,1,1.0
18,25,13,12,130.0,6346.0,nr99.png,22.0,1.0,2.0,0.0,0.0,1.0,1,1.0
