subject,trial,rt,stimulus,rating
40,1,5809.8903,nr28.png,0.0
40,2,3504.11489,nr102.png,-2.0
40,3,3029.112837,nr39.png,2.0
40,4,2265.3406119999995,nr97.png,1.0
40,5,2313.735397,nr65.png,1.0
40,6,1071.385813,nr75.png,2.0
40,7,1746.8539239999998,nr85.png,0.0
40,8,2415.2856269999997,nr11.png,1.0
40,9,1647.235225,nr4.png,1.0
40,10,5653.0930160000025,nr100.png,2.0
40,11,2304.02513,nr76.png,-1.0
40,12,3243.2375560000005,nr95.png,1.0
40,13,1016.214147,nr42.png,3.0
40,14,2976.427363,nr121.png,-1.0
40,15,1192.49837,nr69.png,3.0
40,16,988.417229,nr72.png,-3.0
40,17,1044.7662269999996,nr53.png,3.0
40,18,2073.417434,nr81.png,-1.0
40,19,2119.6538830000004,nr18.png,1.0
40,20,1963.75965,nr107.png,-1.0
40,21,841.037323,nr92.png,3.0
40,22,2175.9733690000007,nr20.png,2.0
40,23,2335.488141,nr113.png,0.0
40,24,2533.254673,nr98.png,1.0
40,25,3100.769725,nr45.png,-1.0
40,26,3475.822657,nr31.png,0.0
40,27,2675.163672,nr21.png,-2.0
40,28,2215.505438,nr62.png,-1.0
40,29,1982.3117809999999,nr15.png,1.0
40,30,1164.733531,nr9.png,2.0
40,31,1646.630519,nr12.png,1.0
40,32,1465.6113019999998,nr52.png,3.0
40,33,609.908328,nr79.png,3.0
40,34,3853.929275,nr101.png,-2.0
40,35,1320.752556,nr63.png,-1.0
40,36,1585.284754,nr3.png,-3.0
40,37,1496.880229,nr83.png,0.0
40,38,2278.3195,nr88.png,-1.0
40,39,1515.871855,nr120.png,-1.0
40,40,1192.762388,nr41.png,0.0
40,41,1465.631512,nr49.png,0.0
40,42,1172.1622759999998,nr109.png,1.0
40,43,1333.468069,nr1.png,1.0
40,44,1645.4316930000002,nr2.png,0.0
40,45,1713.132487,nr93.png,2.0
40,46,1608.6392469999994,nr106.png,-1.0
40,47,1174.2416950000004,nr46.png,-2.0
40,48,1540.651658,nr112.png,-1.0
40,49,1373.669646,nr48.png,-3.0
40,50,598.448102,nr94.png,-3.0
40,51,667.8857029999998,nr19.png,-3.0
40,52,1054.686297,nr54.png,2.0
40,53,1957.3616329999998,nr80.png,1.0
40,54,1496.4981569999998,nr44.png,0.0
40,55,692.876913,nr57.png,3.0
40,56,510.371755,nr51.png,3.0
40,57,940.7833789999999,nr50.png,3.0
40,58,594.1981559999998,nr87.png,3.0
40,59,593.218436,nr99.png,3.0
40,60,1269.967817,nr55.png,1.0
40,61,1998.47043,nr84.png,1.0
40,62,1091.8566440000004,nr124.png,-3.0
40,63,1750.530922,nr56.png,-1.0
40,64,1253.764898,nr8.png,2.0
40,65,3302.629654,nr7.png,-1.0
40,66,4654.3803830000015,nr60.png,1.0
40,67,982.856818,nr125.png,3.0
40,68,1814.285247,nr74.png,0.0
40,69,1833.487317,nr10.png,1.0
40,70,2131.4791790000004,nr14.png,1.0
40,71,1103.579925,nr91.png,2.0
40,72,580.1192470000002,nr89.png,2.0
40,73,1830.546231,nr58.png,0.0
40,74,1416.371852,nr30.png,2.0
40,75,1652.5483000000006,nr111.png,1.0
40,76,1477.942818,nr90.png,0.0
40,77,2257.970895,nr29.png,1.0
40,78,4074.1719530000014,nr96.png,1.0
40,79,2807.502271000001,nr114.png,1.0
40,80,705.8471409999999,nr27.png,3.0
