subject,trial,rt,stimulus,value
41,1,3893.4260569999997,nr107.png,-3
41,2,2460.4397,nr31.png,-3
41,3,3297.7105210000004,nr114.png,-3
41,4,3776.0193710000003,nr99.png,-1
41,5,4210.764990000001,nr56.png,1
41,6,2258.092477,nr125.png,0
41,7,3499.9313489999995,nr80.png,2
41,8,1141.381925,nr41.png,3
41,9,2843.688086,nr65.png,1
41,10,1963.384315,nr89.png,-1
41,11,3297.72207,nr87.png,-1
41,12,2074.3692450000003,nr92.png,1
41,13,1143.965,nr9.png,1
41,14,6275.151289,nr96.png,0
41,15,2833.114228,nr63.png,-2
41,16,2160.9888440000004,nr15.png,-3
41,17,2063.059794,nr28.png,-3
41,18,4433.365542,nr113.png,-2
41,19,2925.5066060000004,nr7.png,-1
41,20,2957.068102,nr91.png,-2
41,21,1463.7551580000002,nr124.png,-2
41,22,1979.2863249999998,nr62.png,-3
41,23,2108.765642,nr12.png,-3
41,24,2394.7439,nr85.png,0
41,25,2434.823894,nr76.png,2
41,26,2544.6674209999996,nr120.png,-3
41,27,1490.167508,nr3.png,-3
41,28,2657.175185,nr79.png,0
41,29,2244.625653,nr11.png,-3
41,30,3932.6809560000006,nr98.png,-1
41,31,2535.2118689999998,nr27.png,-3
41,32,3305.528074,nr97.png,0
41,33,1935.2682009999999,nr112.png,-3
41,34,2512.980814,nr69.png,1
41,35,3308.3183839999997,nr20.png,-3
41,36,1531.5310200000001,nr106.png,-3
41,37,8344.952997,nr58.png,-1
41,38,2359.6642000000006,nr19.png,-3
41,39,3600.674127,nr29.png,-2
41,40,1355.50889,nr88.png,-3
41,41,1150.118567,nr46.png,-3
41,42,1802.24277,nr55.png,3
41,43,1953.880963,nr94.png,-3
41,44,3914.8836650000003,nr60.png,-1
41,45,1505.8744730000003,nr111.png,-3
41,46,2711.675739,nr39.png,2
41,47,1710.5070680000001,nr42.png,1
41,48,3088.89246,nr72.png,-3
41,49,1463.238672,nr45.png,-3
41,50,3388.4559169999998,nr81.png,-3
41,51,3746.5247839999997,nr102.png,-3
41,52,3369.139963,nr44.png,0
41,53,2610.694928,nr14.png,-2
41,54,2195.508749,nr49.png,-3
41,55,5594.61327,nr100.png,2
41,56,2162.1331339999997,nr54.png,-3
41,57,2049.1313400000004,nr2.png,-3
41,58,3162.7622210000004,nr48.png,-2
41,59,3570.810942,nr83.png,0
41,60,1672.532478,nr74.png,-2
41,61,1537.197294,nr101.png,-2
41,62,3413.606885,nr75.png,0
41,63,1702.557988,nr30.png,1
41,64,1411.315417,nr51.png,2
41,65,1493.7039969999998,nr18.png,2
41,66,1530.002733,nr109.png,-2
41,67,2132.8788250000002,nr21.png,0
41,68,2058.6953230000004,nr53.png,0
41,69,2685.7006380000003,nr50.png,-1
41,70,3810.338135,nr57.png,-3
41,71,1309.224321,nr121.png,-3
41,72,1456.370685,nr10.png,3
41,73,1564.484463,nr95.png,-3
41,74,3349.573145,nr84.png,0
41,75,3579.766689,nr52.png,-1
41,76,2145.8897939999997,nr90.png,-3
41,77,2770.2411380000003,nr8.png,-3
41,78,4160.196149,nr1.png,0
41,79,1674.942,nr4.png,2
41,80,2536.736306,nr93.png,2
