,subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
37,38,36,1,31,88,16686,nr15.png,38,1,1.0,0.0,0.0,1,20,0
38,38,36,1,25,216,17044,nr101.png,39,0,0.0,0.0,0.0,-1,20,0
39,38,36,1,19,146,17286,nr102.png,40,0,0.0,0.0,0.0,-2,20,0
40,38,36,1,13,86,17452,nr87.png,41,1,1.0,0.0,0.0,-2,20,0
41,38,36,1,12,404,17576,nr52.png,42,1,1.0,0.0,0.0,1,20,0
42,38,36,1,6,304,18016,nr3.png,43,1,1.0,0.0,0.0,2,20,0
43,38,36,1,7,560,18352,nr29.png,44,1,1.0,0.0,0.0,1,20,0
44,38,36,1,13,236,18930,nr87.png,45,1,2.0,0.0,0.0,-2,20,0
45,38,36,1,8,254,19694,nr83.png,46,1,1.0,0.0,0.0,1,20,0
46,38,36,1,9,256,20278,nr80.png,47,1,1.0,0.0,0.0,1,20,0
47,38,36,1,10,306,20566,nr58.png,48,0,0.0,0.0,0.0,2,20,0
48,38,36,1,9,200,21072,nr80.png,49,1,2.0,0.0,0.0,1,20,0
49,38,36,1,1,494,21802,nr41.png,50,1,2.0,0.0,0.0,2,20,0
50,38,36,1,0,224,22346,nr65.png,51,1,1.0,0.0,0.0,1,20,0
51,38,36,1,10,166,22956,nr58.png,52,1,1.0,0.0,0.0,2,20,0
52,38,36,1,9,322,23152,nr80.png,53,1,3.0,0.0,0.0,1,20,0
53,38,36,1,21,170,23522,nr69.png,54,1,1.0,0.0,0.0,-1,20,0
54,38,36,1,15,264,23710,nr92.png,55,1,3.0,0.0,0.0,-1,20,0
55,38,36,1,21,366,24008,nr69.png,56,1,2.0,0.0,0.0,-1,20,0
56,38,36,1,20,434,24702,nr93.png,57,1,1.0,0.0,0.0,3,20,0
57,38,36,1,15,138,25676,nr92.png,58,1,4.0,0.0,0.0,-1,20,0
58,38,36,1,10,162,26374,nr58.png,59,1,2.0,0.0,0.0,2,20,0
59,38,36,1,11,184,26568,nr91.png,60,0,0.0,0.0,0.0,-2,20,0
60,38,36,1,23,238,27004,nr19.png,61,1,1.0,0.0,0.0,-2,20,0
61,38,36,1,22,286,27272,nr107.png,62,1,1.0,0.0,0.0,0,20,0
62,38,36,1,16,252,27874,nr11.png,63,1,1.0,0.0,0.0,1,20,0
63,38,36,1,4,276,28188,nr12.png,64,1,1.0,0.0,0.0,0,20,0
64,38,36,1,14,182,28514,nr4.png,65,1,3.0,0.0,0.0,-2,20,0
65,38,36,1,20,496,28736,nr93.png,66,1,2.0,0.0,0.0,3,20,0
66,38,36,1,9,744,31050,nr80.png,67,1,4.0,0.0,0.0,1,20,0
67,38,36,1,8,234,31852,nr83.png,68,1,2.0,0.0,0.0,1,20,0
68,38,36,1,9,560,32124,nr80.png,69,1,5.0,0.0,0.0,1,20,0
69,38,36,1,8,260,32720,nr83.png,70,1,3.0,0.0,0.0,1,20,0
70,38,36,1,10,260,33240,nr58.png,71,1,3.0,0.0,0.0,2,20,0
71,38,36,1,11,222,33542,nr91.png,72,1,1.0,0.0,0.0,-2,20,0
72,38,36,1,5,172,33808,nr121.png,73,1,1.0,0.0,0.0,-2,20,0
73,38,36,1,35,212,34058,nr95.png,74,1,1.0,1.0,0.0,2,20,0
74,38,36,5,14,418,542,nr8.png,1,0,0.0,0.0,1.0,0,1,0
75,38,36,5,8,184,1216,nr84.png,2,0,0.0,0.0,0.0,1,1,0
76,38,36,5,2,398,1424,nr80.png,3,0,0.0,0.0,0.0,1,1,0
77,38,36,5,1,876,1876,nr51.png,4,0,0.0,0.0,0.0,2,1,0
78,38,36,5,0,808,2824,nr54.png,5,0,0.0,0.0,0.0,1,1,0
79,38,36,5,1,500,3840,nr51.png,6,1,1.0,0.0,0.0,2,1,0
80,38,36,5,2,232,4576,nr80.png,7,1,1.0,0.0,0.0,1,1,0
81,38,36,5,4,394,5332,nr114.png,8,0,0.0,0.0,0.0,1,1,0
82,38,36,5,5,202,5774,nr46.png,9,0,0.0,0.0,0.0,2,1,0
83,38,36,5,4,160,6730,nr114.png,10,1,1.0,0.0,0.0,1,1,0
84,38,36,5,5,768,6924,nr46.png,11,1,1.0,0.0,0.0,2,1,0
85,38,36,5,11,208,8142,nr79.png,12,0,0.0,0.0,0.0,1,1,0
86,38,36,5,9,552,8408,nr88.png,13,0,0.0,0.0,0.0,3,1,0
87,38,36,5,10,482,9052,nr50.png,14,0,0.0,0.0,0.0,-2,1,0
88,38,36,5,8,236,9774,nr84.png,15,1,1.0,0.0,0.0,1,1,0
89,38,36,5,14,380,10194,nr8.png,16,1,1.0,0.0,0.0,0,1,0
90,38,36,5,13,298,10612,nr69.png,17,0,0.0,0.0,0.0,-1,1,0
91,38,36,5,12,192,10946,nr96.png,18,0,0.0,0.0,0.0,1,1,0
92,38,36,5,14,574,12296,nr8.png,19,1,2.0,0.0,0.0,0,1,0
93,38,36,5,15,378,12912,nr125.png,20,0,0.0,0.0,0.0,0,1,0
94,38,36,5,16,202,13344,nr48.png,21,0,0.0,0.0,0.0,1,1,0
95,38,36,5,17,294,13782,nr45.png,22,0,0.0,0.0,0.0,0,1,0
96,38,36,5,23,442,14146,nr29.png,23,0,0.0,0.0,0.0,1,1,0
97,38,36,5,22,238,15094,nr42.png,24,0,0.0,0.0,0.0,2,1,0
98,38,36,5,21,164,15366,nr4.png,25,0,0.0,0.0,0.0,-2,1,0
99,38,36,5,25,282,16210,nr89.png,26,0,0.0,0.0,0.0,-2,1,0
100,38,36,5,24,60,16584,nr55.png,27,0,0.0,0.0,0.0,1,1,0
101,38,36,5,27,160,18368,nr12.png,28,0,0.0,0.0,0.0,0,1,0
102,38,36,5,28,146,18576,nr85.png,29,0,0.0,0.0,0.0,1,1,0
103,38,36,5,29,342,18750,nr65.png,30,0,0.0,0.0,0.0,1,1,0
104,38,36,5,34,292,19134,nr106.png,31,0,0.0,0.0,0.0,0,1,0
105,38,36,5,33,300,19752,nr58.png,32,0,0.0,0.0,0.0,2,1,0
106,38,36,5,32,262,20086,nr76.png,33,0,0.0,0.0,0.0,1,1,0
107,38,36,5,31,300,20384,nr92.png,34,0,0.0,0.0,0.0,-1,1,0
108,38,36,5,30,618,20852,nr2.png,35,0,0.0,0.0,0.0,1,1,0
109,38,36,5,9,132,21586,nr88.png,36,1,1.0,0.0,0.0,3,1,0
110,38,36,5,8,284,22226,nr84.png,37,1,2.0,0.0,0.0,1,1,0
111,38,36,5,9,233,23368,nr88.png,38,1,2.0,1.0,0.0,3,1,0
112,38,36,9,21,304,74,nr102.png,1,0,0.0,0.0,1.0,-2,5,0
113,38,36,9,14,208,398,nr89.png,2,0,0.0,0.0,0.0,-2,5,0
114,38,36,9,1,178,1062,nr125.png,3,0,0.0,0.0,0.0,0,5,0
115,38,36,9,0,450,1278,nr21.png,4,0,0.0,0.0,0.0,2,5,0
116,38,36,9,2,388,1786,nr27.png,5,0,0.0,0.0,0.0,2,5,0
117,38,36,9,3,284,2224,nr113.png,6,0,0.0,0.0,0.0,0,5,0
118,38,36,9,4,374,2540,nr29.png,7,0,0.0,0.0,0.0,1,5,0
119,38,36,9,5,3616,3444,nr53.png,8,0,0.0,0.0,0.0,3,5,0
120,38,36,9,11,278,7576,nr9.png,9,0,0.0,0.0,0.0,2,5,0
121,38,36,9,10,394,7896,nr114.png,10,0,0.0,0.0,0.0,1,5,0
122,38,36,9,9,220,8324,nr56.png,11,0,0.0,0.0,0.0,-3,5,0
123,38,36,9,8,176,8580,nr3.png,12,0,0.0,0.0,0.0,2,5,0
124,38,36,9,6,596,8924,nr79.png,13,0,0.0,0.0,0.0,1,5,0
125,38,36,9,15,436,10544,nr112.png,14,0,0.0,0.0,0.0,1,5,0
126,38,36,9,16,188,11046,nr97.png,15,0,0.0,0.0,0.0,-2,5,0
127,38,36,9,17,324,11588,nr121.png,16,0,0.0,0.0,0.0,-2,5,0
128,38,36,9,22,206,12148,nr12.png,17,0,0.0,0.0,0.0,0,5,0
129,38,36,9,21,172,13034,nr102.png,18,1,1.0,0.0,0.0,-2,5,0
130,38,36,9,20,254,13258,nr10.png,19,0,0.0,0.0,0.0,-1,5,0
131,38,36,9,24,860,13976,nr87.png,20,0,0.0,0.0,0.0,-2,5,0
132,38,36,9,19,220,15698,nr46.png,21,0,0.0,0.0,0.0,2,5,0
133,38,36,9,24,328,15972,nr87.png,22,1,1.0,0.0,0.0,-2,5,0
134,38,36,9,27,432,17244,nr7.png,23,0,0.0,0.0,0.0,-1,5,0
135,38,36,9,28,574,17730,nr93.png,24,0,0.0,0.0,0.0,3,5,0
136,38,36,9,29,316,18346,nr111.png,25,0,0.0,0.0,0.0,2,5,0
137,38,36,9,28,62,18704,nr93.png,26,1,1.0,0.0,0.0,3,5,0
138,38,36,9,5,762,19198,nr53.png,27,1,1.0,0.0,0.0,3,5,0
139,38,36,9,34,118,20044,nr99.png,28,0,0.0,0.0,0.0,-1,5,0
140,38,36,9,28,482,20178,nr93.png,29,1,2.0,0.0,0.0,3,5,0
141,38,36,9,35,1010,21248,nr80.png,30,0,0.0,0.0,0.0,1,5,0
142,38,36,9,33,358,23534,nr90.png,31,0,0.0,0.0,0.0,-1,5,0
143,38,36,9,32,224,23928,nr60.png,32,0,0.0,0.0,0.0,-1,5,0
144,38,36,9,31,518,24188,nr100.png,33,0,0.0,0.0,0.0,1,5,0
145,38,36,9,30,250,26638,nr4.png,34,0,0.0,0.0,0.0,-2,5,0
146,38,36,9,27,216,27166,nr7.png,35,1,1.0,0.0,0.0,-1,5,0
147,38,36,9,20,214,28162,nr10.png,36,1,1.0,0.0,0.0,-1,5,0
148,38,36,9,28,408,31078,nr93.png,37,1,3.0,0.0,0.0,3,5,0
149,38,36,9,5,564,31860,nr53.png,38,1,2.0,0.0,0.0,3,5,0
150,38,36,9,20,95,32502,nr10.png,39,1,2.0,1.0,0.0,-1,5,0
151,38,36,14,14,294,299,nr19.png,1,0,0.0,0.0,1.0,-2,28,1
152,38,36,14,8,184,667,nr99.png,2,0,0.0,0.0,0.0,-1,28,1
153,38,36,14,7,216,1119,nr8.png,3,0,0.0,0.0,0.0,0,28,1
154,38,36,14,2,246,1667,nr76.png,4,0,0.0,0.0,0.0,1,28,1
155,38,36,14,4,278,1969,nr124.png,5,0,0.0,0.0,0.0,-3,28,1
156,38,36,14,5,532,2293,nr85.png,6,0,0.0,0.0,0.0,1,28,1
157,38,36,14,11,398,2865,nr91.png,7,0,0.0,0.0,0.0,-2,28,1
158,38,36,14,4,596,3289,nr124.png,8,1,1.0,0.0,0.0,-3,28,1
159,38,36,14,2,162,3963,nr76.png,9,1,1.0,0.0,0.0,1,28,1
160,38,36,14,1,170,4291,nr4.png,10,0,0.0,0.0,0.0,-2,28,1
161,38,36,14,3,378,4515,nr31.png,11,0,0.0,0.0,0.0,-1,28,1
162,38,36,14,0,410,4983,nr29.png,12,0,0.0,0.0,0.0,1,28,1
163,38,36,14,1,330,5465,nr4.png,13,1,1.0,0.0,0.0,-2,28,1
164,38,36,14,0,462,5849,nr29.png,14,1,1.0,0.0,0.0,1,28,1
165,38,36,14,2,270,7273,nr76.png,15,1,2.0,0.0,0.0,1,28,1
166,38,36,14,4,364,7605,nr124.png,16,1,2.0,0.0,0.0,-3,28,1
167,38,36,14,5,294,8021,nr85.png,17,1,1.0,0.0,0.0,1,28,1
168,38,36,14,10,324,8365,nr39.png,18,0,0.0,0.0,0.0,1,28,1
169,38,36,14,9,284,8777,nr18.png,19,0,0.0,0.0,0.0,3,28,1
170,38,36,14,8,244,9109,nr99.png,20,1,1.0,0.0,0.0,-1,28,1
171,38,36,14,7,1632,9387,nr8.png,21,1,1.0,0.0,0.0,0,28,1
172,38,36,14,6,258,11109,nr69.png,22,0,0.0,0.0,0.0,-1,28,1
173,38,36,14,12,152,11859,nr52.png,23,0,0.0,0.0,0.0,1,28,1
174,38,36,14,14,158,12065,nr19.png,24,1,1.0,0.0,0.0,-2,28,1
175,38,36,14,15,198,12279,nr45.png,25,0,0.0,0.0,0.0,0,28,1
176,38,36,14,16,178,12525,nr62.png,26,0,0.0,0.0,0.0,2,28,1
177,38,36,14,17,370,12735,nr53.png,27,0,0.0,0.0,0.0,3,28,1
178,38,36,14,21,358,13169,nr94.png,28,0,0.0,0.0,0.0,-3,28,1
179,38,36,14,20,260,13579,nr113.png,29,0,0.0,0.0,0.0,0,28,1
180,38,36,14,18,168,14923,nr7.png,30,0,0.0,0.0,0.0,-1,28,1
181,38,36,14,25,734,15609,nr72.png,31,0,0.0,0.0,0.0,1,28,1
182,38,36,14,22,192,16691,nr96.png,32,0,0.0,0.0,0.0,1,28,1
183,38,36,14,23,332,16931,nr41.png,33,0,0.0,0.0,0.0,2,28,1
184,38,36,14,28,1868,17989,nr93.png,34,0,0.0,0.0,0.0,3,28,1
185,38,36,14,27,244,20155,nr50.png,35,0,0.0,0.0,0.0,-2,28,1
186,38,36,14,32,308,21035,nr80.png,36,0,0.0,0.0,0.0,1,28,1
187,38,36,14,30,166,21861,nr88.png,37,0,0.0,0.0,0.0,3,28,1
188,38,36,14,31,282,22059,nr83.png,38,0,0.0,0.0,0.0,1,28,1
189,38,36,14,32,228,22587,nr80.png,39,1,1.0,0.0,0.0,1,28,1
190,38,36,14,33,184,22957,nr14.png,40,0,0.0,0.0,0.0,-3,28,1
191,38,36,14,32,428,23181,nr80.png,41,1,2.0,0.0,0.0,1,28,1
192,38,36,14,33,206,24083,nr14.png,42,1,1.0,0.0,0.0,-3,28,1
193,38,36,14,27,708,24651,nr50.png,43,1,1.0,0.0,0.0,-2,28,1
194,38,36,14,33,202,25411,nr14.png,44,1,2.0,0.0,0.0,-3,28,1
195,38,36,14,28,196,25873,nr93.png,45,1,1.0,1.0,0.0,3,28,1
196,38,36,17,15,186,77,nr53.png,1,0,0.0,0.0,1.0,3,30,0
197,38,36,17,14,150,303,nr57.png,2,0,0.0,0.0,0.0,0,30,0
198,38,36,17,8,162,493,nr109.png,3,0,0.0,0.0,0.0,1,30,0
199,38,36,17,0,188,1125,nr79.png,4,0,0.0,0.0,0.0,1,30,0
200,38,36,17,4,172,1915,nr14.png,5,0,0.0,0.0,0.0,-3,30,0
201,38,36,17,5,228,2137,nr50.png,6,0,0.0,0.0,0.0,-2,30,0
202,38,36,17,11,274,2415,nr85.png,7,0,0.0,0.0,0.0,1,30,0
203,38,36,17,5,312,2991,nr50.png,8,1,1.0,0.0,0.0,-2,30,0
204,38,36,17,4,568,3337,nr14.png,9,1,1.0,0.0,0.0,-3,30,0
205,38,36,17,11,406,3975,nr85.png,10,1,1.0,0.0,0.0,1,30,0
206,38,36,17,10,448,4441,nr90.png,11,0,0.0,0.0,0.0,-1,30,0
207,38,36,17,9,548,4963,nr51.png,12,0,0.0,0.0,0.0,2,30,0
208,38,36,17,11,348,6229,nr85.png,13,1,2.0,0.0,0.0,1,30,0
209,38,36,17,15,594,8985,nr53.png,14,1,1.0,0.0,0.0,3,30,0
210,38,36,17,16,248,9619,nr95.png,15,0,0.0,0.0,0.0,2,30,0
211,38,36,17,9,706,10133,nr51.png,16,1,1.0,0.0,0.0,2,30,0
212,38,36,17,17,526,10893,nr80.png,17,0,0.0,0.0,0.0,1,30,0
213,38,36,17,16,192,11781,nr95.png,18,1,1.0,0.0,0.0,2,30,0
214,38,36,17,15,434,12019,nr53.png,19,1,2.0,0.0,0.0,3,30,0
215,38,36,17,16,244,12507,nr95.png,20,1,2.0,0.0,0.0,2,30,0
216,38,36,17,17,166,12795,nr80.png,21,1,1.0,0.0,0.0,1,30,0
217,38,36,17,16,100,13007,nr95.png,22,1,3.0,0.0,0.0,2,30,0
218,38,36,17,17,292,13155,nr80.png,23,1,2.0,0.0,0.0,1,30,0
219,38,36,17,23,684,13481,nr8.png,24,0,0.0,0.0,0.0,0,30,0
220,38,36,17,22,346,14243,nr120.png,25,0,0.0,0.0,0.0,-2,30,0
221,38,36,17,21,240,14627,nr91.png,26,0,0.0,0.0,0.0,-2,30,0
222,38,36,17,24,1862,16251,nr99.png,27,0,0.0,0.0,0.0,-1,30,0
223,38,36,17,27,248,18817,nr2.png,28,0,0.0,0.0,0.0,1,30,0
224,38,36,17,26,152,19097,nr21.png,29,0,0.0,0.0,0.0,2,30,0
225,38,36,17,30,334,19667,nr18.png,30,0,0.0,0.0,0.0,3,30,0
226,38,36,17,27,338,20485,nr2.png,31,1,1.0,0.0,0.0,1,30,0
227,38,36,17,28,164,20883,nr75.png,32,0,0.0,0.0,0.0,1,30,0
228,38,36,17,29,268,21083,nr89.png,33,0,0.0,0.0,0.0,-2,30,0
229,38,36,17,35,268,21391,nr9.png,34,0,0.0,0.0,0.0,2,30,0
230,38,36,17,34,220,21687,nr12.png,35,0,0.0,0.0,0.0,0,30,0
231,38,36,17,33,358,21945,nr62.png,36,0,0.0,0.0,0.0,2,30,0
232,38,36,17,32,438,22337,nr52.png,37,0,0.0,0.0,0.0,1,30,0
233,38,36,17,31,248,22825,nr97.png,38,0,0.0,0.0,0.0,-2,30,0
234,38,36,17,16,162,23737,nr95.png,39,1,4.0,0.0,0.0,2,30,0
235,38,36,17,15,710,24353,nr53.png,40,1,3.0,1.0,0.0,3,30,0
236,38,36,20,21,128,74,nr89.png,1,0,0.0,0.0,1.0,-2,19,0
237,38,36,20,14,462,228,nr15.png,2,0,0.0,0.0,0.0,1,19,0
238,38,36,20,7,56,778,nr19.png,3,0,0.0,0.0,0.0,-2,19,0
239,38,36,20,5,176,4992,nr27.png,4,0,0.0,0.0,0.0,2,19,0
240,38,36,20,11,438,5462,nr60.png,5,0,0.0,0.0,0.0,-1,19,0
241,38,36,20,10,270,5962,nr3.png,6,0,0.0,0.0,0.0,2,19,0
242,38,36,20,9,778,6268,nr55.png,7,0,0.0,0.0,0.0,1,19,0
243,38,36,20,18,202,8558,nr63.png,8,0,0.0,0.0,0.0,0,19,0
244,38,36,20,19,290,8788,nr53.png,9,0,0.0,0.0,0.0,3,19,0
245,38,36,20,15,228,9456,nr87.png,10,0,0.0,0.0,0.0,-2,19,0
246,38,36,20,16,322,9718,nr12.png,11,0,0.0,0.0,0.0,0,19,0
247,38,36,20,17,650,10072,nr50.png,12,0,0.0,0.0,0.0,-2,19,0
248,38,36,20,22,374,11450,nr112.png,13,0,0.0,0.0,0.0,1,19,0
249,38,36,20,26,334,12240,nr107.png,14,0,0.0,0.0,0.0,0,19,0
250,38,36,20,25,774,12616,nr31.png,15,0,0.0,0.0,0.0,-1,19,0
251,38,36,20,24,342,13772,nr94.png,16,0,0.0,0.0,0.0,-3,19,0
252,38,36,20,14,228,14468,nr15.png,17,1,1.0,0.0,0.0,1,19,0
253,38,36,20,9,758,14748,nr55.png,18,1,1.0,0.0,0.0,1,19,0
254,38,36,20,25,342,15710,nr31.png,19,1,1.0,0.0,0.0,-1,19,0
255,38,36,20,24,350,16266,nr94.png,20,1,1.0,0.0,0.0,-3,19,0
256,38,36,20,30,202,16668,nr74.png,21,0,0.0,0.0,0.0,-3,19,0
257,38,36,20,27,236,17420,nr111.png,22,0,0.0,0.0,0.0,2,19,0
258,38,36,20,33,772,17878,nr85.png,23,0,0.0,0.0,0.0,1,19,0
259,38,36,20,28,250,18686,nr45.png,24,0,0.0,0.0,0.0,0,19,0
260,38,36,20,34,226,19322,nr80.png,25,0,0.0,0.0,0.0,1,19,0
261,38,36,20,32,420,20128,nr95.png,26,0,0.0,0.0,0.0,2,19,0
262,38,36,20,31,316,20610,nr1.png,27,0,0.0,0.0,0.0,1,19,0
263,38,36,20,30,190,20956,nr74.png,28,1,1.0,0.0,0.0,-3,19,0
264,38,36,20,33,296,21408,nr85.png,29,1,1.0,1.0,0.0,1,19,0
265,38,36,31,21,96,74,nr60.png,1,0,0.0,0.0,1.0,-1,12,0
266,38,36,31,14,276,204,nr98.png,2,0,0.0,0.0,0.0,-1,12,0
267,38,36,31,7,694,524,nr14.png,3,0,0.0,0.0,0.0,-3,12,0
268,38,36,31,8,216,1896,nr120.png,4,0,0.0,0.0,0.0,-2,12,0
269,38,36,31,3,336,2146,nr79.png,5,0,0.0,0.0,0.0,1,12,0
270,38,36,31,4,296,2548,nr112.png,6,0,0.0,0.0,0.0,1,12,0
271,38,36,31,5,686,2882,nr54.png,7,0,0.0,0.0,0.0,1,12,0
272,38,36,31,11,294,3626,nr102.png,8,0,0.0,0.0,0.0,-2,12,0
273,38,36,31,10,228,3966,nr74.png,9,0,0.0,0.0,0.0,-3,12,0
274,38,36,31,9,208,4244,nr75.png,10,0,0.0,0.0,0.0,1,12,0
275,38,36,31,8,142,4488,nr120.png,11,1,1.0,0.0,0.0,-2,12,0
276,38,36,31,18,368,5714,nr21.png,12,0,0.0,0.0,0.0,2,12,0
277,38,36,31,12,266,7444,nr88.png,13,0,0.0,0.0,0.0,3,12,0
278,38,36,31,18,1572,9042,nr21.png,14,1,1.0,0.0,0.0,2,12,0
279,38,36,31,19,514,10690,nr89.png,15,0,0.0,0.0,0.0,-2,12,0
280,38,36,31,14,26,11452,nr98.png,16,1,1.0,0.0,0.0,-1,12,0
281,38,36,31,16,398,11922,nr65.png,17,0,0.0,0.0,0.0,1,12,0
282,38,36,31,17,722,12350,nr93.png,18,0,0.0,0.0,0.0,3,12,0
283,38,36,31,23,160,13120,nr19.png,19,0,0.0,0.0,0.0,-2,12,0
284,38,36,31,22,438,13312,nr69.png,20,0,0.0,0.0,0.0,-1,12,0
285,38,36,31,21,198,13798,nr60.png,21,1,1.0,0.0,0.0,-1,12,0
286,38,36,31,20,142,14510,nr8.png,22,0,0.0,0.0,0.0,0,12,0
287,38,36,31,25,230,14686,nr50.png,23,0,0.0,0.0,0.0,-2,12,0
288,38,36,31,24,246,15582,nr114.png,24,0,0.0,0.0,0.0,1,12,0
289,38,36,31,18,266,15850,nr21.png,25,1,2.0,0.0,0.0,2,12,0
290,38,36,31,21,160,16188,nr60.png,26,1,2.0,0.0,0.0,-1,12,0
291,38,36,31,16,178,16372,nr65.png,27,1,1.0,0.0,0.0,1,12,0
292,38,36,31,25,256,17218,nr50.png,28,1,1.0,0.0,0.0,-2,12,0
293,38,36,31,26,212,17510,nr49.png,29,0,0.0,0.0,0.0,3,12,0
294,38,36,31,27,160,17756,nr91.png,30,0,0.0,0.0,0.0,-2,12,0
295,38,36,31,26,1296,18264,nr49.png,31,1,1.0,0.0,0.0,3,12,0
296,38,36,31,18,332,19806,nr21.png,32,1,3.0,0.0,0.0,2,12,0
297,38,36,31,12,328,20414,nr88.png,33,1,1.0,0.0,0.0,3,12,0
298,38,36,31,26,1148,20800,nr49.png,34,1,2.0,0.0,0.0,3,12,0
299,38,36,31,27,214,22008,nr91.png,35,1,1.0,0.0,0.0,-2,12,0
300,38,36,31,34,306,23510,nr20.png,36,0,0.0,0.0,0.0,0,12,0
301,38,36,31,33,256,23848,nr95.png,37,0,0.0,0.0,0.0,2,12,0
302,38,36,31,32,440,24138,nr9.png,38,0,0.0,0.0,0.0,2,12,0
303,38,36,31,31,438,24784,nr39.png,39,0,0.0,0.0,0.0,1,12,0
304,38,36,31,30,237,25292,nr52.png,40,0,0.0,1.0,0.0,1,12,0
305,38,36,35,21,166,75,nr74.png,1,0,0.0,0.0,1.0,-3,20,0
306,38,36,35,14,170,463,nr1.png,2,0,0.0,0.0,0.0,1,20,0
307,38,36,35,7,468,697,nr51.png,3,0,0.0,0.0,0.0,2,20,0
308,38,36,35,4,210,1791,nr56.png,4,0,0.0,0.0,0.0,-3,20,0
309,38,36,35,5,282,2031,nr45.png,5,0,0.0,0.0,0.0,0,20,0
310,38,36,35,11,408,2583,nr100.png,6,0,0.0,0.0,0.0,1,20,0
311,38,36,35,10,288,3051,nr42.png,7,0,0.0,0.0,0.0,2,20,0
312,38,36,35,9,250,3377,nr95.png,8,0,0.0,0.0,0.0,2,20,0
313,38,36,35,12,588,5335,nr114.png,9,0,0.0,0.0,0.0,1,20,0
314,38,36,35,18,540,5991,nr111.png,10,0,0.0,0.0,0.0,2,20,0
315,38,36,35,19,256,6865,nr31.png,11,0,0.0,0.0,0.0,-1,20,0
316,38,36,35,16,264,7963,nr124.png,12,0,0.0,0.0,0.0,-3,20,0
317,38,36,35,17,280,8261,nr98.png,13,0,0.0,0.0,0.0,-1,20,0
318,38,36,35,23,376,8687,nr21.png,14,0,0.0,0.0,0.0,2,20,0
319,38,36,35,22,210,9103,nr79.png,15,0,0.0,0.0,0.0,1,20,0
