subject,trial,rt,stimulus,value
19,1,5461.479015,nr18.png,0
19,2,2287.436049,nr46.png,-3
19,3,2149.7859,nr49.png,1
19,4,1335.099428,nr106.png,2
19,5,1319.04482,nr51.png,3
19,6,3048.961644,nr27.png,0
19,7,2744.370975,nr124.png,-2
19,8,1369.7413350000002,nr125.png,3
19,9,2065.676773,nr79.png,1
19,10,1246.0840309999999,nr44.png,2
19,11,2654.256206,nr7.png,-1
19,12,1313.999325,nr65.png,-1
19,13,1409.2657730000003,nr83.png,-1
19,14,1588.2868669999998,nr53.png,0
19,15,1385.422535,nr60.png,0
19,16,1952.5996750000002,nr19.png,-2
19,17,1366.961629,nr14.png,0
19,18,3260.221876,nr120.png,-1
19,19,1251.697337,nr8.png,-3
19,20,756.5975109999999,nr95.png,-3
19,21,1399.3473709999998,nr11.png,1
19,22,1037.8752200000001,nr100.png,3
19,23,2278.362306,nr9.png,1
19,24,1978.445007,nr58.png,-2
19,25,1908.72523,nr99.png,2
19,26,1756.8685850000002,nr75.png,2
19,27,5479.630673,nr72.png,-1
19,28,1633.5362480000001,nr76.png,1
19,29,1455.8188730000002,nr30.png,2
19,30,1930.2552,nr90.png,1
19,31,1701.726786,nr114.png,3
19,32,1146.7238929999999,nr39.png,2
19,33,1877.647057,nr28.png,1
19,34,921.1496980000001,nr93.png,2
19,35,1139.585517,nr55.png,1
19,36,1014.6636309999999,nr80.png,2
19,37,838.852432,nr112.png,3
19,38,1250.2364269999998,nr96.png,1
19,39,1652.947355,nr102.png,0
19,40,1122.886108,nr111.png,3
19,41,1675.127581,nr15.png,0
19,42,1603.5304990000002,nr2.png,-2
19,43,1279.214022,nr89.png,1
19,44,1090.072423,nr20.png,1
19,45,1038.386891,nr52.png,3
19,46,925.232802,nr3.png,3
19,47,1162.437493,nr92.png,-1
19,48,1299.4569549999999,nr87.png,-2
19,49,1400.881743,nr94.png,-2
19,50,1443.9493830000001,nr88.png,2
19,51,1555.37566,nr69.png,2
19,52,992.599213,nr21.png,3
19,53,907.971677,nr74.png,3
19,54,1318.989643,nr84.png,-2
19,55,2665.528693,nr54.png,0
19,56,2688.983446,nr121.png,-1
19,57,1112.658137,nr107.png,1
19,58,1175.172813,nr45.png,1
19,59,957.6660220000001,nr81.png,2
19,60,679.9915050000001,nr113.png,3
19,61,1082.726492,nr101.png,-2
19,62,1179.326493,nr42.png,1
19,63,1928.62876,nr91.png,1
19,64,1250.982922,nr57.png,-1
19,65,1234.930239,nr4.png,-1
19,66,1366.718465,nr12.png,1
19,67,2940.568504,nr29.png,0
19,68,2447.763339,nr85.png,0
19,69,1308.8569490000002,nr56.png,-2
19,70,1402.927144,nr98.png,1
19,71,1150.4996729999998,nr31.png,-1
19,72,1285.6690990000002,nr50.png,2
19,73,1324.1563999999998,nr97.png,1
19,74,1053.798301,nr109.png,-3
19,75,1190.565937,nr48.png,1
19,76,1274.7045779999999,nr62.png,1
19,77,2179.1006519999996,nr1.png,0
19,78,2684.9304960000004,nr10.png,1
19,79,1041.6086559999999,nr41.png,1
19,80,1409.1275090000001,nr63.png,-2
