subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
12,36,5,7,70.0,440.0,nr89.png,1.0,0.0,0.0,0.0,1.0,-3.0,26,1.0
12,36,5,0,306.0,542.0,nr19.png,2.0,0.0,0.0,0.0,0.0,-3.0,26,1.0
12,36,5,2,326.0,924.0,nr60.png,3.0,0.0,0.0,0.0,0.0,0.0,26,1.0
12,36,5,3,212.0,1318.0,nr75.png,4.0,0.0,0.0,0.0,0.0,0.0,26,1.0
12,36,5,4,230.0,1586.0,nr109.png,5.0,0.0,0.0,0.0,0.0,-1.0,26,1.0
12,36,5,5,194.0,1874.0,nr27.png,6.0,0.0,0.0,0.0,0.0,-2.0,26,1.0
12,36,5,11,284.0,2118.0,nr2.png,7.0,0.0,0.0,0.0,0.0,2.0,26,1.0
12,36,5,17,276.0,2452.0,nr94.png,8.0,0.0,0.0,0.0,0.0,-3.0,26,1.0
12,36,5,15,302.0,2794.0,nr87.png,9.0,0.0,0.0,0.0,0.0,1.0,26,1.0
12,36,5,13,152.0,3198.0,nr65.png,10.0,0.0,0.0,0.0,0.0,1.0,26,1.0
12,36,5,14,226.0,3376.0,nr100.png,11.0,0.0,0.0,0.0,0.0,2.0,26,1.0
12,36,5,13,194.0,3646.0,nr65.png,12.0,1.0,1.0,0.0,0.0,1.0,26,1.0
12,36,5,18,184.0,3898.0,nr79.png,13.0,0.0,0.0,0.0,0.0,-3.0,26,1.0
12,36,5,20,476.0,4148.0,nr114.png,14.0,0.0,0.0,0.0,0.0,3.0,26,1.0
12,36,5,27,182.0,4674.0,nr90.png,15.0,0.0,0.0,0.0,0.0,-3.0,26,1.0
12,36,5,25,228.0,4924.0,nr91.png,16.0,0.0,0.0,0.0,0.0,-3.0,26,1.0
12,36,5,31,132.0,5200.0,nr7.png,17.0,0.0,0.0,0.0,0.0,-2.0,26,1.0
12,36,5,26,862.0,5392.0,nr111.png,18.0,0.0,0.0,1.0,0.0,3.0,26,1.0
12,36,6,21,128.0,75.0,nr53.png,1.0,0.0,0.0,0.0,1.0,-3.0,4,1.0
12,36,6,1,326.0,319.0,nr18.png,2.0,0.0,0.0,0.0,0.0,0.0,4,1.0
12,36,6,7,128.0,947.0,nr45.png,3.0,0.0,0.0,0.0,0.0,0.0,4,1.0
12,36,6,2,182.0,1133.0,nr106.png,4.0,0.0,0.0,0.0,0.0,-3.0,4,1.0
12,36,6,3,132.0,1375.0,nr114.png,5.0,0.0,0.0,0.0,0.0,3.0,4,1.0
12,36,6,4,2340.0,1547.0,nr112.png,6.0,0.0,0.0,0.0,0.0,3.0,4,1.0
12,36,6,3,302.0,4139.0,nr114.png,7.0,1.0,1.0,0.0,0.0,3.0,4,1.0
