subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
22,16,2,5,150,425,nr85.png,1,0,0.0,0.0,1.0,0,7,0
22,16,2,0,462,633,nr58.png,2,0,0.0,0.0,0.0,1,7,0
22,16,2,1,208,1175,nr56.png,3,0,0.0,0.0,0.0,0,7,0
22,16,2,2,480,1439,nr62.png,4,0,0.0,0.0,0.0,3,7,0
22,16,2,3,292,1993,nr92.png,5,0,0.0,0.0,0.0,2,7,0
22,16,2,2,120,2333,nr62.png,6,1,1.0,0.0,0.0,3,7,0
22,16,2,7,552,2507,nr3.png,7,0,0.0,0.0,0.0,3,7,0
22,16,2,8,208,3165,nr39.png,8,0,0.0,0.0,0.0,1,7,0
22,16,2,13,126,3425,nr14.png,9,0,0.0,0.0,0.0,-1,7,0
22,16,2,14,266,3603,nr29.png,10,0,0.0,0.0,0.0,-1,7,0
22,16,2,15,100,3915,nr21.png,11,0,0.0,1.0,0.0,0,7,0
22,16,3,5,144,439,nr2.png,1,0,0.0,0.0,1.0,3,9,1
22,16,3,1,196,625,nr113.png,2,0,0.0,0.0,0.0,1,9,1
22,16,3,0,190,867,nr112.png,3,0,0.0,0.0,0.0,1,9,1
22,16,3,2,166,1127,nr45.png,4,0,0.0,0.0,0.0,1,9,1
22,16,3,3,324,1343,nr107.png,5,0,0.0,0.0,0.0,-2,9,1
22,16,3,7,118,1715,nr60.png,6,0,0.0,0.0,0.0,-1,9,1
22,16,3,6,412,1871,nr52.png,7,0,0.0,0.0,0.0,0,9,1
22,16,3,5,496,2331,nr2.png,8,1,1.0,0.0,0.0,3,9,1
22,16,3,4,272,2949,nr102.png,9,0,0.0,0.0,0.0,-2,9,1
22,16,3,9,682,3395,nr3.png,10,0,0.0,0.0,0.0,3,9,1
22,16,3,11,274,4169,nr97.png,11,0,0.0,0.0,0.0,-1,9,1
22,16,3,15,192,4493,nr100.png,12,0,0.0,0.0,0.0,1,9,1
22,16,3,13,372,4751,nr114.png,13,0,0.0,0.0,0.0,1,9,1
22,16,3,12,136,5177,nr8.png,14,0,0.0,0.0,0.0,-1,9,1
22,16,3,9,194,5373,nr3.png,15,1,1.0,0.0,0.0,3,9,1
22,16,3,6,156,5623,nr52.png,16,1,1.0,0.0,0.0,0,9,1
22,16,3,9,97,5999,nr3.png,17,1,2.0,1.0,0.0,3,9,1
22,16,24,5,114,448,nr27.png,1,0,0.0,0.0,1.0,0,6,1
22,16,24,0,206,610,nr111.png,2,0,0.0,0.0,0.0,1,6,1
22,16,24,1,152,876,nr50.png,3,0,0.0,0.0,0.0,2,6,1
22,16,24,2,186,1076,nr12.png,4,0,0.0,0.0,0.0,0,6,1
22,16,24,3,306,1314,nr121.png,5,0,0.0,0.0,0.0,-2,6,1
22,16,24,1,364,1682,nr50.png,6,1,1.0,0.0,0.0,2,6,1
22,16,24,10,384,2134,nr72.png,7,0,0.0,0.0,0.0,-1,6,1
22,16,24,11,324,2562,nr89.png,8,0,0.0,0.0,0.0,-1,6,1
22,16,24,9,434,2968,nr1.png,9,0,0.0,0.0,0.0,2,6,1
22,16,24,13,430,3450,nr11.png,10,0,0.0,0.0,0.0,0,6,1
22,16,24,14,216,3942,nr90.png,11,0,0.0,0.0,0.0,-1,6,1
22,16,24,12,338,4214,nr112.png,12,0,0.0,0.0,0.0,1,6,1
22,16,24,15,264,4660,nr29.png,13,0,0.0,0.0,0.0,-1,6,1
22,16,24,7,308,4998,nr9.png,14,0,0.0,0.0,0.0,-1,6,1
22,16,24,6,290,5384,nr46.png,15,0,0.0,0.0,0.0,3,6,1
22,16,24,4,236,5736,nr10.png,16,0,0.0,0.0,0.0,-1,6,1
22,16,24,6,399,6044,nr46.png,17,1,1.0,1.0,0.0,3,6,1
22,16,25,5,166,406,nr21.png,1,0,0.0,0.0,1.0,0,6,1
22,16,25,0,344,858,nr90.png,2,0,0.0,0.0,0.0,-1,6,1
22,16,25,3,474,1306,nr63.png,3,0,0.0,0.0,0.0,-2,6,1
22,16,25,7,150,1844,nr100.png,4,0,0.0,0.0,0.0,1,6,1
22,16,25,4,520,2064,nr79.png,5,0,0.0,0.0,0.0,2,6,1
22,16,25,8,310,2660,nr39.png,6,0,0.0,0.0,0.0,1,6,1
22,16,25,13,310,3026,nr89.png,7,0,0.0,0.0,0.0,-1,6,1
22,16,25,14,146,3384,nr101.png,8,0,0.0,0.0,0.0,-2,6,1
22,16,25,15,350,3578,nr92.png,9,0,0.0,0.0,0.0,2,6,1
22,16,25,11,218,3980,nr28.png,10,0,0.0,0.0,0.0,1,6,1
22,16,25,7,332,4254,nr100.png,11,1,1.0,0.0,0.0,1,6,1
22,16,25,6,618,4628,nr95.png,12,0,0.0,1.0,0.0,3,6,1
22,16,29,5,242,432,nr100.png,1,0,0.0,0.0,1.0,1,15,1
22,16,29,0,412,732,nr84.png,2,0,0.0,0.0,0.0,-1,15,1
22,16,29,2,312,1216,nr87.png,3,0,0.0,0.0,0.0,-1,15,1
22,16,29,3,234,1566,nr58.png,4,0,0.0,0.0,0.0,1,15,1
22,16,29,7,316,1838,nr48.png,5,0,0.0,0.0,0.0,1,15,1
22,16,29,11,266,2212,nr10.png,6,0,0.0,0.0,0.0,-1,15,1
22,16,29,15,240,2514,nr95.png,7,0,0.0,0.0,0.0,3,15,1
22,16,29,14,206,2798,nr63.png,8,0,0.0,0.0,0.0,-2,15,1
22,16,29,13,228,3048,nr62.png,9,0,0.0,0.0,0.0,3,15,1
22,16,29,12,314,3320,nr96.png,10,0,0.0,0.0,0.0,0,15,1
22,16,29,8,206,3682,nr93.png,11,0,0.0,0.0,0.0,-1,15,1
22,16,29,5,470,3946,nr100.png,12,1,1.0,0.0,0.0,1,15,1
22,16,29,1,280,4492,nr21.png,13,0,0.0,0.0,0.0,0,15,1
22,16,29,2,236,4826,nr87.png,14,1,1.0,0.0,0.0,-1,15,1
22,16,29,15,245,5160,nr95.png,15,1,1.0,1.0,0.0,3,15,1
22,16,34,5,182,408,nr112.png,1,0,0.0,0.0,1.0,1,1,0
22,16,34,0,322,820,nr99.png,2,0,0.0,0.0,0.0,1,1,0
22,16,34,1,516,1244,nr4.png,3,0,0.0,0.0,0.0,2,1,0
22,16,34,2,272,1836,nr55.png,4,0,0.0,0.0,0.0,1,1,0
22,16,34,3,280,2162,nr83.png,5,0,0.0,0.0,0.0,0,1,0
22,16,34,7,262,2626,nr15.png,6,0,0.0,0.0,0.0,2,1,0
22,16,34,11,356,2940,nr57.png,7,0,0.0,0.0,0.0,-1,1,0
22,16,34,15,410,3332,nr42.png,8,0,0.0,0.0,0.0,1,1,0
22,16,34,14,194,3812,nr111.png,9,0,0.0,0.0,0.0,1,1,0
22,16,34,13,202,4058,nr121.png,10,0,0.0,0.0,0.0,-2,1,0
22,16,34,8,262,4314,nr7.png,11,0,0.0,0.0,0.0,2,1,0
22,16,34,4,318,4648,nr92.png,12,0,0.0,1.0,0.0,2,1,0
22,16,37,5,210,184,nr54.png,1,0,0.0,0.0,1.0,1,4,1
22,16,37,0,292,448,nr112.png,2,0,0.0,0.0,0.0,1,4,1
22,16,37,2,266,836,nr107.png,3,0,0.0,0.0,0.0,-2,4,1
22,16,37,0,536,1164,nr112.png,4,1,1.0,0.0,0.0,1,4,1
22,16,37,7,270,1814,nr52.png,5,0,0.0,0.0,0.0,0,4,1
22,16,37,11,298,2126,nr42.png,6,0,0.0,0.0,0.0,1,4,1
22,16,37,10,138,2464,nr63.png,7,0,0.0,0.0,0.0,-2,4,1
22,16,37,14,184,2640,nr12.png,8,0,0.0,0.0,0.0,0,4,1
22,16,37,13,222,2872,nr84.png,9,0,0.0,0.0,0.0,-1,4,1
22,16,37,12,324,3148,nr113.png,10,0,0.0,0.0,0.0,1,4,1
22,16,37,8,410,3522,nr109.png,11,0,0.0,0.0,0.0,1,4,1
22,16,37,4,288,3992,nr99.png,12,0,0.0,0.0,0.0,1,4,1
22,16,37,5,340,4334,nr54.png,13,1,1.0,0.0,0.0,1,4,1
22,16,37,3,436,4750,nr81.png,14,0,0.0,0.0,0.0,1,4,1
22,16,37,15,436,5288,nr48.png,15,0,0.0,0.0,0.0,1,4,1
22,16,37,8,634,5850,nr109.png,16,1,1.0,0.0,0.0,1,4,1
22,16,37,5,94,6582,nr54.png,17,1,2.0,0.0,0.0,1,4,1
22,16,37,4,537,6724,nr99.png,18,1,1.0,1.0,0.0,1,4,1
22,16,38,5,184,422,nr19.png,1,0,0.0,0.0,1.0,-1,1,1
22,16,38,0,220,744,nr76.png,2,0,0.0,0.0,0.0,0,1,1
22,16,38,1,340,1018,nr69.png,3,0,0.0,0.0,0.0,1,1,1
22,16,38,2,252,1418,nr81.png,4,0,0.0,0.0,0.0,1,1,1
22,16,38,3,520,1724,nr72.png,5,0,0.0,0.0,0.0,-1,1,1
22,16,38,7,176,2294,nr49.png,6,0,0.0,0.0,0.0,1,1,1
22,16,38,11,182,2516,nr88.png,7,0,0.0,0.0,0.0,1,1,1
22,16,38,15,384,2746,nr18.png,8,0,0.0,0.0,0.0,-2,1,1
22,16,38,14,336,3194,nr83.png,9,0,0.0,0.0,0.0,0,1,1
22,16,38,12,332,3590,nr12.png,10,0,0.0,0.0,0.0,0,1,1
22,16,38,8,330,3998,nr10.png,11,0,0.0,0.0,0.0,-1,1,1
22,16,38,9,302,4370,nr65.png,12,0,0.0,0.0,0.0,-1,1,1
22,16,38,10,326,4724,nr102.png,13,0,0.0,0.0,0.0,-2,1,1
22,16,38,6,420,5096,nr84.png,14,0,0.0,0.0,0.0,-1,1,1
22,16,38,5,382,5566,nr19.png,15,1,1.0,0.0,0.0,-1,1,1
22,16,38,4,288,5996,nr90.png,16,0,0.0,0.0,0.0,-1,1,1
22,16,38,1,198,6354,nr69.png,17,1,1.0,0.0,0.0,1,1,1
22,16,38,2,272,6604,nr81.png,18,1,1.0,0.0,0.0,1,1,1
22,16,38,1,94,6920,nr69.png,19,1,2.0,1.0,0.0,1,1,1
22,16,39,5,496,77,nr76.png,1,0,0.0,0.0,1.0,0,10,0
22,16,39,1,178,647,nr100.png,2,0,0.0,0.0,0.0,1,10,0
22,16,39,0,212,873,nr28.png,3,0,0.0,0.0,0.0,1,10,0
22,16,39,3,324,1169,nr49.png,4,0,0.0,0.0,0.0,1,10,0
22,16,39,6,114,1527,nr102.png,5,0,0.0,0.0,0.0,-2,10,0
22,16,39,2,332,1669,nr10.png,6,0,0.0,0.0,0.0,-1,10,0
22,16,39,7,732,2055,nr51.png,7,0,0.0,0.0,0.0,-1,10,0
22,16,39,11,318,2857,nr94.png,8,0,0.0,0.0,0.0,-3,10,0
22,16,39,15,182,3211,nr56.png,9,0,0.0,0.0,0.0,0,10,0
22,16,39,14,230,3435,nr65.png,10,0,0.0,0.0,0.0,-1,10,0
22,16,39,13,180,3709,nr12.png,11,0,0.0,0.0,0.0,0,10,0
22,16,39,12,584,3943,nr44.png,12,0,0.0,0.0,0.0,2,10,0
22,16,39,8,316,4613,nr1.png,13,0,0.0,0.0,0.0,2,10,0
22,16,39,4,390,4983,nr29.png,14,0,0.0,0.0,0.0,-1,10,0
22,16,39,8,178,5417,nr1.png,15,1,1.0,0.0,0.0,2,10,0
22,16,39,4,734,5649,nr29.png,16,1,1.0,0.0,0.0,-1,10,0
22,16,39,6,268,6475,nr102.png,17,1,1.0,0.0,0.0,-2,10,0
22,16,39,5,286,6799,nr76.png,18,1,1.0,0.0,0.0,0,10,0
22,16,39,1,548,7139,nr100.png,19,1,1.0,0.0,0.0,1,10,0
22,16,39,12,798,7803,nr44.png,20,1,1.0,0.0,0.0,2,10,0
22,16,39,13,272,8695,nr12.png,21,1,1.0,0.0,0.0,0,10,0
22,16,39,14,262,9025,nr65.png,22,1,1.0,0.0,0.0,-1,10,0
22,16,39,15,170,9341,nr56.png,23,1,1.0,0.0,0.0,0,10,0
22,16,39,11,268,9557,nr94.png,24,1,1.0,0.0,0.0,-3,10,0
22,16,39,10,292,9867,nr109.png,25,0,0.0,0.0,0.0,1,10,0
22,16,39,2,91,10239,nr10.png,26,1,1.0,1.0,0.0,-1,10,0
22,16,45,0,296,594,nr98.png,1,0,0.0,0.0,1.0,-1,9,1
22,16,45,2,1136,958,nr72.png,2,0,0.0,0.0,0.0,-1,9,1
22,16,45,3,386,2208,nr112.png,3,0,0.0,0.0,0.0,1,9,1
22,16,45,7,160,2640,nr4.png,4,0,0.0,0.0,0.0,2,9,1
22,16,45,6,168,2836,nr94.png,5,0,0.0,0.0,0.0,-3,9,1
22,16,45,10,242,3040,nr7.png,6,0,0.0,0.0,0.0,2,9,1
22,16,45,9,398,3326,nr125.png,7,0,0.0,0.0,0.0,2,9,1
22,16,45,8,220,3770,nr114.png,8,0,0.0,0.0,0.0,1,9,1
22,16,45,13,218,4044,nr120.png,9,0,0.0,0.0,0.0,-2,9,1
22,16,45,14,166,4318,nr58.png,10,0,0.0,0.0,0.0,1,9,1
22,16,45,15,164,4540,nr53.png,11,0,0.0,0.0,0.0,1,9,1
22,16,45,11,136,4762,nr65.png,12,0,0.0,0.0,0.0,-1,9,1
22,16,45,7,332,4920,nr4.png,13,1,1.0,0.0,0.0,2,9,1
22,16,45,9,282,5322,nr125.png,14,1,1.0,0.0,0.0,2,9,1
22,16,45,4,402,5656,nr100.png,15,0,0.0,0.0,0.0,1,9,1
22,16,45,9,215,6116,nr125.png,16,1,2.0,1.0,0.0,2,9,1
22,16,46,5,812,74,nr3.png,1,0,0.0,0.0,1.0,3,5,1
22,16,46,1,202,1012,nr75.png,2,0,0.0,0.0,0.0,2,5,1
22,16,46,3,196,1274,nr125.png,3,0,0.0,0.0,0.0,2,5,1
22,16,46,7,248,1510,nr90.png,4,0,0.0,0.0,0.0,-1,5,1
22,16,46,15,176,1816,nr14.png,5,0,0.0,0.0,0.0,-1,5,1
22,16,46,14,160,2030,nr12.png,6,0,0.0,0.0,0.0,0,5,1
22,16,46,5,381,2254,nr3.png,7,1,1.0,1.0,0.0,3,5,1
22,16,49,5,196,408,nr58.png,1,0,0.0,0.0,1.0,1,13,0
22,16,49,1,278,652,nr83.png,2,0,0.0,0.0,0.0,0,13,0
22,16,49,2,130,992,nr94.png,3,0,0.0,0.0,0.0,-3,13,0
22,16,49,3,172,1170,nr97.png,4,0,0.0,0.0,0.0,-1,13,0
22,16,49,7,188,1398,nr63.png,5,0,0.0,0.0,0.0,-2,13,0
22,16,49,11,164,1634,nr20.png,6,0,0.0,0.0,0.0,1,13,0
22,16,49,15,190,1844,nr90.png,7,0,0.0,0.0,0.0,-1,13,0
22,16,49,13,206,2084,nr95.png,8,0,0.0,0.0,0.0,3,13,0
22,16,49,12,208,2340,nr4.png,9,0,0.0,0.0,0.0,2,13,0
22,16,49,8,304,2606,nr14.png,10,0,0.0,0.0,0.0,-1,13,0
22,16,49,4,190,3072,nr21.png,11,0,0.0,0.0,0.0,0,13,0
22,16,49,6,266,3350,nr27.png,12,0,0.0,0.0,0.0,0,13,0
22,16,49,7,222,3710,nr63.png,13,1,1.0,0.0,0.0,-2,13,0
22,16,49,5,334,4002,nr58.png,14,1,1.0,0.0,0.0,1,13,0
22,16,49,12,192,4448,nr4.png,15,1,1.0,1.0,0.0,2,13,0
22,16,53,5,130,391,nr99.png,1,0,0.0,0.0,1.0,1,12,1
22,16,53,0,284,567,nr54.png,2,0,0.0,0.0,0.0,1,12,1
22,16,53,5,442,907,nr99.png,3,1,1.0,0.0,0.0,1,12,1
22,16,53,2,312,1437,nr41.png,4,0,0.0,0.0,0.0,0,12,1
22,16,53,6,196,1789,nr106.png,5,0,0.0,0.0,0.0,-2,12,1
22,16,53,3,228,2027,nr85.png,6,0,0.0,0.0,0.0,0,12,1
22,16,53,7,132,2297,nr31.png,7,0,0.0,0.0,0.0,-2,12,1
22,16,53,10,292,2485,nr50.png,8,0,0.0,0.0,0.0,2,12,1
22,16,53,9,526,2819,nr4.png,9,0,0.0,0.0,0.0,2,12,1
22,16,53,12,338,3413,nr15.png,10,0,0.0,0.0,0.0,2,12,1
22,16,53,8,316,3797,nr58.png,11,0,0.0,0.0,0.0,1,12,1
22,16,53,4,466,4159,nr79.png,12,0,0.0,0.0,0.0,2,12,1
22,16,53,14,122,4761,nr45.png,13,0,0.0,0.0,0.0,1,12,1
22,16,53,15,182,4911,nr98.png,14,0,0.0,0.0,0.0,-1,12,1
22,16,53,11,128,5137,nr120.png,15,0,0.0,0.0,0.0,-2,12,1
22,16,53,14,354,5319,nr45.png,16,1,1.0,0.0,0.0,1,12,1
22,16,53,15,320,5745,nr98.png,17,1,1.0,0.0,0.0,-1,12,1
22,16,53,12,267,6365,nr15.png,18,1,1.0,1.0,0.0,2,12,1
22,16,61,5,268,152,nr89.png,1,0,0.0,0.0,1.0,-1,1,1
22,16,61,1,256,508,nr46.png,2,0,0.0,0.0,0.0,3,1,1
22,16,61,5,326,792,nr89.png,3,1,1.0,0.0,0.0,-1,1,1
22,16,61,1,332,1186,nr46.png,4,1,1.0,0.0,0.0,3,1,1
22,16,61,2,212,1572,nr102.png,5,0,0.0,0.0,0.0,-2,1,1
22,16,61,3,284,1836,nr113.png,6,0,0.0,0.0,0.0,1,1,1
22,16,61,11,184,2238,nr8.png,7,0,0.0,0.0,0.0,-1,1,1
22,16,61,14,212,2458,nr114.png,8,0,0.0,0.0,0.0,1,1,1
22,16,61,13,184,2726,nr125.png,9,0,0.0,0.0,0.0,2,1,1
22,16,61,12,246,2964,nr96.png,10,0,0.0,0.0,0.0,0,1,1
22,16,61,8,234,3270,nr85.png,11,0,0.0,0.0,0.0,0,1,1
22,16,61,4,260,3548,nr31.png,12,0,0.0,0.0,0.0,-2,1,1
22,16,61,0,226,3856,nr11.png,13,0,0.0,0.0,0.0,0,1,1
22,16,61,1,107,4140,nr46.png,14,1,2.0,1.0,0.0,3,1,1
22,16,65,5,194,450,nr12.png,1,0,0.0,0.0,1.0,0,0,1
22,16,65,0,170,696,nr125.png,2,0,0.0,0.0,0.0,2,0,1
22,16,65,1,196,914,nr11.png,3,0,0.0,0.0,0.0,0,0,1
22,16,65,0,90,1160,nr125.png,4,1,1.0,0.0,0.0,2,0,1
22,16,65,3,278,1332,nr52.png,5,0,0.0,0.0,0.0,0,0,1
22,16,65,15,246,1688,nr56.png,6,0,0.0,0.0,0.0,0,0,1
22,16,65,14,180,1984,nr28.png,7,0,0.0,0.0,0.0,1,0,1
22,16,65,13,200,2216,nr96.png,8,0,0.0,0.0,0.0,0,0,1
22,16,65,12,242,2460,nr65.png,9,0,0.0,0.0,0.0,-1,0,1
22,16,65,8,216,2910,nr55.png,10,0,0.0,0.0,0.0,1,0,1
22,16,65,6,240,3196,nr106.png,11,0,0.0,0.0,0.0,-2,0,1
22,16,65,7,332,3496,nr10.png,12,0,0.0,0.0,0.0,-1,0,1
22,16,65,6,156,3876,nr106.png,13,1,1.0,0.0,0.0,-2,0,1
22,16,65,2,128,4064,nr27.png,14,0,0.0,0.0,0.0,0,0,1
