subject,trial,rt,stimulus,value
35,1,8835.050415,nr111.png,0
35,2,1559.973078,nr56.png,2
35,3,1360.064956,nr97.png,1
35,4,2022.9371999999998,nr88.png,-2
35,5,2167.250041,nr125.png,-1
35,6,2300.1760870000003,nr62.png,0
35,7,1923.144982,nr76.png,-1
35,8,1310.9973129999998,nr112.png,-1
35,9,1153.163072,nr90.png,-1
35,10,1175.829196,nr31.png,1
35,11,1494.5994919999998,nr39.png,2
35,12,2208.265604,nr30.png,-1
35,13,1430.759651,nr93.png,0
35,14,1503.6823030000003,nr102.png,-2
35,15,2333.7632049999997,nr11.png,-2
35,16,1256.3682809999998,nr28.png,0
35,17,1154.9621180000001,nr18.png,1
35,18,1273.901284,nr27.png,2
35,19,3981.1911750000004,nr109.png,2
35,20,3273.39827,nr51.png,-3
35,21,1714.128064,nr121.png,-3
35,22,1169.516173,nr2.png,-1
35,23,1016.3768399999999,nr63.png,1
35,24,1469.594416,nr3.png,3
35,25,1065.632472,nr9.png,1
35,26,879.6534849999999,nr1.png,0
35,27,1961.230679,nr100.png,1
35,28,1198.520984,nr65.png,1
35,29,920.430372,nr98.png,1
35,30,2414.9544769999998,nr29.png,-2
35,31,1853.837105,nr48.png,-1
35,32,1620.7351649999998,nr95.png,3
35,33,1297.8185279999998,nr91.png,-1
35,34,1579.781195,nr124.png,-3
35,35,1326.764312,nr53.png,2
35,36,1327.948385,nr54.png,0
35,37,1527.037826,nr85.png,-1
35,38,1187.684681,nr80.png,0
35,39,1906.3068319999998,nr113.png,1
35,40,2392.099081,nr96.png,0
35,41,1251.393315,nr89.png,0
35,42,1258.61741,nr94.png,-2
35,43,1293.724158,nr4.png,-1
35,44,1248.852258,nr46.png,-1
35,45,1107.365343,nr7.png,-2
35,46,1420.337501,nr14.png,-2
35,47,1316.668736,nr10.png,0
35,48,1430.6605240000001,nr99.png,-1
35,49,2223.738751,nr55.png,-1
35,50,993.510858,nr42.png,-1
35,51,1027.2850019999998,nr52.png,0
35,52,993.497705,nr44.png,0
35,53,1231.222052,nr120.png,-2
35,54,1319.793969,nr41.png,-2
35,55,1057.947708,nr92.png,-1
35,56,794.03389,nr15.png,0
35,57,1237.4882390000002,nr19.png,-2
35,58,1196.089641,nr74.png,1
35,59,1054.8263239999999,nr106.png,1
35,60,991.828582,nr69.png,-1
35,61,1431.438785,nr45.png,0
35,62,1513.3098319999997,nr107.png,2
35,63,959.998486,nr87.png,2
35,64,1262.285116,nr101.png,-2
35,65,1305.2033440000002,nr8.png,-1
35,66,1118.6687309999998,nr50.png,-1
35,67,1401.9826080000003,nr81.png,3
35,68,978.850619,nr79.png,0
35,69,1214.327441,nr72.png,-2
35,70,1186.7155440000001,nr84.png,-2
35,71,2109.743434,nr83.png,-2
35,72,1221.836407,nr58.png,0
35,73,976.872245,nr12.png,1
35,74,1006.1429990000001,nr21.png,2
35,75,1907.832236,nr60.png,1
35,76,794.497125,nr75.png,1
35,77,1495.2475080000002,nr49.png,-1
35,78,1024.771213,nr114.png,0
35,79,1049.992189,nr57.png,2
35,80,1452.339867,nr20.png,-1
