subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
8,9,6,4,326.0,75.0,nr42.png,1.0,0.0,0.0,0.0,1.0,0.0,5,1.0
8,9,6,3,278.0,489.0,nr96.png,2.0,0.0,0.0,0.0,0.0,2.0,5,1.0
8,9,6,0,148.0,871.0,nr46.png,3.0,0.0,0.0,0.0,0.0,-1.0,5,1.0
8,9,6,1,110.0,1081.0,nr120.png,4.0,0.0,0.0,0.0,0.0,-1.0,5,1.0
8,9,6,2,280.0,1257.0,nr83.png,5.0,0.0,0.0,0.0,0.0,0.0,5,1.0
8,9,6,5,304.0,1635.0,nr55.png,6.0,0.0,0.0,0.0,0.0,2.0,5,1.0
8,9,6,7,112.0,2047.0,nr102.png,7.0,0.0,0.0,0.0,0.0,0.0,5,1.0
8,9,6,6,176.0,2217.0,nr11.png,8.0,0.0,0.0,0.0,0.0,1.0,5,1.0
8,9,6,7,76.0,2447.0,nr102.png,9.0,1.0,1.0,0.0,0.0,0.0,5,1.0
8,9,6,8,206.0,2589.0,nr106.png,10.0,0.0,0.0,0.0,0.0,-3.0,5,1.0
8,9,6,5,735.0,2855.0,nr55.png,11.0,1.0,1.0,1.0,0.0,2.0,5,1.0
8,9,19,4,498.0,74.0,nr58.png,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0
8,9,19,3,64.0,700.0,nr98.png,2.0,0.0,0.0,0.0,0.0,-1.0,2,1.0
8,9,19,0,360.0,826.0,nr48.png,3.0,0.0,0.0,0.0,0.0,-3.0,2,1.0
8,9,19,3,368.0,1242.0,nr98.png,4.0,1.0,1.0,0.0,0.0,-1.0,2,1.0
8,9,19,6,212.0,1708.0,nr9.png,5.0,0.0,0.0,0.0,0.0,1.0,2,1.0
8,9,19,7,264.0,1994.0,nr3.png,6.0,0.0,0.0,0.0,0.0,-3.0,2,1.0
8,9,19,6,130.0,2336.0,nr9.png,7.0,1.0,1.0,0.0,0.0,1.0,2,1.0
8,9,19,7,104.0,2544.0,nr3.png,8.0,1.0,1.0,0.0,0.0,-3.0,2,1.0
8,9,19,5,406.0,2724.0,nr96.png,9.0,0.0,0.0,0.0,0.0,2.0,2,1.0
8,9,19,2,827.0,3252.0,nr75.png,10.0,0.0,0.0,1.0,0.0,3.0,2,1.0
8,9,20,4,260.0,75.0,nr69.png,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0
