subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
36,25,4,12,38.0,76.0,nr65.png,1.0,0.0,0.0,0.0,1.0,3.0,12,0.0
36,25,4,7,396.0,148.0,nr96.png,2.0,0.0,0.0,0.0,0.0,-1.0,12,0.0
36,25,4,8,160.0,604.0,nr60.png,3.0,0.0,0.0,0.0,0.0,1.0,12,0.0
36,25,4,0,166.0,828.0,nr18.png,4.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,1,130.0,1028.0,nr45.png,5.0,0.0,0.0,0.0,0.0,-1.0,12,0.0
36,25,4,2,118.0,1202.0,nr15.png,6.0,0.0,0.0,0.0,0.0,1.0,12,0.0
36,25,4,3,114.0,1366.0,nr39.png,7.0,0.0,0.0,0.0,0.0,2.0,12,0.0
36,25,4,4,214.0,1510.0,nr97.png,8.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,19,398.0,1786.0,nr94.png,9.0,0.0,0.0,0.0,0.0,-3.0,12,0.0
36,25,4,20,260.0,2286.0,nr85.png,10.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,16,40.0,2808.0,nr84.png,11.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,22,222.0,2886.0,nr91.png,12.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,23,164.0,3152.0,nr21.png,13.0,0.0,0.0,0.0,0.0,-2.0,12,0.0
36,25,4,12,270.0,3370.0,nr65.png,14.0,1.0,1.0,0.0,0.0,3.0,12,0.0
36,25,4,11,224.0,3708.0,nr83.png,15.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,10,204.0,3974.0,nr48.png,16.0,0.0,0.0,0.0,0.0,1.0,12,0.0
36,25,4,5,162.0,4216.0,nr8.png,17.0,0.0,0.0,0.0,0.0,0.0,12,0.0
36,25,4,6,204.0,4420.0,nr69.png,18.0,0.0,0.0,0.0,0.0,1.0,12,0.0
36,25,4,7,276.0,4666.0,nr96.png,19.0,1.0,1.0,0.0,0.0,-1.0,12,0.0
36,25,4,8,306.0,4982.0,nr60.png,20.0,1.0,1.0,0.0,0.0,1.0,12,0.0
36,25,4,3,228.0,5326.0,nr39.png,21.0,1.0,1.0,0.0,0.0,2.0,12,0.0
36,25,4,2,208.0,5594.0,nr15.png,22.0,1.0,1.0,0.0,0.0,1.0,12,0.0
36,25,4,19,220.0,5892.0,nr94.png,23.0,1.0,1.0,0.0,0.0,-3.0,12,0.0
36,25,4,24,202.0,6176.0,nr46.png,24.0,0.0,0.0,0.0,0.0,-1.0,12,0.0
36,25,4,23,390.0,6418.0,nr21.png,25.0,1.0,1.0,0.0,0.0,-2.0,12,0.0
36,25,4,18,374.0,6858.0,nr125.png,26.0,0.0,0.0,0.0,0.0,-1.0,12,0.0
36,25,4,17,330.0,7282.0,nr50.png,27.0,0.0,0.0,0.0,0.0,-3.0,12,0.0
36,25,4,12,268.0,7652.0,nr65.png,28.0,1.0,2.0,0.0,0.0,3.0,12,0.0
36,25,4,13,150.0,7978.0,nr30.png,29.0,0.0,0.0,0.0,0.0,2.0,12,0.0
36,25,4,12,170.0,8170.0,nr65.png,30.0,1.0,3.0,0.0,0.0,3.0,12,0.0
36,25,4,3,326.0,8396.0,nr39.png,31.0,1.0,2.0,0.0,0.0,2.0,12,0.0
36,25,4,8,304.0,8766.0,nr60.png,32.0,1.0,2.0,0.0,0.0,1.0,12,0.0
36,25,4,7,42.0,9106.0,nr96.png,33.0,1.0,2.0,0.0,0.0,-1.0,12,0.0
36,25,4,12,160.0,9182.0,nr65.png,34.0,1.0,4.0,0.0,0.0,3.0,12,0.0
36,25,4,11,302.0,9386.0,nr83.png,35.0,1.0,1.0,0.0,0.0,0.0,12,0.0
36,25,4,10,260.0,9752.0,nr48.png,36.0,1.0,1.0,1.0,0.0,1.0,12,0.0
36,25,6,12,314.0,75.0,nr101.png,1.0,0.0,0.0,0.0,1.0,0.0,19,0.0
36,25,6,11,172.0,423.0,nr49.png,2.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,7,190.0,687.0,nr125.png,3.0,0.0,0.0,0.0,0.0,-1.0,19,0.0
36,25,6,3,236.0,921.0,nr63.png,4.0,0.0,0.0,0.0,0.0,-2.0,19,0.0
36,25,6,4,354.0,1203.0,nr9.png,5.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,9,274.0,1653.0,nr41.png,6.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,24,144.0,2041.0,nr65.png,7.0,0.0,0.0,0.0,0.0,3.0,19,0.0
36,25,6,19,180.0,2217.0,nr42.png,8.0,0.0,0.0,0.0,0.0,2.0,19,0.0
36,25,6,20,276.0,2469.0,nr106.png,9.0,0.0,0.0,0.0,0.0,-2.0,19,0.0
36,25,6,15,148.0,2807.0,nr29.png,10.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,7,272.0,3313.0,nr125.png,11.0,1.0,1.0,0.0,0.0,-1.0,19,0.0
36,25,6,17,216.0,3633.0,nr114.png,12.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,23,146.0,3889.0,nr20.png,13.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,18,196.0,4099.0,nr3.png,14.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,23,368.0,4327.0,nr20.png,15.0,1.0,1.0,0.0,0.0,0.0,19,0.0
36,25,6,0,374.0,4797.0,nr124.png,16.0,0.0,0.0,0.0,0.0,-3.0,19,0.0
36,25,6,2,196.0,5245.0,nr1.png,17.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,0,566.0,5495.0,nr124.png,18.0,1.0,1.0,0.0,0.0,-3.0,19,0.0
36,25,6,1,526.0,6193.0,nr7.png,19.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,6,406.0,6789.0,nr121.png,20.0,0.0,0.0,0.0,0.0,-3.0,19,0.0
36,25,6,5,236.0,7237.0,nr48.png,21.0,0.0,0.0,0.0,0.0,1.0,19,0.0
36,25,6,10,182.0,7515.0,nr14.png,22.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,11,204.0,7741.0,nr49.png,23.0,1.0,1.0,0.0,0.0,1.0,19,0.0
36,25,6,16,242.0,7983.0,nr56.png,24.0,0.0,0.0,0.0,0.0,-3.0,19,0.0
36,25,6,21,210.0,8279.0,nr94.png,25.0,0.0,0.0,0.0,0.0,-3.0,19,0.0
36,25,6,24,200.0,8575.0,nr65.png,26.0,1.0,1.0,0.0,0.0,3.0,19,0.0
36,25,6,23,312.0,8815.0,nr20.png,27.0,1.0,2.0,0.0,0.0,0.0,19,0.0
36,25,6,22,260.0,9167.0,nr4.png,28.0,0.0,0.0,0.0,0.0,0.0,19,0.0
36,25,6,23,354.0,9479.0,nr20.png,29.0,1.0,3.0,0.0,0.0,0.0,19,0.0
