subject,trial,rt,stimulus,rating
38,1,3746.9684490000004,nr96.png,1.0
38,2,2297.816385,nr124.png,-3.0
38,3,2543.613275,nr106.png,-2.0
38,4,1545.7340780000006,nr39.png,3.0
38,5,889.865508,nr3.png,3.0
38,6,2775.1682910000004,nr107.png,-2.0
38,7,2967.196691,nr10.png,0.0
38,8,1891.46822,nr120.png,-2.0
38,9,1429.5185190000002,nr41.png,2.0
38,10,2739.836765,nr97.png,-1.0
38,11,2582.049495,nr99.png,-1.0
38,12,1573.7645390000002,nr15.png,1.0
38,13,1402.240974,nr93.png,1.0
38,14,2541.7587359999998,nr1.png,0.0
38,15,1491.81802,nr57.png,-2.0
38,16,2742.598845,nr84.png,-3.0
38,17,2163.941158,nr102.png,2.0
38,18,1037.974269,nr14.png,-3.0
38,19,2447.441242000001,nr90.png,1.0
38,20,1563.69241,nr98.png,2.0
38,21,1178.333808,nr44.png,1.0
38,22,2569.425731,nr114.png,1.0
38,23,1871.018242,nr46.png,-2.0
38,24,1460.5757190000006,nr19.png,-2.0
38,25,1139.963031,nr95.png,1.0
38,26,1156.1187929999999,nr72.png,-3.0
38,27,1947.3029780000002,nr75.png,1.0
38,28,1746.1093489999996,nr18.png,1.0
38,29,1429.11335,nr74.png,-2.0
38,30,2222.6518790000005,nr53.png,2.0
38,31,1797.9180780000006,nr20.png,1.0
38,32,2136.870528000001,nr45.png,0.0
38,33,1781.596142,nr29.png,-3.0
38,34,914.677712,nr83.png,3.0
38,35,2304.091536,nr88.png,-2.0
38,36,925.073848,nr51.png,-3.0
38,37,1754.180654,nr2.png,1.0
38,38,1938.255803,nr8.png,-1.0
38,39,1342.5973689999996,nr62.png,1.0
38,40,1308.8955019999999,nr60.png,2.0
38,41,1996.364063,nr28.png,-1.0
38,42,1125.606631,nr7.png,3.0
38,43,941.693485,nr55.png,3.0
38,44,1031.0187039999996,nr31.png,2.0
38,45,2213.331383,nr49.png,-1.0
38,46,889.6932390000003,nr81.png,-3.0
38,47,1939.701002,nr63.png,-3.0
38,48,2059.368359,nr112.png,2.0
38,49,1921.723102,nr12.png,-2.0
38,50,987.9546359999999,nr92.png,3.0
38,51,2012.134546,nr101.png,2.0
38,52,834.943424,nr50.png,-3.0
38,53,1488.623503,nr69.png,3.0
38,54,2263.548628,nr80.png,-2.0
38,55,970.860858,nr65.png,3.0
38,56,1959.044866,nr42.png,1.0
38,57,750.221672,nr89.png,3.0
38,58,777.18323,nr125.png,-3.0
38,59,1341.9320320000004,nr94.png,1.0
38,60,966.728966,nr27.png,-3.0
38,61,1188.4954400000001,nr85.png,-2.0
38,62,3020.223173000001,nr113.png,-1.0
38,63,1125.648977,nr76.png,2.0
38,64,1309.1733140000001,nr4.png,2.0
38,65,2536.206987,nr100.png,1.0
38,66,1678.715559,nr87.png,3.0
38,67,1783.4689669999998,nr56.png,-2.0
38,68,2658.617818,nr11.png,1.0
38,69,1230.2923509999996,nr48.png,-2.0
38,70,2527.640048,nr111.png,2.0
38,71,1204.282283,nr79.png,-2.0
38,72,1922.418273,nr54.png,2.0
38,73,2271.01651,nr121.png,-1.0
38,74,1321.314917,nr30.png,-2.0
38,75,1019.586067,nr9.png,1.0
38,76,3104.331237000001,nr58.png,0.0
38,77,1686.4660649999996,nr21.png,-1.0
38,78,820.5613599999998,nr52.png,-3.0
38,79,1769.2835530000002,nr109.png,-1.0
38,80,841.989775,nr91.png,3.0
