subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
16,25,4,12,174.0,76.0,nr60.png,1.0,0.0,0.0,0.0,1.0,-3.0,9,1.0
16,25,4,6,88.0,318.0,nr10.png,2.0,0.0,0.0,0.0,0.0,1.0,9,1.0
16,25,4,5,112.0,464.0,nr63.png,3.0,0.0,0.0,0.0,0.0,-3.0,9,1.0
16,25,4,0,160.0,620.0,nr101.png,4.0,0.0,0.0,0.0,0.0,-3.0,9,1.0
16,25,4,1,190.0,818.0,nr4.png,5.0,0.0,0.0,0.0,0.0,-2.0,9,1.0
16,25,4,2,150.0,1056.0,nr57.png,6.0,0.0,0.0,0.0,0.0,-3.0,9,1.0
16,25,4,3,508.0,1254.0,nr111.png,7.0,0.0,0.0,0.0,0.0,-1.0,9,1.0
16,25,4,4,218.0,1876.0,nr51.png,8.0,0.0,0.0,0.0,0.0,-2.0,9,1.0
16,25,4,9,430.0,2268.0,nr95.png,9.0,0.0,0.0,0.0,0.0,3.0,9,1.0
16,25,4,8,176.0,2752.0,nr106.png,10.0,0.0,0.0,0.0,0.0,-3.0,9,1.0
16,25,4,14,182.0,2982.0,nr98.png,11.0,0.0,0.0,0.0,0.0,-3.0,9,1.0
16,25,4,12,252.0,3240.0,nr60.png,12.0,1.0,1.0,0.0,0.0,-3.0,9,1.0
16,25,4,9,123.0,3580.0,nr95.png,13.0,1.0,1.0,1.0,0.0,3.0,9,1.0
16,25,7,12,488.0,75.0,nr94.png,1.0,0.0,0.0,0.0,1.0,-3.0,2,1.0
16,25,7,11,186.0,625.0,nr75.png,2.0,0.0,0.0,0.0,0.0,2.0,2,1.0
16,25,7,0,222.0,869.0,nr76.png,3.0,0.0,0.0,0.0,0.0,-3.0,2,1.0
16,25,7,1,182.0,1163.0,nr65.png,4.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,2,286.0,1389.0,nr95.png,5.0,0.0,0.0,0.0,0.0,3.0,2,1.0
16,25,7,3,122.0,1741.0,nr111.png,6.0,0.0,0.0,0.0,0.0,-1.0,2,1.0
16,25,7,4,214.0,1909.0,nr90.png,7.0,0.0,0.0,0.0,0.0,-3.0,2,1.0
16,25,7,3,110.0,2173.0,nr111.png,8.0,1.0,1.0,0.0,0.0,-1.0,2,1.0
16,25,7,5,356.0,2355.0,nr80.png,9.0,0.0,0.0,0.0,0.0,-1.0,2,1.0
16,25,7,6,122.0,2781.0,nr50.png,10.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,9,264.0,2963.0,nr41.png,11.0,0.0,0.0,0.0,0.0,2.0,2,1.0
16,25,7,14,242.0,3313.0,nr8.png,12.0,0.0,0.0,0.0,0.0,-3.0,2,1.0
16,25,7,12,204.0,3635.0,nr94.png,13.0,1.0,1.0,0.0,0.0,-3.0,2,1.0
16,25,7,11,240.0,3891.0,nr75.png,14.0,1.0,1.0,0.0,0.0,2.0,2,1.0
16,25,7,10,170.0,4183.0,nr72.png,15.0,0.0,0.0,0.0,0.0,-1.0,2,1.0
16,25,7,16,190.0,4401.0,nr114.png,16.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,17,432.0,4661.0,nr109.png,17.0,0.0,0.0,0.0,0.0,2.0,2,1.0
16,25,7,22,186.0,5161.0,nr84.png,18.0,0.0,0.0,0.0,0.0,-1.0,2,1.0
16,25,7,21,222.0,5433.0,nr48.png,19.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,20,146.0,5707.0,nr85.png,20.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,15,102.0,5901.0,nr51.png,21.0,0.0,0.0,0.0,0.0,-2.0,2,1.0
16,25,7,2,180.0,6067.0,nr95.png,22.0,1.0,1.0,1.0,0.0,3.0,2,1.0
16,25,21,12,278.0,75.0,nr1.png,1.0,0.0,0.0,0.0,1.0,2.0,13,1.0
16,25,21,11,234.0,407.0,nr11.png,2.0,0.0,0.0,0.0,0.0,0.0,13,1.0
16,25,21,0,194.0,733.0,nr14.png,3.0,0.0,0.0,0.0,0.0,-3.0,13,1.0
16,25,21,12,200.0,989.0,nr1.png,4.0,1.0,1.0,0.0,0.0,2.0,13,1.0
16,25,21,7,152.0,1241.0,nr4.png,5.0,0.0,0.0,0.0,0.0,-2.0,13,1.0
16,25,21,2,242.0,1441.0,nr3.png,6.0,0.0,0.0,0.0,0.0,-3.0,13,1.0
16,25,21,13,228.0,1757.0,nr113.png,7.0,0.0,0.0,0.0,0.0,3.0,13,1.0
16,25,21,12,292.0,2055.0,nr1.png,8.0,1.0,2.0,0.0,0.0,2.0,13,1.0
