subject,trial,rt,stimulus,value
60,1,7818.178027,nr50.png,1
60,2,1325.681148,nr93.png,2
60,3,1484.5363009999999,nr76.png,2
60,4,2193.048585,nr72.png,-3
60,5,2185.2878640000004,nr88.png,2
60,6,1935.58396,nr31.png,-2
60,7,2304.118135,nr41.png,3
60,8,1456.00269,nr94.png,-3
60,9,2637.718158,nr30.png,-1
60,10,1243.7021129999998,nr14.png,-1
60,11,3778.5743519999996,nr107.png,-1
60,12,1489.0281009999999,nr91.png,1
60,13,2030.273935,nr27.png,3
60,14,2746.924198,nr112.png,2
60,15,1677.138657,nr101.png,-3
60,16,2228.2846090000003,nr69.png,-2
60,17,1841.229859,nr121.png,-3
60,18,2424.379482,nr9.png,3
60,19,3516.116842,nr2.png,2
60,20,1400.4329480000001,nr84.png,2
60,21,1685.084479,nr44.png,-1
60,22,1717.88469,nr51.png,-2
60,23,2085.149472,nr48.png,2
60,24,2384.6991369999996,nr4.png,-1
60,25,1765.15413,nr7.png,3
60,26,1589.5421459999998,nr1.png,-1
60,27,3381.418667,nr96.png,-1
60,28,1436.231328,nr120.png,-3
60,29,1665.309588,nr28.png,3
60,30,2444.539008,nr124.png,-2
60,31,1789.24759,nr56.png,-3
60,32,1401.8778169999998,nr87.png,-3
60,33,2184.068194,nr79.png,3
60,34,999.6647670000001,nr54.png,3
60,35,1083.9596359999998,nr21.png,2
60,36,861.046773,nr42.png,3
60,37,2259.231255,nr111.png,3
60,38,1850.363912,nr102.png,-3
60,39,1681.4915519999997,nr55.png,2
60,40,3158.0554049999996,nr58.png,2
60,41,2191.486304,nr19.png,-2
60,42,2185.127465,nr90.png,-1
60,43,1546.563366,nr3.png,2
60,44,1724.278816,nr81.png,2
60,45,2373.689384,nr11.png,2
60,46,2663.7197180000003,nr83.png,3
60,47,2692.650155,nr65.png,-1
60,48,3395.644411,nr49.png,0
60,49,1226.0075909999998,nr74.png,1
60,50,2195.285824,nr114.png,2
60,51,1138.172086,nr10.png,2
60,52,2774.5765800000004,nr20.png,2
60,53,1356.755793,nr39.png,3
60,54,1397.339823,nr99.png,2
60,55,2667.594305,nr12.png,1
60,56,2047.1953360000002,nr109.png,1
60,57,1595.8307300000001,nr29.png,3
60,58,2811.847098,nr97.png,-1
60,59,1928.6855409999998,nr85.png,0
60,60,1349.456698,nr60.png,-1
60,61,852.85458,nr95.png,1
60,62,1661.7634980000003,nr89.png,1
60,63,1259.5013659999997,nr62.png,0
60,64,1223.348505,nr18.png,1
60,65,1073.3187990000001,nr8.png,1
60,66,1106.095592,nr113.png,1
60,67,1206.818156,nr63.png,-1
60,68,1204.0846440000003,nr92.png,3
60,69,1441.371779,nr125.png,3
60,70,1620.7495999999999,nr53.png,3
60,71,1971.006045,nr45.png,0
60,72,1238.848775,nr57.png,-1
60,73,2026.563597,nr52.png,3
60,74,2733.475425,nr46.png,2
60,75,1064.6438059999998,nr80.png,3
60,76,1158.4422869999999,nr15.png,2
60,77,2242.278095,nr75.png,3
60,78,3218.090642,nr98.png,1
60,79,1598.805159,nr106.png,0
60,80,2301.442688,nr100.png,0
