subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
16,36,12,14,210,134,nr88.png,1,0,0.0,0.0,1.0,2,28,0
16,36,12,7,68,400,nr101.png,2,0,0.0,0.0,0.0,-3,28,0
16,36,12,0,248,518,nr75.png,3,0,0.0,0.0,0.0,2,28,0
16,36,12,1,120,852,nr27.png,4,0,0.0,0.0,0.0,-3,28,0
16,36,12,2,104,1012,nr96.png,5,0,0.0,0.0,0.0,2,28,0
16,36,12,3,112,1160,nr121.png,6,0,0.0,0.0,0.0,-3,28,0
16,36,12,4,194,1300,nr9.png,7,0,0.0,0.0,0.0,-3,28,0
16,36,12,5,154,1540,nr41.png,8,0,0.0,0.0,0.0,2,28,0
16,36,12,3,364,1752,nr121.png,9,1,1.0,0.0,0.0,-3,28,0
16,36,12,2,326,2178,nr96.png,10,1,1.0,0.0,0.0,2,28,0
16,36,12,5,176,2570,nr41.png,11,1,1.0,0.0,0.0,2,28,0
16,36,12,11,264,2790,nr1.png,12,0,0.0,0.0,0.0,2,28,0
16,36,12,10,252,3118,nr18.png,13,0,0.0,0.0,0.0,-3,28,0
16,36,12,9,336,3416,nr52.png,14,0,0.0,0.0,0.0,-3,28,0
16,36,12,8,596,3826,nr12.png,15,0,0.0,0.0,0.0,3,28,0
16,36,12,6,486,4494,nr107.png,16,0,0.0,0.0,0.0,0,28,0
16,36,12,11,1544,5174,nr1.png,17,1,1.0,0.0,0.0,2,28,0
16,36,12,10,178,6830,nr18.png,18,1,1.0,0.0,0.0,-3,28,0
16,36,12,15,258,7058,nr74.png,19,0,0.0,0.0,0.0,-2,28,0
16,36,12,13,314,7394,nr3.png,20,0,0.0,0.0,0.0,-3,28,0
16,36,12,12,202,7782,nr92.png,21,0,0.0,0.0,0.0,-3,28,0
16,36,12,19,218,8030,nr19.png,22,0,0.0,0.0,0.0,-3,28,0
16,36,12,21,140,8304,nr49.png,23,0,0.0,0.0,0.0,3,28,0
16,36,12,16,180,8492,nr94.png,24,0,0.0,0.0,0.0,-3,28,0
16,36,12,28,198,8728,nr95.png,25,0,0.0,0.0,0.0,3,28,0
16,36,12,17,228,8982,nr76.png,26,0,0.0,0.0,0.0,-3,28,0
16,36,12,23,244,9254,nr100.png,27,0,0.0,0.0,0.0,0,28,0
16,36,12,21,246,9560,nr49.png,28,1,1.0,0.0,0.0,3,28,0
16,36,12,22,226,9850,nr62.png,29,0,0.0,0.0,0.0,2,28,0
16,36,12,20,246,10136,nr58.png,30,0,0.0,0.0,0.0,-3,28,0
