subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
34,9,1,4,750,74,nr95.png,1,0,0.0,0.0,1.0,1,7,0
34,9,1,0,214,1068,nr4.png,2,0,0.0,0.0,0.0,2,7,0
34,9,1,6,268,1348,nr46.png,3,0,0.0,0.0,0.0,-1,7,0
34,9,1,7,832,1862,nr109.png,4,0,0.0,0.0,0.0,3,7,0
34,9,1,8,436,2780,nr81.png,5,0,0.0,0.0,0.0,-2,7,0
34,9,1,5,390,3312,nr41.png,6,0,0.0,0.0,0.0,1,7,0
34,9,1,2,456,3774,nr84.png,7,0,0.0,0.0,0.0,2,7,0
34,9,1,1,230,4310,nr55.png,8,0,0.0,1.0,0.0,1,7,0
34,9,7,4,470,76,nr48.png,1,0,0.0,0.0,1.0,1,5,0
34,9,7,3,232,618,nr2.png,2,0,0.0,0.0,0.0,0,5,0
34,9,7,7,228,1528,nr27.png,3,0,0.0,0.0,0.0,2,5,0
34,9,7,5,636,1806,nr75.png,4,0,0.0,0.0,0.0,2,5,0
34,9,7,2,252,2526,nr106.png,5,0,0.0,0.0,0.0,-2,5,0
34,9,7,1,226,2856,nr90.png,6,0,0.0,0.0,0.0,0,5,0
34,9,7,7,120,3390,nr27.png,7,1,1.0,0.0,0.0,2,5,0
34,9,7,6,368,3566,nr55.png,8,0,0.0,0.0,0.0,1,5,0
34,9,7,0,466,4010,nr44.png,9,0,0.0,0.0,0.0,1,5,0
34,9,7,8,340,4730,nr3.png,10,0,0.0,0.0,0.0,-3,5,0
34,9,7,4,9,5294,nr48.png,11,1,1.0,1.0,0.0,1,5,0
34,9,12,4,606,75,nr106.png,1,0,0.0,0.0,1.0,-2,3,0
34,9,12,6,144,947,nr7.png,2,0,0.0,0.0,0.0,1,3,0
34,9,12,3,102,1111,nr27.png,3,0,0.0,0.0,0.0,2,3,0
34,9,12,7,258,1815,nr91.png,4,0,0.0,0.0,0.0,1,3,0
34,9,12,8,364,2125,nr12.png,5,0,0.0,0.0,0.0,1,3,0
34,9,12,5,358,2561,nr4.png,6,0,0.0,0.0,0.0,2,3,0
34,9,12,2,222,3005,nr94.png,7,0,0.0,0.0,0.0,0,3,0
34,9,12,3,134,3473,nr27.png,8,1,1.0,0.0,0.0,2,3,0
34,9,12,0,152,3633,nr41.png,9,0,0.0,0.0,0.0,1,3,0
34,9,12,1,230,3833,nr18.png,10,0,0.0,0.0,0.0,2,3,0
34,9,12,2,104,4349,nr94.png,11,1,1.0,0.0,0.0,0,3,0
34,9,12,1,154,4501,nr18.png,12,1,1.0,0.0,0.0,2,3,0
34,9,12,6,756,4811,nr7.png,13,1,1.0,0.0,0.0,1,3,0
34,9,12,4,194,6191,nr106.png,14,1,1.0,0.0,0.0,-2,3,0
34,9,12,7,576,6583,nr91.png,15,1,1.0,0.0,0.0,1,3,0
34,9,12,8,458,7235,nr12.png,16,1,1.0,0.0,0.0,1,3,0
34,9,12,7,266,7889,nr91.png,17,1,2.0,0.0,0.0,1,3,0
34,9,12,3,266,8213,nr27.png,18,1,2.0,0.0,0.0,2,3,0
34,9,12,0,226,8549,nr41.png,19,1,1.0,0.0,0.0,1,3,0
34,9,12,1,402,8823,nr18.png,20,1,2.0,0.0,0.0,2,3,0
34,9,12,2,166,9291,nr94.png,21,1,2.0,0.0,0.0,0,3,0
34,9,12,5,252,9497,nr4.png,22,1,1.0,1.0,0.0,2,3,0
34,9,17,4,460,74,nr21.png,1,0,0.0,0.0,1.0,0,2,0
34,9,17,3,108,604,nr91.png,2,0,0.0,0.0,0.0,1,2,0
34,9,17,0,528,748,nr31.png,3,0,0.0,0.0,0.0,1,2,0
34,9,17,6,252,1840,nr75.png,4,0,0.0,0.0,0.0,2,2,0
34,9,17,3,246,2158,nr91.png,5,1,1.0,0.0,0.0,1,2,0
34,9,17,8,322,2526,nr114.png,6,0,0.0,0.0,0.0,-2,2,0
34,9,17,5,336,2900,nr101.png,7,0,0.0,0.0,0.0,0,2,0
34,9,17,2,534,3294,nr10.png,8,0,0.0,0.0,0.0,1,2,0
34,9,17,1,376,3882,nr54.png,9,0,0.0,0.0,0.0,1,2,0
34,9,17,4,756,4308,nr21.png,10,1,1.0,0.0,0.0,0,2,0
34,9,17,6,192,5160,nr75.png,11,1,1.0,0.0,0.0,2,2,0
34,9,17,4,322,5402,nr21.png,12,1,2.0,0.0,0.0,0,2,0
34,9,17,3,53,5802,nr91.png,13,1,2.0,1.0,0.0,1,2,0
34,9,20,4,420,75,nr121.png,1,0,0.0,0.0,1.0,2,4,0
34,9,20,3,220,581,nr90.png,2,0,0.0,0.0,0.0,0,4,0
34,9,20,6,144,847,nr93.png,3,0,0.0,0.0,0.0,1,4,0
34,9,20,7,274,1037,nr18.png,4,0,0.0,0.0,0.0,2,4,0
34,9,20,8,316,1371,nr72.png,5,0,0.0,0.0,0.0,-2,4,0
34,9,20,0,140,1917,nr114.png,6,0,0.0,0.0,0.0,-2,4,0
34,9,20,1,302,2101,nr112.png,7,0,0.0,0.0,0.0,-3,4,0
34,9,20,2,330,2471,nr44.png,8,0,0.0,0.0,0.0,1,4,0
34,9,20,5,320,2865,nr102.png,9,0,0.0,0.0,0.0,0,4,0
34,9,20,4,218,3245,nr121.png,10,1,1.0,0.0,0.0,2,4,0
34,9,20,6,640,3709,nr93.png,11,1,1.0,0.0,0.0,1,4,0
34,9,20,3,240,4415,nr90.png,12,1,1.0,0.0,0.0,0,4,0
34,9,20,6,192,4705,nr93.png,13,1,2.0,0.0,0.0,1,4,0
34,9,20,3,312,5021,nr90.png,14,1,2.0,1.0,0.0,0,4,0
34,9,23,4,468,75,nr4.png,1,0,0.0,0.0,1.0,2,4,0
34,9,23,6,404,607,nr20.png,2,0,0.0,0.0,0.0,1,4,0
