subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
26,25,16,12,482,109,nr72.png,1,0,0.0,0.0,1.0,-3,16,0
26,25,16,7,212,649,nr111.png,2,0,0.0,0.0,0.0,0,16,0
26,25,16,2,218,889,nr100.png,3,0,0.0,0.0,0.0,-3,16,0
26,25,16,1,378,1149,nr93.png,4,0,0.0,0.0,0.0,1,16,0
26,25,16,0,240,1591,nr48.png,5,0,0.0,0.0,0.0,-2,16,0
26,25,16,10,322,2145,nr52.png,6,0,0.0,0.0,0.0,2,16,0
26,25,16,15,1314,2685,nr76.png,7,0,0.0,0.0,0.0,2,16,0
26,25,16,16,610,4447,nr18.png,8,0,0.0,0.0,0.0,1,16,0
26,25,16,18,128,5105,nr62.png,9,0,0.0,0.0,0.0,1,16,0
26,25,16,17,164,5273,nr112.png,10,0,0.0,0.0,0.0,1,16,0
26,25,16,22,238,5475,nr55.png,11,0,0.0,0.0,0.0,2,16,0
26,25,16,21,286,5771,nr44.png,12,0,0.0,0.0,0.0,-3,16,0
26,25,16,20,214,6095,nr50.png,13,0,0.0,0.0,0.0,-3,16,0
26,25,16,4,316,6423,nr85.png,14,0,0.0,0.0,0.0,0,16,0
26,25,16,9,160,6977,nr80.png,15,0,0.0,0.0,0.0,-2,16,0
26,25,16,14,300,7171,nr121.png,16,0,0.0,0.0,0.0,-2,16,0
26,25,16,19,314,7505,nr31.png,17,0,0.0,0.0,0.0,-3,16,0
26,25,16,24,172,7849,nr97.png,18,0,0.0,0.0,0.0,-3,16,0
26,25,16,18,404,8067,nr62.png,19,1,1.0,0.0,0.0,1,16,0
26,25,16,13,546,8529,nr125.png,20,0,0.0,1.0,0.0,2,16,0
26,25,17,12,472,75,nr65.png,1,0,0.0,0.0,1.0,-2,13,0
26,25,17,6,318,625,nr56.png,2,0,0.0,0.0,0.0,-2,13,0
26,25,17,0,256,1011,nr83.png,3,0,0.0,0.0,0.0,2,13,0
26,25,17,2,330,1311,nr51.png,4,0,0.0,0.0,0.0,-2,13,0
26,25,17,4,138,1713,nr31.png,5,0,0.0,0.0,0.0,-3,13,0
26,25,17,3,244,1879,nr85.png,6,0,0.0,0.0,0.0,0,13,0
26,25,17,9,268,2163,nr63.png,7,0,0.0,0.0,0.0,-2,13,0
26,25,17,14,326,2467,nr3.png,8,0,0.0,0.0,0.0,2,13,0
26,25,17,7,256,2875,nr90.png,9,0,0.0,0.0,0.0,-1,13,0
26,25,17,6,398,3171,nr56.png,10,1,1.0,0.0,0.0,-2,13,0
26,25,17,10,316,3637,nr28.png,11,0,0.0,0.0,0.0,-2,13,0
26,25,17,12,248,4005,nr65.png,12,1,1.0,0.0,0.0,-2,13,0
26,25,17,13,310,4293,nr41.png,13,0,0.0,0.0,0.0,2,13,0
26,25,17,14,442,4665,nr3.png,14,1,1.0,0.0,0.0,2,13,0
26,25,17,19,142,5169,nr101.png,15,0,0.0,0.0,0.0,-2,13,0
26,25,17,17,202,5361,nr81.png,16,0,0.0,0.0,0.0,-3,13,0
26,25,17,16,118,5595,nr7.png,17,0,0.0,0.0,0.0,-3,13,0
26,25,17,15,272,5787,nr69.png,18,0,0.0,0.0,0.0,-2,13,0
26,25,17,21,144,6093,nr72.png,19,0,0.0,0.0,0.0,-3,13,0
26,25,17,22,142,6273,nr53.png,20,0,0.0,0.0,0.0,-3,13,0
26,25,17,21,192,6439,nr72.png,21,1,1.0,0.0,0.0,-3,13,0
26,25,17,24,504,6685,nr58.png,22,0,0.0,0.0,0.0,-2,13,0
26,25,17,17,272,7261,nr81.png,23,1,1.0,0.0,0.0,-3,13,0
26,25,17,12,270,7569,nr65.png,24,1,2.0,0.0,0.0,-2,13,0
26,25,17,7,296,7895,nr90.png,25,1,1.0,0.0,0.0,-1,13,0
26,25,17,2,210,8243,nr51.png,26,1,1.0,0.0,0.0,-2,13,0
26,25,17,4,362,8497,nr31.png,27,1,1.0,0.0,0.0,-3,13,0
26,25,17,9,206,8929,nr63.png,28,1,1.0,0.0,0.0,-2,13,0
26,25,17,11,184,9197,nr10.png,29,0,0.0,0.0,0.0,2,13,0
26,25,17,10,322,9411,nr28.png,30,1,1.0,0.0,0.0,-2,13,0
26,25,17,20,348,9845,nr55.png,31,0,0.0,0.0,0.0,2,13,0
26,25,17,21,270,10307,nr72.png,32,1,2.0,0.0,0.0,-3,13,0
26,25,17,17,380,10611,nr81.png,33,1,2.0,0.0,0.0,-3,13,0
26,25,17,12,274,11051,nr65.png,34,1,3.0,0.0,0.0,-2,13,0
26,25,17,7,244,11365,nr90.png,35,1,2.0,0.0,0.0,-1,13,0
26,25,17,2,186,11641,nr51.png,36,1,2.0,0.0,0.0,-2,13,0
26,25,17,1,304,11869,nr30.png,37,0,0.0,0.0,0.0,2,13,0
26,25,17,0,1194,12239,nr83.png,38,1,1.0,0.0,0.0,2,13,0
26,25,17,12,254,13565,nr65.png,39,1,4.0,0.0,0.0,-2,13,0
26,25,17,14,82,13865,nr3.png,40,1,2.0,1.0,0.0,2,13,0
26,25,18,12,422,76,nr51.png,1,0,0.0,0.0,1.0,-2,15,0
26,25,18,1,312,548,nr84.png,2,0,0.0,0.0,0.0,2,15,0
26,25,18,0,286,922,nr19.png,3,0,0.0,0.0,0.0,-3,15,0
26,25,18,1,668,1252,nr84.png,4,1,1.0,0.0,0.0,2,15,0
26,25,18,3,246,2174,nr1.png,5,0,0.0,0.0,0.0,-3,15,0
26,25,18,4,314,2458,nr114.png,6,0,0.0,0.0,0.0,1,15,0
26,25,18,6,388,2834,nr44.png,7,0,0.0,0.0,0.0,-3,15,0
26,25,18,7,338,3288,nr65.png,8,0,0.0,0.0,0.0,-2,15,0
26,25,18,8,296,3692,nr72.png,9,0,0.0,0.0,0.0,-3,15,0
26,25,18,9,148,4050,nr96.png,10,0,0.0,0.0,0.0,-3,15,0
26,25,18,11,354,4256,nr15.png,11,0,0.0,0.0,0.0,0,15,0
26,25,18,13,158,4654,nr27.png,12,0,0.0,0.0,0.0,-1,15,0
26,25,18,10,560,4864,nr76.png,13,0,0.0,0.0,0.0,2,15,0
26,25,18,15,234,5500,nr21.png,14,0,0.0,0.0,0.0,3,15,0
26,25,18,18,196,5786,nr93.png,15,0,0.0,0.0,0.0,1,15,0
26,25,18,17,268,6012,nr74.png,16,0,0.0,1.0,0.0,-2,15,0
26,25,19,12,514,74,nr84.png,1,0,0.0,0.0,1.0,2,12,1
26,25,19,7,244,674,nr96.png,2,0,0.0,0.0,0.0,-3,12,1
26,25,19,0,274,972,nr27.png,3,0,0.0,0.0,0.0,-1,12,1
26,25,19,1,196,1446,nr60.png,4,0,0.0,0.0,0.0,-2,12,1
26,25,19,2,208,1682,nr50.png,5,0,0.0,0.0,0.0,-3,12,1
26,25,19,3,188,1928,nr101.png,6,0,0.0,0.0,0.0,-2,12,1
26,25,19,4,200,2156,nr53.png,7,0,0.0,0.0,0.0,-3,12,1
26,25,19,9,308,2390,nr81.png,8,0,0.0,0.0,0.0,-3,12,1
26,25,19,11,156,2774,nr91.png,9,0,0.0,0.0,0.0,2,12,1
26,25,19,10,294,2968,nr72.png,10,0,0.0,0.0,0.0,-3,12,1
26,25,19,15,200,3296,nr58.png,11,0,0.0,0.0,0.0,-2,12,1
26,25,19,17,140,3542,nr120.png,12,0,0.0,0.0,0.0,-3,12,1
26,25,19,16,36,3726,nr97.png,13,0,0.0,0.0,0.0,-3,12,1
26,25,19,19,448,3958,nr107.png,14,0,0.0,0.0,0.0,-3,12,1
