subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
36,9,3,4,426,75,nr102.png,1,0,0.0,0.0,1.0,0,8,0
36,9,3,1,156,589,nr113.png,2,0,0.0,0.0,0.0,0,8,0
36,9,3,0,330,795,nr60.png,3,0,0.0,0.0,0.0,1,8,0
36,9,3,1,150,1175,nr113.png,4,1,1.0,0.0,0.0,0,8,0
36,9,3,2,266,1373,nr80.png,5,0,0.0,0.0,0.0,0,8,0
36,9,3,5,428,1693,nr55.png,6,0,0.0,0.0,0.0,2,8,0
36,9,3,8,268,2187,nr39.png,7,0,0.0,0.0,0.0,2,8,0
36,9,3,7,230,2521,nr49.png,8,0,0.0,0.0,0.0,1,8,0
36,9,3,6,250,2801,nr31.png,9,0,0.0,0.0,0.0,3,8,0
36,9,3,3,236,3099,nr121.png,10,0,0.0,0.0,0.0,-3,8,0
36,9,3,4,366,3379,nr102.png,11,1,1.0,0.0,0.0,0,8,0
36,9,3,1,342,3801,nr113.png,12,1,2.0,0.0,0.0,0,8,0
36,9,3,0,564,4205,nr60.png,13,1,1.0,0.0,0.0,1,8,0
36,9,3,5,652,4857,nr55.png,14,1,1.0,0.0,0.0,2,8,0
36,9,3,8,170,5597,nr39.png,15,1,1.0,0.0,0.0,2,8,0
36,9,3,5,338,5811,nr55.png,16,1,2.0,0.0,0.0,2,8,0
36,9,3,8,468,6203,nr39.png,17,1,2.0,0.0,0.0,2,8,0
36,9,3,5,89,6731,nr55.png,18,1,3.0,1.0,0.0,2,8,0
36,9,13,4,410,76,nr56.png,1,0,0.0,0.0,1.0,-3,0,0
36,9,13,7,198,548,nr52.png,2,0,0.0,0.0,0.0,-3,0,0
36,9,13,5,194,800,nr9.png,3,0,0.0,0.0,0.0,0,0,0
36,9,13,2,152,1038,nr42.png,4,0,0.0,0.0,0.0,2,0,0
36,9,13,1,266,1242,nr55.png,5,0,0.0,0.0,0.0,2,0,0
36,9,13,2,318,1576,nr42.png,6,1,1.0,0.0,0.0,2,0,0
36,9,13,3,546,1966,nr29.png,7,0,0.0,0.0,0.0,0,0,0
36,9,13,6,292,2584,nr69.png,8,0,0.0,0.0,0.0,1,0,0
36,9,13,0,248,2946,nr75.png,9,0,0.0,0.0,0.0,1,0,0
36,9,13,1,332,3260,nr55.png,10,1,1.0,0.0,0.0,2,0,0
36,9,13,0,138,3646,nr75.png,11,1,1.0,0.0,0.0,1,0,0
36,9,13,5,288,3858,nr9.png,12,1,1.0,0.0,0.0,0,0,0
36,9,13,4,216,4222,nr56.png,13,1,1.0,0.0,0.0,-3,0,0
36,9,13,1,294,4482,nr55.png,14,1,2.0,0.0,0.0,2,0,0
36,9,13,2,169,4824,nr42.png,15,1,2.0,1.0,0.0,2,0,0
36,9,14,4,410,75,nr51.png,1,0,0.0,0.0,1.0,-3,8,0
36,9,14,0,182,585,nr50.png,2,0,0.0,0.0,0.0,-3,8,0
36,9,14,2,204,833,nr107.png,3,0,0.0,0.0,0.0,-2,8,0
36,9,14,8,272,1087,nr8.png,4,0,0.0,0.0,0.0,0,8,0
36,9,14,7,42,1435,nr20.png,5,0,0.0,0.0,0.0,0,8,0
36,9,14,6,226,1517,nr112.png,6,0,0.0,0.0,0.0,0,8,0
36,9,14,3,224,1789,nr72.png,7,0,0.0,0.0,0.0,-2,8,0
36,9,14,6,100,2055,nr112.png,8,1,1.0,0.0,0.0,0,8,0
36,9,14,4,254,2209,nr51.png,9,1,1.0,0.0,0.0,-3,8,0
36,9,14,5,280,2509,nr19.png,10,0,0.0,0.0,0.0,-1,8,0
36,9,14,7,368,2839,nr20.png,11,1,1.0,0.0,0.0,0,8,0
36,9,14,4,46,3257,nr51.png,12,1,2.0,0.0,0.0,-3,8,0
36,9,14,1,268,3347,nr96.png,13,0,0.0,0.0,0.0,-1,8,0
36,9,14,2,436,3667,nr107.png,14,1,1.0,0.0,0.0,-2,8,0
36,9,14,0,414,4193,nr50.png,15,1,1.0,0.0,0.0,-3,8,0
36,9,14,3,452,4669,nr72.png,16,1,1.0,0.0,0.0,-2,8,0
36,9,14,4,412,5183,nr51.png,17,1,3.0,0.0,0.0,-3,8,0
36,9,14,7,656,5667,nr20.png,18,1,2.0,0.0,0.0,0,8,0
36,9,14,8,258,6387,nr8.png,19,1,1.0,0.0,0.0,0,8,0
36,9,14,6,544,6711,nr112.png,20,1,2.0,0.0,0.0,0,8,0
36,9,14,4,98,7329,nr51.png,21,1,4.0,0.0,0.0,-3,8,0
36,9,14,5,362,7469,nr19.png,22,1,1.0,0.0,0.0,-1,8,0
36,9,14,1,702,7887,nr96.png,23,1,1.0,0.0,0.0,-1,8,0
36,9,14,4,342,8651,nr51.png,24,1,5.0,0.0,0.0,-3,8,0
36,9,14,3,628,9053,nr72.png,25,1,2.0,0.0,0.0,-2,8,0
36,9,14,0,492,9765,nr50.png,26,1,2.0,0.0,0.0,-3,8,0
36,9,14,5,418,10473,nr19.png,27,1,2.0,0.0,0.0,-1,8,0
36,9,14,2,456,10951,nr107.png,28,1,2.0,0.0,0.0,-2,8,0
36,9,14,5,356,11477,nr19.png,29,1,3.0,0.0,0.0,-1,8,0
36,9,14,8,528,11897,nr8.png,30,1,2.0,0.0,0.0,0,8,0
36,9,14,6,39,12503,nr112.png,31,1,3.0,1.0,0.0,0,8,0
36,9,18,4,300,81,nr74.png,1,0,0.0,0.0,1.0,-3,8,0
36,9,18,3,204,437,nr90.png,2,0,0.0,0.0,0.0,1,8,0
36,9,18,0,68,687,nr56.png,3,0,0.0,0.0,0.0,-3,8,0
36,9,18,6,120,809,nr65.png,4,0,0.0,0.0,0.0,3,8,0
36,9,18,4,402,989,nr74.png,5,1,1.0,0.0,0.0,-3,8,0
36,9,18,7,298,1453,nr83.png,6,0,0.0,0.0,0.0,0,8,0
36,9,18,2,238,1825,nr29.png,7,0,0.0,0.0,0.0,0,8,0
36,9,18,1,286,2139,nr89.png,8,0,0.0,0.0,0.0,0,8,0
36,9,18,0,270,2495,nr56.png,9,1,1.0,0.0,0.0,-3,8,0
36,9,18,8,334,2945,nr100.png,10,0,0.0,0.0,0.0,3,8,0
36,9,18,5,346,3333,nr4.png,11,0,0.0,0.0,0.0,0,8,0
36,9,18,8,394,3721,nr100.png,12,1,1.0,0.0,0.0,3,8,0
36,9,18,7,42,4181,nr83.png,13,1,1.0,1.0,0.0,0,8,0
36,9,21,4,382,75,nr56.png,1,0,0.0,0.0,1.0,-3,3,0
36,9,21,3,92,509,nr27.png,2,0,0.0,0.0,0.0,2,3,0
36,9,21,2,346,663,nr44.png,3,0,0.0,0.0,0.0,2,3,0
36,9,21,1,294,1081,nr92.png,4,0,0.0,0.0,0.0,1,3,0
36,9,21,0,188,1443,nr12.png,5,0,0.0,0.0,0.0,1,3,0
36,9,21,8,256,1703,nr46.png,6,0,0.0,0.0,0.0,-1,3,0
36,9,21,7,432,2027,nr124.png,7,0,0.0,0.0,0.0,-3,3,0
36,9,21,8,370,2505,nr46.png,8,1,1.0,0.0,0.0,-1,3,0
36,9,21,6,234,2953,nr45.png,9,0,0.0,0.0,0.0,-1,3,0
36,9,21,4,284,3265,nr56.png,10,1,1.0,0.0,0.0,-3,3,0
36,9,21,5,334,3623,nr83.png,11,0,0.0,0.0,0.0,0,3,0
36,9,21,3,374,4035,nr27.png,12,1,1.0,0.0,0.0,2,3,0
36,9,21,2,72,4499,nr44.png,13,1,1.0,1.0,0.0,2,3,0
36,9,22,4,338,76,nr87.png,1,0,0.0,0.0,1.0,0,0,0
36,9,22,3,172,480,nr54.png,2,0,0.0,0.0,0.0,1,0,0
36,9,22,4,102,702,nr87.png,3,1,1.0,0.0,0.0,0,0,0
36,9,22,2,150,850,nr121.png,4,0,0.0,0.0,0.0,-3,0,0
36,9,22,5,166,1048,nr98.png,5,0,0.0,0.0,0.0,1,0,0
36,9,22,6,206,1278,nr8.png,6,0,0.0,0.0,0.0,0,0,0
36,9,22,7,294,1558,nr79.png,7,0,0.0,0.0,0.0,-2,0,0
36,9,22,8,284,1936,nr114.png,8,0,0.0,0.0,0.0,0,0,0
36,9,22,3,330,2374,nr54.png,9,1,1.0,0.0,0.0,1,0,0
36,9,22,0,266,2748,nr39.png,10,0,0.0,0.0,0.0,2,0,0
36,9,22,4,380,3090,nr87.png,11,1,2.0,0.0,0.0,0,0,0
36,9,22,1,150,3512,nr99.png,12,0,0.0,1.0,0.0,-1,0,0
36,9,25,4,440,76,nr89.png,1,0,0.0,0.0,1.0,0,3,0
36,9,25,0,232,614,nr113.png,2,0,0.0,0.0,0.0,0,3,0
36,9,25,3,196,918,nr65.png,3,0,0.0,0.0,0.0,3,3,0
36,9,25,6,102,1278,nr58.png,4,0,0.0,0.0,0.0,-1,3,0
36,9,25,3,238,1424,nr65.png,5,1,1.0,0.0,0.0,3,3,0
36,9,25,5,252,1730,nr55.png,6,0,0.0,0.0,0.0,2,3,0
36,9,25,8,206,2046,nr124.png,7,0,0.0,0.0,0.0,-3,3,0
36,9,25,4,190,2304,nr89.png,8,1,1.0,0.0,0.0,0,3,0
