subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
41,16,2,5,302,526,nr106.png,1,0,0.0,0.0,1.0,-2,10,1
41,16,2,0,238,898,nr80.png,2,0,0.0,0.0,0.0,-2,10,1
41,16,2,1,196,1182,nr95.png,3,0,0.0,0.0,0.0,1,10,1
41,16,2,2,402,1422,nr88.png,4,0,0.0,0.0,0.0,1,10,1
41,16,2,3,374,1890,nr7.png,5,0,0.0,0.0,0.0,0,10,1
41,16,2,7,400,2302,nr29.png,6,0,0.0,0.0,0.0,-1,10,1
41,16,2,6,210,2754,nr15.png,7,0,0.0,0.0,0.0,0,10,1
41,16,2,7,560,3008,nr29.png,8,1,1.0,0.0,0.0,-1,10,1
41,16,2,5,428,3644,nr106.png,9,1,1.0,0.0,0.0,-2,10,1
41,16,2,6,160,4158,nr15.png,10,1,1.0,0.0,0.0,0,10,1
41,16,2,4,458,4390,nr41.png,11,0,0.0,0.0,0.0,-2,10,1
41,16,2,8,824,4888,nr101.png,12,0,0.0,0.0,0.0,-2,10,1
41,16,2,9,1640,5770,nr74.png,13,0,0.0,0.0,0.0,2,10,1
41,16,2,10,244,7510,nr90.png,14,0,0.0,0.0,0.0,2,10,1
41,16,2,11,594,7800,nr54.png,15,0,0.0,0.0,0.0,-2,10,1
41,16,2,1,588,8544,nr95.png,16,1,1.0,0.0,0.0,1,10,1
41,16,2,9,894,9206,nr74.png,17,1,1.0,0.0,0.0,2,10,1
41,16,2,10,222,10172,nr90.png,18,1,1.0,0.0,0.0,2,10,1
41,16,2,11,392,10430,nr54.png,19,1,1.0,0.0,0.0,-2,10,1
41,16,2,14,228,10876,nr120.png,20,0,0.0,0.0,0.0,1,10,1
41,16,2,15,1050,11146,nr87.png,21,0,0.0,0.0,0.0,2,10,1
41,16,2,10,434,12408,nr90.png,22,1,2.0,0.0,0.0,2,10,1
41,16,2,13,192,12898,nr84.png,23,0,0.0,0.0,0.0,-3,10,1
41,16,2,12,148,13132,nr42.png,24,0,0.0,0.0,0.0,-1,10,1
41,16,2,13,230,13322,nr84.png,25,1,1.0,0.0,0.0,-3,10,1
41,16,2,10,339,13598,nr90.png,26,1,3.0,1.0,0.0,2,10,1
41,16,5,5,252,444,nr88.png,1,0,0.0,0.0,1.0,1,8,1
41,16,5,0,260,744,nr72.png,2,0,0.0,0.0,0.0,0,8,1
41,16,5,1,182,1072,nr74.png,3,0,0.0,0.0,0.0,2,8,1
41,16,5,2,286,1300,nr18.png,4,0,0.0,0.0,0.0,2,8,1
