subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
30,16,4,0,152,608,nr72.png,1,0,0.0,0.0,1.0,3,12,1
30,16,4,1,218,796,nr84.png,2,0,0.0,0.0,0.0,1,12,1
30,16,4,3,274,1348,nr42.png,3,0,0.0,0.0,0.0,1,12,1
30,16,4,7,580,1658,nr4.png,4,0,0.0,0.0,0.0,0,12,1
30,16,4,6,218,2298,nr45.png,5,0,0.0,0.0,0.0,3,12,1
30,16,4,5,236,2558,nr85.png,6,0,0.0,0.0,0.0,3,12,1
30,16,4,4,240,2836,nr93.png,7,0,0.0,0.0,0.0,-1,12,1
30,16,4,12,262,3966,nr95.png,8,0,0.0,1.0,0.0,3,12,1
30,16,18,5,98,385,nr45.png,1,0,0.0,0.0,1.0,3,12,0
30,16,18,2,206,1611,nr58.png,2,0,0.0,0.0,0.0,3,12,0
30,16,18,5,370,2413,nr45.png,3,1,1.0,0.0,0.0,3,12,0
30,16,18,12,262,3137,nr95.png,4,0,0.0,0.0,0.0,3,12,0
30,16,18,13,302,3449,nr1.png,5,0,0.0,0.0,0.0,3,12,0
30,16,18,14,234,3793,nr102.png,6,0,0.0,0.0,0.0,1,12,0
30,16,18,15,292,4069,nr63.png,7,0,0.0,1.0,0.0,-3,12,0
30,16,21,5,100,395,nr95.png,1,0,0.0,0.0,1.0,3,5,0
30,16,21,0,240,541,nr83.png,2,0,0.0,0.0,0.0,0,5,0
30,16,21,1,126,829,nr9.png,3,0,0.0,0.0,0.0,2,5,0
30,16,21,6,238,1003,nr79.png,4,0,0.0,0.0,0.0,0,5,0
30,16,21,7,510,1281,nr90.png,5,0,0.0,0.0,0.0,1,5,0
30,16,21,12,322,2845,nr21.png,6,0,0.0,0.0,0.0,2,5,0
30,16,21,9,128,3955,nr114.png,7,0,0.0,1.0,0.0,0,5,0
30,16,30,5,88,422,nr8.png,1,0,0.0,0.0,1.0,0,1,0
30,16,30,6,292,1022,nr14.png,2,0,0.0,0.0,0.0,3,1,0
30,16,30,10,140,1714,nr57.png,3,0,0.0,0.0,0.0,-3,1,0
30,16,30,6,162,2150,nr14.png,4,1,1.0,0.0,0.0,3,1,0
30,16,30,4,342,2418,nr91.png,5,0,0.0,0.0,0.0,2,1,0
30,16,30,8,132,2808,nr74.png,6,0,0.0,0.0,0.0,2,1,0
30,16,30,11,296,3828,nr28.png,7,0,0.0,0.0,0.0,2,1,0
30,16,30,12,214,4870,nr121.png,8,0,0.0,0.0,0.0,0,1,0
30,16,30,13,202,5596,nr7.png,9,0,0.0,0.0,0.0,3,1,0
30,16,30,12,104,5842,nr121.png,10,1,1.0,0.0,0.0,0,1,0
30,16,30,13,384,5994,nr7.png,11,1,1.0,0.0,0.0,3,1,0
30,16,30,14,124,6434,nr81.png,12,0,0.0,0.0,0.0,3,1,0
30,16,30,5,344,6656,nr8.png,13,1,1.0,0.0,0.0,0,1,0
30,16,30,1,660,7022,nr97.png,14,0,0.0,0.0,0.0,3,1,0
30,16,30,5,524,7720,nr8.png,15,1,2.0,0.0,0.0,0,1,0
30,16,30,7,126,8322,nr65.png,16,0,0.0,1.0,0.0,3,1,0
30,16,31,5,106,389,nr79.png,1,0,0.0,0.0,1.0,0,15,0
30,16,31,1,132,535,nr10.png,2,0,0.0,0.0,0.0,2,15,0
30,16,31,4,64,1031,nr54.png,3,0,0.0,0.0,0.0,1,15,0
