subject,trial,rt,stimulus,value
26,1,5965.083491000001,nr15.png,3
26,2,1276.387479,nr102.png,-3
26,3,889.073205,nr75.png,2
26,4,1287.153748,nr44.png,3
26,5,1886.35028,nr80.png,-1
26,6,1218.9038620000001,nr52.png,-3
26,7,997.742231,nr39.png,3
26,8,1992.293814,nr29.png,-2
26,9,2600.337286,nr100.png,0
26,10,1003.070669,nr27.png,-3
26,11,1247.675505,nr109.png,2
26,12,1360.0725130000003,nr51.png,-2
26,13,1066.930447,nr50.png,-2
26,14,1391.3499009999998,nr63.png,-3
26,15,1502.454739,nr48.png,-2
26,16,948.1675429999999,nr57.png,-3
26,17,1793.096192,nr10.png,1
26,18,1542.7625630000002,nr87.png,-3
26,19,2025.616925,nr111.png,-1
26,20,1308.272457,nr42.png,0
26,21,1908.4961809999998,nr101.png,-3
26,22,2502.788688,nr76.png,-3
26,23,2124.397062,nr45.png,3
26,24,1229.7198540000002,nr12.png,3
26,25,1205.714935,nr93.png,-3
26,26,2120.648549,nr72.png,-1
26,27,2559.8267180000003,nr113.png,3
26,28,1164.791822,nr89.png,-3
26,29,1537.698461,nr54.png,-1
26,30,1167.099636,nr69.png,-2
26,31,1437.8956230000001,nr74.png,-2
26,32,2345.04991,nr96.png,2
26,33,1126.667663,nr4.png,-2
26,34,1019.688596,nr97.png,-3
26,35,861.3043729999999,nr30.png,-3
26,36,3302.201052,nr18.png,-3
26,37,1543.094267,nr2.png,2
26,38,1121.072001,nr98.png,-3
26,39,1112.5182690000001,nr8.png,-3
26,40,2538.7519580000003,nr95.png,3
26,41,1769.037699,nr53.png,-2
26,42,4099.493911000001,nr120.png,-2
26,43,1310.7098720000001,nr46.png,-3
26,44,791.961212,nr121.png,-3
26,45,1910.376051,nr41.png,2
26,46,2455.232777,nr91.png,1
26,47,796.98778,nr56.png,-3
26,48,1219.9477359999998,nr79.png,-2
26,49,2586.1436219999996,nr55.png,-3
26,50,848.6004909999999,nr60.png,-3
26,51,2210.896448,nr11.png,0
26,52,950.956873,nr31.png,-3
26,53,2643.944186,nr107.png,0
26,54,1170.023059,nr85.png,-2
26,55,837.543259,nr9.png,-3
26,56,902.469367,nr106.png,-3
26,57,1915.412243,nr20.png,0
26,58,1016.261842,nr124.png,-3
26,59,1071.9971150000001,nr28.png,2
26,60,972.6068220000001,nr90.png,-3
26,61,1057.9378649999999,nr84.png,-1
26,62,1159.712643,nr7.png,2
26,63,1276.435278,nr14.png,-3
26,64,1066.012647,nr62.png,2
26,65,921.7187920000001,nr99.png,-3
26,66,642.5426239999999,nr3.png,-3
26,67,915.210462,nr112.png,-3
26,68,969.7866959999999,nr81.png,-2
26,69,1240.643955,nr125.png,-3
26,70,1618.905338,nr88.png,2
26,71,1827.011173,nr21.png,-3
26,72,2107.612,nr58.png,-3
26,73,2105.586808,nr1.png,2
26,74,1334.344272,nr49.png,3
26,75,1467.5818580000002,nr65.png,-2
26,76,2621.750487,nr92.png,-3
26,77,1252.8056909999998,nr19.png,-3
26,78,948.7558849999999,nr114.png,-2
26,79,2174.84143,nr83.png,-2
26,80,1089.0157179999999,nr94.png,-3
